Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
26.6000       -452.3864    -454.4141       2.0277   253.0
26.6500       -452.4420    -454.2656       1.8235   227.5
26.7000       -451.7971    -454.0762       2.2791   284.4
26.7500       -452.0907    -454.0597       1.9690   245.7
26.8000       -451.5445    -453.8980       2.3536   293.7
26.8500       -450.9288    -453.3777       2.4489   305.6
26.9000       -451.1438    -453.4990       2.3551   293.9
26.9500       -450.8693    -453.9961       3.1268   390.2
27.0000       -451.1925    -453.3541       2.1616   269.7
27.0500       -451.2799    -453.7230       2.4431   304.8
27.1000       -451.9081    -454.3463       2.4382   304.2
27.1500       -451.8158    -454.1143       2.2985   286.8
27.2000       -451.6817    -454.0815       2.3999   299.5
27.2500       -451.5622    -454.0032       2.4410   304.6
27.3000       -451.5634    -453.8645       2.3012   287.1
27.3500       -451.6094    -454.3796       2.7702   345.7
27.4000       -452.1865    -454.2633       2.0768   259.1
27.4500       -452.4446    -454.6380       2.1934   273.7
27.5000       -451.9923    -454.3173       2.3250   290.1
27.5500       -451.8023    -454.1292       2.3269   290.4
27.6000       -451.7159    -454.2342       2.5183   314.2
27.6500       -451.7433    -454.1410       2.3977   299.2
27.7000       -451.7379    -454.0924       2.3546   293.8
27.7500       -452.3489    -454.5520       2.2031   274.9
27.8000       -452.4737    -454.6355       2.1617   269.7
27.8500       -452.4717    -454.2510       1.7793   222.0
27.9000       -452.1548    -454.5734       2.4185   301.8
27.9500       -452.4455    -454.7880       2.3425   292.3
28.0000       -452.5668    -454.4010       1.8342   228.9
28.0500       -452.6315    -454.5270       1.8956   236.5
28.1000       -452.3465    -454.3971       2.0506   255.9
28.1500       -451.6958    -454.0780       2.3822   297.2
28.2000       -451.4881    -454.2823       2.7942   348.7
28.2500       -451.3690    -453.8145       2.4455   305.2
28.3000       -451.3257    -454.2538       2.9281   365.4
28.3500       -451.5048    -453.9136       2.4088   300.6
28.4000       -451.5770    -454.0962       2.5192   314.3
28.4500       -451.7218    -453.9285       2.2067   275.4
28.5000       -451.3794    -454.0533       2.6738   333.6
28.5500       -451.4029    -453.7291       2.3262   290.3
28.6000       -451.0649    -453.4816       2.4167   301.6
28.6500       -450.9695    -453.8127       2.8432   354.8
28.7000       -451.2120    -453.9990       2.7870   347.8
28.7500       -450.8832    -453.5431       2.6599   331.9
28.8000       -450.9230    -453.6769       2.7540   343.6
28.8500       -451.2955    -454.2064       2.9110   363.2
28.9000       -451.3920    -453.8173       2.4253   302.6
28.9500       -451.7128    -453.9657       2.2529   281.1
29.0000       -451.5355    -454.3503       2.8148   351.2
29.0500       -451.8360    -454.0590       2.2230   277.4
29.1000       -451.5555    -454.0126       2.4572   306.6
29.1500       -452.3731    -454.2534       1.8802   234.6
29.2000       -452.0752    -454.1855       2.1103   263.3
29.2500       -451.9918    -454.3983       2.4065   300.3
29.3000       -452.0427    -454.1951       2.1524   268.6
29.3500       -451.5291    -453.8612       2.3321   291.0
29.4000       -451.3351    -453.9773       2.6422   329.7
29.4500       -451.7109    -454.2593       2.5484   318.0
29.5000       -451.7689    -453.8310       2.0621   257.3
29.5500       -451.5007    -453.8478       2.3472   292.9
29.6000       -451.5264    -454.2859       2.7595   344.3
29.6500       -451.4449    -454.1472       2.7023   337.2
29.7000       -451.4114    -454.5126       3.1012   387.0
29.7500       -451.4806    -453.8927       2.4122   301.0
29.8000       -451.2646    -453.8024       2.5378   316.7
29.8500       -451.2493    -454.2877       3.0384   379.1
29.9000       -451.3905    -453.7565       2.3660   295.2
29.9500       -451.1637    -453.3273       2.1636   270.0
30.0000       -451.1722    -453.4855       2.3133   288.7
30.0500       -451.2393    -454.0732       2.8340   353.6
30.1000       -451.3047    -453.9838       2.6790   334.3
30.1500       -452.1592    -454.1650       2.0058   250.3
30.2000       -452.1370    -454.0255       1.8885   235.6
30.2500       -452.3013    -454.2810       1.9797   247.0
30.3000       -451.6239    -454.1216       2.4977   311.7
30.3500       -451.4449    -454.1261       2.6812   334.6
30.4000       -451.6066    -453.7936       2.1870   272.9
30.4500       -451.6342    -453.9450       2.3108   288.3
30.5000       -451.5698    -453.9297       2.3599   294.5
30.5500       -452.1465    -453.9568       1.8103   225.9
30.6000       -451.8837    -454.2738       2.3901   298.2
30.6500       -451.7801    -453.8310       2.0508   255.9
30.7000       -451.5329    -454.0823       2.5494   318.1
30.7500       -451.9791    -454.2816       2.3025   287.3
30.8000       -451.9257    -454.1836       2.2579   281.7
30.8500       -451.8548    -453.9822       2.1273   265.4
30.9000       -452.1053    -454.2784       2.1731   271.2
30.9500       -452.0487    -454.2023       2.1537   268.7
31.0000       -451.7902    -453.9110       2.1208   264.6
31.0500       -451.6275    -454.0027       2.3752   296.4
31.1000       -451.6715    -454.0197       2.3482   293.0
31.1500       -451.6188    -453.8602       2.2414   279.7
31.2000       -451.9288    -454.0309       2.1021   262.3
31.2500       -452.2070    -454.3046       2.0977   261.7
31.3000       -452.1698    -454.6866       2.5169   314.1
31.3500       -452.2848    -454.1673       1.8825   234.9
31.4000       -451.8062    -454.3930       2.5868   322.8
31.4500       -451.9317    -454.6311       2.6994   336.8
31.5000       -451.5899    -453.8608       2.2709   283.4
31.5500       -452.3660    -454.3476       1.9816   247.3
31.6000       -452.1631    -454.3240       2.1609   269.6
31.6500       -451.5738    -453.7639       2.1901   273.3
31.7000       -451.4106    -454.2148       2.8042   349.9
31.7500       -451.6495    -454.3915       2.7420   342.1
31.8000       -451.4609    -454.1793       2.7184   339.2
31.8500       -451.9006    -454.1434       2.2429   279.9
31.9000       -452.0597    -454.3927       2.3329   291.1
31.9500       -452.1815    -454.1798       1.9983   249.4
32.0000       -451.6098    -453.9128       2.3031   287.4
32.0500       -451.5526    -453.5674       2.0147   251.4
32.1000       -451.5958    -454.0258       2.4300   303.2
32.1500       -451.7471    -454.0917       2.3446   292.6
32.2000       -451.8387    -454.2147       2.3759   296.5
32.2500       -451.2925    -453.7984       2.5058   312.7
32.3000       -451.5100    -453.7016       2.1915   273.5
32.3500       -451.8152    -453.9139       2.0988   261.9
32.4000       -452.1040    -454.2817       2.1777   271.7
32.4500       -451.7324    -453.8343       2.1019   262.3
32.5000       -451.7315    -454.1391       2.4075   300.4
32.5500       -451.6277    -453.7952       2.1675   270.5
32.6000       -451.2696    -453.5164       2.2468   280.4
32.6500       -451.3744    -453.6074       2.2330   278.6
32.7000       -451.2398    -454.0806       2.8408   354.5
32.7500       -452.0130    -454.5051       2.4921   311.0
32.8000       -451.8413    -454.2640       2.4227   302.3
32.8500       -451.5655    -453.9378       2.3723   296.0
32.9000       -451.7162    -453.8832       2.1671   270.4
32.9500       -451.7226    -454.3422       2.6196   326.9
33.0000       -451.8853    -454.1276       2.2423   279.8
33.0500       -452.0000    -454.0447       2.0447   255.1
33.1000       -451.8610    -454.1544       2.2934   286.2
33.1500       -451.5672    -454.1820       2.6148   326.3
33.2000       -451.4700    -454.2708       2.8008   349.5
33.2500       -451.9729    -454.3816       2.4086   300.5
33.3000       -452.5182    -454.6018       2.0836   260.0
33.3500       -452.4161    -454.3597       1.9436   242.5
33.4000       -451.8044    -454.5687       2.7643   344.9
33.4500       -451.6289    -453.8608       2.2319   278.5
33.5000       -451.5633    -454.1212       2.5579   319.2
33.5500       -451.8402    -453.9855       2.1453   267.7
33.6000       -451.7442    -454.1568       2.4126   301.0
33.6500       -451.3691    -453.9382       2.5691   320.6
33.7000       -451.6529    -454.2373       2.5844   322.5
33.7500       -451.6474    -454.2342       2.5868   322.8
33.8000       -451.7664    -453.9287       2.1623   269.8
33.8500       -451.4568    -454.2409       2.7841   347.4
33.9000       -450.9970    -453.5606       2.5636   319.9
33.9500       -451.2221    -453.8120       2.5900   323.2
34.0000       -451.4478    -453.9836       2.5358   316.4
34.0500       -451.7837    -454.1620       2.3782   296.8
34.1000       -452.2288    -454.3907       2.1619   269.8
34.1500       -451.9750    -454.1562       2.1813   272.2
34.2000       -452.0500    -454.2223       2.1722   271.1
34.2500       -451.4418    -454.0233       2.5815   322.1
34.3000       -451.3563    -453.7097       2.3534   293.7
34.3500       -451.9027    -454.1174       2.2147   276.3
34.4000       -450.6666    -453.6580       2.9914   373.3
34.4500       -450.9157    -453.8761       2.9604   369.4
34.5000       -451.0174    -454.1061       3.0888   385.4
34.5500       -450.7280    -453.3746       2.6466   330.2
34.6000       -451.1657    -454.1034       2.9377   366.6
34.6500       -451.4552    -453.9950       2.5398   316.9
34.7000       -451.3964    -454.1590       2.7626   344.7
34.7500       -451.0424    -453.6948       2.6524   331.0
34.8000       -451.3406    -454.2117       2.8711   358.3
34.8500       -451.4179    -453.7495       2.3316   290.9
34.9000       -451.2650    -453.8472       2.5821   322.2
34.9500       -450.5952    -453.3358       2.7406   342.0
35.0000       -450.5867    -453.0515       2.4648   307.6
35.0500       -450.8225    -453.6177       2.7952   348.8
35.1000       -451.3157    -453.9723       2.6565   331.5
35.1500       -451.1797    -453.9608       2.7811   347.0
35.2000       -451.2388    -453.8941       2.6553   331.3
35.2500       -451.2906    -453.7686       2.4780   309.2
35.3000       -451.1773    -453.8056       2.6284   328.0
35.3500       -451.4125    -454.2277       2.8152   351.3
35.4000       -451.3082    -453.5077       2.1995   274.5
35.4500       -450.5684    -453.2491       2.6806   334.5
35.5000       -451.3832    -453.7590       2.3758   296.4
35.5500       -451.4792    -453.6851       2.2059   275.3
35.6000       -451.6284    -454.1684       2.5400   316.9
35.6500       -451.3851    -453.9365       2.5514   318.4
35.7000       -451.3235    -453.8377       2.5142   313.7
35.7500       -451.2028    -453.8204       2.6176   326.6
35.8000       -451.7321    -454.0364       2.3044   287.5
35.8500       -451.6964    -454.2855       2.5891   323.1
35.9000       -452.0613    -454.4653       2.4040   300.0
35.9500       -452.2392    -454.0305       1.7912   223.5
36.0000       -452.2316    -454.4507       2.2191   276.9
36.0500       -451.6460    -453.9359       2.2899   285.7
36.1000       -451.7760    -454.0629       2.2869   285.4
36.1500       -451.3667    -454.0616       2.6948   336.3
36.2000       -451.3334    -453.8884       2.5550   318.8
36.2500       -451.3240    -454.2780       2.9540   368.6
36.3000       -451.5890    -453.8616       2.2726   283.6
36.3500       -451.3592    -454.1072       2.7479   342.9
36.4000       -451.6696    -454.2200       2.5504   318.2
36.4500       -451.6920    -454.0833       2.3913   298.4
36.5000       -451.4792    -454.0520       2.5728   321.0
36.5500       -451.2109    -453.7723       2.5614   319.6
36.6000       -451.4947    -453.9661       2.4714   308.4
36.6500       -451.9212    -454.0309       2.1098   263.3
36.7000       -451.7877    -453.8638       2.0761   259.1
36.7500       -451.7104    -453.9182       2.2079   275.5
36.8000       -451.3176    -453.5666       2.2490   280.6
36.8500       -450.9376    -453.5761       2.6385   329.2
36.9000       -451.1027    -453.5296       2.4269   302.8
36.9500       -451.4650    -453.9370       2.4719   308.4
37.0000       -451.2423    -453.8284       2.5861   322.7
37.0500       -451.7762    -454.1175       2.3413   292.1
37.1000       -451.3118    -453.7000       2.3881   298.0
37.1500       -451.6010    -454.0789       2.4778   309.2
37.2000       -451.4330    -453.7614       2.3284   290.5
37.2500       -451.1162    -453.8330       2.7168   339.0
37.3000       -451.2139    -453.7760       2.5621   319.7
37.3500       -451.3669    -454.0545       2.6876   335.4
37.4000       -450.4600    -453.6538       3.1938   398.5
37.4500       -450.5947    -453.5125       2.9178   364.1
37.5000       -451.2392    -453.6656       2.4264   302.8
37.5500       -451.3434    -453.7088       2.3654   295.2
37.6000       -451.5207    -454.0526       2.5319   315.9
37.6500       -451.7427    -453.9619       2.2191   276.9
37.7000       -451.7243    -454.0626       2.3383   291.8
37.7500       -451.7360    -453.8613       2.1253   265.2
37.8000       -452.3685    -454.3177       1.9492   243.2
37.8500       -452.4399    -454.2878       1.8479   230.6
37.9000       -452.2889    -454.3347       2.0458   255.3
37.9500       -452.0358    -454.2943       2.2585   281.8
38.0000       -452.3664    -454.2831       1.9167   239.2
38.0500       -451.7497    -454.1980       2.4483   305.5
38.1000       -451.6063    -454.0477       2.4414   304.6
38.1500       -451.5303    -454.1364       2.6061   325.2
38.2000       -451.4266    -453.6065       2.1799   272.0
38.2500       -451.5362    -454.0786       2.5424   317.2
38.3000       -451.7227    -454.1278       2.4052   300.1
38.3500       -451.8364    -454.0094       2.1730   271.2
38.4000       -451.5854    -453.9839       2.3985   299.3
38.4500       -451.9184    -453.9949       2.0765   259.1
38.5000       -451.5671    -453.9058       2.3387   291.8
38.5500       -451.9453    -454.0931       2.1478   268.0
38.6000       -451.9190    -454.4194       2.5004   312.0
38.6500       -452.0329    -454.1537       2.1208   264.6
38.7000       -451.8858    -453.8826       1.9969   249.2
38.7500       -451.9652    -453.8511       1.8860   235.3
38.8000       -452.0601    -454.2974       2.2373   279.2
38.8500       -451.4935    -454.1469       2.6533   331.1
38.9000       -451.5738    -453.7787       2.2049   275.1
38.9500       -451.5366    -453.9651       2.4285   303.0
39.0000       -452.0036    -454.5918       2.5883   323.0
39.0500       -451.7363    -453.7344       1.9982   249.3
39.1000       -451.9539    -454.1417       2.1878   273.0
39.1500       -452.1268    -454.4089       2.2821   284.8
39.2000       -451.8502    -454.2727       2.4225   302.3
39.2500       -451.9488    -454.0714       2.1226   264.9
39.3000       -451.8076    -453.9542       2.1467   267.9
39.3500       -451.4198    -454.0633       2.6435   329.9
39.4000       -451.5593    -453.7882       2.2288   278.1
39.4500       -451.8282    -453.7685       1.9402   242.1
39.5000       -451.7116    -454.0979       2.3864   297.8
39.5500       -451.5937    -454.3444       2.7507   343.2
39.6000       -452.3019    -454.2811       1.9792   247.0
39.6500       -452.0787    -454.3430       2.2643   282.5
39.7000       -452.0245    -454.2908       2.2663   282.8
39.7500       -452.2459    -454.0777       1.8318   228.6
39.8000       -451.7877    -454.0367       2.2491   280.6
39.8500       -451.7956    -453.7912       1.9956   249.0
39.9000       -451.7906    -454.3853       2.5946   323.8
39.9500       -452.1118    -454.2108       2.0990   261.9
40.0000       -451.9739    -454.1755       2.2016   274.7
40.0500       -452.1341    -454.3684       2.2343   278.8
40.1000       -451.9179    -454.0749       2.1570   269.2
40.1500       -452.3479    -454.3653       2.0173   251.7
40.2000       -452.0352    -454.3491       2.3139   288.7
40.2500       -452.1670    -454.1890       2.0221   252.3
40.3000       -452.2643    -454.3708       2.1064   262.8
40.3500       -451.9346    -454.3230       2.3884   298.0
40.4000       -451.7373    -453.9598       2.2225   277.3
40.4500       -451.6128    -453.9523       2.3396   291.9
40.5000       -452.1125    -454.0588       1.9463   242.9
40.5500       -451.4735    -453.9416       2.4681   308.0
40.6000       -451.0502    -454.1465       3.0964   386.4
40.6500       -451.7228    -453.7819       2.0591   256.9
40.7000       -452.0755    -454.3980       2.3225   289.8
40.7500       -451.8980    -454.4650       2.5670   320.3
40.8000       -451.3429    -453.8861       2.5432   317.3
40.8500       -451.5269    -453.7625       2.2356   279.0
40.9000       -451.5509    -453.8486       2.2977   286.7
40.9500       -451.5142    -454.0134       2.4991   311.8
41.0000       -451.4100    -453.8474       2.4375   304.1
41.0500       -451.2379    -453.7567       2.5187   314.3
41.1000       -450.9448    -453.5404       2.5956   323.9
41.1500       -451.8347    -454.3223       2.4876   310.4
41.2000       -451.6669    -453.8643       2.1975   274.2
41.2500       -451.7168    -453.9602       2.2434   279.9
41.3000       -451.6892    -454.0516       2.3624   294.8
41.3500       -451.1847    -453.8359       2.6512   330.8
41.4000       -451.5775    -454.1582       2.5807   322.0
41.4500       -451.3026    -453.8233       2.5208   314.5
41.5000       -451.1715    -453.7029       2.5313   315.9
41.5500       -450.8646    -453.4551       2.5905   323.2
41.6000       -451.1537    -453.3092       2.1555   269.0
41.6500       -451.3046    -453.8935       2.5889   323.0
41.7000       -451.3909    -453.8232       2.4324   303.5
41.7500       -451.4657    -453.9407       2.4750   308.8
41.8000       -451.9257    -453.8394       1.9137   238.8
41.8500       -451.6668    -453.9457       2.2789   284.4
41.9000       -451.5044    -453.7213       2.2169   276.6
41.9500       -451.5478    -454.0160       2.4681   308.0
42.0000       -451.9082    -454.1284       2.2202   277.0
42.0500       -451.9180    -454.2515       2.3335   291.2
42.1000       -451.6332    -453.9693       2.3361   291.5
42.1500       -451.3128    -453.9663       2.6535   331.1
42.2000       -451.9651    -454.3755       2.4103   300.8
42.2500       -451.3712    -453.9186       2.5474   317.9
42.3000       -451.7892    -454.1793       2.3901   298.2
42.3500       -452.0677    -454.5521       2.4844   310.0
42.4000       -451.8424    -454.0424       2.1999   274.5
42.4500       -451.3534    -453.7782       2.4248   302.6
42.5000       -451.2533    -454.0168       2.7635   344.8
42.5500       -451.0428    -453.8424       2.7996   349.3
42.6000       -451.4388    -453.8634       2.4247   302.6
42.6500       -451.8242    -454.6089       2.7847   347.5
42.7000       -451.6605    -453.9111       2.2506   280.8
42.7500       -451.7797    -454.0967       2.3170   289.1
42.8000       -451.6692    -454.3151       2.6459   330.1
42.8500       -451.2523    -453.6745       2.4222   302.2
42.9000       -451.7239    -454.1325       2.4087   300.6
42.9500       -451.7534    -454.0276       2.2743   283.8
43.0000       -452.0605    -454.1582       2.0977   261.7
43.0500       -451.1081    -454.1932       3.0851   385.0
43.1000       -451.4757    -454.1716       2.6959   336.4
43.1500       -450.9501    -453.5422       2.5921   323.4
43.2000       -451.2326    -453.6653       2.4328   303.6
43.2500       -451.3437    -453.5310       2.1873   272.9
43.3000       -451.3249    -453.6792       2.3543   293.8
43.3500       -451.1196    -453.7310       2.6114   325.8
43.4000       -450.9966    -453.4459       2.4493   305.6
43.4500       -450.5905    -453.3277       2.7372   341.5
43.5000       -450.9973    -453.7196       2.7223   339.7
43.5500       -450.8617    -453.6652       2.8035   349.8
43.6000       -450.6860    -453.7144       3.0284   377.9
43.6500       -450.8012    -453.5014       2.7002   336.9
43.7000       -451.0983    -453.9215       2.8232   352.3
43.7500       -451.1396    -453.4339       2.2942   286.3
43.8000       -451.3425    -453.9851       2.6426   329.7
43.8500       -451.5529    -453.9790       2.4261   302.7
43.9000       -451.2722    -453.8903       2.6181   326.7
43.9500       -451.3961    -453.7007       2.3047   287.6
44.0000       -451.6439    -454.2935       2.6497   330.6
44.0500       -451.4849    -453.9346       2.4497   305.7
44.1000       -451.7248    -454.2199       2.4951   311.3
44.1500       -451.6891    -453.8478       2.1587   269.4
44.2000       -451.4072    -453.9260       2.5188   314.3
44.2500       -451.1456    -453.8062       2.6606   332.0
44.3000       -451.0559    -453.7337       2.6778   334.1
44.3500       -451.6477    -454.1958       2.5481   318.0
44.4000       -452.0164    -453.8651       1.8487   230.7
44.4500       -451.3742    -454.0283       2.6541   331.2
44.5000       -451.6415    -454.2404       2.5989   324.3
44.5500       -451.7127    -454.4175       2.7048   337.5
44.6000       -451.2193    -453.6726       2.4533   306.1
44.6500       -450.4136    -453.1081       2.6945   336.2
44.7000       -450.9291    -453.6324       2.7033   337.3
44.7500       -451.3687    -453.5466       2.1779   271.8
44.8000       -451.8181    -454.0562       2.2380   279.3
44.8500       -452.2415    -454.4607       2.2192   276.9
44.9000       -452.2089    -454.4027       2.1938   273.7
44.9500       -451.8299    -454.1415       2.3116   288.4
45.0000       -451.9337    -454.0858       2.1521   268.5
45.0500       -451.9225    -454.1611       2.2385   279.3
45.1000       -452.2913    -454.2613       1.9700   245.8
45.1500       -451.6330    -453.8864       2.2534   281.2
45.2000       -451.0615    -453.2674       2.2059   275.2
45.2500       -451.5736    -454.0904       2.5169   314.1
45.3000       -452.1193    -454.1292       2.0100   250.8
45.3500       -451.8267    -454.3061       2.4794   309.4
45.4000       -451.6209    -453.9606       2.3398   292.0
45.4500       -451.7039    -454.4123       2.7084   338.0
45.5000       -451.4542    -454.1481       2.6939   336.1
45.5500       -451.6317    -454.1501       2.5184   314.2
45.6000       -451.4190    -453.7921       2.3731   296.1
45.6500       -451.4259    -453.6674       2.2415   279.7
45.7000       -450.9884    -453.8093       2.8208   352.0
45.7500       -450.8075    -453.9590       3.1516   393.3
45.8000       -451.1117    -453.5832       2.4715   308.4
45.8500       -450.9921    -453.5370       2.5450   317.6
45.9000       -450.8590    -453.2147       2.3557   293.9
45.9500       -450.9287    -453.7995       2.8709   358.2
46.0000       -451.2237    -453.7262       2.5024   312.3
46.0500       -451.5532    -454.0965       2.5433   317.4
46.1000       -451.6823    -454.0051       2.3228   289.8
46.1500       -451.9728    -453.9366       1.9638   245.0
46.2000       -451.5493    -454.1157       2.5664   320.2
46.2500       -451.4425    -454.1249       2.6824   334.7
46.3000       -451.7091    -454.2659       2.5569   319.0
46.3500       -451.2829    -453.6940       2.4112   300.9
46.4000       -451.7336    -454.3256       2.5920   323.4
46.4500       -451.3120    -454.0406       2.7287   340.5
46.5000       -451.3546    -453.8778       2.5233   314.9
46.5500       -451.6440    -453.7739       2.1299   265.8
46.6000       -451.6221    -454.1729       2.5509   318.3
46.6500       -451.6354    -453.9785       2.3431   292.4
46.7000       -451.5294    -454.0739       2.5445   317.5
46.7500       -450.6541    -453.3984       2.7444   342.4
46.8000       -450.5444    -453.3454       2.8010   349.5
46.8500       -451.1874    -453.9671       2.7797   346.9
46.9000       -451.2486    -453.9360       2.6875   335.3
46.9500       -451.6159    -453.7997       2.1838   272.5
47.0000       -451.7112    -454.2780       2.5668   320.3
47.0500       -451.2035    -454.0571       2.8536   356.1
47.1000       -451.6004    -454.1365       2.5361   316.5
47.1500       -451.6902    -454.1431       2.4530   306.1
47.2000       -451.3992    -453.7749       2.3757   296.4
47.2500       -451.1292    -453.6947       2.5655   320.1
47.3000       -451.2954    -453.5801       2.2847   285.1
47.3500       -451.5798    -454.1824       2.6026   324.7
47.4000       -451.4805    -453.7198       2.2393   279.4
47.4500       -451.6024    -454.0171       2.4147   301.3
47.5000       -451.7429    -454.1125       2.3696   295.7
47.5500       -451.4754    -454.1129       2.6374   329.1
47.6000       -451.4165    -453.6488       2.2323   278.5
47.6500       -451.7201    -453.7055       1.9855   247.7
47.7000       -452.1391    -454.1774       2.0383   254.3
47.7500       -452.0570    -454.2726       2.2157   276.5
47.8000       -451.6263    -454.3153       2.6890   335.5
47.8500       -451.5719    -454.0845       2.5126   313.5
47.9000       -451.7395    -454.1560       2.4165   301.5
47.9500       -451.9219    -454.1270       2.2051   275.2
48.0000       -451.8650    -454.0354       2.1705   270.8
48.0500       -451.8425    -454.1335       2.2910   285.9
48.1000       -451.6020    -453.9346       2.3326   291.1
48.1500       -451.6150    -453.9868       2.3719   296.0
48.2000       -451.6903    -454.0937       2.4034   299.9
48.2500       -451.7260    -454.0635       2.3375   291.7
48.3000       -451.5185    -453.9849       2.4664   307.8
48.3500       -451.6241    -453.9010       2.2769   284.1
48.4000       -451.3405    -454.0139       2.6734   333.6
48.4500       -450.9483    -453.2766       2.3283   290.5
48.5000       -450.9646    -454.0388       3.0743   383.6
48.5500       -451.4047    -453.9473       2.5426   317.3
48.6000       -451.0287    -453.6961       2.6675   332.8
48.6500       -451.3609    -453.7682       2.4074   300.4
48.7000       -451.5195    -454.0880       2.5685   320.5
48.7500       -451.8589    -453.9491       2.0902   260.8
48.8000       -451.3936    -453.8337       2.4401   304.5
48.8500       -451.4942    -454.1570       2.6628   332.3
48.9000       -451.0509    -454.0576       3.0068   375.2
48.9500       -451.6562    -454.0937       2.4375   304.1
49.0000       -451.9226    -454.2070       2.2844   285.0
49.0500       -451.7304    -453.9577       2.2273   277.9
49.1000       -451.9545    -454.3863       2.4318   303.4
49.1500       -451.9137    -454.4619       2.5482   318.0
49.2000       -451.5286    -454.1114       2.5827   322.3
49.2500       -451.6569    -453.8319       2.1750   271.4
49.3000       -451.5913    -454.1729       2.5816   322.1
49.3500       -451.7801    -453.8288       2.0486   255.6
49.4000       -451.7215    -454.1399       2.4185   301.8
49.4500       -451.2379    -453.8602       2.6223   327.2
49.5000       -451.1660    -453.5482       2.3822   297.2
49.5500       -451.4684    -453.9471       2.4787   309.3
49.6000       -451.7644    -454.1124       2.3480   293.0
49.6500       -451.9217    -453.9662       2.0444   255.1
49.7000       -451.6746    -453.9589       2.2843   285.0
49.7500       -451.9391    -454.3572       2.4181   301.7
49.8000       -452.1683    -454.5106       2.3423   292.3
49.8500       -451.4555    -454.0057       2.5502   318.2
49.9000       -451.7737    -453.9049       2.1311   265.9
49.9500       -451.1655    -453.7556       2.5902   323.2
50.0000       -451.3954    -453.7784       2.3830   297.4
50.0500       -451.8157    -454.4041       2.5884   323.0
50.1000       -451.6491    -454.0581       2.4090   300.6
50.1500       -451.2643    -453.9927       2.7285   340.5
50.2000       -451.3121    -454.0197       2.7076   337.9
50.2500       -451.0368    -453.6889       2.6522   330.9
50.3000       -451.6187    -454.1378       2.5190   314.3
50.3500       -451.8951    -454.2471       2.3520   293.5
50.4000       -451.4721    -454.0828       2.6107   325.8
50.4500       -451.2811    -453.5935       2.3123   288.5
50.5000       -451.2911    -453.7915       2.5004   312.0
50.5500       -451.4842    -454.1648       2.6805   334.5
50.6000       -451.1205    -453.6110       2.4905   310.8
50.6500       -451.3036    -453.7119       2.4083   300.5
50.7000       -450.9195    -453.5591       2.6396   329.4
50.7500       -451.2894    -453.5246       2.2352   278.9
50.8000       -451.2555    -454.0735       2.8180   351.6
50.8500       -451.4756    -453.9818       2.5062   312.7
50.9000       -452.0024    -454.3075       2.3051   287.6
50.9500       -452.2373    -454.3841       2.1468   267.9
51.0000       -451.9319    -454.1892       2.2573   281.7
51.0500       -452.3979    -454.6118       2.2140   276.3
51.1000       -452.4513    -454.5020       2.0507   255.9
51.1500       -452.3153    -454.4520       2.1367   266.6
51.2000       -452.1080    -454.3335       2.2255   277.7
51.2500       -451.7250    -454.3060       2.5810   322.1
51.3000       -451.5703    -453.8288       2.2586   281.8
51.3500       -451.7872    -453.7534       1.9662   245.3
51.4000       -451.0882    -453.5685       2.4803   309.5
51.4500       -450.8497    -453.6899       2.8403   354.4
51.5000       -450.8324    -453.4034       2.5709   320.8
51.5500       -450.9303    -453.8893       2.9590   369.2
51.6000       -450.6143    -453.4523       2.8380   354.1
51.6500       -450.9495    -453.5798       2.6303   328.2
51.7000       -451.3085    -454.1241       2.8157   351.3
51.7500       -450.7926    -453.1293       2.3367   291.6
51.8000       -450.5849    -453.3121       2.7272   340.3
51.8500       -450.6592    -453.7157       3.0565   381.4
51.9000       -450.7503    -453.2393       2.4890   310.6
51.9500       -451.2199    -454.1098       2.8899   360.6
52.0000       -451.1853    -453.5549       2.3696   295.7
52.0500       -451.3636    -453.8273       2.4637   307.4
52.1000       -451.0712    -453.4693       2.3981   299.2
52.1500       -451.6167    -453.9323       2.3157   288.9
52.2000       -451.7324    -454.1386       2.4062   300.2
52.2500       -451.3071    -453.7305       2.4234   302.4
52.3000       -451.5831    -453.9501       2.3670   295.3
52.3500       -451.4936    -453.6516       2.1580   269.3
52.4000       -451.2604    -453.4424       2.1819   272.3
52.4500       -451.9401    -454.2332       2.2932   286.1
52.5000       -451.5851    -454.1562       2.5712   320.8
52.5500       -451.7587    -453.9057       2.1471   267.9
52.6000       -451.8591    -453.8482       1.9891   248.2
52.6500       -451.8358    -454.1036       2.2678   283.0
52.7000       -451.0560    -453.3525       2.2965   286.6
52.7500       -451.3274    -453.9611       2.6337   328.6
52.8000       -451.5419    -453.7014       2.1595   269.5
52.8500       -451.4833    -453.5188       2.0355   254.0
52.9000       -451.5504    -454.0435       2.4931   311.1
52.9500       -451.0854    -453.7000       2.6146   326.2
53.0000       -451.1306    -453.5013       2.3708   295.8
53.0500       -451.2834    -453.9345       2.6511   330.8
53.1000       -451.3297    -453.5659       2.2362   279.0
53.1500       -451.4538    -453.8111       2.3573   294.1
53.2000       -451.3858    -453.6055       2.2197   277.0
53.2500       -451.6032    -454.0057       2.4025   299.8
53.3000       -452.0480    -454.1051       2.0570   256.7
53.3500       -451.9771    -454.2687       2.2916   285.9
53.4000       -451.8784    -454.3466       2.4683   308.0
