epoch,lr_schedule,step,test_energy_mae,test_energy_rmse,test_forces_mae,test_forces_rmse,test_loss,train_energy_mae,train_energy_rmse,train_forces_mae,train_forces_rmse,train_loss,val_energy_mae,val_energy_rmse,val_forces_mae,val_forces_rmse,val_loss
,0.001,0,,,,,,,,,,,,,,,
0,,9,,,,,,,,,,,17.828847885131836,17.95147705078125,0.7255032658576965,1.0481398105621338,4.310166835784912
,0.001,10,,,,,,,,,,,,,,,
1,,19,,,,,,,,,,,10.302769660949707,10.509392738342285,0.7448617815971375,1.0726114511489868,2.2434637546539307
,0.001,20,,,,,,,,,,,,,,,
2,,29,,,,,,,,,,,4.23605489730835,4.670097827911377,0.715173602104187,1.0304902791976929,1.2693893909454346
,0.001,30,,,,,,,,,,,,,,,
3,,39,,,,,,,,,,,2.0583736896514893,2.1805052757263184,0.6933631300926208,0.9984468221664429,1.034473180770874
,0.001,40,,,,,,,,,,,,,,,
4,,49,,,,,,2.1114377975463867,2.2985663414001465,0.6246722340583801,0.8748196959495544,0.8104904890060425,,,,,
4,,49,,,,,,,,,,,1.5350337028503418,1.7859317064285278,0.6655358672142029,0.9559254050254822,0.9365509748458862
,0.001,50,,,,,,,,,,,,,,,
5,,59,,,,,,,,,,,1.314640760421753,1.7007442712783813,0.6387364268302917,0.914336621761322,0.856576681137085
,0.001,60,,,,,,,,,,,,,,,
6,,69,,,,,,,,,,,1.2447876930236816,1.542646884918213,0.6143684387207031,0.8756586909294128,0.782908022403717
,0.001,70,,,,,,,,,,,,,,,
7,,79,,,,,,,,,,,1.138150691986084,1.4070651531219482,0.5910342931747437,0.8378961682319641,0.7148476243019104
,0.001,80,,,,,,,,,,,,,,,
8,,89,,,,,,,,,,,1.0745811462402344,1.2764047384262085,0.5621169209480286,0.796556830406189,0.6444498300552368
,0.001,90,,,,,,,,,,,,,,,
9,,99,,,,,,0.7883777618408203,0.8357115387916565,0.4348525106906891,0.6335139274597168,0.4043106436729431,,,,,
9,,99,,,,,,,,,,,0.9562175273895264,1.1594550609588623,0.5231208205223083,0.7454416751861572,0.5635697841644287
,0.001,100,,,,,,,,,,,,,,,
10,,109,,,,,,,,,,,0.8322412967681885,1.0438991785049438,0.4806634187698364,0.6904382705688477,0.48283523321151733
,0.001,110,,,,,,,,,,,,,,,
11,,119,,,,,,,,,,,0.7212666273117065,0.9083582162857056,0.44860100746154785,0.6450064778327942,0.42012420296669006
,0.001,120,,,,,,,,,,,,,,,
12,,129,,,,,,,,,,,0.6403378844261169,0.8010991811752319,0.4266620874404907,0.6094439029693604,0.37412530183792114
,0.001,130,,,,,,,,,,,,,,,
13,,139,,,,,,,,,,,0.6148834228515625,0.7558078169822693,0.4085073173046112,0.5797324180603027,0.33844128251075745
,0.001,140,,,,,,,,,,,,,,,
14,,149,,,,,,0.5300136208534241,0.7068243026733398,0.36055323481559753,0.501761794090271,0.25424325466156006,,,,,
14,,149,,,,,,,,,,,0.5790333151817322,0.7254528403282166,0.39053016901016235,0.5515470504760742,0.30642494559288025
,0.001,150,,,,,,,,,,,,,,,
15,,159,,,,,,,,,,,0.5422821640968323,0.6875476241111755,0.3754054307937622,0.5273042321205139,0.27999648451805115
,0.001,160,,,,,,,,,,,,,,,
16,,169,,,,,,,,,,,0.49855250120162964,0.6502066850662231,0.3623674213886261,0.5071883201599121,0.25889530777931213
,0.001,170,,,,,,,,,,,,,,,
17,,179,,,,,,,,,,,0.46870100498199463,0.6201186776161194,0.3511817157268524,0.49061593413352966,0.24214240908622742
,0.001,180,,,,,,,,,,,,,,,
18,,189,,,,,,,,,,,0.43922942876815796,0.5998357534408569,0.34151560068130493,0.4767277240753174,0.22859469056129456
,0.001,190,,,,,,,,,,,,,,,
19,,199,,,,,,0.2957276403903961,0.36268991231918335,0.312711238861084,0.4263257086277008,0.18125151097774506,,,,,
19,,199,,,,,,,,,,,0.41986072063446045,0.5904421806335449,0.33267757296562195,0.46407580375671387,0.21669889986515045
,0.001,200,,,,,,,,,,,,,,,
20,,209,,,,,,,,,,,0.41142767667770386,0.5860089063644409,0.3241173028945923,0.4522320628166199,0.20590277016162872
,0.001,210,,,,,,,,,,,,,,,
21,,219,,,,,,,,,,,0.40167436003685,0.5801149010658264,0.3158252239227295,0.44052618741989136,0.19548802077770233
,0.001,220,,,,,,,,,,,,,,,
22,,229,,,,,,,,,,,0.4054678678512573,0.5862573385238647,0.30792927742004395,0.42903202772140503,0.18566478788852692
,0.001,230,,,,,,,,,,,,,,,
23,,239,,,,,,,,,,,0.40600109100341797,0.5888451933860779,0.2996397912502289,0.4176880717277527,0.17618609964847565
,0.001,240,,,,,,,,,,,,,,,
24,,249,,,,,,0.35330528020858765,0.39523738622665405,0.2669040262699127,0.36509546637535095,0.1335238814353943,,,,,
24,,249,,,,,,,,,,,0.4134863317012787,0.5939785838127136,0.29193347692489624,0.4062078595161438,0.16688290238380432
,0.001,250,,,,,,,,,,,,,,,
25,,259,,,,,,,,,,,0.42105475068092346,0.5980675220489502,0.28419461846351624,0.3951873183250427,0.158188134431839
,0.001,260,,,,,,,,,,,,,,,
26,,269,,,,,,,,,,,0.4157383441925049,0.5888479948043823,0.2769595980644226,0.3840272128582001,0.1494695544242859
,0.001,270,,,,,,,,,,,,,,,
27,,279,,,,,,,,,,,0.44146183133125305,0.6055200099945068,0.26964282989501953,0.37373870611190796,0.1419503539800644
,0.001,280,,,,,,,,,,,,,,,
28,,289,,,,,,,,,,,0.4410829246044159,0.597077488899231,0.26292988657951355,0.36361801624298096,0.13446088135242462
,0.001,290,,,,,,,,,,,,,,,
29,,299,,,,,,0.30462151765823364,0.33762112259864807,0.24074600636959076,0.33756259083747864,0.11394889652729034,,,,,
29,,299,,,,,,,,,,,0.4288201630115509,0.5831481218338013,0.2562459707260132,0.35392478108406067,0.12741075456142426
,0.001,300,,,,,,,,,,,,,,,
