#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
    486      5.89e+00    6.02e+00      3.49e-02    3.28e-02      1.86e-01    1.90e-01    1.0e-03
    495      6.29e+00    6.21e+00      2.47e-02    2.36e-02      1.99e-01    1.96e-01    1.0e-03
    504      6.01e+00    6.24e+00      1.50e-02    1.34e-02      1.90e-01    1.97e-01    1.0e-03
    513      6.02e+00    6.08e+00      5.39e-03    7.76e-03      1.90e-01    1.92e-01    1.0e-03
    522      5.93e+00    5.97e+00      6.61e-02    6.49e-02      1.88e-01    1.89e-01    1.0e-03
    531      5.78e+00    5.91e+00      1.71e-02    1.59e-02      1.83e-01    1.87e-01    1.0e-03
    540      5.73e+00    5.85e+00      6.11e-03    4.93e-03      1.81e-01    1.85e-01    1.0e-03
    549      5.88e+00    5.88e+00      1.09e-02    9.89e-03      1.86e-01    1.86e-01    1.0e-03
    558      5.85e+00    5.79e+00      2.11e-02    1.92e-02      1.85e-01    1.83e-01    1.0e-03
    567      5.75e+00    5.89e+00      6.58e-02    6.43e-02      1.82e-01    1.86e-01    1.0e-03
    576      5.67e+00    5.79e+00      4.12e-02    3.87e-02      1.79e-01    1.83e-01    1.0e-03
    585      6.95e+00    7.00e+00      7.66e-03    9.11e-03      2.20e-01    2.21e-01    1.0e-03
    594      5.80e+00    5.97e+00      5.77e-02    6.04e-02      1.83e-01    1.89e-01    1.0e-03
    603      5.81e+00    5.81e+00      3.57e-02    3.47e-02      1.84e-01    1.84e-01    1.0e-03
    612      5.69e+00    5.66e+00      2.13e-02    2.25e-02      1.80e-01    1.79e-01    1.0e-03
    621      5.49e+00    5.49e+00      2.33e-02    2.23e-02      1.74e-01    1.73e-01    1.0e-03
    630      5.57e+00    5.58e+00      2.73e-03    2.39e-03      1.76e-01    1.76e-01    1.0e-03
    639      5.47e+00    5.52e+00      2.52e-02    2.40e-02      1.73e-01    1.74e-01    1.0e-03
    648      5.57e+00    5.49e+00      3.81e-02    3.69e-02      1.76e-01    1.74e-01    1.0e-03
    657      5.64e+00    5.73e+00      1.58e-02    1.49e-02      1.78e-01    1.81e-01    1.0e-03
    666      5.40e+00    5.42e+00      3.12e-02    3.02e-02      1.71e-01    1.72e-01    1.0e-03
    675      6.36e+00    6.28e+00      8.68e-02    8.54e-02      2.01e-01    1.98e-01    1.0e-03
    684      5.79e+00    5.72e+00      3.56e-02    3.60e-02      1.83e-01    1.81e-01    1.0e-03
    693      5.46e+00    5.56e+00      2.73e-02    2.56e-02      1.73e-01    1.76e-01    1.0e-03
    702      5.36e+00    5.54e+00      4.81e-02    4.91e-02      1.70e-01    1.75e-01    1.0e-03
    711      5.38e+00    5.52e+00      5.22e-02    5.06e-02      1.70e-01    1.75e-01    1.0e-03
    720      5.37e+00    5.36e+00      1.55e-02    1.42e-02      1.70e-01    1.70e-01    1.0e-03
    729      5.44e+00    5.44e+00      4.28e-02    4.37e-02      1.72e-01    1.72e-01    1.0e-03
    738      5.37e+00    5.57e+00      2.91e-02    2.73e-02      1.70e-01    1.76e-01    1.0e-03
    747      5.23e+00    5.23e+00      5.80e-03    6.53e-03      1.65e-01    1.65e-01    1.0e-03
    756      5.37e+00    5.39e+00      5.34e-03    4.61e-03      1.70e-01    1.70e-01    1.0e-03
    765      5.39e+00    5.37e+00      9.42e-03    1.05e-02      1.71e-01    1.70e-01    1.0e-03
    774      5.50e+00    5.30e+00      1.92e-02    1.99e-02      1.74e-01    1.68e-01    1.0e-03
    783      5.24e+00    5.44e+00      2.38e-03    3.60e-03      1.66e-01    1.72e-01    1.0e-03
    792      5.74e+00    5.92e+00      3.75e-02    3.84e-02      1.82e-01    1.87e-01    1.0e-03
    801      5.36e+00    5.35e+00      1.24e-02    1.12e-02      1.69e-01    1.69e-01    1.0e-03
    810      5.21e+00    5.26e+00      1.78e-02    1.65e-02      1.65e-01    1.66e-01    1.0e-03
    819      5.21e+00    5.29e+00      1.15e-02    1.06e-02      1.65e-01    1.67e-01    1.0e-03
    828      5.22e+00    5.10e+00      2.15e-02    2.10e-02      1.65e-01    1.61e-01    1.0e-03
    837      5.12e+00    5.18e+00      1.50e-02    1.60e-02      1.62e-01    1.64e-01    1.0e-03
    846      5.21e+00    5.24e+00      2.35e-02    2.33e-02      1.65e-01    1.66e-01    1.0e-03
    855      5.03e+00    5.14e+00      1.81e-02    1.68e-02      1.59e-01    1.63e-01    1.0e-03
    864      6.10e+00    6.07e+00      4.85e-02    4.79e-02      1.93e-01    1.92e-01    1.0e-03
    873      5.44e+00    5.65e+00      2.13e-02    2.20e-02      1.72e-01    1.79e-01    1.0e-03
    882      5.49e+00    5.41e+00      7.20e-03    6.88e-03      1.74e-01    1.71e-01    1.0e-03
    891      5.06e+00    5.37e+00      2.49e-02    2.56e-02      1.60e-01    1.70e-01    1.0e-03
    900      5.15e+00    5.17e+00      8.97e-03    9.34e-03      1.63e-01    1.64e-01    1.0e-03
    909      4.98e+00    5.16e+00      1.87e-02    1.83e-02      1.57e-01    1.63e-01    1.0e-03
    918      5.11e+00    5.31e+00      3.22e-02    3.13e-02      1.61e-01    1.68e-01    1.0e-03
    927      5.08e+00    5.27e+00      1.77e-03    2.23e-03      1.61e-01    1.67e-01    1.0e-03
    936      5.31e+00    5.37e+00      1.31e-02    1.21e-02      1.68e-01    1.70e-01    1.0e-03
    945      5.07e+00    5.02e+00      3.06e-02    3.12e-02      1.60e-01    1.59e-01    1.0e-03
    954      4.90e+00    5.00e+00      1.25e-02    1.20e-02      1.55e-01    1.58e-01    1.0e-03
    963      5.32e+00    5.32e+00      1.99e-02    2.02e-02      1.68e-01    1.68e-01    1.0e-03
    972      5.30e+00    5.23e+00      1.66e-02    1.68e-02      1.68e-01    1.65e-01    1.0e-03
    981      4.90e+00    4.94e+00      3.44e-02    3.47e-02      1.55e-01    1.56e-01    1.0e-03
    990      5.02e+00    5.37e+00      2.46e-02    2.37e-02      1.59e-01    1.70e-01    1.0e-03
    999      5.14e+00    4.99e+00      1.00e-02    9.63e-03      1.63e-01    1.58e-01    1.0e-03
   1008      5.33e+00    5.29e+00      3.70e-02    3.68e-02      1.68e-01    1.67e-01    1.0e-03
   1017      4.87e+00    4.86e+00      1.43e-02    1.48e-02      1.54e-01    1.54e-01    1.0e-03
   1026      4.95e+00    4.88e+00      2.10e-02    2.08e-02      1.56e-01    1.54e-01    1.0e-03
   1035      5.01e+00    5.08e+00      2.55e-02    2.53e-02      1.58e-01    1.61e-01    1.0e-03
   1044      5.32e+00    5.11e+00      1.93e-02    1.96e-02      1.68e-01    1.62e-01    1.0e-03
   1053      4.97e+00    5.02e+00      2.63e-02    2.66e-02      1.57e-01    1.59e-01    1.0e-03
   1062      4.77e+00    4.79e+00      6.74e-03    7.54e-03      1.51e-01    1.51e-01    1.0e-03
   1071      6.04e+00    6.10e+00      4.25e-02    4.28e-02      1.91e-01    1.93e-01    1.0e-03
   1080      5.34e+00    5.48e+00      1.28e-01    1.28e-01      1.69e-01    1.73e-01    1.0e-03
   1089      5.05e+00    5.09e+00      4.84e-02    4.83e-02      1.60e-01    1.61e-01    1.0e-03
   1098      5.00e+00    5.01e+00      4.04e-03    4.65e-03      1.58e-01    1.58e-01    1.0e-03
   1107      4.84e+00    4.98e+00      1.82e-02    1.80e-02      1.53e-01    1.58e-01    1.0e-03
   1116      4.68e+00    4.68e+00      7.41e-03    7.38e-03      1.48e-01    1.48e-01    1.0e-03
   1125      4.88e+00    4.87e+00      2.63e-02    2.60e-02      1.54e-01    1.54e-01    1.0e-03
   1134      4.60e+00    4.65e+00      1.46e-02    1.48e-02      1.45e-01    1.47e-01    1.0e-03
   1143      4.94e+00    4.81e+00      3.26e-02    3.25e-02      1.56e-01    1.52e-01    1.0e-03
   1152      5.23e+00    5.33e+00      8.11e-03    8.57e-03      1.65e-01    1.68e-01    1.0e-03
   1161      5.36e+00    5.44e+00      3.83e-02    3.90e-02      1.69e-01    1.72e-01    1.0e-03
   1170      4.71e+00    4.97e+00      3.17e-02    3.26e-02      1.49e-01    1.57e-01    1.0e-03
   1179      4.82e+00    4.73e+00      2.27e-02    2.30e-02      1.53e-01    1.50e-01    1.0e-03
   1188      4.80e+00    4.95e+00      1.10e-02    1.08e-02      1.52e-01    1.56e-01    1.0e-03
   1197      4.78e+00    4.75e+00      4.26e-02    4.24e-02      1.51e-01    1.50e-01    1.0e-03
   1206      4.79e+00    4.85e+00      9.19e-03    9.61e-03      1.52e-01    1.53e-01    1.0e-03
   1215      5.23e+00    5.30e+00      3.20e-02    3.16e-02      1.65e-01    1.68e-01    1.0e-03
   1224      5.00e+00    5.17e+00      3.50e-02    3.54e-02      1.58e-01    1.64e-01    1.0e-03
   1233      4.86e+00    4.77e+00      1.84e-02    1.84e-02      1.54e-01    1.51e-01    1.0e-03
   1242      4.89e+00    5.03e+00      4.05e-03    4.08e-03      1.55e-01    1.59e-01    1.0e-03
   1251      4.68e+00    4.65e+00      4.43e-02    4.42e-02      1.48e-01    1.47e-01    1.0e-03
   1260      5.07e+00    5.26e+00      4.59e-02    4.57e-02      1.60e-01    1.66e-01    1.0e-03
   1269      4.68e+00    4.79e+00      1.79e-02    1.75e-02      1.48e-01    1.51e-01    1.0e-03
   1278      4.66e+00    4.72e+00      4.11e-02    4.14e-02      1.47e-01    1.49e-01    1.0e-03
   1287      4.97e+00    4.99e+00      4.41e-02    4.43e-02      1.57e-01    1.58e-01    1.0e-03
   1296      4.50e+00    4.89e+00      1.91e-02    1.86e-02      1.42e-01    1.55e-01    1.0e-03
   1305      5.81e+00    5.66e+00      2.86e-02    2.80e-02      1.84e-01    1.79e-01    1.0e-03
   1314      5.55e+00    5.66e+00      1.14e-01    1.14e-01      1.75e-01    1.79e-01    1.0e-03
   1323      4.77e+00    4.76e+00      7.02e-02    7.01e-02      1.51e-01    1.50e-01    1.0e-03
   1332      4.71e+00    4.70e+00      1.96e-02    1.93e-02      1.49e-01    1.49e-01    1.0e-03
   1341      4.76e+00    4.84e+00      6.24e-02    6.20e-02      1.51e-01    1.53e-01    1.0e-03
   1350      5.02e+00    5.14e+00      2.94e-02    2.96e-02      1.59e-01    1.63e-01    1.0e-03
   1359      4.82e+00    4.92e+00      1.82e-02    1.82e-02      1.52e-01    1.56e-01    1.0e-03
   1368      4.71e+00    4.99e+00      4.27e-02    4.30e-02      1.49e-01    1.58e-01    1.0e-03
   1377      4.82e+00    4.69e+00      6.07e-02    6.07e-02      1.52e-01    1.48e-01    1.0e-03
   1386      4.51e+00    4.74e+00      2.48e-02    2.47e-02      1.43e-01    1.50e-01    1.0e-03
   1395      4.78e+00    4.55e+00      1.35e-02    1.35e-02      1.51e-01    1.44e-01    1.0e-03
   1404      4.70e+00    4.67e+00      1.33e-02    1.30e-02      1.49e-01    1.48e-01    1.0e-03
   1413      4.59e+00    4.71e+00      1.95e-02    1.92e-02      1.45e-01    1.49e-01    1.0e-03
   1422      4.75e+00    4.82e+00      2.12e-02    2.12e-02      1.50e-01    1.53e-01    1.0e-03
   1431      4.63e+00    4.71e+00      3.27e-03    3.42e-03      1.46e-01    1.49e-01    1.0e-03
   1440      5.05e+00    4.92e+00      7.37e-02    7.33e-02      1.60e-01    1.55e-01    1.0e-03
   1449      4.48e+00    4.68e+00      1.57e-02    1.55e-02      1.42e-01    1.48e-01    1.0e-03
   1458      4.92e+00    4.82e+00      4.54e-02    4.52e-02      1.56e-01    1.53e-01    1.0e-03
   1467      4.63e+00    4.76e+00      8.64e-03    9.03e-03      1.47e-01    1.51e-01    1.0e-03
   1476      4.71e+00    4.56e+00      1.40e-03    1.61e-03      1.49e-01    1.44e-01    1.0e-03
   1485      5.01e+00    5.35e+00      2.03e-02    2.04e-02      1.59e-01    1.69e-01    1.0e-03
   1494      4.61e+00    4.85e+00      6.09e-02    6.09e-02      1.46e-01    1.53e-01    1.0e-03
   1503      4.84e+00    4.79e+00      2.27e-02    2.25e-02      1.53e-01    1.52e-01    1.0e-03
   1512      4.75e+00    4.72e+00      3.36e-03    3.97e-03      1.50e-01    1.49e-01    1.0e-03
   1521      4.61e+00    4.81e+00      7.46e-03    7.76e-03      1.46e-01    1.52e-01    1.0e-03
   1530      4.62e+00    4.59e+00      1.09e-02    1.12e-02      1.46e-01    1.45e-01    1.0e-03
   1539      4.90e+00    5.03e+00      8.04e-03    8.13e-03      1.55e-01    1.59e-01    1.0e-03
   1548      5.05e+00    5.06e+00      6.79e-02    6.77e-02      1.60e-01    1.60e-01    1.0e-03
   1557      5.46e+00    5.44e+00      3.85e-02    3.83e-02      1.73e-01    1.72e-01    1.0e-03
   1566      4.65e+00    4.52e+00      7.78e-02    7.78e-02      1.47e-01    1.43e-01    1.0e-03
   1575      4.40e+00    4.61e+00      6.56e-02    6.55e-02      1.39e-01    1.46e-01    1.0e-03
   1584      4.57e+00    4.62e+00      6.28e-03    6.54e-03      1.44e-01    1.46e-01    1.0e-03
   1593      4.56e+00    4.35e+00      2.75e-02    2.80e-02      1.44e-01    1.37e-01    1.0e-03
   1602      4.39e+00    4.70e+00      3.37e-02    3.36e-02      1.39e-01    1.49e-01    1.0e-03
   1611      4.79e+00    4.71e+00      3.38e-02    3.43e-02      1.51e-01    1.49e-01    1.0e-03
   1620      4.63e+00    4.79e+00      1.24e-02    1.26e-02      1.46e-01    1.52e-01    1.0e-03
   1629      4.71e+00    4.71e+00      3.79e-02    3.77e-02      1.49e-01    1.49e-01    1.0e-03
   1638      4.63e+00    4.57e+00      1.34e-02    1.34e-02      1.46e-01    1.44e-01    1.0e-03
   1647      4.52e+00    4.72e+00      3.22e-02    3.19e-02      1.43e-01    1.49e-01    1.0e-03
   1656      4.63e+00    4.62e+00      2.23e-02    2.26e-02      1.47e-01    1.46e-01    1.0e-03
   1665      4.44e+00    4.55e+00      1.22e-02    1.21e-02      1.40e-01    1.44e-01    1.0e-03
   1674      4.31e+00    4.64e+00      1.77e-03    2.28e-03      1.36e-01    1.47e-01    1.0e-03
   1683      5.28e+00    5.19e+00      7.58e-03    7.57e-03      1.67e-01    1.64e-01    1.0e-03
   1692      4.81e+00    4.82e+00      4.29e-02    4.29e-02      1.52e-01    1.52e-01    1.0e-03
   1701      4.49e+00    4.49e+00      1.10e-02    1.06e-02      1.42e-01    1.42e-01    1.0e-03
   1710      4.45e+00    4.51e+00      9.12e-02    9.19e-02      1.41e-01    1.42e-01    1.0e-03
   1719      4.66e+00    4.61e+00      5.88e-02    5.88e-02      1.47e-01    1.46e-01    1.0e-03
   1728      5.82e+00    5.94e+00      5.79e-02    5.73e-02      1.84e-01    1.88e-01    1.0e-03
   1737      5.35e+00    5.33e+00      7.59e-02    7.54e-02      1.69e-01    1.68e-01    1.0e-03
   1746      4.42e+00    4.54e+00      1.44e-02    1.41e-02      1.40e-01    1.44e-01    1.0e-03
   1755      4.65e+00    4.62e+00      3.42e-02    3.44e-02      1.47e-01    1.46e-01    1.0e-03
   1764      4.59e+00    4.79e+00      7.46e-03    7.13e-03      1.45e-01    1.51e-01    1.0e-03
   1773      4.80e+00    4.79e+00      2.04e-02    2.10e-02      1.52e-01    1.51e-01    1.0e-03
   1782      4.54e+00    4.64e+00      2.61e-02    2.60e-02      1.44e-01    1.47e-01    1.0e-03
   1791      4.83e+00    4.84e+00      4.22e-03    4.47e-03      1.53e-01    1.53e-01    1.0e-03
   1800      4.62e+00    4.33e+00      1.19e-03    1.89e-03      1.46e-01    1.37e-01    1.0e-03
   1809      4.54e+00    4.69e+00      2.99e-02    2.95e-02      1.44e-01    1.48e-01    1.0e-03
   1818      4.91e+00    5.03e+00      4.22e-02    4.19e-02      1.55e-01    1.59e-01    1.0e-03
   1827      4.98e+00    4.95e+00      1.97e-02    2.00e-02      1.58e-01    1.56e-01    1.0e-03
   1836      4.49e+00    4.50e+00      1.70e-02    1.70e-02      1.42e-01    1.42e-01    1.0e-03
   1845      4.59e+00    4.59e+00      7.17e-02    7.19e-02      1.45e-01    1.45e-01    1.0e-03
   1854      4.47e+00    4.54e+00      1.06e-02    1.09e-02      1.41e-01    1.44e-01    1.0e-03
   1863      4.55e+00    4.59e+00      3.18e-02    3.18e-02      1.44e-01    1.45e-01    1.0e-03
   1872      5.05e+00    4.98e+00      1.68e-02    1.70e-02      1.60e-01    1.58e-01    1.0e-03
   1881      4.70e+00    4.79e+00      2.51e-02    2.56e-02      1.49e-01    1.51e-01    1.0e-03
   1890      4.67e+00    4.71e+00      1.89e-02    1.90e-02      1.48e-01    1.49e-01    1.0e-03
   1899      4.47e+00    4.63e+00      2.67e-02    2.67e-02      1.41e-01    1.47e-01    1.0e-03
   1908      4.56e+00    4.59e+00      1.02e-02    1.01e-02      1.44e-01    1.45e-01    1.0e-03
   1917      4.33e+00    4.62e+00      1.66e-02    1.66e-02      1.37e-01    1.46e-01    1.0e-03
   1926      4.51e+00    4.50e+00      1.08e-02    1.12e-02      1.42e-01    1.42e-01    1.0e-03
   1935      4.29e+00    4.41e+00      3.59e-02    3.59e-02      1.36e-01    1.40e-01    1.0e-03
   1944      4.68e+00    4.58e+00      2.07e-02    2.12e-02      1.48e-01    1.45e-01    1.0e-03
   1953      4.42e+00    4.65e+00      2.06e-02    2.05e-02      1.40e-01    1.47e-01    1.0e-03
   1962      4.96e+00    5.05e+00      1.34e-03    1.90e-03      1.57e-01    1.60e-01    1.0e-03
   1971      5.45e+00    5.59e+00      1.11e-02    1.11e-02      1.72e-01    1.77e-01    1.0e-03
   1980      5.33e+00    5.24e+00      4.53e-03    5.27e-03      1.68e-01    1.66e-01    1.0e-03
   1989      4.45e+00    4.45e+00      7.48e-03    8.09e-03      1.41e-01    1.41e-01    1.0e-03
   1998      4.51e+00    4.70e+00      1.70e-02    1.72e-02      1.43e-01    1.49e-01    1.0e-03
   2007      4.43e+00    4.44e+00      1.54e-02    1.55e-02      1.40e-01    1.40e-01    1.0e-03
   2016      4.30e+00    4.41e+00      1.58e-03    1.98e-03      1.36e-01    1.40e-01    1.0e-03
   2025      5.24e+00    5.10e+00      1.08e-02    1.11e-02      1.66e-01    1.61e-01    1.0e-03
   2034      4.41e+00    4.34e+00      2.08e-03    2.91e-03      1.40e-01    1.37e-01    1.0e-03
   2043      4.52e+00    4.44e+00      4.65e-03    3.81e-03      1.43e-01    1.40e-01    1.0e-03
   2052      4.38e+00    4.46e+00      6.54e-03    6.89e-03      1.39e-01    1.41e-01    1.0e-03
   2061      4.47e+00    4.60e+00      1.01e-02    1.03e-02      1.41e-01    1.46e-01    1.0e-03
   2070      4.67e+00    4.83e+00      2.47e-02    2.48e-02      1.48e-01    1.53e-01    1.0e-03
   2079      4.39e+00    4.27e+00      2.48e-02    2.48e-02      1.39e-01    1.35e-01    1.0e-03
   2088      4.98e+00    5.03e+00      2.13e-03    2.50e-03      1.58e-01    1.59e-01    1.0e-03
   2097      4.34e+00    4.68e+00      2.03e-02    2.05e-02      1.37e-01    1.48e-01    1.0e-03
   2106      4.43e+00    4.43e+00      4.33e-03    4.16e-03      1.40e-01    1.40e-01    1.0e-03
   2115      4.44e+00    4.57e+00      1.23e-02    1.27e-02      1.40e-01    1.45e-01    1.0e-03
   2124      4.58e+00    4.54e+00      4.46e-03    4.66e-03      1.45e-01    1.44e-01    1.0e-03
   2133      4.40e+00    4.33e+00      2.41e-02    2.42e-02      1.39e-01    1.37e-01    1.0e-03
   2142      4.52e+00    4.54e+00      1.44e-02    1.48e-02      1.43e-01    1.43e-01    1.0e-03
   2151      4.41e+00    4.69e+00      3.25e-03    3.43e-03      1.39e-01    1.48e-01    1.0e-03
   2160      4.25e+00    4.34e+00      2.71e-02    2.71e-02      1.34e-01    1.37e-01    1.0e-03
   2169      4.45e+00    4.38e+00      6.70e-03    6.48e-03      1.41e-01    1.38e-01    1.0e-03
   2178      4.50e+00    4.70e+00      4.14e-02    4.16e-02      1.42e-01    1.49e-01    1.0e-03
   2187      4.34e+00    4.42e+00      2.85e-02    2.84e-02      1.37e-01    1.40e-01    1.0e-03
   2196      4.93e+00    4.88e+00      2.30e-02    2.31e-02      1.56e-01    1.54e-01    1.0e-03
   2205      5.08e+00    5.02e+00      2.32e-02    2.33e-02      1.61e-01    1.59e-01    1.0e-03
   2214      4.36e+00    4.64e+00      9.69e-04    1.37e-03      1.38e-01    1.47e-01    1.0e-03
   2223      4.20e+00    4.32e+00      3.47e-02    3.50e-02      1.33e-01    1.37e-01    1.0e-03
   2232      4.63e+00    4.68e+00      1.29e-02    1.30e-02      1.46e-01    1.48e-01    1.0e-03
   2241      4.68e+00    4.58e+00      1.16e-02    1.20e-02      1.48e-01    1.45e-01    1.0e-03
   2250      4.36e+00    4.39e+00      1.90e-02    1.89e-02      1.38e-01    1.39e-01    1.0e-03
   2259      4.26e+00    4.38e+00      3.75e-02    3.79e-02      1.35e-01    1.39e-01    1.0e-03
   2268      4.41e+00    4.38e+00      1.91e-02    1.96e-02      1.40e-01    1.39e-01    1.0e-03
   2277      4.25e+00    4.26e+00      2.88e-02    2.89e-02      1.34e-01    1.35e-01    1.0e-03
   2286      4.66e+00    4.75e+00      2.74e-03    3.15e-03      1.47e-01    1.50e-01    1.0e-03
   2295      4.27e+00    4.35e+00      3.92e-02    3.95e-02      1.35e-01    1.38e-01    1.0e-03
   2304      4.40e+00    4.26e+00      2.60e-02    2.64e-02      1.39e-01    1.35e-01    1.0e-03
   2313      5.66e+00    5.60e+00      4.63e-02    4.67e-02      1.79e-01    1.77e-01    1.0e-03
   2322      4.49e+00    4.64e+00      8.30e-02    8.29e-02      1.42e-01    1.47e-01    1.0e-03
   2331      4.88e+00    4.97e+00      6.38e-02    6.39e-02      1.54e-01    1.57e-01    1.0e-03
   2340      4.52e+00    4.67e+00      3.58e-02    3.54e-02      1.43e-01    1.48e-01    1.0e-03
   2349      4.25e+00    4.57e+00      3.56e-02    3.57e-02      1.34e-01    1.44e-01    1.0e-03
   2358      4.38e+00    4.30e+00      1.78e-03    2.19e-03      1.39e-01    1.36e-01    1.0e-03
   2367      4.62e+00    4.62e+00      2.66e-03    2.97e-03      1.46e-01    1.46e-01    1.0e-03
