Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
38.4500        -82.3834    -940.8443     858.4609  75469.9
38.5000        -73.3307    -875.9516     802.6210  70560.9
38.5500       -355.8238    -981.5187     625.6949  55006.7
38.6000       -394.6901   -1035.7036     641.0135  56353.4
38.6500       -574.3947   -1101.5009     527.1062  46339.5
38.7000        -41.5742   -1064.3965    1022.8223  89919.4
38.7500       -239.4208   -1041.0220     801.6012  70471.2
38.8000       1889.9788   -1129.2459    3019.2247  265429.2
38.8500       1220.4477    -908.3372    2128.7849  187148.0
38.9000        115.8513   -1021.3027    1137.1539  99970.7
38.9500       -156.0574   -1090.6193     934.5619  82160.2
39.0000       -386.1880   -1072.7282     686.5402  60355.8
39.0500        300.3341    -914.8312    1215.1653  106828.9
39.1000        149.2417    -992.6326    1141.8743  100385.7
39.1500       -118.0969    -920.2890     802.1921  70523.2
39.2000       -191.3172    -985.9569     794.6397  69859.2
39.2500        205.4028   -1084.0857    1289.4885  113362.9
39.3000       2489.2823    -949.3308    3438.6131  302298.9
39.3500       2557.4324    -896.4370    3453.8695  303640.2
39.4000        748.1886   -1012.6079    1760.7965  154797.0
39.4500        103.7957    -967.9597    1071.7554  94221.3
39.5000        565.5205   -1015.4954    1581.0159  138991.9
39.5500        260.9932   -1073.8414    1334.8346  117349.4
39.6000       4617.5967    -921.6299    5539.2266  486970.3
39.6500       2125.4641    -970.1950    3095.6591  272148.8
39.7000        580.8773    -984.9164    1565.7937  137653.7
39.7500        218.9119   -1023.2419    1242.1538  109201.5
39.8000        212.7295    -964.5308    1177.2602  103496.5
39.8500        436.4750    -936.8777    1373.3527  120735.6
39.9000        273.4984    -920.8351    1194.3335  104997.5
39.9500        694.0511    -854.1013    1548.1524  136102.8
40.0000        573.5657    -894.8542    1468.4199  129093.3
40.0500        362.8378    -931.3584    1294.1962  113776.7
40.1000        900.4877    -921.3685    1821.8562  160164.9
40.1500         23.6565    -949.2517     972.9082  85531.3
40.2000        403.8542    -822.3157    1226.1698  107796.3
40.2500       -284.9462    -950.5281     665.5819  58513.3
40.3000       -172.0184   -1013.2075     841.1891  73951.5
40.3500        153.0590    -887.4666    1040.5255  91475.8
40.4000       -225.4936    -988.0575     762.5639  67039.3
40.4500       -412.7980   -1047.5596     634.7615  55803.8
40.5000       -223.5319    -927.7237     704.1918  61907.6
40.5500       -535.3976   -1063.0716     527.6740  46389.4
40.6000       -618.7368   -1055.0546     436.3178  38358.0
40.6500       -518.1342   -1013.6325     495.4982  43560.8
40.7000       -513.2282   -1020.2774     507.0492  44576.2
40.7500       -732.6723   -1104.9047     372.2324  32724.1
40.8000       -620.4713   -1032.9563     412.4850  36262.8
40.8500       -664.7555   -1053.4682     388.7127  34172.9
40.9000       -603.8889   -1054.5014     450.6125  39614.7
40.9500        -62.9465    -930.0326     867.0861  76228.2
41.0000       -342.1625    -920.0588     577.8964  50804.6
41.0500       -183.6388   -1021.4490     837.8101  73654.4
41.1000        -20.1288    -946.1306     926.0017  81407.6
41.1500        608.2577    -910.1241    1518.3818  133485.6
41.2000         66.9509    -923.2875     990.2384  87054.9
41.2500       -360.2323    -971.4297     611.1973  53732.2
41.3000       -414.4469   -1000.8051     586.3581  51548.5
41.3500       -335.4256    -892.9984     557.5728  49017.9
41.4000       -503.4297    -917.0778     413.6480  36365.1
41.4500        271.3810    -884.8792    1156.2602  101650.4
41.5000       -133.4443    -985.8255     852.3812  74935.4
41.5500       -386.4885    -929.4691     542.9806  47735.1
41.6000       -470.7821    -991.5661     520.7840  45783.7
41.6500       -454.5682    -989.0057     534.4375  46984.0
41.7000       -718.4421   -1137.9359     419.4938  36879.0
41.7500       -203.6256    -910.9466     707.3209  62182.7
41.8000       -409.6274    -942.1539     532.5265  46816.0
41.8500       -370.2478    -990.7671     620.5193  54551.7
41.9000        445.1525    -914.4570    1359.6095  119527.4
41.9500        491.0221   -1044.9254    1535.9476  135029.8
42.0000         58.6071   -1021.4320    1080.0391  94949.5
42.0500       1189.6748    -974.3151    2163.9899  190242.9
42.1000        143.2301   -1137.7613    1280.9914  112615.9
42.1500        696.7648   -1100.1826    1796.9475  157975.1
42.2000        260.1720   -1006.8487    1267.0207  111387.6
42.2500       1125.4134    -822.5606    1947.9740  171252.3
42.3000        515.4923    -860.6626    1376.1549  120982.0
42.3500        165.2426    -981.9954    1147.2381  100857.2
42.4000        206.7135    -871.3918    1078.1053  94779.5
42.4500        388.0850    -770.0759    1158.1610  101817.5
42.5000        535.3300    -867.7435    1403.0735  123348.5
42.5500         71.7919    -933.8313    1005.6232  88407.4
42.6000        204.3352    -878.0631    1082.3984  95156.9
42.6500        118.2407    -971.5898    1089.8305  95810.3
42.7000        -30.3805    -887.7083     857.3278  75370.3
42.7500       -225.3686    -899.6729     674.3043  59280.1
42.8000       -238.8040    -946.0398     707.2357  62175.2
42.8500        585.6652    -819.6597    1405.3249  123546.4
42.9000       2108.7582    -849.1453    2957.9035  260038.3
42.9500       2614.9910    -807.7975    3422.7886  300907.8
43.0000       1129.9332    -957.6578    2087.5910  183526.5
43.0500       1231.7823    -834.6138    2066.3962  181663.2
43.1000        525.7790    -859.0153    1384.7943  121741.5
43.1500        654.0312    -886.3856    1540.4168  135422.7
43.2000       2054.3751    -803.3634    2857.7386  251232.5
43.2500       1998.8201    -798.4907    2797.3108  245920.1
43.3000       1467.6047    -801.8475    2269.4523  199514.5
43.3500        307.3842    -869.9653    1177.3494  103504.4
43.4000         19.7761    -881.2809     901.0570  79214.7
43.4500        115.9478    -795.7088     911.6566  80146.5
43.5000        169.0142    -949.9066    1118.9208  98367.7
43.5500         45.7989    -851.5822     897.3811  78891.5
43.6000       -198.6700   -1019.3784     820.7084  72151.0
43.6500       -305.5046    -955.6593     650.1547  57157.1
43.7000       -397.9078   -1003.4806     605.5727  53237.7
43.7500       -270.6213    -809.2224     538.6011  47350.1
43.8000       -356.8640    -869.1312     512.2672  45035.0
43.8500       -496.2201    -983.4738     487.2537  42836.0
43.9000       -615.6744    -996.1553     380.4809  33449.2
43.9500       -590.6374   -1069.5790     478.9416  42105.2
44.0000        -87.3747    -921.7524     834.3777  73352.7
44.0500          4.1377    -876.7925     880.9302  77445.3
44.1000       -336.5929    -910.5510     573.9580  50458.4
44.1500       -419.6394    -849.3209     429.6815  37774.6
44.2000       -464.7062    -878.3275     413.6213  36362.7
44.2500       -591.5161    -921.1241     329.6080  28976.8
44.3000       -147.1330    -943.2903     796.1573  69992.6
44.3500        420.0041    -963.1295    1383.1337  121595.5
44.4000        339.6315    -916.9440    1256.5756  110469.4
44.4500       -177.7473    -922.2866     744.5394  65454.7
44.5000       -231.9147    -910.6292     678.7144  59667.9
44.5500       -245.6754    -924.7967     679.1213  59703.6
44.6000       -466.5139    -939.9997     473.4858  41625.6
44.6500       -491.3773    -979.1035     487.7261  42877.5
44.7000       -528.9201    -902.3656     373.4454  32830.7
44.7500       -427.3578    -964.6005     537.2426  47230.6
44.8000       -583.9115    -960.8111     376.8996  33134.4
44.8500       -694.9509    -998.3551     303.4042  26673.2
44.9000        604.5009    -878.3989    1482.8998  130366.2
44.9500        -38.3147    -911.2833     872.9686  76745.3
45.0000       -542.8773    -974.9655     432.0882  37986.2
45.0500       -121.0296    -902.0468     781.0171  68661.6
45.1000        -98.6009   -1013.5272     914.9263  80434.0
45.1500       -155.5841    -921.0471     765.4630  67294.2
45.2000       -423.3531    -947.9387     524.5855  46117.9
45.2500       -680.1836   -1041.6583     361.4746  31778.3
45.3000       -381.8867    -830.3501     448.4635  39425.8
45.3500       -434.6030    -866.2232     431.6201  37945.0
45.4000       -372.3319    -887.4320     515.1002  45284.0
45.4500       -443.8356    -911.1037     467.2682  41079.0
45.5000       -582.5567   -1009.3570     426.8003  37521.3
45.5500       -234.3093    -861.9344     627.6251  55176.4
45.6000       -477.3676    -864.0161     386.6485  33991.4
45.6500       -284.2437    -853.0896     568.8459  50009.0
45.7000       -116.5412    -800.1692     683.6280  60099.8
45.7500       -180.0172    -909.8487     729.8315  64161.7
45.8000       -275.3271    -874.2255     598.8984  52651.0
45.8500        213.9330    -748.2995     962.2326  84592.8
45.9000       -238.8174    -810.5386     571.7211  50261.7
45.9500       -471.0969    -876.0044     404.9075  35596.7
46.0000       -591.3258    -907.9359     316.6101  27834.2
46.0500       -407.5642    -857.3196     449.7553  39539.4
46.1000       -469.4355    -894.6469     425.2114  37381.6
46.1500       -233.4230    -831.3238     597.9008  52563.3
46.2000       -454.6356    -877.1643     422.5287  37145.8
46.2500       -595.4315    -896.7871     301.3557  26493.1
46.3000       -537.1743    -855.0810     317.9066  27948.1
46.3500       -132.2173    -814.4095     682.1922  59973.6
46.4000        472.4932    -834.8995    1307.3927  114936.9
46.4500        -21.9041    -868.3630     846.4589  74414.8
46.5000       -202.1288    -833.4729     631.3441  55503.4
46.5500       -556.9284    -952.2433     395.3149  34753.3
46.6000       -446.8142    -896.7052     449.8910  39551.3
46.6500       -622.1561    -957.3005     335.1443  29463.6
46.7000        -96.9387    -836.2434     739.3047  64994.5
46.7500       -263.6435    -869.7634     606.1199  53285.8
46.8000       -319.2330    -915.5708     596.3378  52425.9
46.8500       -439.4338    -896.0857     456.6519  40145.7
46.9000       -456.8586    -858.8026     401.9441  35336.1
46.9500       -547.6645    -881.6443     333.9798  29361.2
47.0000       -299.6504    -851.9105     552.2601  48550.9
47.0500       -353.5813    -934.3064     580.7251  51053.3
47.1000       -464.2791    -936.3033     472.0241  41497.1
47.1500       -646.8269    -942.3730     295.5461  25982.4
47.2000       -445.5810    -900.9247     455.3437  40030.7
47.2500       -526.8634    -895.9675     369.1041  32449.1
47.3000       -510.6507    -956.2678     445.6172  39175.6
47.3500       -647.3438    -961.6411     314.2973  27630.8
47.4000       -296.7214    -844.6930     547.9716  48173.9
47.4500       -305.5134    -885.0196     579.5061  50946.1
47.5000        408.2136    -912.2423    1320.4559  116085.3
47.5500        422.4279    -892.9196    1315.3475  115636.2
47.6000         -4.4613    -821.9842     817.5229  71870.9
47.6500       -338.8874    -894.5762     555.6888  48852.3
47.7000       -584.7376    -914.4526     329.7150  28986.2
47.7500       -148.7229    -882.8562     734.1333  64539.9
47.8000       -347.1809    -870.3282     523.1473  45991.5
47.8500       -635.3544    -994.1367     358.7823  31541.6
47.9000       -127.3075    -880.3529     753.0454  66202.5
47.9500       -558.2849    -850.9308     292.6459  25727.4
48.0000       -693.6541   -1013.6371     319.9830  28130.7
48.0500       -307.3118    -914.3275     607.0157  53364.6
48.1000       -204.4605    -853.4202     648.9596  57052.0
48.1500       -182.1590    -876.3603     694.2013  61029.4
48.2000        -10.5214    -775.6429     765.1214  67264.2
48.2500        -55.5734    -856.5751     801.0018  70418.5
48.3000       -461.2592    -923.2013     461.9421  40610.7
48.3500       -506.8634    -926.0292     419.1658  36850.1
48.4000       -676.1624    -936.7701     260.6077  22910.8
48.4500        -32.6533    -919.2321     886.5789  77941.8
48.5000       -251.4801    -853.4693     601.9892  52922.7
48.5500       -532.1069    -895.6663     363.5593  31961.6
48.6000       -454.5542    -947.7789     493.2247  43360.9
48.6500       -576.8787    -917.2166     340.3379  29920.1
48.7000        239.3878    -864.7781    1104.1660  97070.6
48.7500       -159.5583    -805.7262     646.1679  56806.6
48.8000       -497.9051    -867.6224     369.7174  32503.0
48.8500       -526.7838    -897.5272     370.7434  32593.2
48.9000       -614.1140    -983.7719     369.6578  32497.7
48.9500       -735.6916    -970.8609     235.1692  20674.4
49.0000       -697.0379    -996.7672     299.7293  26350.1
49.0500       -627.9975    -997.9662     369.9687  32525.1
49.1000       -327.7895    -996.1054     668.3159  58753.7
49.1500       -349.1014   -1023.7606     674.6593  59311.4
49.2000       -611.8788   -1026.1575     414.2787  36420.5
49.2500       -446.0012    -890.2131     444.2120  39052.0
49.3000       -465.2381    -860.5623     395.3242  34754.2
49.3500       -658.9546    -998.7876     339.8329  29875.7
49.4000       -539.9618    -952.0147     412.0528  36224.8
49.4500       -579.9078    -995.7988     415.8911  36562.2
49.5000       -546.7927    -990.7000     443.9072  39025.2
49.5500       -732.6217   -1079.8741     347.2524  30528.0
49.6000       -819.3952   -1176.9308     357.5356  31432.0
49.6500       -489.3621    -923.5461     434.1840  38170.4
49.7000       -488.9435    -885.8876     396.9441  34896.6
49.7500       -666.9145    -952.3501     285.4357  25093.5
49.8000       -315.9037    -980.1649     664.2612  58397.2
49.8500       -643.2372    -947.8932     304.6560  26783.2
49.9000       -655.7435    -976.5289     320.7854  28201.2
49.9500       -565.6137   -1046.5727     480.9590  42282.6
50.0000       -525.4430   -1059.2114     533.7684  46925.2
50.0500        569.7676    -939.2802    1509.0478  132665.0
50.1000       -240.0011    -944.9505     704.9494  61974.2
50.1500       -132.7152    -941.6970     808.9818  71120.1
50.2000       -621.4002   -1036.2770     414.8767  36473.1
50.2500       -368.6209    -978.0797     609.4588  53579.4
50.3000       -318.4050    -927.9806     609.5756  53589.6
50.3500       -466.2043   -1016.3832     550.1789  48367.9
50.4000       -567.8988   -1017.0797     449.1809  39488.9
50.4500       -526.5448   -1047.9882     521.4434  45841.7
50.5000       -726.2616   -1105.7159     379.4544  33359.0
50.5500       -404.8730    -959.0384     554.1653  48718.4
50.6000       -485.3139    -929.5960     444.2821  39058.2
50.6500       -697.4479   -1047.5162     350.0683  30775.6
50.7000        -53.6071    -899.7081     846.1010  74383.3
50.7500        -37.4978    -804.4666     766.9688  67426.6
50.8000         85.3996    -850.7949     936.1946  82303.7
50.8500       -233.5099    -894.5837     661.0738  58117.0
50.9000        167.7304    -939.6704    1107.4008  97355.0
50.9500        -76.3675    -888.6652     812.2977  71411.6
51.0000       -317.0578    -952.6169     635.5591  55873.9
51.0500        221.4996    -779.8933    1001.3929  88035.5
51.1000         25.1492    -869.8311     894.9803  78680.4
51.1500       -396.4058   -1057.1682     660.7623  58089.6
51.2000       -114.4308    -900.7923     786.3615  69131.4
51.2500       -287.1457    -933.6793     646.5337  56838.7
51.3000       -549.1418    -947.1174     397.9755  34987.2
51.3500       -668.2014   -1019.5863     351.3850  30891.3
51.4000        -26.6917   -1021.9826     995.2909  87499.1
51.4500        208.1940    -870.0340    1078.2280  94790.3
51.5000        752.0033    -920.3584    1672.3617  147022.4
51.5500        785.4101    -918.3572    1703.7673  149783.4
51.6000        923.8731    -961.4122    1885.2853  165741.2
51.6500        359.1215    -861.5749    1220.6964  107315.1
51.7000        944.6037    -930.4357    1875.0394  164840.4
51.7500       2228.4160    -876.6454    3105.0614  272975.4
51.8000       1484.1046    -849.3295    2333.4342  205139.3
51.8500        213.7484    -899.5027    1113.2511  97869.3
51.9000        -56.6808    -961.9691     905.2882  79586.6
51.9500       -161.0063    -956.7943     795.7881  69960.2
52.0000        411.4367    -943.5541    1354.9908  119121.4
52.0500          6.9754    -964.8130     971.7883  85432.9
52.1000        -77.3844    -938.9919     861.6075  75746.5
52.1500         94.0606    -960.9753    1055.0359  92751.4
52.2000        -44.0345    -970.9425     926.9080  81487.3
52.2500        158.3953   -1045.2777    1203.6730  105818.6
52.3000        617.9957    -841.5672    1459.5629  128314.6
52.3500        249.6716    -807.8151    1057.4867  92966.9
52.4000        -78.6576    -885.6890     807.0313  70948.6
52.4500       -112.3156    -855.5903     743.2746  65343.5
52.5000       -505.3771   -1047.7284     542.3514  47679.8
52.5500        433.8864    -932.1603    1366.0467  120093.3
52.6000        174.2507    -921.4314    1095.6821  96324.7
52.6500       -227.1550    -881.6563     654.5014  57539.2
52.7000       -373.8262   -1071.4394     697.6132  61329.3
52.7500       -561.3837   -1113.7746     552.3909  48562.4
52.8000       -697.9314   -1135.3274     437.3960  38452.8
52.8500       -287.8325   -1092.9914     805.1589  70784.0
52.9000        321.0414    -876.9162    1197.9576  105316.1
52.9500        187.0427   -1057.1729    1244.2156  109382.8
53.0000        902.5123    -943.2688    1845.7812  162268.2
53.0500        813.1261    -914.1763    1727.3024  151852.4
53.1000       1535.6731    -864.4729    2400.1460  211004.1
53.1500       1231.7999   -1020.1366    2251.9366  197974.6
53.2000        632.5230    -878.4177    1510.9406  132831.4
53.2500       1237.4729    -983.8280    2221.3009  195281.3
53.3000       1214.4106    -893.5689    2107.9796  185318.9
53.3500        485.1517    -888.1395    1373.2912  120730.2
53.4000        387.6277    -851.7337    1239.3614  108956.0
53.4500        151.7978    -840.8658     992.6636  87268.1
53.5000        397.4778    -955.5081    1352.9859  118945.1
53.5500        528.1568    -974.6102    1502.7670  132112.8
53.6000       1073.6501    -833.1193    1906.7695  167629.9
53.6500        827.6480    -921.8744    1749.5224  153805.8
53.7000        910.5361    -913.9559    1824.4920  160396.6
53.7500        -20.8476   -1025.1027    1004.2551  88287.1
53.8000        161.3936    -896.7306    1058.1242  93022.9
53.8500        624.9103    -957.3634    1582.2738  139102.5
53.9000        564.5543    -883.8978    1448.4521  127337.8
53.9500        325.3376    -887.0699    1212.4076  106586.4
54.0000         68.8560   -1014.5145    1083.3705  95242.4
54.0500        104.1844    -894.2159     998.4004  87772.4
54.1000         30.6031    -892.7499     923.3531  81174.8
54.1500        107.6941    -885.8604     993.5545  87346.4
54.2000         61.6880   -1000.2394    1061.9275  93357.3
54.2500        137.4921    -837.4510     974.9430  85710.2
54.3000       -307.8944    -912.1632     604.2688  53123.1
54.3500       -467.1552   -1080.4773     613.3220  53919.0
54.4000        -97.2300    -942.8748     845.6448  74343.2
54.4500        -11.8373    -981.1665     969.3292  85216.7
54.5000       -194.9569    -959.1880     764.2311  67185.9
54.5500        -22.7443    -963.3599     940.6156  82692.4
54.6000        360.4953   -1021.8130    1382.3083  121522.9
54.6500        -64.1359    -903.9693     839.8334  73832.3
54.7000       -195.0472   -1000.2401     805.1928  70787.0
54.7500        440.3529    -925.2274    1365.5803  120052.3
54.8000         55.1664    -895.2481     950.4145  83553.8
54.8500        742.3566    -845.8696    1588.2262  139625.8
54.9000       1346.6979    -807.3776    2154.0756  189371.3
54.9500        565.4258   -1030.1302    1595.5560  140270.2
55.0000       2383.1808   -1145.3760    3528.5568  310206.2
55.0500       2008.2786    -941.4221    2949.7008  259317.2
55.1000       1202.5940    -960.5079    2163.1020  190164.9
55.1500       2300.5418    -954.2076    3254.7493  286134.9
55.2000       2508.9372    -901.8656    3410.8028  299854.1
55.2500       5390.3795    -749.1098    6139.4893  539741.2
55.3000       3585.9059    -791.5272    4377.4332  384833.5
55.3500       2623.5754    -876.8967    3500.4721  307737.2
55.4000       2338.0366    -850.6222    3188.6588  280324.7
55.4500       2074.5597    -725.0504    2799.6101  246122.2
55.5000        906.2033    -760.1689    1666.3722  146495.9
55.5500        535.1949    -818.0654    1353.2602  118969.2
55.6000        528.5859    -787.8476    1316.4335  115731.7
55.6500        -30.8587    -877.1390     846.2803  74399.1
55.7000       -260.3337    -962.4741     702.1404  61727.3
55.7500         40.6997    -791.3959     832.0956  73152.1
55.8000        171.3440    -926.6445    1097.9885  96527.5
55.8500        722.2537    -817.9881    1540.2418  135407.3
55.9000       -223.1769    -976.7244     753.5475  66246.7
55.9500       -202.7423    -851.9014     649.1591  57069.6
56.0000        -17.8301    -807.3663     789.5362  69410.5
56.0500       -437.8681    -921.2305     483.3623  42493.9
56.1000       -405.1684    -970.8910     565.7226  49734.4
56.1500       -579.9649    -965.9317     385.9668  33931.5
56.2000       -472.4007    -988.8773     516.4766  45405.0
56.2500       -242.8309    -901.8771     659.0462  57938.8
56.3000         45.4263    -935.3729     980.7992  86225.0
56.3500        429.1740    -877.2827    1306.4567  114854.6
56.4000       -169.3793    -976.0536     806.6743  70917.2
56.4500        158.3061    -864.3700    1022.6761  89906.6
56.5000       -268.1112    -835.2461     567.1349  49858.6
56.5500        303.6017    -809.6924    1113.2941  97873.1
56.6000        -73.1722    -809.5910     736.4189  64740.8
56.6500          8.2803    -790.5305     798.8108  70225.9
56.7000       -338.0314    -787.8609     449.8295  39545.9
56.7500       -391.8000    -875.0454     483.2454  42483.6
56.8000       -572.0798    -857.3829     285.3031  25081.9
56.8500       -658.7802    -976.5378     317.7576  27935.0
56.9000       -609.9114    -921.3566     311.4451  27380.1
56.9500       -698.2696    -975.3004     277.0308  24354.6
57.0000       -311.5065    -922.2256     610.7191  53690.2
57.0500       -292.4771    -859.2862     566.8090  49829.9
57.1000        311.0506    -850.1003    1161.1509  102080.3
57.1500         13.5449    -694.6769     708.2219  62261.9
57.2000        -72.2281    -796.3185     724.0904  63657.0
57.2500       -175.1654    -805.5187     630.3533  55416.3
57.3000       -431.2530    -800.0219     368.7689  32419.6
57.3500       -596.2452    -940.6724     344.4272  30279.6
57.4000       -487.7233    -888.6205     400.8971  35244.1
57.4500       -443.1715    -896.4712     453.2997  39851.0
57.5000       -600.5040    -868.7086     268.2047  23578.7
57.5500       -406.6381    -898.7842     492.1461  43266.1
57.6000       -210.4571    -964.4363     753.9792  66284.6
57.6500       -477.3166    -867.0605     389.7440  34263.6
57.7000       -530.1750    -929.3442     399.1692  35092.2
57.7500       -431.2356    -825.9286     394.6931  34698.7
57.8000       -256.6149    -864.4286     607.8137  53434.7
57.8500       -590.1859    -940.7022     350.5163  30815.0
57.9000       -788.2503    -936.1927     147.9424  13006.1
57.9500       -909.7793   -1048.4128     138.6335  12187.7
58.0000        517.1216    -895.2942    1412.4158  124169.8
58.0500       -422.7917    -972.3522     549.5605  48313.5
58.1000       -500.1173    -935.9913     435.8739  38319.0
58.1500       -529.8992    -949.6677     419.7686  36903.1
58.2000        624.0943    -927.4409    1551.5351  136400.2
58.2500       -358.2342    -959.8171     601.5829  52887.0
58.3000        634.1345    -929.3021    1563.4366  137446.5
58.3500       -275.3691    -988.9332     713.5641  62731.6
58.4000       -704.7035   -1029.5227     324.8191  28555.8
58.4500       -814.4641   -1038.8180     224.3539  19723.6
58.5000       -699.6768   -1024.7472     325.0704  28577.9
58.5500       -848.6201   -1051.4588     202.8387  17832.2
58.6000       -534.0582    -897.7819     363.7237  31976.1
58.6500       -403.2002    -968.7949     565.5947  49723.2
58.7000       -772.6929   -1031.0811     258.3882  22715.7
58.7500       -940.6252   -1103.2497     162.6245  14296.8
58.8000       -340.2720    -976.4161     636.1441  55925.4
58.8500       -763.0993   -1026.8225     263.7232  23184.7
58.9000       -583.9879   -1012.3712     428.3833  37660.5
58.9500       -853.4301   -1060.1836     206.7536  18176.3
59.0000       -947.7759   -1103.2845     155.5085  13671.2
59.0500      -1020.6862   -1133.4240     112.7378  9911.1
59.1000      -1103.9667   -1198.7899      94.8233  8336.2
59.1500       -626.1481   -1052.8975     426.7495  37516.8
59.2000       -934.9550   -1106.2012     171.2462  15054.8
59.2500      -1063.4457   -1138.3213      74.8756  6582.5
59.3000      -1122.0122   -1216.0778      94.0655  8269.6
59.3500       -151.1411   -1047.4770     896.3359  78799.6
59.4000        -84.6335   -1110.7639    1026.1304  90210.2
59.4500        821.3186    -991.5724    1812.8911  159376.8
59.5000        888.4699   -1027.8820    1916.3520  168472.3
59.5500       -165.9658   -1094.0704     928.1046  81592.5
59.6000        609.1641    -949.3217    1558.4858  137011.2
59.6500       -118.9088    -938.1142     819.2054  72018.8
59.7000       -453.1969    -984.0583     530.8614  46669.6
59.7500       -654.3740   -1051.8779     397.5039  34945.8
59.8000       -628.9820    -927.6603     298.6783  26257.7
59.8500        121.7416    -733.1755     854.9171  75158.4
59.9000       -272.3326    -846.5664     574.2338  50482.6
59.9500       -511.6382    -925.2107     413.5725  36358.4
60.0000       -561.0683    -903.2536     342.1853  30082.5
60.0500       -682.2051    -954.4825     272.2774  23936.7
60.1000       -720.4289    -947.1411     226.7122  19931.0
60.1500       -749.7666    -949.4313     199.6647  17553.1
60.2000       -906.4351   -1062.5167     156.0816  13721.6
60.2500       -834.4016   -1032.9345     198.5329  17453.6
60.3000       -937.7822   -1075.3854     137.6033  12097.1
60.3500       -883.1127   -1044.1966     161.0838  14161.4
60.4000      -1016.8082   -1146.0825     129.2744  11364.9
60.4500      -1064.5793   -1188.1024     123.5231  10859.3
60.5000      -1102.3236   -1188.8402      86.5166  7605.9
60.5500      -1134.5375   -1238.3087     103.7712  9122.8
60.6000      -1150.1867   -1255.7578     105.5711  9281.1
60.6500      -1069.9542   -1194.9867     125.0325  10992.0
60.7000      -1106.0469   -1208.6743     102.6275  9022.3
60.7500      -1173.2272   -1249.6761      76.4489  6720.9
60.8000      -1101.5977   -1198.5391      96.9414  8522.4
60.8500      -1158.3100   -1239.2080      80.8979  7112.0
60.9000      -1193.1982   -1272.1720      78.9738  6942.8
60.9500      -1214.0985   -1272.8511      58.7526  5165.1
61.0000      -1248.6020   -1299.3623      50.7603  4462.5
61.0500      -1267.9032   -1309.6890      41.7858  3673.5
61.1000      -1287.4019   -1322.0248      34.6229  3043.8
61.1500      -1306.7105   -1338.8410      32.1305  2824.7
61.2000      -1298.8923   -1329.2568      30.3645  2669.4
61.2500      -1295.5587   -1337.2145      41.6559  3662.1
61.3000      -1241.8319   -1329.4724      87.6405  7704.7
61.3500      -1071.0628   -1240.4071     169.3443  14887.6
61.4000      -1095.5100   -1245.8878     150.3777  13220.2
61.4500       -504.2498   -1062.1233     557.8735  49044.4
61.5000       -300.8652   -1102.0067     801.1414  70430.8
61.5500       -669.0486   -1067.5519     398.5033  35033.6
61.6000       -869.9220   -1138.6094     268.6873  23621.1
61.6500      -1049.7349   -1182.0718     132.3369  11634.1
61.7000      -1139.5791   -1229.4513      89.8722  7900.9
61.7500      -1096.0179   -1207.2138     111.1959  9775.6
61.8000      -1013.4993   -1161.5873     148.0880  13018.9
61.8500      -1069.7218   -1202.0950     132.3732  11637.3
61.9000       -926.8408   -1153.9189     227.0781  19963.1
61.9500       -873.3974   -1193.0121     319.6148  28098.3
62.0000       -857.5956   -1241.8217     384.2261  33778.5
62.0500       -808.1087   -1157.8536     349.7449  30747.1
62.1000       -293.1383   -1056.1681     763.0297  67080.3
62.1500       -571.7224   -1035.3806     463.6582  40761.6
62.2000       -819.3657   -1104.4879     285.1222  25066.0
62.2500       -864.8099   -1110.7305     245.9206  21619.6
62.3000       -794.3347   -1044.1653     249.8306  21963.4
62.3500       -897.6419   -1111.9130     214.2712  18837.2
62.4000       -904.2426   -1144.5757     240.3332  21128.4
62.4500       -986.4376   -1177.5253     191.0877  16799.1
62.5000       -980.2784   -1152.8748     172.5964  15173.5
62.5500       -935.9003   -1180.1744     244.2741  21474.9
62.6000      -1053.9276   -1252.6846     198.7571  17473.3
62.6500       -984.8584   -1226.2198     241.3614  21218.8
62.7000      -1033.5960   -1240.2345     206.6385  18166.2
62.7500       -543.6533   -1147.1807     603.5274  53057.9
62.8000       -275.6103   -1099.2667     823.6564  72410.1
62.8500       -448.9730   -1066.4148     617.4418  54281.2
62.9000        -35.2047   -1020.2794     985.0747  86600.9
62.9500        550.6768    -905.9519    1456.6287  128056.7
63.0000        176.0989    -949.5106    1125.6095  98955.8
63.0500         33.0898    -950.0837     983.1735  86433.8
63.1000        -92.9263    -887.7819     794.8556  69878.2
63.1500       -268.0721    -906.3101     638.2380  56109.5
63.2000       -188.9023    -939.5861     750.6838  65994.9
63.2500       -469.2727    -952.9878     483.7151  42524.9
63.3000       -685.7656   -1025.6460     339.8805  29879.9
63.3500       -651.3750   -1015.2714     363.8964  31991.2
63.4000       -641.3767   -1022.3429     380.9662  33491.9
63.4500       -665.5392    -961.2221     295.6829  25994.4
63.5000       -857.1000   -1070.8856     213.7856  18794.5
63.5500       -796.2191   -1036.3695     240.1504  21112.4
63.6000       -823.8188   -1106.3583     282.5395  24838.9
63.6500       -596.4604   -1082.7601     486.2998  42752.1
63.7000       -833.9354   -1151.3987     317.4633  27909.2
63.7500       -912.3012   -1196.2113     283.9101  24959.4
63.8000       -819.4529   -1048.4136     228.9607  20128.6
63.8500       -526.7595   -1019.1010     492.3415  43283.2
