Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.7500         -656.661     -660.668        4.007   298.1
2.8000         -656.670     -660.266        3.596   267.5
2.8500         -656.957     -660.961        4.005   297.9
2.9000         -657.136     -660.927        3.791   282.0
2.9500         -656.659     -661.090        4.431   329.6
3.0000         -656.130     -660.488        4.358   324.2
3.0500         -656.605     -660.821        4.216   313.6
3.1000         -656.380     -660.971        4.591   341.5
3.1500         -656.496     -660.836        4.339   322.8
3.2000         -656.052     -660.712        4.660   346.7
3.2500         -656.782     -660.886        4.103   305.2
3.3000         -657.100     -661.300        4.200   312.4
3.3500         -657.474     -661.041        3.567   265.3
3.4000         -656.982     -660.916        3.933   292.6
3.4500         -657.091     -660.986        3.895   289.7
3.5000         -656.381     -660.566        4.185   311.3
3.5500         -655.853     -660.194        4.341   323.0
3.6000         -657.252     -661.207        3.955   294.2
3.6500         -657.312     -660.663        3.351   249.3
3.7000         -657.047     -660.721        3.673   273.3
3.7500         -656.738     -660.681        3.943   293.3
3.8000         -657.463     -660.874        3.411   253.8
3.8500         -657.612     -661.281        3.669   273.0
3.9000         -657.478     -661.118        3.640   270.8
3.9500         -657.189     -661.402        4.213   313.4
4.0000         -656.659     -660.930        4.271   317.7
4.0500         -656.815     -660.782        3.966   295.0
4.1000         -656.493     -660.527        4.034   300.1
4.1500         -656.785     -660.732        3.948   293.7
4.2000         -656.970     -661.066        4.096   304.7
4.2500         -657.091     -660.788        3.697   275.0
4.3000         -656.846     -660.999        4.153   308.9
4.3500         -656.499     -660.607        4.108   305.6
4.4000         -656.477     -661.351        4.874   362.6
4.4500         -656.615     -660.608        3.992   297.0
4.5000         -656.176     -660.748        4.572   340.1
4.5500         -656.596     -660.613        4.017   298.8
4.6000         -657.140     -661.348        4.208   313.0
4.6500         -657.320     -660.964        3.644   271.1
4.7000         -657.021     -661.014        3.993   297.0
4.7500         -656.997     -660.621        3.624   269.6
4.8000         -657.030     -660.731        3.701   275.3
4.8500         -657.211     -660.783        3.572   265.7
4.9000         -657.624     -661.142        3.518   261.7
4.9500         -657.921     -661.668        3.747   278.7
5.0000         -657.723     -661.478        3.755   279.3
5.0500         -658.101     -661.407        3.306   246.0
5.1000         -657.666     -661.446        3.780   281.2
5.1500         -657.380     -661.340        3.960   294.6
5.2000         -657.593     -661.213        3.620   269.3
5.2500         -657.465     -661.315        3.850   286.4
5.3000         -657.373     -660.999        3.626   269.8
5.3500         -657.570     -661.573        4.003   297.8
5.4000         -656.850     -661.100        4.251   316.2
5.4500         -657.354     -661.289        3.935   292.7
5.5000         -657.004     -661.107        4.104   305.3
5.5500         -657.169     -661.007        3.838   285.5
5.6000         -657.126     -660.933        3.806   283.1
5.6500         -657.073     -660.825        3.751   279.1
5.7000         -656.981     -661.143        4.162   309.6
5.7500         -657.066     -661.026        3.960   294.6
5.8000         -656.434     -661.064        4.630   344.4
5.8500         -656.779     -660.786        4.007   298.1
5.9000         -656.789     -660.954        4.165   309.9
5.9500         -656.431     -660.561        4.130   307.2
6.0000         -656.454     -660.520        4.066   302.5
6.0500         -656.135     -660.303        4.169   310.1
6.1000         -656.971     -660.559        3.587   266.8
6.1500         -657.214     -661.048        3.834   285.2
6.2000         -657.359     -661.164        3.805   283.0
6.2500         -657.088     -660.724        3.636   270.5
6.3000         -657.262     -661.320        4.057   301.8
6.3500         -657.374     -661.111        3.737   278.0
6.4000         -657.560     -661.016        3.456   257.1
6.4500         -657.484     -661.446        3.961   294.7
6.5000         -656.675     -661.038        4.364   324.6
6.5500         -656.695     -660.760        4.065   302.4
6.6000         -656.149     -660.340        4.192   311.8
6.6500         -656.922     -660.819        3.898   290.0
6.7000         -657.622     -661.519        3.896   289.8
6.7500         -656.755     -661.002        4.247   315.9
6.8000         -656.816     -660.739        3.923   291.8
6.8500         -656.741     -660.505        3.763   280.0
6.9000         -656.683     -660.948        4.264   317.2
6.9500         -657.289     -661.491        4.203   312.6
7.0000         -657.116     -661.676        4.560   339.2
7.0500         -657.822     -661.849        4.027   299.5
7.1000         -658.211     -661.672        3.461   257.4
7.1500         -658.587     -662.310        3.723   276.9
7.2000         -658.505     -662.348        3.843   285.9
7.2500         -659.097     -662.989        3.891   289.5
7.3000         -660.099     -666.186        6.087   452.8
7.3500     40416844.558   -11560.636 40428405.194  3007386666.3
7.4000     556175359.789    -1568.045 556176927.834  41372868131.6
7.4500     1089171515.611     -431.243 1089171946.854  81021281313.0
