#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
    589      4.75e+00    4.89e+00      3.06e-02    3.08e-02      1.50e-01    1.55e-01    1.0e-03
    608      4.45e+00    4.67e+00      9.09e-03    7.83e-03      1.41e-01    1.48e-01    1.0e-03
    627      4.57e+00    4.99e+00      4.92e-02    5.00e-02      1.44e-01    1.58e-01    1.0e-03
    646      5.38e+00    5.24e+00      4.02e-02    3.87e-02      1.70e-01    1.66e-01    1.0e-03
    665      4.43e+00    4.59e+00      1.05e-02    1.10e-02      1.40e-01    1.45e-01    1.0e-03
    684      4.30e+00    4.49e+00      7.67e-03    7.14e-03      1.36e-01    1.42e-01    1.0e-03
    703      4.49e+00    4.61e+00      2.68e-02    2.65e-02      1.42e-01    1.46e-01    1.0e-03
    722      4.57e+00    4.47e+00      2.24e-02    2.26e-02      1.45e-01    1.41e-01    1.0e-03
    741      4.58e+00    4.58e+00      2.57e-02    2.71e-02      1.45e-01    1.45e-01    1.0e-03
    760      4.25e+00    4.33e+00      8.10e-03    6.65e-03      1.34e-01    1.37e-01    1.0e-03
    779      3.88e+00    4.42e+00      4.75e-02    4.79e-02      1.23e-01    1.40e-01    1.0e-03
    798      4.02e+00    4.50e+00      5.07e-02    5.07e-02      1.27e-01    1.42e-01    1.0e-03
    817      4.66e+00    4.47e+00      5.65e-02    5.73e-02      1.47e-01    1.41e-01    1.0e-03
    836      4.38e+00    4.90e+00      6.35e-02    6.35e-02      1.38e-01    1.55e-01    1.0e-03
    855      4.65e+00    4.24e+00      2.61e-03    3.27e-03      1.47e-01    1.34e-01    1.0e-03
    874      3.91e+00    4.13e+00      2.79e-02    2.89e-02      1.24e-01    1.31e-01    1.0e-03
    893      4.49e+00    4.28e+00      8.16e-03    8.79e-03      1.42e-01    1.35e-01    1.0e-03
    912      4.27e+00    4.36e+00      1.35e-02    1.22e-02      1.35e-01    1.38e-01    1.0e-03
    931      3.50e+00    4.17e+00      7.15e-03    6.57e-03      1.11e-01    1.32e-01    1.0e-03
    950      3.86e+00    4.24e+00      1.25e-02    1.26e-02      1.22e-01    1.34e-01    1.0e-03
    969      4.58e+00    4.25e+00      3.18e-02    3.19e-02      1.45e-01    1.34e-01    1.0e-03
    988      3.78e+00    4.12e+00      4.48e-03    3.43e-03      1.20e-01    1.30e-01    1.0e-03
   1007      4.19e+00    4.03e+00      4.21e-02    4.32e-02      1.33e-01    1.27e-01    1.0e-03
   1026      3.70e+00    4.13e+00      1.15e-02    1.17e-02      1.17e-01    1.31e-01    1.0e-03
   1045      3.84e+00    4.10e+00      1.06e-03    1.63e-03      1.21e-01    1.30e-01    1.0e-03
   1064      3.83e+00    3.84e+00      1.70e-02    1.59e-02      1.21e-01    1.22e-01    1.0e-03
   1083      3.54e+00    4.09e+00      8.68e-03    8.32e-03      1.12e-01    1.29e-01    1.0e-03
   1102      4.55e+00    4.28e+00      4.00e-03    4.25e-03      1.44e-01    1.35e-01    1.0e-03
   1121      3.64e+00    3.86e+00      2.73e-02    2.64e-02      1.15e-01    1.22e-01    1.0e-03
   1140      4.78e+00    4.57e+00      2.56e-02    2.61e-02      1.51e-01    1.45e-01    1.0e-03
   1159      3.64e+00    3.91e+00      6.68e-02    6.75e-02      1.15e-01    1.23e-01    1.0e-03
   1178      3.75e+00    3.77e+00      4.76e-03    6.01e-03      1.19e-01    1.19e-01    1.0e-03
   1197      4.37e+00    3.72e+00      7.73e-03    8.80e-03      1.38e-01    1.18e-01    1.0e-03
   1216      3.77e+00    3.95e+00      1.96e-02    1.98e-02      1.19e-01    1.25e-01    1.0e-03
   1235      4.00e+00    4.21e+00      9.00e-03    9.23e-03      1.26e-01    1.33e-01    1.0e-03
   1254      3.47e+00    4.05e+00      7.31e-03    6.88e-03      1.10e-01    1.28e-01    1.0e-03
   1273      4.06e+00    4.02e+00      1.15e-02    1.22e-02      1.28e-01    1.27e-01    1.0e-03
   1292      3.65e+00    3.81e+00      1.80e-02    1.83e-02      1.15e-01    1.20e-01    1.0e-03
   1311      3.55e+00    4.06e+00      4.57e-02    4.60e-02      1.12e-01    1.28e-01    1.0e-03
   1330      3.30e+00    3.93e+00      6.45e-03    6.83e-03      1.04e-01    1.24e-01    1.0e-03
   1349      3.57e+00    3.74e+00      8.17e-03    8.84e-03      1.13e-01    1.18e-01    1.0e-03
   1368      3.90e+00    3.68e+00      1.37e-02    1.45e-02      1.23e-01    1.16e-01    1.0e-03
   1387      4.33e+00    4.42e+00      3.14e-02    3.30e-02      1.37e-01    1.40e-01    1.0e-03
   1406      3.26e+00    3.84e+00      2.21e-02    2.18e-02      1.03e-01    1.22e-01    1.0e-03
   1425      3.34e+00    3.80e+00      2.84e-02    2.82e-02      1.06e-01    1.20e-01    1.0e-03
   1444      3.43e+00    3.57e+00      1.48e-02    1.45e-02      1.09e-01    1.13e-01    1.0e-03
   1463      3.55e+00    3.89e+00      1.56e-02    1.61e-02      1.12e-01    1.23e-01    1.0e-03
   1482      3.62e+00    3.79e+00      2.62e-02    2.67e-02      1.15e-01    1.20e-01    1.0e-03
   1501      4.52e+00    4.65e+00      6.36e-03    5.34e-03      1.43e-01    1.47e-01    1.0e-03
   1520      3.52e+00    3.58e+00      2.88e-02    2.75e-02      1.11e-01    1.13e-01    1.0e-03
   1539      3.24e+00    3.47e+00      1.06e-02    1.01e-02      1.02e-01    1.10e-01    1.0e-03
   1558      3.97e+00    4.03e+00      3.00e-02    3.12e-02      1.26e-01    1.27e-01    1.0e-03
   1577      3.51e+00    3.86e+00      4.03e-03    4.21e-03      1.11e-01    1.22e-01    1.0e-03
   1596      3.30e+00    3.55e+00      1.02e-02    1.04e-02      1.05e-01    1.12e-01    1.0e-03
   1615      3.26e+00    3.57e+00      1.37e-02    1.35e-02      1.03e-01    1.13e-01    1.0e-03
   1634      3.91e+00    3.97e+00      4.18e-02    4.26e-02      1.24e-01    1.26e-01    1.0e-03
   1653      3.54e+00    3.60e+00      7.18e-03    7.14e-03      1.12e-01    1.14e-01    1.0e-03
   1672      3.15e+00    3.62e+00      7.97e-03    7.86e-03      9.97e-02    1.15e-01    1.0e-03
   1691      3.94e+00    4.27e+00      7.09e-02    7.11e-02      1.25e-01    1.35e-01    1.0e-03
   1710      3.45e+00    3.84e+00      1.42e-02    1.48e-02      1.09e-01    1.21e-01    1.0e-03
   1729      3.47e+00    3.77e+00      6.37e-03    7.49e-03      1.10e-01    1.19e-01    1.0e-03
   1748      3.68e+00    3.45e+00      2.89e-04    7.98e-04      1.16e-01    1.09e-01    1.0e-03
   1767      3.31e+00    3.63e+00      8.39e-03    8.68e-03      1.05e-01    1.15e-01    1.0e-03
   1786      2.98e+00    3.48e+00      2.45e-02    2.39e-02      9.43e-02    1.10e-01    1.0e-03
   1805      3.11e+00    3.62e+00      1.20e-03    8.20e-04      9.85e-02    1.14e-01    1.0e-03
   1824      4.33e+00    3.94e+00      1.80e-02    1.75e-02      1.37e-01    1.24e-01    1.0e-03
   1843      3.62e+00    3.64e+00      1.37e-02    1.41e-02      1.15e-01    1.15e-01    1.0e-03
   1862      3.97e+00    3.60e+00      1.97e-02    2.01e-02      1.26e-01    1.14e-01    1.0e-03
   1881      3.79e+00    3.61e+00      4.19e-03    4.12e-03      1.20e-01    1.14e-01    1.0e-03
   1900      3.89e+00    3.77e+00      3.89e-02    4.01e-02      1.23e-01    1.19e-01    1.0e-03
   1919      3.72e+00    3.54e+00      1.42e-02    1.46e-02      1.18e-01    1.12e-01    1.0e-03
   1938      2.96e+00    3.49e+00      1.89e-02    1.87e-02      9.36e-02    1.10e-01    1.0e-03
   1957      3.67e+00    3.49e+00      1.62e-02    1.67e-02      1.16e-01    1.10e-01    1.0e-03
   1976      3.21e+00    3.55e+00      8.32e-03    8.13e-03      1.01e-01    1.12e-01    1.0e-03
   1995      2.90e+00    3.50e+00      4.80e-03    4.60e-03      9.18e-02    1.11e-01    1.0e-03
   2014      3.35e+00    3.55e+00      3.39e-02    3.37e-02      1.06e-01    1.12e-01    1.0e-03
   2033      3.25e+00    3.54e+00      3.80e-02    3.75e-02      1.03e-01    1.12e-01    1.0e-03
   2052      3.77e+00    3.44e+00      2.49e-02    2.55e-02      1.19e-01    1.09e-01    1.0e-03
   2071      3.02e+00    3.41e+00      3.07e-03    3.55e-03      9.54e-02    1.08e-01    1.0e-03
   2090      3.46e+00    3.52e+00      6.15e-03    4.96e-03      1.10e-01    1.11e-01    1.0e-03
   2109      3.08e+00    3.39e+00      1.68e-02    1.64e-02      9.75e-02    1.07e-01    1.0e-03
   2128      3.06e+00    3.43e+00      1.28e-02    1.34e-02      9.67e-02    1.09e-01    1.0e-03
   2147      3.33e+00    3.59e+00      3.52e-02    3.47e-02      1.05e-01    1.13e-01    1.0e-03
   2166      3.39e+00    3.56e+00      1.54e-02    1.59e-02      1.07e-01    1.13e-01    1.0e-03
   2185      2.95e+00    3.45e+00      7.57e-03    7.08e-03      9.34e-02    1.09e-01    1.0e-03
   2204      3.74e+00    3.49e+00      3.98e-02    3.92e-02      1.18e-01    1.10e-01    1.0e-03
   2223      3.47e+00    3.47e+00      4.89e-02    4.99e-02      1.10e-01    1.10e-01    1.0e-03
   2242      3.74e+00    3.41e+00      4.56e-02    4.55e-02      1.18e-01    1.08e-01    1.0e-03
   2261      3.17e+00    3.38e+00      2.50e-02    2.49e-02      1.00e-01    1.07e-01    1.0e-03
   2280      3.96e+00    4.12e+00      3.34e-02    3.40e-02      1.25e-01    1.30e-01    1.0e-03
   2299      3.39e+00    3.69e+00      5.65e-02    5.65e-02      1.07e-01    1.17e-01    1.0e-03
   2318      3.74e+00    3.36e+00      4.97e-03    4.88e-03      1.18e-01    1.06e-01    1.0e-03
   2337      2.83e+00    3.38e+00      7.33e-03    7.82e-03      8.96e-02    1.07e-01    1.0e-03
   2356      3.34e+00    3.37e+00      5.89e-03    6.11e-03      1.06e-01    1.07e-01    1.0e-03
   2375      3.20e+00    3.78e+00      1.59e-02    1.54e-02      1.01e-01    1.20e-01    1.0e-03
   2394      3.64e+00    3.74e+00      2.82e-02    2.93e-02      1.15e-01    1.18e-01    1.0e-03
   2413      3.32e+00    3.43e+00      6.44e-03    5.49e-03      1.05e-01    1.08e-01    1.0e-03
   2432      3.04e+00    3.27e+00      1.73e-02    1.70e-02      9.63e-02    1.04e-01    1.0e-03
   2451      2.89e+00    3.29e+00      4.83e-03    5.17e-03      9.14e-02    1.04e-01    1.0e-03
   2470      3.17e+00    3.42e+00      1.44e-02    1.45e-02      1.00e-01    1.08e-01    1.0e-03
   2489      3.91e+00    3.62e+00      1.19e-02    1.21e-02      1.24e-01    1.14e-01    1.0e-03
   2508      2.98e+00    3.43e+00      9.13e-03    8.82e-03      9.42e-02    1.08e-01    1.0e-03
   2527      3.46e+00    3.36e+00      1.82e-03    1.83e-03      1.09e-01    1.06e-01    1.0e-03
   2546      3.71e+00    3.53e+00      1.68e-02    1.67e-02      1.17e-01    1.12e-01    1.0e-03
   2565      3.33e+00    3.74e+00      2.77e-02    2.83e-02      1.05e-01    1.18e-01    1.0e-03
   2584      2.93e+00    3.56e+00      4.60e-02    4.57e-02      9.25e-02    1.13e-01    1.0e-03
   2603      3.25e+00    3.39e+00      2.96e-02    2.92e-02      1.03e-01    1.07e-01    1.0e-03
   2622      2.97e+00    3.20e+00      8.10e-03    7.42e-03      9.41e-02    1.01e-01    1.0e-03
   2641      3.17e+00    3.45e+00      2.28e-02    2.29e-02      1.00e-01    1.09e-01    1.0e-03
   2660      3.73e+00    3.87e+00      4.41e-02    4.44e-02      1.18e-01    1.22e-01    1.0e-03
   2679      3.28e+00    3.31e+00      2.24e-03    3.43e-03      1.04e-01    1.05e-01    1.0e-03
   2698      2.85e+00    3.17e+00      9.85e-03    9.49e-03      9.01e-02    1.00e-01    1.0e-03
   2717      3.70e+00    3.53e+00      3.07e-02    3.15e-02      1.17e-01    1.12e-01    1.0e-03
   2736      3.06e+00    3.51e+00      2.34e-02    2.30e-02      9.66e-02    1.11e-01    1.0e-03
   2755      3.05e+00    3.25e+00      3.47e-03    3.44e-03      9.65e-02    1.03e-01    1.0e-03
   2774      3.80e+00    3.47e+00      3.15e-02    3.10e-02      1.20e-01    1.10e-01    1.0e-03
   2793      3.13e+00    3.44e+00      2.20e-02    2.14e-02      9.90e-02    1.09e-01    1.0e-03
   2812      3.38e+00    3.38e+00      3.36e-02    3.34e-02      1.07e-01    1.07e-01    1.0e-03
   2831      3.25e+00    3.25e+00      3.44e-02    3.41e-02      1.03e-01    1.03e-01    1.0e-03
   2850      3.20e+00    3.17e+00      2.97e-03    4.08e-03      1.01e-01    1.00e-01    1.0e-03
   2869      3.34e+00    3.45e+00      2.32e-02    2.23e-02      1.06e-01    1.09e-01    1.0e-03
   2888      2.88e+00    3.31e+00      2.91e-02    2.88e-02      9.10e-02    1.05e-01    1.0e-03
   2907      3.05e+00    3.26e+00      2.58e-03    2.96e-03      9.63e-02    1.03e-01    1.0e-03
   2926      2.90e+00    3.27e+00      8.52e-03    8.32e-03      9.16e-02    1.04e-01    1.0e-03
   2945      3.67e+00    3.20e+00      1.24e-02    1.20e-02      1.16e-01    1.01e-01    1.0e-03
   2964      3.08e+00    3.27e+00      1.10e-02    9.61e-03      9.74e-02    1.04e-01    1.0e-03
   2983      3.96e+00    3.79e+00      5.93e-02    5.99e-02      1.25e-01    1.20e-01    1.0e-03
   3002      2.96e+00    3.24e+00      3.85e-03    3.80e-03      9.35e-02    1.02e-01    1.0e-03
   3021      2.95e+00    3.26e+00      2.51e-02    2.47e-02      9.34e-02    1.03e-01    1.0e-03
   3040      3.86e+00    3.62e+00      3.23e-02    3.23e-02      1.22e-01    1.14e-01    1.0e-03
   3059      3.28e+00    3.44e+00      7.44e-04    7.02e-04      1.04e-01    1.09e-01    1.0e-03
   3078      3.25e+00    3.17e+00      1.40e-02    1.44e-02      1.03e-01    1.00e-01    1.0e-03
   3097      2.75e+00    3.15e+00      3.18e-03    3.15e-03      8.68e-02    9.96e-02    1.0e-03
   3116      3.27e+00    3.57e+00      1.64e-02    1.64e-02      1.03e-01    1.13e-01    1.0e-03
   3135      3.03e+00    3.20e+00      1.61e-02    1.57e-02      9.59e-02    1.01e-01    1.0e-03
   3154      3.34e+00    3.15e+00      6.60e-03    6.19e-03      1.06e-01    9.97e-02    1.0e-03
   3173      3.11e+00    3.33e+00      1.33e-02    1.34e-02      9.83e-02    1.05e-01    1.0e-03
   3192      3.46e+00    3.36e+00      3.18e-02    3.22e-02      1.09e-01    1.06e-01    1.0e-03
   3211      3.27e+00    3.65e+00      1.41e-02    1.36e-02      1.03e-01    1.15e-01    1.0e-03
   3230      2.97e+00    3.31e+00      5.53e-02    5.47e-02      9.38e-02    1.05e-01    1.0e-03
   3249      2.83e+00    3.28e+00      3.03e-03    3.60e-03      8.96e-02    1.04e-01    1.0e-03
   3268      3.72e+00    3.28e+00      5.73e-05    5.74e-04      1.18e-01    1.04e-01    1.0e-03
   3287      3.22e+00    3.44e+00      3.20e-02    3.19e-02      1.02e-01    1.09e-01    1.0e-03
   3306      2.94e+00    3.34e+00      2.23e-03    2.93e-03      9.29e-02    1.06e-01    1.0e-03
   3325      2.62e+00    3.08e+00      5.92e-03    6.15e-03      8.28e-02    9.73e-02    1.0e-03
   3344      3.23e+00    3.63e+00      8.21e-03    7.79e-03      1.02e-01    1.15e-01    1.0e-03
   3363      2.92e+00    3.26e+00      5.59e-03    5.72e-03      9.22e-02    1.03e-01    1.0e-03
   3382      3.47e+00    3.75e+00      5.42e-02    5.42e-02      1.10e-01    1.19e-01    1.0e-03
   3401      3.17e+00    3.15e+00      1.99e-02    2.02e-02      1.00e-01    9.96e-02    1.0e-03
   3420      3.75e+00    3.67e+00      8.66e-03    8.44e-03      1.19e-01    1.16e-01    1.0e-03
   3439      3.11e+00    3.39e+00      3.08e-03    2.86e-03      9.82e-02    1.07e-01    1.0e-03
   3458      2.89e+00    3.30e+00      3.95e-02    3.99e-02      9.15e-02    1.04e-01    1.0e-03
   3477      3.28e+00    3.29e+00      8.94e-03    9.09e-03      1.04e-01    1.04e-01    1.0e-03
   3496      2.86e+00    3.25e+00      7.03e-03    7.31e-03      9.06e-02    1.03e-01    1.0e-03
   3515      2.72e+00    3.18e+00      1.19e-03    8.34e-04      8.60e-02    1.01e-01    1.0e-03
   3534      3.08e+00    3.25e+00      1.61e-02    1.51e-02      9.74e-02    1.03e-01    1.0e-03
   3553      3.34e+00    3.37e+00      2.81e-02    2.89e-02      1.05e-01    1.06e-01    1.0e-03
   3572      3.52e+00    3.56e+00      1.86e-02    1.86e-02      1.11e-01    1.12e-01    1.0e-03
   3591      3.27e+00    3.15e+00      5.94e-04    5.14e-04      1.03e-01    9.97e-02    1.0e-03
   3610      2.97e+00    3.06e+00      1.83e-03    2.03e-03      9.40e-02    9.66e-02    1.0e-03
   3629      2.78e+00    3.11e+00      3.39e-03    3.91e-03      8.79e-02    9.84e-02    1.0e-03
   3648      3.18e+00    3.25e+00      4.58e-03    3.46e-03      1.00e-01    1.03e-01    1.0e-03
   3667      3.63e+00    3.13e+00      1.28e-02    1.29e-02      1.15e-01    9.89e-02    1.0e-03
   3686      2.95e+00    3.18e+00      1.84e-02    1.88e-02      9.34e-02    1.01e-01    1.0e-03
   3705      3.11e+00    3.29e+00      1.25e-03    1.62e-03      9.82e-02    1.04e-01    1.0e-03
   3724      3.61e+00    3.15e+00      1.09e-02    1.05e-02      1.14e-01    9.96e-02    1.0e-03
   3743      2.82e+00    3.16e+00      5.68e-03    5.31e-03      8.90e-02    1.00e-01    1.0e-03
   3762      3.51e+00    2.95e+00      1.07e-02    1.10e-02      1.11e-01    9.34e-02    1.0e-03
   3781      3.75e+00    4.11e+00      5.54e-03    4.93e-03      1.18e-01    1.30e-01    1.0e-03
   3800      3.33e+00    3.20e+00      1.06e-02    1.07e-02      1.05e-01    1.01e-01    1.0e-03
   3819      3.25e+00    3.17e+00      3.95e-03    4.23e-03      1.03e-01    1.00e-01    1.0e-03
   3838      3.03e+00    3.34e+00      3.17e-02    3.18e-02      9.58e-02    1.06e-01    1.0e-03
   3857      2.73e+00    3.06e+00      2.43e-03    2.25e-03      8.63e-02    9.68e-02    1.0e-03
   3876      3.50e+00    3.19e+00      2.07e-02    2.12e-02      1.11e-01    1.01e-01    1.0e-03
   3895      2.85e+00    3.17e+00      9.27e-03    9.69e-03      9.01e-02    1.00e-01    1.0e-03
   3914      2.78e+00    3.10e+00      8.92e-03    9.47e-03      8.80e-02    9.82e-02    1.0e-03
   3933      3.58e+00    3.33e+00      2.28e-02    2.33e-02      1.13e-01    1.05e-01    1.0e-03
   3952      3.18e+00    3.32e+00      2.11e-02    2.23e-02      1.01e-01    1.05e-01    1.0e-03
   3971      2.91e+00    3.24e+00      1.13e-02    1.11e-02      9.21e-02    1.02e-01    1.0e-03
   3990      2.81e+00    3.12e+00      1.30e-02    1.36e-02      8.87e-02    9.88e-02    1.0e-03
   4009      3.07e+00    3.08e+00      4.01e-02    3.99e-02      9.70e-02    9.75e-02    1.0e-03
   4028      3.19e+00    3.28e+00      9.62e-03    1.03e-02      1.01e-01    1.04e-01    1.0e-03
   4047      3.37e+00    3.66e+00      3.52e-02    3.50e-02      1.06e-01    1.16e-01    1.0e-03
   4066      3.17e+00    3.15e+00      5.59e-02    5.61e-02      1.00e-01    9.95e-02    1.0e-03
   4085      4.78e+00    4.52e+00      1.89e-02    1.90e-02      1.51e-01    1.43e-01    1.0e-03
   4104      4.26e+00    4.45e+00      1.22e-01    1.21e-01      1.35e-01    1.41e-01    1.0e-03
   4123      3.18e+00    3.37e+00      4.85e-03    4.63e-03      1.01e-01    1.07e-01    1.0e-03
   4142      3.13e+00    3.28e+00      1.33e-02    1.33e-02      9.89e-02    1.04e-01    1.0e-03
   4161      2.70e+00    3.19e+00      1.82e-03    2.07e-03      8.55e-02    1.01e-01    1.0e-03
   4180      2.57e+00    3.04e+00      2.30e-02    2.34e-02      8.13e-02    9.60e-02    1.0e-03
   4199      2.63e+00    3.14e+00      1.46e-03    2.00e-03      8.30e-02    9.93e-02    1.0e-03
   4218      2.97e+00    3.08e+00      4.34e-03    3.23e-03      9.38e-02    9.75e-02    1.0e-03
   4237      2.85e+00    3.09e+00      1.37e-02    1.35e-02      9.03e-02    9.78e-02    1.0e-03
   4256      2.82e+00    3.00e+00      1.37e-02    1.36e-02      8.92e-02    9.48e-02    1.0e-03
   4275      2.84e+00    3.19e+00      8.62e-03    8.04e-03      8.98e-02    1.01e-01    1.0e-03
   4294      2.72e+00    3.04e+00      1.34e-03    1.91e-03      8.60e-02    9.62e-02    1.0e-03
   4313      2.98e+00    3.10e+00      2.70e-02    2.68e-02      9.43e-02    9.81e-02    1.0e-03
   4332      3.16e+00    3.24e+00      2.83e-03    3.08e-03      9.99e-02    1.03e-01    1.0e-03
   4351      2.76e+00    3.10e+00      1.62e-02    1.62e-02      8.74e-02    9.80e-02    1.0e-03
   4370      3.45e+00    3.11e+00      4.02e-03    3.79e-03      1.09e-01    9.85e-02    1.0e-03
   4389      2.97e+00    3.11e+00      8.52e-03    8.80e-03      9.39e-02    9.83e-02    1.0e-03
   4408      3.05e+00    3.09e+00      4.09e-03    4.28e-03      9.65e-02    9.77e-02    1.0e-03
   4427      3.45e+00    3.07e+00      2.29e-02    2.33e-02      1.09e-01    9.72e-02    1.0e-03
   4446      2.59e+00    3.04e+00      1.51e-02    1.45e-02      8.18e-02    9.62e-02    1.0e-03
   4465      3.31e+00    3.12e+00      1.21e-02    1.22e-02      1.05e-01    9.87e-02    1.0e-03
   4484      2.70e+00    3.09e+00      1.70e-02    1.67e-02      8.54e-02    9.78e-02    1.0e-03
   4503      3.20e+00    3.20e+00      1.28e-02    1.40e-02      1.01e-01    1.01e-01    1.0e-03
   4522      3.55e+00    3.12e+00      2.24e-02    2.20e-02      1.12e-01    9.87e-02    1.0e-03
   4541      2.68e+00    3.17e+00      2.33e-02    2.33e-02      8.46e-02    1.00e-01    1.0e-03
   4560      3.22e+00    3.22e+00      1.48e-02    1.60e-02      1.02e-01    1.02e-01    1.0e-03
   4579      2.82e+00    3.09e+00      1.03e-02    1.01e-02      8.93e-02    9.78e-02    1.0e-03
   4598      2.84e+00    3.26e+00      1.58e-02    1.58e-02      8.99e-02    1.03e-01    1.0e-03
   4617      2.83e+00    3.10e+00      5.12e-03    4.99e-03      8.94e-02    9.80e-02    1.0e-03
   4636      3.06e+00    3.18e+00      5.28e-03    5.29e-03      9.67e-02    1.01e-01    1.0e-03
   4655      3.58e+00    3.53e+00      7.23e-04    1.16e-03      1.13e-01    1.12e-01    1.0e-03
   4674      2.97e+00    3.49e+00      4.71e-02    4.65e-02      9.39e-02    1.10e-01    1.0e-03
   4693      2.83e+00    3.00e+00      4.36e-03    4.67e-03      8.96e-02    9.49e-02    1.0e-03
   4712      3.06e+00    3.24e+00      3.22e-03    3.61e-03      9.69e-02    1.02e-01    1.0e-03
   4731      2.68e+00    3.09e+00      1.80e-02    1.78e-02      8.46e-02    9.77e-02    1.0e-03
   4750      3.02e+00    3.16e+00      1.61e-03    2.20e-03      9.54e-02    9.99e-02    1.0e-03
   4769      3.54e+00    3.23e+00      1.42e-02    1.42e-02      1.12e-01    1.02e-01    1.0e-03
   4788      3.11e+00    3.39e+00      3.72e-03    4.91e-03      9.84e-02    1.07e-01    1.0e-03
   4807      3.02e+00    3.10e+00      1.53e-02    1.53e-02      9.56e-02    9.80e-02    1.0e-03
   4826      2.73e+00    3.20e+00      1.74e-02    1.68e-02      8.63e-02    1.01e-01    1.0e-03
   4845      2.91e+00    3.18e+00      5.25e-03    4.65e-03      9.19e-02    1.01e-01    1.0e-03
   4864      2.53e+00    3.08e+00      2.52e-02    2.52e-02      8.00e-02    9.74e-02    1.0e-03
   4883      2.68e+00    3.16e+00      1.06e-02    1.03e-02      8.48e-02    9.98e-02    1.0e-03
   4902      2.50e+00    3.10e+00      6.74e-03    6.59e-03      7.90e-02    9.79e-02    1.0e-03
   4921      3.12e+00    3.21e+00      3.42e-02    3.40e-02      9.86e-02    1.02e-01    1.0e-03
   4940      3.20e+00    3.17e+00      2.04e-02    2.04e-02      1.01e-01    1.00e-01    1.0e-03
   4959      3.47e+00    3.11e+00      1.34e-02    1.33e-02      1.10e-01    9.84e-02    1.0e-03
   4978      3.57e+00    3.44e+00      9.81e-03    9.93e-03      1.13e-01    1.09e-01    1.0e-03
