#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
   2331      4.17e+00    4.43e+00      3.47e-03    2.22e-03      1.32e-01    1.40e-01    1.0e-03
   2340      3.88e+00    4.40e+00      5.43e-02    5.54e-02      1.23e-01    1.39e-01    1.0e-03
   2349      4.25e+00    4.55e+00      2.84e-02    2.92e-02      1.34e-01    1.44e-01    1.0e-03
   2358      4.39e+00    4.27e+00      2.14e-02    2.10e-02      1.39e-01    1.35e-01    1.0e-03
   2367      5.93e+00    4.74e+00      2.07e-02    1.96e-02      1.88e-01    1.50e-01    1.0e-03
   2376      4.36e+00    4.41e+00      1.64e-03    1.23e-03      1.38e-01    1.39e-01    1.0e-03
   2385      4.43e+00    4.26e+00      3.54e-02    3.52e-02      1.40e-01    1.35e-01    1.0e-03
   2394      5.10e+00    4.93e+00      4.33e-02    4.30e-02      1.61e-01    1.56e-01    1.0e-03
   2403      4.89e+00    4.86e+00      4.97e-02    4.84e-02      1.55e-01    1.54e-01    1.0e-03
   2412      3.87e+00    4.47e+00      4.96e-03    4.99e-03      1.22e-01    1.41e-01    1.0e-03
   2421      4.18e+00    4.41e+00      1.02e-02    1.11e-02      1.32e-01    1.39e-01    1.0e-03
   2430      4.09e+00    4.26e+00      4.15e-03    4.06e-03      1.29e-01    1.35e-01    1.0e-03
   2439      3.85e+00    4.33e+00      4.55e-03    3.62e-03      1.22e-01    1.37e-01    1.0e-03
   2448      4.45e+00    4.33e+00      3.08e-03    2.31e-03      1.41e-01    1.37e-01    1.0e-03
   2457      3.65e+00    4.26e+00      1.84e-02    1.86e-02      1.15e-01    1.35e-01    1.0e-03
   2466      4.15e+00    4.13e+00      2.45e-02    2.32e-02      1.31e-01    1.31e-01    1.0e-03
   2475      4.92e+00    4.65e+00      3.49e-02    3.58e-02      1.56e-01    1.47e-01    1.0e-03
   2484      5.72e+00    5.93e+00      3.98e-02    4.04e-02      1.81e-01    1.88e-01    1.0e-03
   2493      4.33e+00    4.35e+00      1.25e-01    1.24e-01      1.37e-01    1.37e-01    1.0e-03
   2502      4.47e+00    4.81e+00      9.52e-02    9.51e-02      1.41e-01    1.52e-01    1.0e-03
   2511      3.93e+00    4.18e+00      3.03e-02    3.17e-02      1.24e-01    1.32e-01    1.0e-03
   2520      4.55e+00    4.31e+00      9.98e-03    9.11e-03      1.44e-01    1.36e-01    1.0e-03
   2529      3.85e+00    4.46e+00      3.51e-02    3.50e-02      1.22e-01    1.41e-01    1.0e-03
   2538      4.12e+00    4.38e+00      8.70e-03    1.01e-02      1.30e-01    1.39e-01    1.0e-03
   2547      3.74e+00    4.18e+00      8.39e-03    8.11e-03      1.18e-01    1.32e-01    1.0e-03
   2556      4.47e+00    4.19e+00      1.04e-02    1.02e-02      1.41e-01    1.33e-01    1.0e-03
   2565      4.22e+00    4.25e+00      6.28e-03    6.02e-03      1.33e-01    1.34e-01    1.0e-03
   2574      4.00e+00    4.20e+00      1.97e-02    1.88e-02      1.27e-01    1.33e-01    1.0e-03
   2583      4.08e+00    4.20e+00      9.81e-03    1.00e-02      1.29e-01    1.33e-01    1.0e-03
   2592      4.52e+00    4.36e+00      3.16e-02    3.14e-02      1.43e-01    1.38e-01    1.0e-03
   2601      4.04e+00    4.57e+00      1.77e-03    7.82e-04      1.28e-01    1.44e-01    1.0e-03
   2610      4.78e+00    4.51e+00      2.28e-02    2.31e-02      1.51e-01    1.43e-01    1.0e-03
   2619      5.31e+00    4.41e+00      1.09e-02    1.13e-02      1.68e-01    1.39e-01    1.0e-03
   2628      3.70e+00    4.23e+00      1.32e-02    1.45e-02      1.17e-01    1.34e-01    1.0e-03
   2637      4.46e+00    4.27e+00      3.16e-02    3.24e-02      1.41e-01    1.35e-01    1.0e-03
   2646      4.17e+00    4.20e+00      9.11e-03    8.14e-03      1.32e-01    1.33e-01    1.0e-03
   2655      5.76e+00    4.47e+00      5.13e-03    4.46e-03      1.82e-01    1.41e-01    1.0e-03
   2664      4.27e+00    4.14e+00      7.16e-03    6.22e-03      1.35e-01    1.31e-01    1.0e-03
   2673      3.70e+00    4.13e+00      2.68e-03    2.82e-03      1.17e-01    1.31e-01    1.0e-03
   2682      4.02e+00    4.32e+00      3.25e-02    3.22e-02      1.27e-01    1.37e-01    1.0e-03
   2691      4.45e+00    4.20e+00      1.36e-02    1.38e-02      1.41e-01    1.33e-01    1.0e-03
   2700      4.47e+00    4.38e+00      6.66e-03    7.30e-03      1.41e-01    1.39e-01    1.0e-03
   2709      4.21e+00    4.48e+00      2.30e-02    2.38e-02      1.33e-01    1.42e-01    1.0e-03
   2718      4.57e+00    4.36e+00      5.24e-03    5.31e-03      1.45e-01    1.38e-01    1.0e-03
   2727      5.50e+00    4.13e+00      3.12e-02    3.22e-02      1.74e-01    1.31e-01    1.0e-03
   2736      3.71e+00    4.24e+00      1.87e-02    1.81e-02      1.17e-01    1.34e-01    1.0e-03
   2745      4.29e+00    4.66e+00      3.71e-02    3.55e-02      1.36e-01    1.47e-01    1.0e-03
   2754      3.86e+00    4.25e+00      2.86e-02    2.85e-02      1.22e-01    1.34e-01    1.0e-03
   2763      4.71e+00    4.86e+00      4.74e-02    4.67e-02      1.49e-01    1.54e-01    1.0e-03
   2772      3.99e+00    4.45e+00      1.85e-02    1.83e-02      1.26e-01    1.41e-01    1.0e-03
   2781      4.36e+00    4.34e+00      4.34e-02    4.22e-02      1.38e-01    1.37e-01    1.0e-03
   2790      4.84e+00    4.57e+00      1.98e-02    1.99e-02      1.53e-01    1.45e-01    1.0e-03
   2799      3.84e+00    4.20e+00      2.17e-04    1.91e-03      1.21e-01    1.33e-01    1.0e-03
   2808      4.02e+00    4.05e+00      1.77e-03    2.14e-03      1.27e-01    1.28e-01    1.0e-03
   2817      4.37e+00    4.12e+00      1.58e-02    1.65e-02      1.38e-01    1.30e-01    1.0e-03
   2826      4.10e+00    4.13e+00      4.14e-03    4.15e-03      1.30e-01    1.30e-01    1.0e-03
   2835      5.05e+00    4.80e+00      3.41e-02    3.41e-02      1.60e-01    1.52e-01    1.0e-03
   2844      4.98e+00    4.60e+00      1.05e-02    9.22e-03      1.57e-01    1.45e-01    1.0e-03
   2853      4.70e+00    4.65e+00      8.33e-03    8.27e-03      1.48e-01    1.47e-01    1.0e-03
   2862      4.28e+00    4.38e+00      7.68e-03    6.81e-03      1.35e-01    1.38e-01    1.0e-03
   2871      3.77e+00    4.14e+00      1.62e-02    1.60e-02      1.19e-01    1.31e-01    1.0e-03
   2880      3.94e+00    4.26e+00      3.51e-04    1.54e-03      1.25e-01    1.35e-01    1.0e-03
   2889      4.26e+00    4.55e+00      1.18e-02    1.18e-02      1.35e-01    1.44e-01    1.0e-03
   2898      4.13e+00    4.21e+00      2.56e-02    2.55e-02      1.30e-01    1.33e-01    1.0e-03
   2907      5.21e+00    4.16e+00      2.92e-04    1.24e-03      1.65e-01    1.31e-01    1.0e-03
   2916      4.39e+00    4.11e+00      1.46e-03    2.96e-03      1.39e-01    1.30e-01    1.0e-03
   2925      3.75e+00    4.40e+00      4.90e-02    4.89e-02      1.18e-01    1.39e-01    1.0e-03
   2934      4.60e+00    4.64e+00      6.67e-03    6.37e-03      1.45e-01    1.47e-01    1.0e-03
   2943      4.55e+00    4.24e+00      2.16e-03    2.67e-03      1.44e-01    1.34e-01    1.0e-03
   2952      3.75e+00    4.07e+00      1.92e-02    2.04e-02      1.18e-01    1.29e-01    1.0e-03
   2961      4.04e+00    4.08e+00      2.00e-02    1.86e-02      1.28e-01    1.29e-01    1.0e-03
   2970      3.78e+00    4.17e+00      2.31e-02    2.29e-02      1.19e-01    1.32e-01    1.0e-03
   2979      4.61e+00    4.26e+00      5.84e-03    4.48e-03      1.46e-01    1.35e-01    1.0e-03
   2988      4.31e+00    4.10e+00      2.53e-02    2.51e-02      1.36e-01    1.30e-01    1.0e-03
   2997      4.35e+00    4.54e+00      4.58e-02    4.46e-02      1.37e-01    1.44e-01    1.0e-03
   3006      4.30e+00    4.18e+00      1.95e-02    1.86e-02      1.36e-01    1.32e-01    1.0e-03
   3015      5.55e+00    4.65e+00      7.55e-03    7.25e-03      1.76e-01    1.47e-01    1.0e-03
   3024      4.17e+00    4.04e+00      2.47e-02    2.43e-02      1.32e-01    1.28e-01    1.0e-03
   3033      3.64e+00    4.09e+00      1.12e-02    1.23e-02      1.15e-01    1.29e-01    1.0e-03
   3042      4.02e+00    4.07e+00      9.22e-03    9.23e-03      1.27e-01    1.29e-01    1.0e-03
   3051      3.73e+00    4.16e+00      2.24e-03    3.02e-03      1.18e-01    1.31e-01    1.0e-03
   3060      3.80e+00    4.04e+00      3.15e-03    2.88e-03      1.20e-01    1.28e-01    1.0e-03
   3069      3.63e+00    4.24e+00      1.42e-03    1.37e-03      1.15e-01    1.34e-01    1.0e-03
   3078      5.39e+00    4.15e+00      1.35e-02    1.46e-02      1.70e-01    1.31e-01    1.0e-03
   3087      4.28e+00    4.07e+00      1.53e-02    1.51e-02      1.35e-01    1.29e-01    1.0e-03
   3096      3.71e+00    4.20e+00      8.52e-03    7.42e-03      1.17e-01    1.33e-01    1.0e-03
   3105      4.03e+00    4.13e+00      1.58e-02    1.49e-02      1.28e-01    1.31e-01    1.0e-03
   3114      4.76e+00    4.56e+00      4.18e-02    4.31e-02      1.51e-01    1.44e-01    1.0e-03
   3123      4.45e+00    4.22e+00      9.78e-03    9.57e-03      1.41e-01    1.34e-01    1.0e-03
   3132      4.00e+00    4.12e+00      2.87e-03    3.56e-03      1.27e-01    1.30e-01    1.0e-03
   3141      4.09e+00    4.43e+00      9.89e-03    1.15e-02      1.29e-01    1.40e-01    1.0e-03
   3150      4.18e+00    4.10e+00      1.64e-03    1.73e-03      1.32e-01    1.30e-01    1.0e-03
   3159      4.51e+00    4.12e+00      1.26e-02    1.13e-02      1.43e-01    1.30e-01    1.0e-03
   3168      4.39e+00    4.11e+00      4.99e-03    5.29e-03      1.39e-01    1.30e-01    1.0e-03
   3177      3.78e+00    4.10e+00      3.66e-03    3.05e-03      1.19e-01    1.30e-01    1.0e-03
   3186      3.71e+00    4.16e+00      1.17e-02    1.01e-02      1.17e-01    1.32e-01    1.0e-03
   3195      3.69e+00    3.98e+00      1.39e-02    1.25e-02      1.17e-01    1.26e-01    1.0e-03
   3204      4.07e+00    4.10e+00      3.56e-02    3.44e-02      1.29e-01    1.30e-01    1.0e-03
   3213      5.29e+00    4.15e+00      2.51e-02    2.42e-02      1.67e-01    1.31e-01    1.0e-03
   3222      4.40e+00    4.25e+00      2.14e-03    2.80e-03      1.39e-01    1.34e-01    1.0e-03
   3231      4.12e+00    4.41e+00      2.74e-02    2.77e-02      1.30e-01    1.39e-01    1.0e-03
   3240      4.44e+00    4.20e+00      2.45e-02    2.45e-02      1.40e-01    1.33e-01    1.0e-03
   3249      4.78e+00    4.36e+00      8.51e-03    8.18e-03      1.51e-01    1.38e-01    1.0e-03
   3258      4.35e+00    4.49e+00      1.03e-02    8.72e-03      1.38e-01    1.42e-01    1.0e-03
   3267      4.91e+00    4.67e+00      5.52e-02    5.45e-02      1.55e-01    1.48e-01    1.0e-03
   3276      4.28e+00    4.09e+00      2.46e-02    2.60e-02      1.35e-01    1.29e-01    1.0e-03
   3285      3.49e+00    4.07e+00      3.08e-02    3.01e-02      1.10e-01    1.29e-01    1.0e-03
   3294      4.20e+00    4.25e+00      2.86e-02    2.87e-02      1.33e-01    1.34e-01    1.0e-03
   3303      3.83e+00    4.01e+00      7.08e-03    7.18e-03      1.21e-01    1.27e-01    1.0e-03
   3312      3.94e+00    4.05e+00      4.17e-03    4.09e-03      1.25e-01    1.28e-01    1.0e-03
   3321      4.39e+00    4.21e+00      3.18e-02    3.16e-02      1.39e-01    1.33e-01    1.0e-03
   3330      3.88e+00    4.02e+00      1.83e-02    1.76e-02      1.23e-01    1.27e-01    1.0e-03
   3339      5.33e+00    3.94e+00      9.99e-03    8.97e-03      1.68e-01    1.24e-01    1.0e-03
   3348      3.35e+00    3.91e+00      2.21e-02    2.23e-02      1.06e-01    1.24e-01    1.0e-03
   3357      3.51e+00    4.01e+00      3.48e-02    3.55e-02      1.11e-01    1.27e-01    1.0e-03
   3366      3.52e+00    3.94e+00      3.53e-02    3.64e-02      1.11e-01    1.25e-01    1.0e-03
   3375      4.41e+00    4.21e+00      7.55e-04    1.31e-03      1.39e-01    1.33e-01    1.0e-03
   3384      5.15e+00    4.09e+00      1.34e-02    1.41e-02      1.63e-01    1.29e-01    1.0e-03
   3393      4.15e+00    4.12e+00      4.58e-03    3.73e-03      1.31e-01    1.30e-01    1.0e-03
   3402      3.52e+00    4.09e+00      1.33e-02    1.47e-02      1.11e-01    1.29e-01    1.0e-03
   3411      4.51e+00    4.26e+00      2.51e-02    2.57e-02      1.43e-01    1.35e-01    1.0e-03
   3420      3.94e+00    4.11e+00      3.67e-02    3.60e-02      1.24e-01    1.30e-01    1.0e-03
   3429      4.34e+00    4.11e+00      5.67e-03    7.31e-03      1.37e-01    1.30e-01    1.0e-03
   3438      3.69e+00    4.13e+00      1.08e-03    2.41e-03      1.17e-01    1.30e-01    1.0e-03
   3447      4.38e+00    4.07e+00      2.36e-02    2.24e-02      1.38e-01    1.29e-01    1.0e-03
   3456      4.27e+00    4.16e+00      1.68e-02    1.70e-02      1.35e-01    1.31e-01    1.0e-03
   3465      3.75e+00    4.18e+00      6.86e-03    5.40e-03      1.19e-01    1.32e-01    1.0e-03
   3474      3.90e+00    3.91e+00      1.52e-02    1.34e-02      1.23e-01    1.24e-01    1.0e-03
   3483      4.22e+00    4.07e+00      9.36e-03    9.55e-03      1.34e-01    1.29e-01    1.0e-03
   3492      3.46e+00    4.05e+00      6.31e-03    6.26e-03      1.10e-01    1.28e-01    1.0e-03
   3501      4.23e+00    4.30e+00      3.12e-02    3.09e-02      1.34e-01    1.36e-01    1.0e-03
   3510      3.56e+00    4.07e+00      3.04e-02    2.98e-02      1.13e-01    1.29e-01    1.0e-03
   3519      4.50e+00    4.06e+00      3.03e-02    3.01e-02      1.42e-01    1.28e-01    1.0e-03
   3528      5.30e+00    4.08e+00      4.11e-02    4.19e-02      1.68e-01    1.29e-01    1.0e-03
   3537      3.56e+00    3.98e+00      1.43e-02    1.36e-02      1.12e-01    1.26e-01    1.0e-03
   3546      4.06e+00    4.24e+00      1.73e-02    1.91e-02      1.28e-01    1.34e-01    1.0e-03
   3555      4.63e+00    4.35e+00      8.69e-03    9.47e-03      1.46e-01    1.38e-01    1.0e-03
   3564      4.51e+00    4.12e+00      5.00e-03    5.29e-03      1.43e-01    1.30e-01    1.0e-03
   3573      3.95e+00    3.89e+00      3.67e-02    3.68e-02      1.25e-01    1.23e-01    1.0e-03
   3582      3.88e+00    4.07e+00      3.85e-02    3.78e-02      1.23e-01    1.29e-01    1.0e-03
   3591      3.64e+00    4.20e+00      2.21e-02    2.14e-02      1.15e-01    1.33e-01    1.0e-03
   3600      3.70e+00    4.10e+00      2.72e-02    2.77e-02      1.17e-01    1.30e-01    1.0e-03
   3609      3.87e+00    3.88e+00      7.83e-03    7.35e-03      1.22e-01    1.23e-01    1.0e-03
   3618      4.07e+00    3.99e+00      6.39e-03    7.58e-03      1.29e-01    1.26e-01    1.0e-03
   3627      3.71e+00    3.92e+00      1.31e-02    1.43e-02      1.17e-01    1.24e-01    1.0e-03
   3636      3.85e+00    3.94e+00      2.42e-02    2.37e-02      1.22e-01    1.25e-01    1.0e-03
   3645      4.20e+00    4.24e+00      3.05e-02    3.05e-02      1.33e-01    1.34e-01    1.0e-03
   3654      3.44e+00    3.96e+00      4.39e-02    4.39e-02      1.09e-01    1.25e-01    1.0e-03
   3663      4.05e+00    4.26e+00      2.23e-02    2.21e-02      1.28e-01    1.35e-01    1.0e-03
   3672      4.98e+00    3.83e+00      8.75e-03    9.22e-03      1.57e-01    1.21e-01    1.0e-03
   3681      4.11e+00    4.23e+00      2.15e-03    1.84e-03      1.30e-01    1.34e-01    1.0e-03
   3690      4.46e+00    4.06e+00      3.11e-02    2.98e-02      1.41e-01    1.28e-01    1.0e-03
   3699      5.77e+00    4.44e+00      3.15e-02    3.05e-02      1.83e-01    1.40e-01    1.0e-03
   3708      3.89e+00    4.43e+00      2.60e-02    2.53e-02      1.23e-01    1.40e-01    1.0e-03
   3717      4.10e+00    4.12e+00      7.11e-03    6.03e-03      1.30e-01    1.30e-01    1.0e-03
   3726      3.53e+00    4.02e+00      2.93e-02    2.79e-02      1.12e-01    1.27e-01    1.0e-03
   3735      4.25e+00    3.96e+00      2.51e-02    2.53e-02      1.34e-01    1.25e-01    1.0e-03
   3744      4.22e+00    4.21e+00      7.68e-03    6.79e-03      1.34e-01    1.33e-01    1.0e-03
   3753      3.48e+00    3.95e+00      1.86e-02    1.89e-02      1.10e-01    1.25e-01    1.0e-03
   3762      4.22e+00    4.66e+00      5.43e-02    5.55e-02      1.33e-01    1.47e-01    1.0e-03
   3771      4.11e+00    4.34e+00      2.88e-02    3.06e-02      1.30e-01    1.37e-01    1.0e-03
   3780      4.29e+00    3.90e+00      3.86e-03    3.60e-03      1.36e-01    1.23e-01    1.0e-03
   3789      4.18e+00    3.82e+00      2.24e-03    2.42e-03      1.32e-01    1.21e-01    1.0e-03
   3798      3.81e+00    3.98e+00      3.02e-02    2.96e-02      1.21e-01    1.26e-01    1.0e-03
   3807      4.33e+00    4.09e+00      4.80e-03    5.23e-03      1.37e-01    1.29e-01    1.0e-03
   3816      3.78e+00    3.99e+00      2.77e-02    2.87e-02      1.20e-01    1.26e-01    1.0e-03
   3825      5.40e+00    4.19e+00      1.36e-02    1.50e-02      1.71e-01    1.33e-01    1.0e-03
   3834      3.79e+00    3.85e+00      1.66e-03    1.70e-03      1.20e-01    1.22e-01    1.0e-03
   3843      3.52e+00    3.94e+00      8.70e-03    8.28e-03      1.11e-01    1.25e-01    1.0e-03
   3852      3.87e+00    3.91e+00      7.34e-03    5.79e-03      1.22e-01    1.24e-01    1.0e-03
   3861      4.36e+00    4.02e+00      1.88e-03    2.35e-03      1.38e-01    1.27e-01    1.0e-03
   3870      3.68e+00    3.94e+00      7.01e-03    7.56e-03      1.16e-01    1.24e-01    1.0e-03
   3879      4.33e+00    3.99e+00      1.23e-02    1.24e-02      1.37e-01    1.26e-01    1.0e-03
   3888      3.67e+00    3.99e+00      1.29e-02    1.47e-02      1.16e-01    1.26e-01    1.0e-03
   3897      3.54e+00    4.11e+00      6.65e-03    6.89e-03      1.12e-01    1.30e-01    1.0e-03
   3906      3.85e+00    4.28e+00      3.75e-03    2.82e-03      1.22e-01    1.35e-01    1.0e-03
   3915      4.08e+00    4.38e+00      1.46e-02    1.46e-02      1.29e-01    1.39e-01    1.0e-03
   3924      5.20e+00    4.24e+00      1.35e-02    1.41e-02      1.64e-01    1.34e-01    1.0e-03
   3933      4.00e+00    3.95e+00      5.44e-02    5.45e-02      1.27e-01    1.25e-01    1.0e-03
   3942      4.06e+00    3.94e+00      9.97e-04    2.47e-03      1.28e-01    1.25e-01    1.0e-03
   3951      4.18e+00    3.99e+00      9.29e-03    9.44e-03      1.32e-01    1.26e-01    1.0e-03
   3960      3.75e+00    3.86e+00      1.03e-02    1.11e-02      1.19e-01    1.22e-01    1.0e-03
   3969      3.54e+00    4.01e+00      4.90e-02    4.98e-02      1.12e-01    1.27e-01    1.0e-03
   3978      4.02e+00    3.99e+00      1.72e-02    1.82e-02      1.27e-01    1.26e-01    1.0e-03
   3987      4.19e+00    3.82e+00      2.74e-02    2.76e-02      1.33e-01    1.21e-01    1.0e-03
   3996      3.87e+00    3.89e+00      2.77e-02    2.76e-02      1.22e-01    1.23e-01    1.0e-03
   4005      4.22e+00    4.08e+00      3.47e-02    3.57e-02      1.33e-01    1.29e-01    1.0e-03
   4014      3.69e+00    4.01e+00      1.41e-02    1.59e-02      1.17e-01    1.27e-01    1.0e-03
   4023      4.02e+00    4.11e+00      3.86e-02    3.93e-02      1.27e-01    1.30e-01    1.0e-03
   4032      4.09e+00    3.94e+00      1.28e-02    1.31e-02      1.29e-01    1.25e-01    1.0e-03
   4041      4.00e+00    3.84e+00      2.34e-04    1.44e-03      1.26e-01    1.22e-01    1.0e-03
   4050      3.68e+00    3.97e+00      5.91e-03    6.51e-03      1.16e-01    1.26e-01    1.0e-03
   4059      3.92e+00    3.99e+00      3.19e-02    3.28e-02      1.24e-01    1.26e-01    1.0e-03
   4068      3.96e+00    4.39e+00      1.87e-02    1.94e-02      1.25e-01    1.39e-01    1.0e-03
   4077      4.51e+00    4.80e+00      7.91e-03    9.57e-03      1.43e-01    1.52e-01    1.0e-03
   4086      5.34e+00    4.05e+00      2.17e-02    2.22e-02      1.69e-01    1.28e-01    1.0e-03
   4095      3.69e+00    3.96e+00      1.12e-02    1.19e-02      1.17e-01    1.25e-01    1.0e-03
   4104      4.38e+00    4.16e+00      4.24e-02    4.13e-02      1.38e-01    1.32e-01    1.0e-03
   4113      4.08e+00    3.73e+00      2.89e-02    2.99e-02      1.29e-01    1.18e-01    1.0e-03
   4122      3.81e+00    3.82e+00      4.42e-02    4.37e-02      1.20e-01    1.21e-01    1.0e-03
   4131      3.94e+00    3.91e+00      1.26e-02    1.28e-02      1.25e-01    1.24e-01    1.0e-03
   4140      3.76e+00    3.99e+00      1.74e-02    1.88e-02      1.19e-01    1.26e-01    1.0e-03
   4149      3.94e+00    4.05e+00      4.68e-03    5.09e-03      1.25e-01    1.28e-01    1.0e-03
   4158      5.00e+00    3.95e+00      7.73e-03    8.26e-03      1.58e-01    1.25e-01    1.0e-03
   4167      3.88e+00    4.39e+00      2.34e-02    2.25e-02      1.23e-01    1.39e-01    1.0e-03
   4176      3.60e+00    3.90e+00      1.13e-02    1.26e-02      1.14e-01    1.23e-01    1.0e-03
   4185      3.33e+00    3.97e+00      1.17e-02    1.17e-02      1.05e-01    1.26e-01    1.0e-03
   4194      4.22e+00    3.70e+00      2.65e-02    2.67e-02      1.33e-01    1.17e-01    1.0e-03
   4203      3.90e+00    3.89e+00      2.07e-02    2.04e-02      1.23e-01    1.23e-01    1.0e-03
   4212      4.23e+00    3.81e+00      3.18e-02    3.15e-02      1.34e-01    1.21e-01    1.0e-03
   4221      3.60e+00    4.00e+00      1.26e-02    1.17e-02      1.14e-01    1.26e-01    1.0e-03
   4230      3.76e+00    4.26e+00      1.57e-02    1.69e-02      1.19e-01    1.35e-01    1.0e-03
   4239      4.35e+00    4.39e+00      1.33e-02    1.44e-02      1.38e-01    1.39e-01    1.0e-03
   4248      4.44e+00    4.27e+00      1.93e-03    2.16e-03      1.40e-01    1.35e-01    1.0e-03
   4257      4.09e+00    3.92e+00      3.22e-02    3.24e-02      1.29e-01    1.24e-01    1.0e-03
   4266      4.33e+00    3.95e+00      7.59e-03    7.59e-03      1.37e-01    1.25e-01    1.0e-03
   4275      3.56e+00    3.94e+00      5.49e-03    6.07e-03      1.13e-01    1.25e-01    1.0e-03
   4284      3.97e+00    3.88e+00      3.12e-02    3.01e-02      1.25e-01    1.23e-01    1.0e-03
   4293      4.28e+00    3.81e+00      8.90e-03    8.44e-03      1.35e-01    1.20e-01    1.0e-03
   4302      3.82e+00    4.01e+00      1.98e-02    2.00e-02      1.21e-01    1.27e-01    1.0e-03
   4311      4.23e+00    3.76e+00      6.75e-03    6.89e-03      1.34e-01    1.19e-01    1.0e-03
   4320      3.69e+00    3.81e+00      4.95e-02    5.11e-02      1.17e-01    1.20e-01    1.0e-03
   4329      3.80e+00    4.13e+00      7.38e-03    6.37e-03      1.20e-01    1.30e-01    1.0e-03
   4338      4.11e+00    4.16e+00      4.11e-02    4.01e-02      1.30e-01    1.31e-01    1.0e-03
   4347      5.34e+00    4.35e+00      4.72e-02    4.79e-02      1.69e-01    1.38e-01    1.0e-03
   4356      4.15e+00    3.91e+00      7.88e-02    7.97e-02      1.31e-01    1.23e-01    1.0e-03
   4365      3.35e+00    3.89e+00      5.30e-02    5.25e-02      1.06e-01    1.23e-01    1.0e-03
   4374      4.16e+00    3.98e+00      2.89e-03    2.95e-03      1.31e-01    1.26e-01    1.0e-03
   4383      5.30e+00    4.25e+00      5.70e-04    1.13e-03      1.68e-01    1.34e-01    1.0e-03
   4392      3.97e+00    4.00e+00      6.13e-03    6.14e-03      1.25e-01    1.26e-01    1.0e-03
   4401      4.06e+00    3.94e+00      3.13e-02    3.04e-02      1.29e-01    1.24e-01    1.0e-03
   4410      4.00e+00    3.85e+00      2.00e-02    2.06e-02      1.27e-01    1.22e-01    1.0e-03
   4419      3.52e+00    3.99e+00      1.98e-02    2.07e-02      1.11e-01    1.26e-01    1.0e-03
   4428      3.28e+00    3.89e+00      2.37e-02    2.33e-02      1.04e-01    1.23e-01    1.0e-03
   4437      3.69e+00    3.71e+00      3.03e-04    2.15e-03      1.17e-01    1.17e-01    1.0e-03
   4446      4.06e+00    3.82e+00      1.47e-02    1.48e-02      1.29e-01    1.21e-01    1.0e-03
   4455      3.53e+00    4.00e+00      3.07e-03    4.25e-03      1.12e-01    1.27e-01    1.0e-03
   4464      3.80e+00    3.93e+00      6.49e-03    7.22e-03      1.20e-01    1.24e-01    1.0e-03
   4473      3.90e+00    4.20e+00      3.84e-02    3.79e-02      1.23e-01    1.33e-01    1.0e-03
   4482      3.53e+00    4.14e+00      1.15e-02    1.27e-02      1.12e-01    1.31e-01    1.0e-03
   4491      4.21e+00    4.26e+00      1.54e-02    1.53e-02      1.33e-01    1.35e-01    1.0e-03
   4500      4.82e+00    4.90e+00      1.89e-02    1.87e-02      1.52e-01    1.55e-01    1.0e-03
   4509      4.22e+00    3.73e+00      3.83e-02    3.78e-02      1.33e-01    1.18e-01    1.0e-03
   4518      3.82e+00    3.95e+00      2.05e-02    2.24e-02      1.21e-01    1.25e-01    1.0e-03
   4527      3.36e+00    3.78e+00      2.62e-02    2.66e-02      1.06e-01    1.19e-01    1.0e-03
   4536      4.09e+00    3.78e+00      8.84e-03    8.98e-03      1.29e-01    1.20e-01    1.0e-03
   4545      4.13e+00    3.81e+00      2.20e-02    2.29e-02      1.31e-01    1.20e-01    1.0e-03
   4554      3.67e+00    4.00e+00      2.20e-02    2.38e-02      1.16e-01    1.26e-01    1.0e-03
   4563      3.43e+00    3.86e+00      1.10e-02    1.16e-02      1.08e-01    1.22e-01    1.0e-03
   4572      3.75e+00    3.88e+00      2.36e-02    2.29e-02      1.19e-01    1.23e-01    1.0e-03
   4581      5.12e+00    3.75e+00      1.27e-02    1.16e-02      1.62e-01    1.19e-01    1.0e-03
   4590      3.64e+00    3.88e+00      1.53e-02    1.60e-02      1.15e-01    1.23e-01    1.0e-03
   4599      3.90e+00    4.07e+00      6.91e-02    6.85e-02      1.23e-01    1.29e-01    1.0e-03
   4608      4.31e+00    3.86e+00      1.48e-04    1.24e-03      1.36e-01    1.22e-01    1.0e-03
   4617      3.37e+00    3.79e+00      1.68e-02    1.56e-02      1.07e-01    1.20e-01    1.0e-03
   4626      3.99e+00    4.38e+00      1.51e-02    1.29e-02      1.26e-01    1.39e-01    1.0e-03
   4635      4.54e+00    4.18e+00      2.13e-02    2.12e-02      1.44e-01    1.32e-01    1.0e-03
   4644      3.72e+00    3.72e+00      1.55e-02    1.55e-02      1.18e-01    1.18e-01    1.0e-03
   4653      3.85e+00    3.88e+00      4.46e-02    4.41e-02      1.22e-01    1.23e-01    1.0e-03
   4662      3.49e+00    3.80e+00      2.02e-02    1.91e-02      1.10e-01    1.20e-01    1.0e-03
   4671      3.87e+00    3.85e+00      2.14e-02    2.12e-02      1.23e-01    1.22e-01    1.0e-03
   4680      3.58e+00    3.88e+00      2.17e-02    2.17e-02      1.13e-01    1.23e-01    1.0e-03
   4689      4.22e+00    4.03e+00      1.10e-02    1.22e-02      1.34e-01    1.27e-01    1.0e-03
