epoch,lr_schedule,step,test_energy_mae,test_energy_rmse,test_forces_mae,test_forces_rmse,test_loss,train_energy_mae,train_energy_rmse,train_forces_mae,train_forces_rmse,train_loss,val_energy_mae,val_energy_rmse,val_forces_mae,val_forces_rmse,val_loss
,0.001,2090,,,,,,,,,,,,,,,
22,,2099,,,,,,0.8082063794136047,0.8116189241409302,0.07222277671098709,0.09466015547513962,0.015458190813660622,,,,,
22,,2149,,,,,,0.5612205862998962,0.564836859703064,0.07473663240671158,0.0983579158782959,0.012767943553626537,,,,,
22,,2184,,,,,,,,,,,0.1258639395236969,0.15787991881370544,0.07627885043621063,0.10219959914684296,0.010589570738375187
,0.001,2185,,,,,,,,,,,,,,,
23,,2199,,,,,,0.21164894104003906,0.25748732686042786,0.07384606450796127,0.09730976819992065,0.010037495754659176,,,,,
23,,2249,,,,,,0.2031600922346115,0.23387029767036438,0.07261844724416733,0.09562298655509949,0.009599271230399609,,,,,
23,,2279,,,,,,,,,,,0.12319386750459671,0.1547001302242279,0.07528146356344223,0.10092316567897797,0.010322949849069118
,0.001,2280,,,,,,,,,,,,,,,
24,,2299,,,,,,0.45271235704421997,0.4694600999355316,0.07259326428174973,0.09468089044094086,0.01107875443994999,,,,,
24,,2349,,,,,,1.167204737663269,1.1722246408462524,0.07357396930456161,0.09639829397201538,0.02294081076979637,,,,,
24,,2374,,,,,,,,,,,0.11703388392925262,0.14867377281188965,0.07435307651758194,0.09965278953313828,0.010052409023046494
,0.001,2375,,,,,,,,,,,,,,,
25,,2399,,,,,,0.1345411241054535,0.1675243377685547,0.07464427500963211,0.09865215420722961,0.009915567934513092,,,,,
25,,2449,,,,,,0.262227326631546,0.30981382727622986,0.07060384750366211,0.09256778657436371,0.009442952461540699,,,,,
25,,2469,,,,,,,,,,,0.11400541663169861,0.14584946632385254,0.0734010860323906,0.09837812185287476,0.00979419331997633
,0.001,2470,,,,,,,,,,,,,,,
26,,2499,,,,,,0.7569872736930847,0.762633740901947,0.06968797743320465,0.09149116277694702,0.014103028923273087,,,,,
26,,2549,,,,,,0.9574631452560425,0.964577317237854,0.06934604048728943,0.09198417514562607,0.017680570483207703,,,,,
26,,2564,,,,,,,,,,,0.11385243386030197,0.1445593684911728,0.07237586379051208,0.09704504162073135,0.009532538242638111
,0.001,2565,,,,,,,,,,,,,,,
27,,2599,,,,,,0.5376562476158142,0.5679327249526978,0.07074692100286484,0.09366924315690994,0.01191166415810585,,,,,
27,,2649,,,,,,0.7680975198745728,0.7743585109710693,0.07135245949029922,0.0954965129494667,0.015024697408080101,,,,,
27,,2659,,,,,,,,,,,0.11425352096557617,0.14586129784584045,0.07159224897623062,0.09602411836385727,0.009341180324554443
,0.001,2660,,,,,,,,,,,,,,,
28,,2699,,,,,,0.2688600420951843,0.31168121099472046,0.07582152634859085,0.10467134416103363,0.01181798242032528,,,,,
28,,2749,,,,,,1.1217882633209229,1.1253749132156372,0.06849261373281479,0.09085020422935486,0.020835908129811287,,,,,
28,,2754,,,,,,,,,,,0.1117972657084465,0.14353615045547485,0.07093057036399841,0.09515717625617981,0.009170365519821644
,0.001,2755,,,,,,,,,,,,,,,
29,,2799,,,,,,0.1292940080165863,0.1574033796787262,0.06598929315805435,0.08780967444181442,0.007881191559135914,,,,,
29,,2849,,,,,,0.508991539478302,0.5272787809371948,0.07355373352766037,0.11479514837265015,0.015826376155018806,,,,,
29,,2849,,,,,,,,,,,0.11133206635713577,0.14249646663665771,0.07014641910791397,0.09410961717367172,0.008971107192337513
,0.001,2850,,,,,,,,,,,,,,,
30,,2899,,,,,,0.28478795289993286,0.29615363478660583,0.06989369541406631,0.09202547371387482,0.009261068888008595,,,,,
30,,2944,,,,,,,,,,,0.1086743101477623,0.14020323753356934,0.0695311650633812,0.09328906983137131,0.008812391199171543
,0.001,2945,,,,,,,,,,,,,,,
31,,2949,,,,,,0.6913244128227234,0.6976143717765808,0.06004490703344345,0.07945524156093597,0.011116661131381989,,,,,
31,,2999,,,,,,0.21283689141273499,0.2513183653354645,0.06825104355812073,0.09131936728954315,0.00888744369149208,,,,,
31,,3039,,,,,,,,,,,0.10888064652681351,0.13994435966014862,0.06875278055667877,0.09226400405168533,0.008623364381492138
,0.001,3040,,,,,,,,,,,,,,,
32,,3049,,,,,,0.988287627696991,0.9971622228622437,0.07327485829591751,0.09555964171886444,0.01898365467786789,,,,,
32,,3099,,,,,,0.28482764959335327,0.30488133430480957,0.07047026604413986,0.0919492095708847,0.00929963681846857,,,,,
32,,3134,,,,,,,,,,,0.1105959415435791,0.14384011924266815,0.06826387345790863,0.09165535122156143,0.008523596450686455
,0.001,3135,,,,,,,,,,,,,,,
33,,3149,,,,,,0.5595076680183411,0.5853614211082458,0.06754670292139053,0.08931324630975723,0.011323567479848862,,,,,
33,,3199,,,,,,0.7452389001846313,0.7543015480041504,0.06719499826431274,0.08964650332927704,0.01364583894610405,,,,,
33,,3229,,,,,,,,,,,0.10949737578630447,0.14453133940696716,0.06754674017429352,0.09073788672685623,0.008359923027455807
,0.001,3230,,,,,,,,,,,,,,,
34,,3249,,,,,,0.8887040019035339,0.896614670753479,0.07149509340524673,0.09857416152954102,0.01765887439250946,,,,,
34,,3299,,,,,,0.3012837767601013,0.318436861038208,0.06551573425531387,0.08692972362041473,0.008495230227708817,,,,,
34,,3324,,,,,,,,,,,0.11139605194330215,0.14691881835460663,0.06684636324644089,0.08983751386404037,0.00820592325180769
,0.001,3325,,,,,,,,,,,,,,,
35,,3349,,,,,,0.10583844035863876,0.11464247852563858,0.05796491354703903,0.07678808271884918,0.00596887432038784,,,,,
35,,3399,,,,,,0.9581351280212402,0.9710752367973328,0.0669972151517868,0.08867860585451126,0.017215127125382423,,,,,
