#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
   2358      3.06e+00    2.98e+00      6.06e-03    6.13e-03      9.69e-02    9.42e-02    1.0e-03
   2367      2.99e+00    3.03e+00      1.33e-03    1.21e-03      9.47e-02    9.58e-02    1.0e-03
   2376      3.25e+00    3.09e+00      5.04e-02    5.02e-02      1.03e-01    9.77e-02    1.0e-03
   2385      2.99e+00    2.94e+00      9.85e-03    9.86e-03      9.46e-02    9.31e-02    1.0e-03
   2394      3.10e+00    3.02e+00      1.28e-02    1.28e-02      9.80e-02    9.55e-02    1.0e-03
   2403      3.04e+00    2.89e+00      6.88e-03    7.17e-03      9.61e-02    9.14e-02    1.0e-03
   2412      3.04e+00    2.99e+00      6.16e-03    6.16e-03      9.63e-02    9.47e-02    1.0e-03
   2421      2.99e+00    2.88e+00      3.48e-03    3.74e-03      9.47e-02    9.10e-02    1.0e-03
   2430      3.91e+00    3.88e+00      6.54e-02    6.51e-02      1.24e-01    1.23e-01    1.0e-03
   2439      3.54e+00    3.56e+00      4.75e-02    4.77e-02      1.12e-01    1.13e-01    1.0e-03
   2448      3.14e+00    3.05e+00      1.20e-02    1.20e-02      9.93e-02    9.64e-02    1.0e-03
   2457      3.04e+00    2.93e+00      4.57e-02    4.60e-02      9.63e-02    9.25e-02    1.0e-03
   2466      3.12e+00    3.07e+00      3.55e-02    3.52e-02      9.88e-02    9.72e-02    1.0e-03
   2475      3.19e+00    3.09e+00      2.92e-03    3.01e-03      1.01e-01    9.77e-02    1.0e-03
   2484      3.06e+00    3.01e+00      1.14e-02    1.12e-02      9.67e-02    9.51e-02    1.0e-03
   2493      3.07e+00    3.06e+00      1.51e-02    1.52e-02      9.70e-02    9.69e-02    1.0e-03
   2502      2.99e+00    2.89e+00      7.04e-03    7.03e-03      9.45e-02    9.13e-02    1.0e-03
   2511      2.95e+00    2.83e+00      1.35e-02    1.36e-02      9.34e-02    8.94e-02    1.0e-03
   2520      3.32e+00    3.26e+00      6.35e-03    6.18e-03      1.05e-01    1.03e-01    1.0e-03
   2529      3.02e+00    3.01e+00      1.65e-02    1.65e-02      9.54e-02    9.53e-02    1.0e-03
   2538      3.08e+00    3.02e+00      2.97e-02    2.98e-02      9.74e-02    9.56e-02    1.0e-03
   2547      3.38e+00    3.44e+00      2.21e-02    2.20e-02      1.07e-01    1.09e-01    1.0e-03
   2556      3.45e+00    3.39e+00      1.72e-02    1.72e-02      1.09e-01    1.07e-01    1.0e-03
   2565      2.98e+00    2.91e+00      1.43e-02    1.40e-02      9.44e-02    9.21e-02    1.0e-03
   2574      3.00e+00    2.92e+00      1.48e-02    1.49e-02      9.50e-02    9.23e-02    1.0e-03
   2583      3.08e+00    2.96e+00      5.13e-03    4.95e-03      9.73e-02    9.36e-02    1.0e-03
   2592      3.00e+00    2.95e+00      3.13e-03    3.29e-03      9.49e-02    9.31e-02    1.0e-03
   2601      2.97e+00    2.89e+00      1.40e-02    1.41e-02      9.38e-02    9.15e-02    1.0e-03
   2610      2.95e+00    3.00e+00      1.80e-02    1.82e-02      9.34e-02    9.49e-02    1.0e-03
   2619      3.27e+00    3.18e+00      9.29e-03    9.69e-03      1.03e-01    1.01e-01    1.0e-03
   2628      3.23e+00    3.21e+00      1.92e-02    1.94e-02      1.02e-01    1.01e-01    1.0e-03
   2637      3.22e+00    3.09e+00      2.13e-02    2.14e-02      1.02e-01    9.77e-02    1.0e-03
   2646      2.99e+00    2.98e+00      2.18e-02    2.18e-02      9.46e-02    9.43e-02    1.0e-03
   2655      3.33e+00    3.19e+00      2.19e-02    2.20e-02      1.05e-01    1.01e-01    1.0e-03
   2664      3.09e+00    2.86e+00      2.60e-02    2.66e-02      9.77e-02    9.06e-02    1.0e-03
   2673      3.12e+00    3.11e+00      7.40e-03    7.57e-03      9.86e-02    9.83e-02    1.0e-03
   2682      3.22e+00    3.11e+00      3.60e-02    3.59e-02      1.02e-01    9.84e-02    1.0e-03
   2691      2.95e+00    2.89e+00      8.60e-03    8.60e-03      9.33e-02    9.13e-02    1.0e-03
   2700      3.04e+00    2.91e+00      2.00e-02    2.03e-02      9.61e-02    9.21e-02    1.0e-03
   2709      3.12e+00    2.99e+00      1.66e-02    1.67e-02      9.85e-02    9.47e-02    1.0e-03
   2718      3.14e+00    3.07e+00      2.48e-03    2.44e-03      9.92e-02    9.70e-02    1.0e-03
   2727      2.92e+00    2.88e+00      9.71e-03    9.77e-03      9.24e-02    9.12e-02    1.0e-03
   2736      3.18e+00    3.23e+00      4.82e-02    4.81e-02      1.00e-01    1.02e-01    1.0e-03
   2745      3.32e+00    3.20e+00      3.96e-02    3.94e-02      1.05e-01    1.01e-01    1.0e-03
   2754      3.15e+00    3.04e+00      1.07e-02    1.08e-02      9.98e-02    9.61e-02    1.0e-03
   2763      3.08e+00    2.91e+00      2.91e-02    2.94e-02      9.74e-02    9.20e-02    1.0e-03
   2772      3.04e+00    2.91e+00      8.37e-03    8.58e-03      9.60e-02    9.22e-02    1.0e-03
   2781      3.41e+00    3.25e+00      2.86e-02    2.85e-02      1.08e-01    1.03e-01    1.0e-03
   2790      4.65e+00    4.64e+00      6.85e-02    6.84e-02      1.47e-01    1.47e-01    1.0e-03
   2799      4.35e+00    4.27e+00      6.18e-02    6.18e-02      1.37e-01    1.35e-01    1.0e-03
   2808      3.38e+00    3.30e+00      3.97e-02    3.96e-02      1.07e-01    1.04e-01    1.0e-03
   2817      3.04e+00    2.92e+00      1.08e-01    1.08e-01      9.61e-02    9.22e-02    1.0e-03
   2826      2.95e+00    2.92e+00      1.84e-02    1.84e-02      9.33e-02    9.22e-02    1.0e-03
   2835      2.90e+00    2.86e+00      1.27e-02    1.27e-02      9.18e-02    9.04e-02    1.0e-03
   2844      2.97e+00    2.88e+00      2.64e-02    2.67e-02      9.40e-02    9.12e-02    1.0e-03
   2853      2.87e+00    2.91e+00      5.70e-04    6.08e-04      9.08e-02    9.19e-02    1.0e-03
   2862      2.98e+00    2.81e+00      8.14e-03    8.00e-03      9.42e-02    8.87e-02    1.0e-03
   2871      2.83e+00    2.80e+00      8.87e-04    8.68e-04      8.96e-02    8.87e-02    1.0e-03
   2880      2.94e+00    2.85e+00      2.56e-03    2.46e-03      9.31e-02    9.01e-02    1.0e-03
   2889      2.93e+00    2.86e+00      1.70e-02    1.72e-02      9.26e-02    9.06e-02    1.0e-03
   2898      2.96e+00    2.88e+00      2.03e-03    2.06e-03      9.36e-02    9.10e-02    1.0e-03
   2907      2.96e+00    2.88e+00      2.95e-03    3.19e-03      9.37e-02    9.10e-02    1.0e-03
   2916      2.78e+00    2.78e+00      2.14e-02    2.14e-02      8.79e-02    8.79e-02    1.0e-03
   2925      3.12e+00    2.94e+00      5.13e-03    5.50e-03      9.87e-02    9.29e-02    1.0e-03
   2934      2.88e+00    2.87e+00      1.75e-02    1.74e-02      9.10e-02    9.07e-02    1.0e-03
   2943      2.98e+00    2.85e+00      1.30e-03    1.16e-03      9.43e-02    9.02e-02    1.0e-03
   2952      2.98e+00    3.01e+00      1.46e-02    1.47e-02      9.42e-02    9.51e-02    1.0e-03
   2961      2.98e+00    2.82e+00      1.46e-03    1.83e-03      9.43e-02    8.93e-02    1.0e-03
   2970      3.04e+00    2.99e+00      4.77e-03    4.84e-03      9.62e-02    9.46e-02    1.0e-03
   2979      2.96e+00    2.86e+00      4.55e-03    4.44e-03      9.37e-02    9.05e-02    1.0e-03
   2988      3.01e+00    2.77e+00      2.56e-03    2.19e-03      9.52e-02    8.77e-02    1.0e-03
   2997      2.82e+00    2.75e+00      5.73e-04    6.35e-04      8.92e-02    8.70e-02    1.0e-03
   3006      3.11e+00    3.14e+00      1.21e-02    1.20e-02      9.85e-02    9.94e-02    1.0e-03
   3015      2.94e+00    2.83e+00      2.89e-03    3.18e-03      9.29e-02    8.93e-02    1.0e-03
   3024      2.99e+00    2.86e+00      1.87e-02    1.89e-02      9.44e-02    9.06e-02    1.0e-03
   3033      2.95e+00    2.94e+00      1.10e-02    1.09e-02      9.34e-02    9.30e-02    1.0e-03
   3042      3.18e+00    3.07e+00      3.07e-02    3.09e-02      1.00e-01    9.72e-02    1.0e-03
   3051      3.53e+00    3.40e+00      2.40e-02    2.45e-02      1.12e-01    1.08e-01    1.0e-03
   3060      2.96e+00    2.97e+00      3.03e-02    3.01e-02      9.35e-02    9.38e-02    1.0e-03
   3069      3.01e+00    2.87e+00      1.96e-02    1.97e-02      9.51e-02    9.08e-02    1.0e-03
   3078      2.83e+00    2.75e+00      3.91e-03    3.83e-03      8.95e-02    8.68e-02    1.0e-03
   3087      2.98e+00    2.73e+00      8.76e-03    9.07e-03      9.44e-02    8.63e-02    1.0e-03
   3096      2.94e+00    2.96e+00      2.04e-02    2.03e-02      9.29e-02    9.36e-02    1.0e-03
   3105      3.04e+00    2.85e+00      1.93e-02    1.96e-02      9.61e-02    9.03e-02    1.0e-03
   3114      2.88e+00    2.89e+00      7.83e-03    7.88e-03      9.09e-02    9.15e-02    1.0e-03
   3123      2.87e+00    2.78e+00      2.07e-03    2.01e-03      9.08e-02    8.78e-02    1.0e-03
   3132      2.85e+00    2.79e+00      1.03e-02    1.04e-02      9.02e-02    8.83e-02    1.0e-03
   3141      2.93e+00    2.77e+00      1.66e-02    1.67e-02      9.27e-02    8.76e-02    1.0e-03
   3150      2.98e+00    2.94e+00      6.97e-03    6.85e-03      9.43e-02    9.30e-02    1.0e-03
   3159      2.89e+00    2.80e+00      5.58e-02    5.56e-02      9.12e-02    8.85e-02    1.0e-03
   3168      2.89e+00    2.89e+00      2.06e-03    2.09e-03      9.14e-02    9.13e-02    1.0e-03
   3177      3.01e+00    2.90e+00      3.17e-02    3.13e-02      9.52e-02    9.16e-02    1.0e-03
   3186      3.29e+00    3.30e+00      2.65e-02    2.65e-02      1.04e-01    1.04e-01    1.0e-03
   3195      2.94e+00    2.83e+00      2.87e-02    2.88e-02      9.30e-02    8.93e-02    1.0e-03
   3204      3.09e+00    3.07e+00      6.59e-03    6.50e-03      9.76e-02    9.70e-02    1.0e-03
   3213      2.89e+00    2.83e+00      5.32e-03    5.33e-03      9.13e-02    8.95e-02    1.0e-03
   3222      2.92e+00    2.94e+00      4.50e-03    4.46e-03      9.23e-02    9.29e-02    1.0e-03
   3231      2.91e+00    2.82e+00      5.04e-03    5.31e-03      9.21e-02    8.92e-02    1.0e-03
   3240      3.18e+00    3.14e+00      6.78e-03    6.72e-03      1.01e-01    9.94e-02    1.0e-03
   3249      2.85e+00    2.87e+00      1.93e-02    1.92e-02      9.01e-02    9.06e-02    1.0e-03
   3258      3.26e+00    3.15e+00      1.63e-03    1.72e-03      1.03e-01    9.97e-02    1.0e-03
   3267      3.08e+00    3.07e+00      1.69e-02    1.69e-02      9.73e-02    9.70e-02    1.0e-03
   3276      2.87e+00    2.85e+00      2.74e-02    2.73e-02      9.09e-02    9.02e-02    1.0e-03
   3285      2.93e+00    2.85e+00      5.67e-03    5.40e-03      9.27e-02    9.00e-02    1.0e-03
   3294      2.90e+00    2.84e+00      6.01e-03    6.14e-03      9.19e-02    8.97e-02    1.0e-03
   3303      2.87e+00    2.76e+00      2.95e-02    2.97e-02      9.08e-02    8.73e-02    1.0e-03
   3312      2.91e+00    2.87e+00      1.84e-03    1.94e-03      9.21e-02    9.09e-02    1.0e-03
   3321      3.08e+00    2.91e+00      2.49e-02    2.44e-02      9.72e-02    9.21e-02    1.0e-03
   3330      2.99e+00    2.82e+00      3.12e-02    3.11e-02      9.46e-02    8.90e-02    1.0e-03
   3339      3.08e+00    2.96e+00      3.11e-03    3.26e-03      9.73e-02    9.35e-02    1.0e-03
   3348      3.03e+00    2.97e+00      1.04e-02    1.03e-02      9.58e-02    9.39e-02    1.0e-03
   3357      3.01e+00    2.98e+00      4.93e-02    4.91e-02      9.52e-02    9.42e-02    1.0e-03
   3366      2.72e+00    2.73e+00      1.84e-02    1.84e-02      8.60e-02    8.65e-02    1.0e-03
   3375      2.95e+00    2.75e+00      1.29e-02    1.33e-02      9.33e-02    8.69e-02    1.0e-03
   3384      2.87e+00    2.75e+00      5.17e-03    4.91e-03      9.09e-02    8.71e-02    1.0e-03
   3393      2.87e+00    2.76e+00      3.06e-03    3.08e-03      9.06e-02    8.74e-02    1.0e-03
   3402      2.92e+00    2.80e+00      5.65e-03    5.67e-03      9.24e-02    8.85e-02    1.0e-03
   3411      2.86e+00    2.76e+00      2.13e-02    2.17e-02      9.04e-02    8.72e-02    1.0e-03
   3420      2.91e+00    2.81e+00      1.14e-02    1.14e-02      9.20e-02    8.89e-02    1.0e-03
   3429      2.88e+00    2.87e+00      1.77e-02    1.75e-02      9.11e-02    9.07e-02    1.0e-03
   3438      2.84e+00    2.70e+00      1.47e-02    1.49e-02      8.97e-02    8.53e-02    1.0e-03
   3447      2.96e+00    2.91e+00      1.40e-02    1.38e-02      9.35e-02    9.21e-02    1.0e-03
   3456      2.89e+00    2.79e+00      4.99e-04    7.05e-04      9.14e-02    8.81e-02    1.0e-03
   3465      2.83e+00    2.71e+00      1.95e-03    2.05e-03      8.95e-02    8.57e-02    1.0e-03
   3474      4.02e+00    3.97e+00      3.15e-03    2.98e-03      1.27e-01    1.26e-01    1.0e-03
   3483      3.43e+00    3.39e+00      7.14e-02    7.18e-02      1.08e-01    1.07e-01    1.0e-03
   3492      2.99e+00    2.86e+00      1.15e-02    1.12e-02      9.44e-02    9.04e-02    1.0e-03
   3501      2.84e+00    2.92e+00      2.26e-03    2.26e-03      8.97e-02    9.25e-02    1.0e-03
   3510      2.86e+00    2.87e+00      1.80e-02    1.79e-02      9.04e-02    9.07e-02    1.0e-03
   3519      2.84e+00    2.78e+00      1.73e-02    1.73e-02      8.98e-02    8.79e-02    1.0e-03
   3528      2.81e+00    2.70e+00      1.90e-03    2.28e-03      8.88e-02    8.55e-02    1.0e-03
   3537      2.87e+00    2.72e+00      1.62e-02    1.62e-02      9.07e-02    8.61e-02    1.0e-03
   3546      2.79e+00    2.69e+00      2.45e-03    2.57e-03      8.83e-02    8.51e-02    1.0e-03
   3555      2.93e+00    2.81e+00      6.74e-04    9.17e-04      9.27e-02    8.90e-02    1.0e-03
   3564      3.08e+00    3.10e+00      2.78e-02    2.80e-02      9.75e-02    9.79e-02    1.0e-03
   3573      2.83e+00    2.79e+00      1.75e-02    1.73e-02      8.96e-02    8.83e-02    1.0e-03
   3582      2.95e+00    2.82e+00      1.01e-02    9.97e-03      9.31e-02    8.92e-02    1.0e-03
   3591      2.97e+00    2.86e+00      1.79e-02    1.84e-02      9.40e-02    9.05e-02    1.0e-03
   3600      2.92e+00    2.83e+00      6.04e-03    5.90e-03      9.24e-02    8.93e-02    1.0e-03
   3609      3.03e+00    3.00e+00      2.70e-02    2.71e-02      9.58e-02    9.47e-02    1.0e-03
   3618      3.61e+00    3.47e+00      5.99e-02    5.98e-02      1.14e-01    1.10e-01    1.0e-03
   3627      3.06e+00    3.00e+00      4.92e-03    5.29e-03      9.68e-02    9.50e-02    1.0e-03
   3636      2.88e+00    2.90e+00      2.20e-02    2.16e-02      9.10e-02    9.17e-02    1.0e-03
   3645      3.30e+00    3.27e+00      3.14e-02    3.14e-02      1.04e-01    1.03e-01    1.0e-03
   3654      3.01e+00    2.89e+00      1.53e-02    1.49e-02      9.53e-02    9.14e-02    1.0e-03
   3663      3.26e+00    3.20e+00      2.62e-02    2.64e-02      1.03e-01    1.01e-01    1.0e-03
   3672      2.82e+00    2.77e+00      3.80e-02    3.83e-02      8.91e-02    8.76e-02    1.0e-03
   3681      2.94e+00    2.80e+00      6.80e-04    6.34e-04      9.30e-02    8.86e-02    1.0e-03
   3690      3.00e+00    2.85e+00      6.08e-03    5.92e-03      9.48e-02    9.02e-02    1.0e-03
   3699      2.90e+00    2.83e+00      8.95e-03    9.16e-03      9.18e-02    8.96e-02    1.0e-03
   3708      2.77e+00    2.72e+00      9.69e-03    9.83e-03      8.75e-02    8.59e-02    1.0e-03
   3717      2.80e+00    2.69e+00      1.29e-03    1.41e-03      8.86e-02    8.50e-02    1.0e-03
   3726      2.94e+00    2.72e+00      1.46e-02    1.45e-02      9.30e-02    8.61e-02    1.0e-03
   3735      2.73e+00    2.81e+00      3.30e-02    3.29e-02      8.64e-02    8.88e-02    1.0e-03
   3744      2.90e+00    2.75e+00      2.32e-02    2.34e-02      9.18e-02    8.70e-02    1.0e-03
   3753      2.84e+00    2.79e+00      4.29e-02    4.30e-02      8.97e-02    8.83e-02    1.0e-03
   3762      3.11e+00    2.95e+00      2.56e-02    2.55e-02      9.83e-02    9.33e-02    1.0e-03
   3771      3.02e+00    3.01e+00      1.77e-02    1.79e-02      9.55e-02    9.53e-02    1.0e-03
   3780      2.93e+00    2.85e+00      3.76e-02    3.72e-02      9.28e-02    9.01e-02    1.0e-03
   3789      2.81e+00    2.73e+00      1.29e-02    1.32e-02      8.89e-02    8.64e-02    1.0e-03
   3798      2.90e+00    2.71e+00      1.89e-02    1.92e-02      9.18e-02    8.56e-02    1.0e-03
   3807      2.81e+00    2.77e+00      2.18e-02    2.18e-02      8.89e-02    8.76e-02    1.0e-03
   3816      2.86e+00    2.84e+00      1.08e-02    1.09e-02      9.04e-02    8.99e-02    1.0e-03
   3825      2.83e+00    2.73e+00      4.13e-03    4.48e-03      8.96e-02    8.62e-02    1.0e-03
   3834      2.86e+00    2.66e+00      1.06e-02    1.05e-02      9.04e-02    8.40e-02    1.0e-03
   3843      2.82e+00    2.80e+00      1.68e-02    1.71e-02      8.92e-02    8.87e-02    1.0e-03
   3852      2.98e+00    2.90e+00      2.12e-02    2.12e-02      9.41e-02    9.18e-02    1.0e-03
   3861      2.92e+00    2.85e+00      3.32e-02    3.29e-02      9.25e-02    9.02e-02    1.0e-03
   3870      3.00e+00    2.98e+00      2.22e-02    2.21e-02      9.47e-02    9.44e-02    1.0e-03
   3879      3.21e+00    3.10e+00      5.69e-03    5.69e-03      1.02e-01    9.79e-02    1.0e-03
   3888      2.95e+00    3.05e+00      2.33e-02    2.34e-02      9.34e-02    9.63e-02    1.0e-03
   3897      2.96e+00    2.94e+00      2.83e-02    2.84e-02      9.36e-02    9.28e-02    1.0e-03
   3906      2.70e+00    2.59e+00      6.82e-04    6.27e-04      8.55e-02    8.18e-02    1.0e-03
   3915      2.92e+00    2.74e+00      2.98e-03    2.85e-03      9.25e-02    8.67e-02    1.0e-03
   3924      3.14e+00    2.89e+00      1.10e-02    1.07e-02      9.92e-02    9.15e-02    1.0e-03
   3933      2.82e+00    2.75e+00      2.22e-03    2.03e-03      8.91e-02    8.69e-02    1.0e-03
   3942      2.86e+00    2.90e+00      1.04e-02    1.05e-02      9.05e-02    9.18e-02    1.0e-03
   3951      3.00e+00    2.77e+00      1.30e-02    1.33e-02      9.50e-02    8.75e-02    1.0e-03
   3960      2.74e+00    2.68e+00      1.47e-02    1.48e-02      8.67e-02    8.47e-02    1.0e-03
   3969      3.21e+00    3.17e+00      1.64e-02    1.61e-02      1.02e-01    1.00e-01    1.0e-03
   3978      3.02e+00    2.95e+00      1.30e-02    1.33e-02      9.54e-02    9.32e-02    1.0e-03
   3987      2.85e+00    2.68e+00      3.15e-02    3.18e-02      9.02e-02    8.46e-02    1.0e-03
   3996      3.04e+00    2.98e+00      1.75e-02    1.77e-02      9.62e-02    9.43e-02    1.0e-03
   4005      3.14e+00    2.99e+00      3.43e-02    3.44e-02      9.93e-02    9.47e-02    1.0e-03
   4014      2.85e+00    2.79e+00      1.47e-02    1.45e-02      9.03e-02    8.83e-02    1.0e-03
   4023      2.89e+00    2.79e+00      2.96e-02    2.94e-02      9.13e-02    8.82e-02    1.0e-03
   4032      2.76e+00    2.65e+00      9.91e-03    9.64e-03      8.74e-02    8.37e-02    1.0e-03
   4041      2.87e+00    2.75e+00      1.47e-02    1.49e-02      9.06e-02    8.68e-02    1.0e-03
   4050      2.90e+00    2.86e+00      1.77e-02    1.75e-02      9.17e-02    9.04e-02    1.0e-03
   4059      2.93e+00    2.91e+00      2.10e-02    2.09e-02      9.26e-02    9.20e-02    1.0e-03
   4068      3.48e+00    3.29e+00      2.10e-02    2.09e-02      1.10e-01    1.04e-01    1.0e-03
   4077      3.50e+00    3.49e+00      2.11e-02    2.12e-02      1.11e-01    1.10e-01    1.0e-03
   4086      2.90e+00    2.91e+00      3.20e-02    3.18e-02      9.17e-02    9.19e-02    1.0e-03
   4095      2.81e+00    2.70e+00      3.50e-03    3.60e-03      8.88e-02    8.53e-02    1.0e-03
   4104      2.77e+00    2.78e+00      1.06e-02    1.04e-02      8.77e-02    8.80e-02    1.0e-03
   4113      3.00e+00    2.96e+00      2.62e-03    2.64e-03      9.49e-02    9.36e-02    1.0e-03
   4122      2.99e+00    2.81e+00      2.53e-02    2.52e-02      9.45e-02    8.89e-02    1.0e-03
   4131      2.87e+00    2.89e+00      8.77e-03    8.64e-03      9.08e-02    9.13e-02    1.0e-03
   4140      2.89e+00    2.83e+00      3.62e-03    3.83e-03      9.13e-02    8.94e-02    1.0e-03
   4149      2.83e+00    2.85e+00      8.64e-03    9.08e-03      8.94e-02    9.02e-02    1.0e-03
   4158      2.96e+00    2.91e+00      1.71e-02    1.73e-02      9.36e-02    9.20e-02    1.0e-03
   4167      3.04e+00    2.86e+00      2.80e-02    2.83e-02      9.61e-02    9.03e-02    1.0e-03
   4176      3.39e+00    3.33e+00      5.79e-02    5.81e-02      1.07e-01    1.05e-01    1.0e-03
   4185      3.14e+00    3.11e+00      1.75e-02    1.76e-02      9.93e-02    9.85e-02    1.0e-03
   4194      2.75e+00    2.67e+00      1.82e-02    1.84e-02      8.69e-02    8.44e-02    1.0e-03
   4203      2.88e+00    2.82e+00      6.12e-03    6.20e-03      9.10e-02    8.93e-02    1.0e-03
   4212      2.98e+00    2.84e+00      1.21e-02    1.21e-02      9.41e-02    8.97e-02    1.0e-03
   4221      2.81e+00    2.76e+00      2.75e-02    2.72e-02      8.87e-02    8.73e-02    1.0e-03
   4230      2.91e+00    2.80e+00      1.38e-02    1.35e-02      9.20e-02    8.86e-02    1.0e-03
   4239      2.76e+00    2.77e+00      1.11e-03    1.29e-03      8.73e-02    8.77e-02    1.0e-03
   4248      2.93e+00    2.77e+00      5.43e-03    5.28e-03      9.27e-02    8.76e-02    1.0e-03
   4257      2.88e+00    2.75e+00      1.46e-02    1.47e-02      9.11e-02    8.68e-02    1.0e-03
   4266      2.84e+00    2.64e+00      2.46e-03    2.41e-03      8.99e-02    8.36e-02    1.0e-03
   4275      2.90e+00    2.84e+00      4.68e-02    4.66e-02      9.16e-02    8.99e-02    1.0e-03
   4284      2.99e+00    2.92e+00      4.43e-03    4.27e-03      9.46e-02    9.23e-02    1.0e-03
   4293      2.80e+00    2.67e+00      2.13e-02    2.14e-02      8.86e-02    8.44e-02    1.0e-03
   4302      2.78e+00    2.61e+00      8.95e-03    9.14e-03      8.79e-02    8.24e-02    1.0e-03
   4311      2.83e+00    2.79e+00      3.26e-03    3.17e-03      8.95e-02    8.82e-02    1.0e-03
   4320      2.77e+00    2.68e+00      3.95e-02    3.93e-02      8.76e-02    8.47e-02    1.0e-03
   4329      2.80e+00    2.71e+00      2.10e-02    2.09e-02      8.84e-02    8.56e-02    1.0e-03
   4338      2.83e+00    2.61e+00      1.10e-03    1.19e-03      8.96e-02    8.24e-02    1.0e-03
   4347      2.65e+00    2.66e+00      2.29e-02    2.33e-02      8.39e-02    8.40e-02    1.0e-03
   4356      2.92e+00    2.86e+00      1.03e-02    1.03e-02      9.23e-02    9.06e-02    1.0e-03
   4365      2.83e+00    2.73e+00      3.33e-03    3.21e-03      8.94e-02    8.63e-02    1.0e-03
   4374      2.82e+00    2.72e+00      1.98e-02    1.98e-02      8.93e-02    8.59e-02    1.0e-03
   4383      2.87e+00    2.87e+00      3.65e-02    3.64e-02      9.08e-02    9.08e-02    1.0e-03
   4392      2.83e+00    2.86e+00      1.47e-02    1.45e-02      8.94e-02    9.04e-02    1.0e-03
   4401      3.17e+00    3.02e+00      1.44e-02    1.40e-02      1.00e-01    9.54e-02    1.0e-03
   4410      2.91e+00    2.82e+00      1.22e-02    1.20e-02      9.22e-02    8.92e-02    1.0e-03
   4419      2.83e+00    2.74e+00      2.89e-02    2.92e-02      8.94e-02    8.68e-02    1.0e-03
   4428      3.12e+00    3.06e+00      4.04e-02    4.03e-02      9.87e-02    9.67e-02    1.0e-03
   4437      3.02e+00    3.02e+00      1.69e-02    1.68e-02      9.55e-02    9.56e-02    1.0e-03
   4446      2.83e+00    2.78e+00      1.87e-02    1.87e-02      8.95e-02    8.78e-02    1.0e-03
   4455      2.71e+00    2.65e+00      3.27e-03    3.04e-03      8.57e-02    8.40e-02    1.0e-03
   4464      2.82e+00    2.78e+00      1.00e-02    1.01e-02      8.93e-02    8.79e-02    1.0e-03
   4473      3.03e+00    2.96e+00      2.78e-02    2.74e-02      9.59e-02    9.35e-02    1.0e-03
   4482      2.85e+00    2.72e+00      3.85e-02    3.87e-02      9.00e-02    8.60e-02    1.0e-03
   4491      2.76e+00    2.71e+00      1.79e-02    1.78e-02      8.73e-02    8.58e-02    1.0e-03
   4500      3.15e+00    3.11e+00      1.78e-02    1.78e-02      9.98e-02    9.82e-02    1.0e-03
   4509      3.13e+00    3.08e+00      1.78e-02    1.77e-02      9.88e-02    9.74e-02    1.0e-03
   4518      2.84e+00    2.62e+00      6.61e-03    6.41e-03      8.98e-02    8.27e-02    1.0e-03
   4527      2.80e+00    2.84e+00      3.85e-02    3.87e-02      8.86e-02    8.97e-02    1.0e-03
   4536      2.92e+00    2.93e+00      4.02e-03    4.16e-03      9.23e-02    9.27e-02    1.0e-03
   4545      2.81e+00    2.71e+00      2.22e-03    2.23e-03      8.89e-02    8.58e-02    1.0e-03
   4554      2.90e+00    2.78e+00      3.79e-02    3.83e-02      9.16e-02    8.79e-02    1.0e-03
   4563      2.88e+00    2.83e+00      4.17e-02    4.18e-02      9.10e-02    8.94e-02    1.0e-03
   4572      2.76e+00    2.67e+00      3.26e-02    3.25e-02      8.72e-02    8.43e-02    1.0e-03
   4581      2.69e+00    2.67e+00      1.33e-02    1.34e-02      8.50e-02    8.46e-02    1.0e-03
   4590      2.82e+00    2.69e+00      9.26e-03    9.39e-03      8.92e-02    8.51e-02    1.0e-03
   4599      2.73e+00    2.72e+00      2.58e-02    2.59e-02      8.65e-02    8.61e-02    1.0e-03
   4608      2.88e+00    2.76e+00      3.57e-02    3.57e-02      9.11e-02    8.74e-02    1.0e-03
   4617      2.80e+00    2.75e+00      1.32e-02    1.30e-02      8.86e-02    8.69e-02    1.0e-03
   4626      2.77e+00    2.63e+00      1.86e-02    1.86e-02      8.76e-02    8.33e-02    1.0e-03
   4635      2.73e+00    2.62e+00      1.28e-02    1.31e-02      8.63e-02    8.28e-02    1.0e-03
   4644      2.99e+00    2.96e+00      8.60e-02    8.60e-02      9.44e-02    9.34e-02    1.0e-03
   4653      3.38e+00    3.30e+00      2.71e-02    2.67e-02      1.07e-01    1.04e-01    1.0e-03
   4662      2.70e+00    2.79e+00      2.72e-02    2.72e-02      8.55e-02    8.81e-02    1.0e-03
   4671      2.93e+00    2.85e+00      1.59e-02    1.60e-02      9.25e-02    9.00e-02    1.0e-03
   4680      2.77e+00    2.58e+00      1.56e-03    1.86e-03      8.77e-02    8.15e-02    1.0e-03
   4689      2.71e+00    2.63e+00      4.43e-03    4.47e-03      8.57e-02    8.31e-02    1.0e-03
   4698      2.91e+00    2.73e+00      2.45e-02    2.47e-02      9.20e-02    8.64e-02    1.0e-03
   4707      2.81e+00    2.78e+00      1.97e-02    1.95e-02      8.89e-02    8.79e-02    1.0e-03
   4716      2.91e+00    2.88e+00      1.13e-02    1.13e-02      9.21e-02    9.11e-02    1.0e-03
