Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
47.1000       -571.2929    -574.7960       3.5031   308.0
47.1500       -571.8155    -574.7072       2.8917   254.2
47.2000       -572.0795    -574.9429       2.8634   251.7
47.2500       -571.3400    -574.6467       3.3067   290.7
47.3000       -571.2656    -574.5935       3.3279   292.6
47.3500       -571.3823    -574.8959       3.5136   308.9
47.4000       -571.2151    -574.8561       3.6410   320.1
47.4500       -571.4310    -575.0923       3.6613   321.9
47.5000       -571.6173    -574.6590       3.0417   267.4
47.5500       -571.5992    -574.8738       3.2746   287.9
47.6000       -571.3570    -574.8767       3.5197   309.4
47.6500       -571.4828    -574.7459       3.2631   286.9
47.7000       -571.0408    -574.4973       3.4565   303.9
47.7500       -571.0356    -574.5785       3.5430   311.5
47.8000       -571.2478    -574.7561       3.5083   308.4
47.8500       -571.1398    -574.6502       3.5105   308.6
47.9000       -570.4414    -573.6223       3.1809   279.6
47.9500       -570.6353    -574.1795       3.5442   311.6
48.0000       -570.6836    -574.2093       3.5256   309.9
48.0500       -571.0727    -574.3855       3.3128   291.2
48.1000       -570.8576    -574.5168       3.6592   321.7
48.1500       -570.6312    -574.2815       3.6503   320.9
48.2000       -571.2817    -574.4513       3.1696   278.6
48.2500       -571.1955    -574.1841       2.9886   262.7
48.3000       -570.5906    -574.7616       4.1710   366.7
48.3500       -571.3261    -574.8366       3.5105   308.6
48.4000       -571.3835    -574.4326       3.0491   268.1
48.4500       -570.4785    -574.1390       3.6606   321.8
48.5000       -571.0452    -574.3602       3.3149   291.4
48.5500       -571.2027    -574.5864       3.3837   297.5
48.6000       -571.2192    -574.3998       3.1807   279.6
48.6500       -571.4802    -574.6749       3.1947   280.9
48.7000       -571.3064    -574.3962       3.0898   271.6
48.7500       -570.9906    -574.4389       3.4483   303.2
48.8000       -570.9777    -574.5098       3.5320   310.5
48.8500       -571.4057    -574.6134       3.2077   282.0
48.9000       -571.4326    -574.6435       3.2109   282.3
48.9500       -572.0361    -574.9408       2.9047   255.4
49.0000       -571.2606    -574.7764       3.5158   309.1
49.0500       -570.9800    -574.4288       3.4488   303.2
49.1000       -570.9193    -574.1022       3.1829   279.8
49.1500       -571.1619    -574.6859       3.5240   309.8
49.2000       -570.9798    -574.7670       3.7872   332.9
49.2500       -571.3446    -574.8040       3.4594   304.1
49.3000       -571.2301    -574.9997       3.7696   331.4
49.3500       -570.9860    -574.4151       3.4291   301.5
49.4000       -570.7903    -574.6026       3.8123   335.2
49.4500       -570.7820    -574.0443       3.2624   286.8
49.5000       -570.5745    -574.2360       3.6616   321.9
49.5500       -570.6667    -574.1318       3.4652   304.6
49.6000       -570.6986    -574.3638       3.6652   322.2
49.6500       -571.0480    -574.6107       3.5627   313.2
49.7000       -570.7129    -574.5115       3.7986   333.9
49.7500       -570.6927    -574.3349       3.6421   320.2
49.8000       -570.3531    -573.9726       3.6195   318.2
49.8500       -570.9174    -574.3127       3.3953   298.5
49.9000       -571.3663    -574.9097       3.5434   311.5
49.9500       -571.6989    -574.8719       3.1730   278.9
50.0000       -571.7150    -574.5744       2.8595   251.4
50.0500       -571.7186    -574.8088       3.0903   271.7
50.1000       -571.6853    -574.9565       3.2712   287.6
50.1500       -571.2037    -574.2432       3.0395   267.2
50.2000       -571.3210    -574.6436       3.3227   292.1
50.2500       -571.6529    -574.6844       3.0315   266.5
50.3000       -571.8715    -575.0633       3.1918   280.6
50.3500       -571.2896    -574.5857       3.2961   289.8
50.4000       -571.4015    -574.4517       3.0502   268.2
50.4500       -571.5139    -575.1013       3.5873   315.4
50.5000       -571.0479    -574.5305       3.4826   306.2
50.5500       -571.2720    -574.8637       3.5917   315.8
50.6000       -570.9566    -574.3313       3.3747   296.7
50.6500       -571.0996    -574.5507       3.4511   303.4
50.7000       -571.2973    -574.5036       3.2062   281.9
50.7500       -571.1421    -574.6427       3.5006   307.7
50.8000       -571.6663    -574.4837       2.8174   247.7
50.8500       -572.0076    -575.0279       3.0203   265.5
50.9000       -571.2667    -574.6729       3.4063   299.5
50.9500       -571.0725    -574.4168       3.3443   294.0
51.0000       -570.8877    -574.3148       3.4271   301.3
51.0500       -571.2080    -574.7751       3.5671   313.6
51.1000       -570.6289    -574.2825       3.6535   321.2
51.1500       -570.6163    -574.4243       3.8080   334.8
51.2000       -571.0039    -574.6228       3.6190   318.2
51.2500       -571.5489    -575.3198       3.7708   331.5
51.3000       -571.4914    -575.2244       3.7330   328.2
51.3500       -571.2246    -574.6583       3.4336   301.9
51.4000       -571.0058    -574.5102       3.5045   308.1
51.4500       -571.8808    -574.7936       2.9129   256.1
51.5000       -571.3688    -574.7659       3.3971   298.7
51.5500       -571.3065    -574.7974       3.4909   306.9
51.6000       -571.1708    -574.9088       3.7381   328.6
51.6500       -571.4560    -574.9982       3.5422   311.4
51.7000       -571.5786    -574.3966       2.8179   247.7
51.7500       -571.4614    -574.5313       3.0700   269.9
51.8000       -571.1845    -574.5702       3.3858   297.7
51.8500       -571.3135    -574.6031       3.2896   289.2
51.9000       -570.8533    -574.1767       3.3234   292.2
51.9500       -571.5990    -574.8972       3.2982   290.0
52.0000       -570.8714    -574.5207       3.6493   320.8
52.0500       -570.8941    -574.6067       3.7126   326.4
52.1000       -571.1575    -574.7373       3.5798   314.7
52.1500       -570.9643    -574.3688       3.4044   299.3
52.2000       -571.0415    -574.2588       3.2173   282.8
52.2500       -571.2422    -574.5589       3.3167   291.6
52.3000       -571.6791    -575.0382       3.3591   295.3
52.3500       -571.6873    -574.9286       3.2413   285.0
52.4000       -571.4097    -574.8995       3.4899   306.8
52.4500       -570.6835    -574.2303       3.5468   311.8
52.5000       -570.5359    -574.2789       3.7430   329.1
52.5500       -570.1822    -573.9132       3.7310   328.0
52.6000       -570.1882    -574.2384       4.0501   356.1
52.6500       -570.5031    -573.7659       3.2628   286.8
52.7000       -570.5019    -573.9471       3.4452   302.9
52.7500       -571.3575    -574.4229       3.0655   269.5
52.8000       -570.4578    -573.6370       3.1792   279.5
52.8500       -571.3332    -574.5415       3.2083   282.1
52.9000       -571.2839    -574.6494       3.3656   295.9
52.9500       -571.2235    -574.3875       3.1640   278.2
53.0000       -571.5994    -574.8610       3.2616   286.7
53.0500       -571.5770    -575.0813       3.5043   308.1
53.1000       -571.6484    -575.3632       3.7149   326.6
53.1500       -571.1689    -574.2900       3.1212   274.4
53.2000       -571.7266    -574.8960       3.1694   278.6
53.2500       -571.9934    -575.0848       3.0914   271.8
53.3000       -571.5617    -575.2207       3.6590   321.7
53.3500       -571.5143    -574.6077       3.0934   272.0
53.4000       -571.0251    -575.0711       4.0460   355.7
53.4500       -570.9901    -574.5119       3.5218   309.6
53.5000       -570.5402    -574.4592       3.9190   344.5
53.5500       -571.3615    -574.8061       3.4447   302.8
53.6000       -571.5418    -574.7187       3.1769   279.3
53.6500       -571.0570    -574.1304       3.0734   270.2
53.7000       -571.1772    -574.2504       3.0732   270.2
53.7500       -571.1908    -574.3283       3.1375   275.8
53.8000       -571.0074    -573.9574       2.9500   259.3
53.8500       -571.2526    -574.1120       2.8594   251.4
53.9000       -571.1461    -574.5269       3.3807   297.2
53.9500       -571.4731    -574.5677       3.0946   272.1
54.0000       -570.9926    -574.5479       3.5553   312.6
54.0500       -571.5892    -574.7332       3.1441   276.4
54.1000       -571.1540    -574.8797       3.7257   327.5
54.1500       -571.5342    -575.1390       3.6048   316.9
54.2000       -571.7938    -574.7230       2.9293   257.5
54.2500       -571.7111    -574.9808       3.2698   287.5
54.3000       -571.1323    -574.6518       3.5194   309.4
54.3500       -571.1501    -574.8145       3.6644   322.1
54.4000       -571.1452    -574.9762       3.8311   336.8
54.4500       -570.6801    -574.3086       3.6285   319.0
54.5000       -570.9110    -574.5587       3.6476   320.7
54.5500       -571.6598    -574.6987       3.0389   267.2
54.6000       -571.6547    -574.6649       3.0102   264.6
54.6500       -571.2510    -574.9458       3.6948   324.8
54.7000       -571.6818    -574.9644       3.2826   288.6
54.7500       -571.8530    -575.2178       3.3648   295.8
54.8000       -572.0679    -575.3877       3.3198   291.9
54.8500       -572.1639    -575.1853       3.0214   265.6
54.9000       -571.7428    -575.0398       3.2970   289.8
54.9500       -571.7688    -575.1805       3.4117   299.9
55.0000       -571.9665    -575.2982       3.3317   292.9
55.0500       -571.9877    -575.2262       3.2385   284.7
55.1000       -571.7125    -575.1077       3.3952   298.5
55.1500       -571.6645    -575.0021       3.3375   293.4
55.2000       -571.4234    -574.9515       3.5281   310.2
55.2500       -571.4921    -574.7031       3.2109   282.3
55.3000       -571.5003    -574.7470       3.2466   285.4
55.3500       -571.9339    -575.2715       3.3376   293.4
55.4000       -571.1913    -574.6277       3.4364   302.1
55.4500       -571.5887    -574.8342       3.2455   285.3
55.5000       -571.4687    -574.9984       3.5297   310.3
55.5500       -571.1723    -575.0489       3.8766   340.8
55.6000       -571.3119    -574.7086       3.3967   298.6
55.6500       -571.6560    -575.0119       3.3559   295.0
55.7000       -571.6863    -574.6180       2.9317   257.7
55.7500       -571.5517    -574.8645       3.3127   291.2
55.8000       -571.9043    -575.2154       3.3111   291.1
55.8500       -572.1135    -574.8271       2.7136   238.6
55.9000       -571.5918    -574.9468       3.3549   294.9
55.9500       -571.5842    -574.6562       3.0720   270.1
56.0000       -571.5169    -574.5630       3.0462   267.8
56.0500       -570.6129    -574.1447       3.5318   310.5
56.1000       -571.0023    -574.9390       3.9367   346.1
56.1500       -570.9355    -574.3784       3.4430   302.7
56.2000       -569.9132    -573.9907       4.0775   358.5
56.2500       -570.0518    -574.5244       4.4726   393.2
56.3000       -570.1004    -574.4497       4.3493   382.4
56.3500       -570.5040    -573.9109       3.4069   299.5
56.4000       -570.5749    -574.3163       3.7414   328.9
56.4500       -571.1096    -574.1958       3.0862   271.3
56.5000       -571.3324    -574.5382       3.2058   281.8
56.5500       -571.2855    -574.5072       3.2216   283.2
56.6000       -571.6415    -575.3656       3.7241   327.4
56.6500       -571.4618    -574.8311       3.3693   296.2
56.7000       -571.5865    -574.5530       2.9665   260.8
56.7500       -570.6540    -574.0315       3.3775   296.9
56.8000       -571.2063    -574.2704       3.0641   269.4
56.8500       -571.0861    -574.6475       3.5614   313.1
56.9000       -571.1689    -574.5097       3.3408   293.7
56.9500       -571.4229    -575.0083       3.5854   315.2
57.0000       -571.4878    -574.5084       3.0206   265.6
57.0500       -571.4422    -574.8443       3.4021   299.1
57.1000       -571.7126    -575.0659       3.3533   294.8
57.1500       -571.6870    -574.8531       3.1661   278.3
57.2000       -570.9202    -574.2466       3.3265   292.4
57.2500       -570.9965    -574.9593       3.9628   348.4
57.3000       -571.2142    -574.9957       3.7815   332.4
57.3500       -571.8298    -574.6798       2.8500   250.6
57.4000       -571.7706    -574.7504       2.9797   262.0
57.4500       -571.8267    -574.7930       2.9664   260.8
57.5000       -572.0172    -575.0183       3.0011   263.8
57.5500       -572.2846    -574.8510       2.5664   225.6
57.6000       -572.4202    -575.4089       2.9886   262.7
57.6500       -571.7377    -575.0316       3.2939   289.6
57.7000       -571.7998    -574.7889       2.9891   262.8
57.7500       -571.4171    -574.4483       3.0312   266.5
57.8000       -571.3126    -574.2905       2.9779   261.8
57.8500       -570.7058    -574.2444       3.5386   311.1
57.9000       -571.2692    -574.7594       3.4902   306.8
57.9500       -571.5034    -574.9577       3.4543   303.7
58.0000       -571.2965    -574.5770       3.2805   288.4
58.0500       -571.8184    -574.8219       3.0035   264.0
58.1000       -571.9611    -575.1137       3.1527   277.2
58.1500       -571.8300    -575.1758       3.3458   294.1
58.2000       -571.5009    -574.6838       3.1829   279.8
58.2500       -571.2013    -574.5559       3.3546   294.9
58.3000       -571.3976    -574.8534       3.4558   303.8
58.3500       -571.8011    -574.4963       2.6953   237.0
58.4000       -571.3650    -574.8526       3.4875   306.6
58.4500       -571.2024    -574.9804       3.7780   332.1
58.5000       -571.1581    -574.4206       3.2625   286.8
58.5500       -570.7380    -574.5116       3.7736   331.8
58.6000       -571.0115    -574.2904       3.2788   288.3
58.6500       -571.7494    -575.2719       3.5225   309.7
58.7000       -571.6748    -574.8253       3.1505   277.0
58.7500       -571.5357    -574.4929       2.9572   260.0
58.8000       -571.8044    -574.8959       3.0916   271.8
58.8500       -571.7440    -574.8251       3.0810   270.9
58.9000       -571.5630    -575.0742       3.5112   308.7
58.9500       -571.2733    -574.4020       3.1287   275.1
59.0000       -571.2263    -574.1395       2.9131   256.1
59.0500       -571.4159    -574.7380       3.3221   292.1
59.1000       -571.7353    -574.6988       2.9635   260.5
59.1500       -572.2760    -575.1955       2.9194   256.7
59.2000       -572.1715    -575.1952       3.0236   265.8
59.2500       -571.9132    -574.9811       3.0679   269.7
59.3000       -571.5880    -574.5585       2.9704   261.1
59.3500       -571.8096    -574.8455       3.0359   266.9
59.4000       -571.8298    -574.9827       3.1528   277.2
59.4500       -571.6840    -574.9680       3.2839   288.7
59.5000       -571.6176    -574.6541       3.0365   267.0
59.5500       -571.1196    -574.6420       3.5224   309.7
59.6000       -571.3913    -574.9721       3.5808   314.8
59.6500       -571.2274    -574.4529       3.2256   283.6
59.7000       -571.2090    -574.5614       3.3524   294.7
59.7500       -571.1517    -574.4916       3.3399   293.6
59.8000       -571.0926    -574.5700       3.4774   305.7
59.8500       -571.1344    -574.3199       3.1855   280.0
59.9000       -570.9402    -574.5898       3.6497   320.9
59.9500       -571.2089    -574.8348       3.6259   318.8
60.0000       -571.3236    -574.5327       3.2091   282.1
60.0500       -571.6365    -574.8397       3.2032   281.6
60.1000       -571.7228    -574.5989       2.8762   252.9
60.1500       -571.7076    -574.9600       3.2524   285.9
60.2000       -571.3059    -574.9204       3.6146   317.8
60.2500       -571.3456    -574.5415       3.1959   281.0
60.3000       -571.5596    -575.0564       3.4968   307.4
60.3500       -571.4015    -574.9463       3.5448   311.6
60.4000       -571.4285    -574.9940       3.5655   313.5
60.4500       -571.5209    -574.7591       3.2382   284.7
60.5000       -571.8679    -575.1048       3.2368   284.6
60.5500       -571.2156    -574.7976       3.5820   314.9
60.6000       -571.2118    -574.2854       3.0736   270.2
60.6500       -571.2963    -574.6259       3.3296   292.7
60.7000       -570.7122    -574.5886       3.8763   340.8
60.7500       -570.5409    -574.0716       3.5308   310.4
60.8000       -570.9840    -574.3826       3.3986   298.8
60.8500       -571.3323    -574.8788       3.5465   311.8
60.9000       -571.3198    -574.6380       3.3182   291.7
60.9500       -571.8901    -574.8704       2.9803   262.0
61.0000       -571.5044    -574.8233       3.3189   291.8
61.0500       -571.5929    -574.9528       3.3599   295.4
61.1000       -571.3781    -574.7424       3.3643   295.8
61.1500       -570.9032    -574.3233       3.4201   300.7
61.2000       -570.2143    -573.8666       3.6523   321.1
61.2500       -570.3158    -574.1086       3.7928   333.4
61.3000       -570.4073    -574.0872       3.6799   323.5
61.3500       -570.7542    -573.8947       3.1405   276.1
61.4000       -571.1597    -574.2768       3.1172   274.0
61.4500       -571.3772    -574.6547       3.2775   288.1
61.5000       -571.2101    -574.5663       3.3561   295.0
61.5500       -571.5141    -574.8639       3.3498   294.5
61.6000       -571.1109    -574.9760       3.8652   339.8
61.6500       -571.1409    -574.6216       3.4807   306.0
61.7000       -571.5202    -574.4976       2.9775   261.8
61.7500       -571.6321    -574.8185       3.1864   280.1
61.8000    84779249418271246768960406526208629983324197300722858251926658909143993889956298752.0000   -1523.9020 84779249418271246768960406526208629983324197300722858251926658909143993889956298752.0000  7453202046504302900784688643583976475216195768448222836092791128105660474007106879488.0
61.8500    31188575447986122649598918543446938924658190672901762888887093214267238354583027712.0000   -1523.9020 31188575447986122649598918543446938924658190672901762888887093214267238354583027712.0000  2741882665292698497955059612668716616889681060723574344527577563583883103935519522816.0
61.9000    11473647680879430012756813642171483576206203787644925715328539072272548083429015552.0000   -1523.9020 11473647680879430012756813642171483576206203787644925715328539072272548083429015552.0000  1008683315348743913195141648194890079006018469118069227261425619682377476709315248128.0
61.9500    4220923502085331666488489013981370674573693892173689584140352610520809501620174848.0000   -1523.9020 4220923502085331666488489013981370674573693892173689584140352610520809501620174848.0000  371074241630411464353112265221895073711431238378221092578331594177996803458010710016.0
62.0000    1552792599700832119929400607565130300259286985146781302080969990146030819719774208.0000   -1523.9020 1552792599700832119929400607565130300259286985146781302080969990146030819719774208.0000  136510727109513151972729180822061608596216498517020878201718793596777278873721110528.0
62.0500    571241069992211482086018543351660873687489014202546392060086000621089593097191424.0000   -1523.9020 571241069992211482086018543351660873687489014202546392060086000621089593097191424.0000  50219542413118892721441260037082085952797972738390547348882623586752853028632526848.0
62.1000    210148064917694925411920147420112072492852304708144402231710258668241030620381184.0000   -1523.9020 210148064917694925411920147420112072492852304708144402231710258668241030620381184.0000  18474756479454345588162345451463873888588111791287932634343823488662033792076087296.0
62.1500    77309233366988465029338335372022224130848232423717874711767816913890421092909056.0000   -1523.9020 77309233366988465029338335372022224130848232423717874711767816913890421092909056.0000  6796490182423539886206183507373875617700580424258808421159631968641624721070227456.0
62.2000    28440507249468522375788721212972872892071951270180875545766561338180074087645184.0000   -1523.9020 28440507249468522375788721212972872892071951270180875545766561338180074087645184.0000  2500291619586759691862967762725643240195658896401038767733806350243891563204706304.0
62.2500    10462688832676632215394722095963185867015434936787878831235295065337115631943680.0000   -1523.9020 10462688832676632215394722095963185867015434936787878831235295065337115631943680.0000  919806843711418533219126424187384673571567039187326251916136350370546120885534720.0
62.3000    3849012137843599961453081732253396111188964605202268845498237609508683779145728.0000   -1523.9020 3849012137843599961453081732253396111188964605202268845498237609508683779145728.0000  338378380790585579683344068887403807807014603183643868992084596331454695068401664.0
62.3500    1415973912059279279847060130227703925716962414687988730845725259564445354426368.0000   -1523.9020 1415973912059279279847060130227703925716962414687988730845725259564445354426368.0000  124482579541244117782061536545337342956820678453199356497054565918276448954613760.0
62.4000    520908235116603592606974486497271285440461705823842121530263287107457891958784.0000   -1523.9020 520908235116603592606974486497271285440461705823842121530263287107457891958784.0000  45794629589811981831809865919478237353544990988082860083990359001835867681587200.0
62.4500    191631630442302179586649198345993332536099820929589427927445156890883152412672.0000   -1523.9020 191631630442302179586649198345993332536099820929589427927445156890883152412672.0000  16846920325290217787610864473248655117350046605818627438746860028531359296258048.0
62.5000    70497410699015010533359808726752246627568316770712692536863685897805933576192.0000   -1523.9020 70497410699015010533359808726752246627568316770712692536863685897805933576192.0000  6197642103468710256671128976111259715009209001724344670400434179104294853148672.0
62.5500    25934575118307628687597805114022591554358200414414383846047342160425076654080.0000   -1523.9020 25934575118307628687597805114022591554358200414414383846047342160425076654080.0000  2279987493087332891330721252391370760938142639223796543186176250214124020039680.0
62.6000    9540806958017000736448822849979427878092625436183348612622823020494080442368.0000   -1523.9020 9540806958017000736448822849979427878092625436183348612622823020494080442368.0000  838761400138906928156306418033408297702287077025058960746595819031832104534016.0
62.6500    3509870396007027465204806410621644297881710545325951197852095902430902878208.0000   -1523.9020 3509870396007027465204806410621644297881710545325951197852095902430902878208.0000  308563397269787674556744143526516421737878325639093121765988639710307218882560.0
62.7000    1291210506426288463089324095737969482283856749090156723707218383144300314624.0000   -1523.9020 1291210506426288463089324095737969482283856749090156723707218383144300314624.0000  113514248533677431663572219558330593247902034403594331566095868790461888987136.0
62.7500    475010295701778705925610346763234392278321676813012495215048646215317061632.0000   -1523.9020 475010295701778705925610346763234392278321676813012495215048646215317061632.0000  41759601934764368906472226739824586965386227655377593379773540221517442318336.0
62.8000    174746705147677773250520072044617229102179110867783010455268171281755799552.0000   -1523.9020 174746705147677773250520072044617229102179110867783010455268171281755799552.0000  15362515112641038356537174984668386917920850812680905172800075588769767489536.0
62.8500    64285787429655099839589610212894373665457179123406925830615395267900342272.0000   -1523.9020 64285787429655099839589610212894373665457179123406925830615395267900342272.0000  5651559381800624415521607436740116300124743486480085726475005794349416972288.0
62.9000    23649444299749804110348321614771093148202535269112325889066900635875540992.0000   -1523.9020 23649444299749804110348321614771093148202535269112325889066900635875540992.0000  2079094682520238228201986813467840310536034058437941206833999438322203623424.0
62.9500    8700153432883077621322506233293091939432810866570776464684503394752135168.0000   -1523.9020 8700153432883077621322506233293091939432810866570776464684503394752135168.0000  764856988187615391333876946766638593997248577016909478142748519848191459328.0
63.0000    3200610857327656677219544819701703598403146462154298869827964964463181824.0000   -1523.9020 3200610857327656677219544819701703598403146462154298869827964964463181824.0000  281375449247104325449805677621885314174784665690518776865391883739197341696.0
63.0500    1177440145903820554337006990689118022208713617200249566661841099463589888.0000   -1523.9020 1177440145903820554337006990689118022208713617200249566661841099463589888.0000  103512349605626259183312915666230579022095618473221411319003088205410992128.0
63.1000    433156469254162561599056381035340262602332023028479869975910886196379648.0000   -1523.9020 433156469254162561599056381035340262602332023028479869975910886196379648.0000  38080104568676818446528967375230235167355897822422228942786753153789329408.0
63.1500    159349523033088214201158819441084988671712905805580181850658795297964032.0000   -1523.9020 159349523033088214201158819441084988671712905805580181850658795297964032.0000  14008901934483717016439828123383234726390876749313137446088946309992022016.0
63.2000    58621478982542791967457019071654563530521525284381393379426692610654208.0000   -1523.9020 58621478982542791967457019071654563530521525284381393379426692610654208.0000  5153592773229180561890513913048045278592518839551788029449742610147049472.0
63.2500    21565663594592993259944327350073534905738737838627820865230095912009728.0000   -1523.9020 21565663594592993259944327350073534905738737838627820865230095912009728.0000  1895903173716979398192992951152606046214545759830062677131290520215093248.0
63.3000    7933572158250368980914723615553252800573217747447225031599704147755008.0000   -1523.9020 7933572158250368980914723615553252800573217747447225031599704147755008.0000  697464493395451813610381136286749481668310075261362070080360714193600512.0
63.3500    2918602621312796621555439216342662653968218541142515020919471305916416.0000   -1523.9020 2918602621312796621555439216342662653968218541142515020919471305916416.0000  256583246246731477683812359625412732786426690564401057648948373467693056.0
63.4000    1073694977872292358184127252094663627653964260654730296305264910925824.0000   -1523.9020 1073694977872292358184127252094663627653964260654730296305264910925824.0000  94391795885309006024697289855390985730237784855787556773509078355804160.0
63.4500    394990538538534968938601893542903261134931420108061355522806343794688.0000   -1523.9020 394990538538534968938601893542903261134931420108061355522806343794688.0000  34724821349394720005330307719159147802023179511669835720395568491528192.0
63.5000    145308880681015295901469635208494184555258868699708074320241807589376.0000   -1523.9020 145308880681015295901469635208494184555258868699708074320241807589376.0000  12774546298750150289822754841425349027486244480469496724011623552909312.0
63.5500    53456014777356944441811157731798231046194328818601553843656704655360.0000   -1523.9020 53456014777356944441811157731798231046194328818601553843656704655360.0000  4699481081401219447100148040813321727234008311981611804114974308040704.0
63.6000    19665436757050170851570358932605921373023162468428211266723352936448.0000   -1523.9020 19665436757050170851570358932605921373023162468428211266723352936448.0000  1728848444504617921485440201024825257679120230147627302404631688118272.0
63.6500    7234492836316499875687418055087031602150954998406838005398100770816.0000   -1523.9020 7234492836316499875687418055087031602150954998406838005398100770816.0000  636006300870059690417654611345502118268244996932088819540325342117888.0
63.7000    2661470341296559928838737750540237896174954409021250365742290829312.0000   -1523.9020 2661470341296559928838737750540237896174954409021250365742290829312.0000  233977964308173725624340701426977049338404832687661896263005621977088.0
63.7500    979077378927396616377880043901222460544660643531874416199477493760.0000   -1523.9020 979077378927396616377880043901222460544660643531874416199477493760.0000  86073674565170994777828311306108197442277993689387917226157998604288.0
63.8000    360176113775509238696166243596159461974103051832953073802623844352.0000   -1523.9020 360176113775509238696166243596159461974103051832953073802623844352.0000  31664179226798484830591601643616735191340914397695843580099854073856.0
63.8500    132515645989828897768646883477836944269596962898086292153461374976.0000   -1523.9020 132515645989828897768646883477836944269596962898086292153461374976.0000  11649854069979241149354783766888428473191994414276929332709962022912.0
63.9000    48744676511939853584444503480520317828852737862826007771041759232.0000   -1523.9020 48744676511939853584444503480520317828852737862826007771041759232.0000  4285292984166037063705209017425267141541320038269159172550057525248.0
63.9500    17929820856475672228534160208878987133090313089078093903120302080.0000   -1523.9020 17929820856475672228534160208878987133090313089078093903120302080.0000  1576265164151591074660000760590733678490827012256781381061576753152.0
64.0000    6597583915183622350346445420410546647844899429562500622760017920.0000   -1523.9020 6597583915183622350346445420410546647844899429562500622760017920.0000  580013697644660615253068333186551809343609359299041947327230115840.0
64.0500    2427912483598788138412092054210041513075155982626374503349878784.0000   -1523.9020 2427912483598788138412092054210041513075155982626374503349878784.0000  213445181641251039476273498241805842860659501324204326756097720320.0
64.1000    894063024817942347403747827084889101131682895864054741139980288.0000   -1523.9020 894063024817942347403747827084889101131682895864054741139980288.0000  78599803749156560270816786649726398194782792210732383951476752384.0
64.1500    329225884683024104467288235307062811822898503450119769899925504.0000   -1523.9020 329225884683024104467288235307062811822898503450119769899925504.0000  28943250315599935781756852774297137456041229213952826482863636480.0
64.2000    121568456781821607671019823660735536677477598833572135770783744.0000   -1523.9020 121568456781821607671019823660735536677477598833572135770783744.0000  10687453322526934125107782504035658578073059342134018539639537664.0
64.2500    45000594193323901912374562124587749863448283729676336489299968.0000   -1523.9020 45000594193323901912374562124587749863448283729676336489299968.0000  3956139303390762711423601817957977724240267816984734725381816320.0
64.3000    16873415442782732272656003739801506539617003273202571990269952.0000   -1523.9020 16873415442782732272656003739801506539617003273202571990269952.0000  1483393346515782292441729650807022142706081148975090486497771520.0
64.3500    6420019171302270961101550617448326064277575352068568655069184.0000   -1523.9020 6420019171302270961101550617448326064277575352068568655069184.0000  564403440163443929777142513895547694480050681510638740695941120.0
64.4000    2455621408561300433119946199752718189774594899296203764137984.0000   -1523.9020 2455621408561300433119946199752718189774594899296203764137984.0000  215881157633656096485817515012103528152715919598593163160190976.0
64.4500    833373922464844308514670538865983624438758730368216440242176.0000   -1523.9020 833373922464844308514670538865983624438758730368216440242176.0000  73264439907622759819380187334821573675937255267806889159688192.0
64.5000    767445706377715446180206369603271223793157811735745651539968.0000   -1523.9020 767445706377715446180206369603271223793157811735745651539968.0000  67468489619850255414275674533130031872848200930533186614591488.0
64.5500    761221127831473351227852981552858559835130722254000146612224.0000   -1523.9020 761221127831473351227852981552858559835130722254000146612224.0000  66921267960330813406660034697863460389640387736563041827815424.0
64.6000    755896465794870573738751341305933028003445813408896940769280.0000   -1523.9020 755896465794870573738751341305933028003445813408896940769280.0000  66453160702240392227443691051710607414500149421257989321392128.0
64.6500    747482236510247833518800473682921039390333391431651746119680.0000   -1523.9020 747482236510247833518800473682921039390333391431651746119680.0000  65713440176826170303603210651614703950987109920741655761125376.0
64.7000    745735723262415694538799654378481235538598773601606299549696.0000   -1523.9020 745735723262415694538799654378481235538598773601606299549696.0000  65559898877483357946904841984682580143257126191461421742555136.0
64.7500    744750083647061169018421897411165240101610426451507971883008.0000   -1523.9020 744750083647061169018421897411165240101610426451507971883008.0000  65473248296725882420146170882659157271700197903334241927692288.0
64.8000    742514467188449280744629566240787407151906869851596500500480.0000   -1523.9020 742514467188449280744629566240787407151906869851596500500480.0000  65276708444358031326266650031659250390350759123109558548955136.0
64.8500    741584412100604320949848482297160308471823988186441897213952.0000   -1523.9020 741584412100604320949848482297160308471823988186441897213952.0000  65194944468719504068931403003219971793633115095958476675874816.0
64.9000    741569461083225257688185189062473252278623142494281341599744.0000   -1523.9020 741569461083225257688185189062473252278623142494281341599744.0000  65193630079242227753398427342180455906627524379719261153656832.0
64.9500    741345765046078534812424757437382728625492448954857730080768.0000   -1523.9020 741345765046078534812424757437382728625492448954857730080768.0000  65173964279258183660096822988435412225548971651769743559360512.0
65.0000    740412193750674609994928900073333112278089621581988989239296.0000   -1523.9020 740412193750674609994928900073333112278089621581988989239296.0000  65091891183103092707749028404422919966797437511150643359776768.0
65.0500    740206981921721967472942448192082520900069896244569007194112.0000   -1523.9020 740206981921721967472942448192082520900069896244569007194112.0000  65073850386162671569043860578505906344371404470550228392476672.0
65.1000    740152358943350079009814786505021290193317687172782371110912.0000   -1523.9020 740152358943350079009814786505021290193317687172782371110912.0000  65069048313757202775989583771476135873438972957034987600740352.0
