#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
    234      8.18e+00    8.17e+00      5.34e-02    5.24e-02      2.59e-01    2.58e-01    1.0e-03
    243      8.06e+00    8.14e+00      1.69e-02    1.85e-02      2.55e-01    2.57e-01    1.0e-03
    252      8.19e+00    8.24e+00      6.39e-02    6.43e-02      2.59e-01    2.61e-01    1.0e-03
    261      7.82e+00    7.85e+00      7.92e-02    7.84e-02      2.47e-01    2.48e-01    1.0e-03
    270      7.70e+00    7.84e+00      1.48e-02    1.53e-02      2.43e-01    2.48e-01    1.0e-03
    279      8.17e+00    8.15e+00      1.76e-02    1.76e-02      2.58e-01    2.58e-01    1.0e-03
    288      7.88e+00    7.94e+00      9.79e-02    9.77e-02      2.49e-01    2.51e-01    1.0e-03
    297      7.62e+00    7.60e+00      1.74e-02    1.74e-02      2.41e-01    2.40e-01    1.0e-03
    306      7.40e+00    7.54e+00      2.62e-02    2.60e-02      2.34e-01    2.38e-01    1.0e-03
    315      7.37e+00    7.60e+00      3.70e-02    3.67e-02      2.33e-01    2.40e-01    1.0e-03
    324      7.23e+00    7.52e+00      3.16e-03    3.76e-03      2.29e-01    2.38e-01    1.0e-03
    333      8.72e+00    8.70e+00      6.04e-02    6.01e-02      2.76e-01    2.75e-01    1.0e-03
    342      7.43e+00    7.61e+00      1.96e-01    1.96e-01      2.35e-01    2.41e-01    1.0e-03
    351      7.20e+00    7.21e+00      1.08e-01    1.09e-01      2.28e-01    2.28e-01    1.0e-03
    360      7.15e+00    7.22e+00      4.79e-02    4.72e-02      2.26e-01    2.28e-01    1.0e-03
    369      7.40e+00    7.67e+00      1.32e-02    1.34e-02      2.34e-01    2.43e-01    1.0e-03
    378      7.34e+00    7.34e+00      4.68e-02    4.66e-02      2.32e-01    2.32e-01    1.0e-03
    387      6.81e+00    7.04e+00      4.07e-02    4.02e-02      2.15e-01    2.23e-01    1.0e-03
    396      6.97e+00    7.07e+00      1.42e-02    1.38e-02      2.20e-01    2.24e-01    1.0e-03
    405      6.98e+00    7.34e+00      1.35e-02    1.40e-02      2.21e-01    2.32e-01    1.0e-03
    414      6.75e+00    7.11e+00      2.70e-02    2.70e-02      2.14e-01    2.25e-01    1.0e-03
    423      6.93e+00    6.99e+00      9.16e-03    9.80e-03      2.19e-01    2.21e-01    1.0e-03
    432      6.74e+00    6.82e+00      3.11e-03    3.02e-03      2.13e-01    2.16e-01    1.0e-03
    441      6.77e+00    6.77e+00      2.69e-02    2.71e-02      2.14e-01    2.14e-01    1.0e-03
    450      6.75e+00    6.84e+00      6.96e-03    7.23e-03      2.13e-01    2.16e-01    1.0e-03
    459      6.88e+00    7.28e+00      5.68e-02    5.72e-02      2.18e-01    2.30e-01    1.0e-03
    468      6.76e+00    6.88e+00      5.97e-02    5.93e-02      2.14e-01    2.17e-01    1.0e-03
    477      6.74e+00    6.92e+00      6.09e-03    6.29e-03      2.13e-01    2.19e-01    1.0e-03
    486      6.69e+00    6.92e+00      1.68e-02    1.68e-02      2.12e-01    2.19e-01    1.0e-03
    495      6.62e+00    6.82e+00      1.29e-02    1.28e-02      2.09e-01    2.16e-01    1.0e-03
    504      6.57e+00    6.87e+00      2.51e-02    2.56e-02      2.08e-01    2.17e-01    1.0e-03
    513      6.49e+00    6.59e+00      2.29e-02    2.25e-02      2.05e-01    2.09e-01    1.0e-03
    522      6.44e+00    6.52e+00      3.04e-03    3.48e-03      2.04e-01    2.06e-01    1.0e-03
    531      6.33e+00    6.64e+00      1.31e-02    1.33e-02      2.00e-01    2.10e-01    1.0e-03
    540      6.51e+00    6.29e+00      2.60e-02    2.80e-02      2.06e-01    1.99e-01    1.0e-03
    549      7.16e+00    7.41e+00      5.81e-02    5.71e-02      2.27e-01    2.34e-01    1.0e-03
    558      6.70e+00    7.00e+00      6.87e-02    6.88e-02      2.12e-01    2.21e-01    1.0e-03
    567      6.37e+00    6.83e+00      2.80e-02    2.75e-02      2.01e-01    2.16e-01    1.0e-03
    576      6.34e+00    6.54e+00      5.17e-02    5.16e-02      2.00e-01    2.07e-01    1.0e-03
    585      6.13e+00    6.64e+00      1.36e-02    1.29e-02      1.94e-01    2.10e-01    1.0e-03
    594      6.74e+00    6.87e+00      5.82e-02    5.84e-02      2.13e-01    2.17e-01    1.0e-03
    603      6.56e+00    6.83e+00      1.59e-01    1.59e-01      2.07e-01    2.16e-01    1.0e-03
    612      6.12e+00    6.37e+00      2.43e-02    2.46e-02      1.94e-01    2.02e-01    1.0e-03
    621      6.27e+00    6.36e+00      2.46e-03    2.39e-03      1.98e-01    2.01e-01    1.0e-03
    630      6.00e+00    6.35e+00      6.19e-02    6.14e-02      1.90e-01    2.01e-01    1.0e-03
    639      6.24e+00    6.27e+00      1.48e-02    1.46e-02      1.97e-01    1.98e-01    1.0e-03
    648      6.08e+00    6.25e+00      7.52e-03    7.36e-03      1.92e-01    1.98e-01    1.0e-03
    657      6.10e+00    6.36e+00      5.78e-02    5.74e-02      1.93e-01    2.01e-01    1.0e-03
    666      6.37e+00    6.48e+00      1.52e-02    1.53e-02      2.01e-01    2.05e-01    1.0e-03
    675      6.10e+00    6.23e+00      8.38e-02    8.38e-02      1.93e-01    1.97e-01    1.0e-03
    684      6.08e+00    6.39e+00      2.86e-02    2.94e-02      1.92e-01    2.02e-01    1.0e-03
    693      6.08e+00    6.27e+00      2.26e-02    2.33e-02      1.92e-01    1.98e-01    1.0e-03
    702      5.96e+00    6.07e+00      3.08e-02    3.09e-02      1.88e-01    1.92e-01    1.0e-03
    711      5.84e+00    6.05e+00      8.07e-03    8.02e-03      1.85e-01    1.91e-01    1.0e-03
    720      5.67e+00    6.14e+00      3.15e-02    3.10e-02      1.79e-01    1.94e-01    1.0e-03
    729      6.06e+00    5.98e+00      4.14e-02    4.13e-02      1.92e-01    1.89e-01    1.0e-03
    738      5.80e+00    6.03e+00      7.37e-03    7.13e-03      1.83e-01    1.91e-01    1.0e-03
    747      5.79e+00    5.95e+00      4.74e-02    4.81e-02      1.83e-01    1.88e-01    1.0e-03
    756      6.56e+00    6.98e+00      8.90e-02    9.00e-02      2.07e-01    2.21e-01    1.0e-03
    765      6.01e+00    6.11e+00      1.12e-01    1.12e-01      1.90e-01    1.93e-01    1.0e-03
    774      5.77e+00    6.36e+00      8.83e-02    8.87e-02      1.83e-01    2.01e-01    1.0e-03
    783      5.76e+00    5.92e+00      4.71e-03    5.56e-03      1.82e-01    1.87e-01    1.0e-03
    792      5.81e+00    6.02e+00      5.81e-03    5.50e-03      1.84e-01    1.90e-01    1.0e-03
    801      5.47e+00    5.85e+00      1.66e-02    1.61e-02      1.73e-01    1.85e-01    1.0e-03
    810      5.85e+00    6.01e+00      8.50e-03    8.58e-03      1.85e-01    1.90e-01    1.0e-03
    819      5.47e+00    5.99e+00      9.65e-03    1.03e-02      1.73e-01    1.89e-01    1.0e-03
    828      6.44e+00    6.59e+00      3.53e-02    3.60e-02      2.04e-01    2.09e-01    1.0e-03
    837      6.20e+00    6.36e+00      1.84e-01    1.84e-01      1.96e-01    2.01e-01    1.0e-03
    846      6.04e+00    6.15e+00      4.53e-02    4.53e-02      1.91e-01    1.95e-01    1.0e-03
    855      5.57e+00    5.98e+00      1.34e-02    1.41e-02      1.76e-01    1.89e-01    1.0e-03
    864      5.41e+00    5.79e+00      5.34e-02    5.35e-02      1.71e-01    1.83e-01    1.0e-03
    873      5.71e+00    6.02e+00      2.67e-02    2.65e-02      1.80e-01    1.90e-01    1.0e-03
    882      5.65e+00    5.84e+00      2.18e-02    2.18e-02      1.79e-01    1.85e-01    1.0e-03
    891      5.36e+00    5.74e+00      2.44e-02    2.42e-02      1.69e-01    1.81e-01    1.0e-03
    900      5.68e+00    6.12e+00      3.73e-02    3.85e-02      1.79e-01    1.94e-01    1.0e-03
    909      5.44e+00    5.83e+00      3.34e-02    3.35e-02      1.72e-01    1.84e-01    1.0e-03
    918      5.40e+00    5.74e+00      2.44e-02    2.42e-02      1.71e-01    1.81e-01    1.0e-03
    927      5.54e+00    5.81e+00      4.02e-02    4.04e-02      1.75e-01    1.84e-01    1.0e-03
    936      5.43e+00    5.55e+00      1.43e-02    1.44e-02      1.72e-01    1.76e-01    1.0e-03
    945      5.51e+00    5.90e+00      6.65e-03    7.01e-03      1.74e-01    1.87e-01    1.0e-03
    954      5.54e+00    5.57e+00      3.44e-02    3.49e-02      1.75e-01    1.76e-01    1.0e-03
    963      5.33e+00    5.74e+00      3.75e-02    3.71e-02      1.68e-01    1.81e-01    1.0e-03
    972      5.44e+00    5.72e+00      9.49e-03    1.01e-02      1.72e-01    1.81e-01    1.0e-03
    981      5.80e+00    5.97e+00      1.44e-02    1.45e-02      1.83e-01    1.89e-01    1.0e-03
    990      5.57e+00    5.85e+00      1.15e-01    1.16e-01      1.76e-01    1.85e-01    1.0e-03
    999      5.32e+00    5.63e+00      6.84e-02    6.78e-02      1.68e-01    1.78e-01    1.0e-03
   1008      5.72e+00    5.64e+00      2.13e-02    2.04e-02      1.81e-01    1.78e-01    1.0e-03
   1017      5.37e+00    5.93e+00      6.13e-02    6.09e-02      1.70e-01    1.88e-01    1.0e-03
   1026      5.54e+00    5.86e+00      2.84e-02    2.77e-02      1.75e-01    1.85e-01    1.0e-03
   1035      5.35e+00    5.49e+00      2.17e-02    2.18e-02      1.69e-01    1.74e-01    1.0e-03
   1044      5.26e+00    5.49e+00      3.26e-02    3.24e-02      1.66e-01    1.74e-01    1.0e-03
   1053      5.74e+00    5.86e+00      4.30e-02    4.28e-02      1.82e-01    1.85e-01    1.0e-03
   1062      5.72e+00    6.02e+00      4.94e-03    5.45e-03      1.81e-01    1.90e-01    1.0e-03
   1071      5.67e+00    5.95e+00      1.25e-02    1.19e-02      1.79e-01    1.88e-01    1.0e-03
   1080      5.30e+00    5.50e+00      2.82e-02    2.74e-02      1.68e-01    1.74e-01    1.0e-03
   1089      5.22e+00    5.72e+00      1.50e-02    1.48e-02      1.65e-01    1.81e-01    1.0e-03
   1098      5.40e+00    5.68e+00      1.65e-02    1.75e-02      1.71e-01    1.80e-01    1.0e-03
   1107      5.50e+00    5.78e+00      1.94e-02    1.88e-02      1.74e-01    1.83e-01    1.0e-03
   1116      5.38e+00    5.61e+00      4.57e-02    4.57e-02      1.70e-01    1.77e-01    1.0e-03
   1125      5.27e+00    5.42e+00      1.25e-02    1.21e-02      1.67e-01    1.72e-01    1.0e-03
   1134      5.42e+00    5.70e+00      2.25e-02    2.29e-02      1.71e-01    1.80e-01    1.0e-03
   1143      5.14e+00    5.42e+00      2.59e-02    2.49e-02      1.63e-01    1.71e-01    1.0e-03
   1152      5.20e+00    5.35e+00      1.24e-02    1.26e-02      1.64e-01    1.69e-01    1.0e-03
   1161      5.23e+00    5.51e+00      3.82e-02    3.76e-02      1.65e-01    1.74e-01    1.0e-03
   1170      5.29e+00    5.32e+00      1.51e-02    1.51e-02      1.67e-01    1.68e-01    1.0e-03
   1179      5.13e+00    5.44e+00      3.80e-02    3.75e-02      1.62e-01    1.72e-01    1.0e-03
   1188      5.27e+00    5.68e+00      1.69e-02    1.63e-02      1.67e-01    1.80e-01    1.0e-03
   1197      5.67e+00    5.85e+00      8.15e-02    8.20e-02      1.79e-01    1.85e-01    1.0e-03
   1206      5.30e+00    5.77e+00      1.03e-01    1.03e-01      1.68e-01    1.82e-01    1.0e-03
   1215      5.36e+00    5.65e+00      6.72e-02    6.64e-02      1.69e-01    1.79e-01    1.0e-03
   1224      5.49e+00    5.69e+00      3.58e-02    3.55e-02      1.74e-01    1.80e-01    1.0e-03
   1233      5.08e+00    5.52e+00      4.73e-02    4.69e-02      1.61e-01    1.74e-01    1.0e-03
   1242      5.33e+00    5.49e+00      4.15e-02    4.13e-02      1.69e-01    1.74e-01    1.0e-03
   1251      5.11e+00    5.42e+00      1.26e-02    1.25e-02      1.61e-01    1.71e-01    1.0e-03
   1260      5.32e+00    5.42e+00      2.04e-02    2.06e-02      1.68e-01    1.71e-01    1.0e-03
   1269      5.36e+00    5.42e+00      3.26e-02    3.24e-02      1.69e-01    1.71e-01    1.0e-03
   1278      5.18e+00    5.34e+00      5.36e-03    4.82e-03      1.64e-01    1.69e-01    1.0e-03
   1287      5.24e+00    5.19e+00      1.88e-02    1.90e-02      1.66e-01    1.64e-01    1.0e-03
   1296      5.21e+00    5.45e+00      3.72e-02    3.70e-02      1.65e-01    1.72e-01    1.0e-03
   1305      5.20e+00    5.67e+00      2.48e-02    2.57e-02      1.64e-01    1.79e-01    1.0e-03
   1314      5.21e+00    5.39e+00      6.36e-03    5.56e-03      1.65e-01    1.70e-01    1.0e-03
   1323      5.26e+00    5.61e+00      5.20e-02    5.10e-02      1.66e-01    1.78e-01    1.0e-03
   1332      5.29e+00    5.57e+00      7.39e-03    7.77e-03      1.67e-01    1.76e-01    1.0e-03
   1341      5.40e+00    5.73e+00      4.87e-02    4.79e-02      1.71e-01    1.81e-01    1.0e-03
   1350      5.23e+00    5.45e+00      2.27e-02    2.26e-02      1.65e-01    1.72e-01    1.0e-03
   1359      5.20e+00    5.43e+00      2.03e-02    1.97e-02      1.64e-01    1.72e-01    1.0e-03
   1368      5.22e+00    5.60e+00      1.02e-02    1.02e-02      1.65e-01    1.77e-01    1.0e-03
   1377      5.12e+00    5.36e+00      1.38e-02    1.39e-02      1.62e-01    1.69e-01    1.0e-03
   1386      5.51e+00    5.86e+00      5.38e-03    4.91e-03      1.74e-01    1.85e-01    1.0e-03
   1395      5.07e+00    5.27e+00      5.42e-02    5.47e-02      1.60e-01    1.67e-01    1.0e-03
   1404      5.20e+00    5.37e+00      2.20e-02    2.20e-02      1.65e-01    1.70e-01    1.0e-03
   1413      5.06e+00    5.34e+00      2.07e-03    1.99e-03      1.60e-01    1.69e-01    1.0e-03
   1422      5.26e+00    5.47e+00      4.21e-02    4.19e-02      1.66e-01    1.73e-01    1.0e-03
   1431      5.24e+00    5.30e+00      1.23e-02    1.31e-02      1.66e-01    1.68e-01    1.0e-03
   1440      5.18e+00    5.49e+00      1.90e-02    1.89e-02      1.64e-01    1.74e-01    1.0e-03
   1449      5.01e+00    5.25e+00      1.37e-02    1.30e-02      1.58e-01    1.66e-01    1.0e-03
   1458      5.05e+00    5.24e+00      2.20e-02    2.21e-02      1.60e-01    1.66e-01    1.0e-03
   1467      5.03e+00    5.39e+00      4.89e-02    4.85e-02      1.59e-01    1.70e-01    1.0e-03
   1476      5.11e+00    5.55e+00      2.19e-02    2.19e-02      1.62e-01    1.75e-01    1.0e-03
   1485      5.01e+00    5.26e+00      2.31e-02    2.28e-02      1.58e-01    1.66e-01    1.0e-03
   1494      5.13e+00    5.54e+00      3.93e-02    3.90e-02      1.62e-01    1.75e-01    1.0e-03
   1503      5.03e+00    5.26e+00      1.22e-02    1.24e-02      1.59e-01    1.66e-01    1.0e-03
   1512      5.67e+00    5.97e+00      5.55e-02    5.56e-02      1.79e-01    1.89e-01    1.0e-03
   1521      4.88e+00    5.18e+00      4.01e-02    4.07e-02      1.54e-01    1.64e-01    1.0e-03
   1530      5.05e+00    5.25e+00      7.51e-03    7.41e-03      1.60e-01    1.66e-01    1.0e-03
   1539      5.04e+00    5.27e+00      2.57e-02    2.63e-02      1.59e-01    1.67e-01    1.0e-03
   1548      4.95e+00    5.17e+00      1.57e-02    1.57e-02      1.57e-01    1.64e-01    1.0e-03
   1557      5.09e+00    5.23e+00      3.66e-02    3.64e-02      1.61e-01    1.65e-01    1.0e-03
   1566      4.95e+00    5.42e+00      2.21e-02    2.18e-02      1.56e-01    1.71e-01    1.0e-03
   1575      5.09e+00    5.30e+00      8.20e-03    7.93e-03      1.61e-01    1.68e-01    1.0e-03
   1584      5.13e+00    5.11e+00      7.53e-03    7.56e-03      1.62e-01    1.62e-01    1.0e-03
   1593      4.99e+00    5.48e+00      2.98e-02    2.98e-02      1.58e-01    1.73e-01    1.0e-03
   1602      5.05e+00    5.34e+00      3.77e-03    3.68e-03      1.60e-01    1.69e-01    1.0e-03
   1611      5.27e+00    5.53e+00      2.99e-02    2.98e-02      1.67e-01    1.75e-01    1.0e-03
   1620      4.82e+00    5.32e+00      5.91e-02    5.94e-02      1.52e-01    1.68e-01    1.0e-03
   1629      5.13e+00    5.42e+00      1.35e-02    1.35e-02      1.62e-01    1.71e-01    1.0e-03
   1638      4.86e+00    5.14e+00      3.36e-02    3.38e-02      1.54e-01    1.63e-01    1.0e-03
   1647      5.09e+00    5.00e+00      5.22e-03    5.87e-03      1.61e-01    1.58e-01    1.0e-03
   1656      5.09e+00    5.33e+00      4.46e-02    4.43e-02      1.61e-01    1.69e-01    1.0e-03
   1665      5.01e+00    5.27e+00      1.47e-02    1.45e-02      1.58e-01    1.67e-01    1.0e-03
   1674      5.01e+00    5.40e+00      2.74e-03    2.29e-03      1.59e-01    1.71e-01    1.0e-03
   1683      4.98e+00    5.27e+00      9.88e-02    9.90e-02      1.57e-01    1.67e-01    1.0e-03
   1692      5.22e+00    5.69e+00      3.17e-02    3.20e-02      1.65e-01    1.80e-01    1.0e-03
   1701      4.99e+00    5.17e+00      4.00e-03    4.39e-03      1.58e-01    1.64e-01    1.0e-03
   1710      5.04e+00    5.24e+00      4.85e-02    4.86e-02      1.59e-01    1.66e-01    1.0e-03
   1719      4.89e+00    5.12e+00      1.44e-02    1.46e-02      1.55e-01    1.62e-01    1.0e-03
   1728      4.89e+00    5.23e+00      2.41e-02    2.39e-02      1.55e-01    1.65e-01    1.0e-03
   1737      4.90e+00    5.32e+00      2.00e-02    2.04e-02      1.55e-01    1.68e-01    1.0e-03
   1746      4.99e+00    5.04e+00      2.70e-03    2.17e-03      1.58e-01    1.60e-01    1.0e-03
   1755      4.83e+00    5.14e+00      4.02e-03    4.14e-03      1.53e-01    1.63e-01    1.0e-03
   1764      4.78e+00    5.24e+00      2.43e-02    2.43e-02      1.51e-01    1.66e-01    1.0e-03
   1773      4.98e+00    5.20e+00      3.91e-03    3.76e-03      1.58e-01    1.64e-01    1.0e-03
   1782      5.08e+00    5.37e+00      2.09e-02    2.16e-02      1.61e-01    1.70e-01    1.0e-03
   1791      5.04e+00    5.11e+00      1.16e-02    1.18e-02      1.59e-01    1.61e-01    1.0e-03
   1800      4.82e+00    5.07e+00      5.78e-03    6.13e-03      1.52e-01    1.60e-01    1.0e-03
   1809      4.86e+00    4.95e+00      3.37e-02    3.39e-02      1.54e-01    1.57e-01    1.0e-03
   1818      4.94e+00    5.27e+00      7.54e-03    7.63e-03      1.56e-01    1.67e-01    1.0e-03
   1827      4.78e+00    5.21e+00      2.11e-02    2.20e-02      1.51e-01    1.65e-01    1.0e-03
   1836      5.06e+00    5.29e+00      1.62e-03    1.85e-03      1.60e-01    1.67e-01    1.0e-03
   1845      5.16e+00    5.31e+00      1.07e-02    1.07e-02      1.63e-01    1.68e-01    1.0e-03
   1854      5.41e+00    5.72e+00      2.04e-02    2.04e-02      1.71e-01    1.81e-01    1.0e-03
   1863      4.92e+00    5.14e+00      1.70e-02    1.69e-02      1.56e-01    1.62e-01    1.0e-03
   1872      5.02e+00    5.10e+00      3.30e-02    3.28e-02      1.59e-01    1.61e-01    1.0e-03
   1881      5.75e+00    5.80e+00      3.15e-02    3.19e-02      1.82e-01    1.84e-01    1.0e-03
   1890      4.98e+00    5.04e+00      5.86e-02    5.80e-02      1.57e-01    1.60e-01    1.0e-03
   1899      4.82e+00    5.15e+00      5.93e-02    5.90e-02      1.52e-01    1.63e-01    1.0e-03
   1908      4.79e+00    5.08e+00      8.50e-03    8.89e-03      1.51e-01    1.61e-01    1.0e-03
   1917      4.86e+00    5.35e+00      4.65e-02    4.62e-02      1.54e-01    1.69e-01    1.0e-03
   1926      4.84e+00    5.29e+00      9.93e-03    9.31e-03      1.53e-01    1.67e-01    1.0e-03
   1935      4.83e+00    4.84e+00      8.03e-03    8.76e-03      1.53e-01    1.53e-01    1.0e-03
   1944      4.63e+00    5.12e+00      4.44e-03    4.90e-03      1.46e-01    1.62e-01    1.0e-03
   1953      4.98e+00    5.16e+00      4.13e-03    4.37e-03      1.57e-01    1.63e-01    1.0e-03
   1962      4.79e+00    5.12e+00      1.13e-02    1.10e-02      1.51e-01    1.62e-01    1.0e-03
   1971      4.99e+00    5.26e+00      3.45e-02    3.42e-02      1.58e-01    1.66e-01    1.0e-03
   1980      4.69e+00    4.99e+00      1.53e-02    1.52e-02      1.48e-01    1.58e-01    1.0e-03
   1989      5.04e+00    5.15e+00      1.79e-02    1.81e-02      1.59e-01    1.63e-01    1.0e-03
   1998      5.16e+00    5.19e+00      2.01e-02    2.03e-02      1.63e-01    1.64e-01    1.0e-03
   2007      4.91e+00    5.22e+00      5.94e-02    5.94e-02      1.55e-01    1.65e-01    1.0e-03
   2016      4.87e+00    5.19e+00      7.37e-02    7.35e-02      1.54e-01    1.64e-01    1.0e-03
   2025      4.72e+00    4.97e+00      2.69e-02    2.70e-02      1.49e-01    1.57e-01    1.0e-03
   2034      5.90e+00    6.05e+00      3.82e-02    3.84e-02      1.87e-01    1.91e-01    1.0e-03
   2043      4.71e+00    5.03e+00      5.89e-02    5.90e-02      1.49e-01    1.59e-01    1.0e-03
   2052      4.83e+00    5.10e+00      2.34e-02    2.36e-02      1.53e-01    1.61e-01    1.0e-03
   2061      4.90e+00    5.04e+00      2.69e-02    2.74e-02      1.55e-01    1.59e-01    1.0e-03
   2070      5.60e+00    5.74e+00      4.68e-02    4.71e-02      1.77e-01    1.81e-01    1.0e-03
   2079      4.89e+00    5.24e+00      3.53e-02    3.59e-02      1.55e-01    1.66e-01    1.0e-03
   2088      4.79e+00    4.92e+00      6.54e-03    6.48e-03      1.52e-01    1.55e-01    1.0e-03
   2097      5.21e+00    5.58e+00      8.09e-03    8.29e-03      1.65e-01    1.76e-01    1.0e-03
   2106      4.75e+00    5.01e+00      4.86e-02    4.86e-02      1.50e-01    1.59e-01    1.0e-03
   2115      4.73e+00    5.10e+00      3.45e-02    3.47e-02      1.50e-01    1.61e-01    1.0e-03
   2124      4.78e+00    5.19e+00      1.31e-02    1.27e-02      1.51e-01    1.64e-01    1.0e-03
   2133      4.68e+00    4.91e+00      7.15e-03    7.19e-03      1.48e-01    1.55e-01    1.0e-03
   2142      4.89e+00    5.11e+00      2.25e-02    2.20e-02      1.55e-01    1.62e-01    1.0e-03
   2151      5.21e+00    5.46e+00      2.37e-02    2.34e-02      1.65e-01    1.73e-01    1.0e-03
   2160      5.04e+00    5.31e+00      5.04e-02    5.03e-02      1.59e-01    1.68e-01    1.0e-03
   2169      4.76e+00    5.07e+00      2.88e-02    2.92e-02      1.50e-01    1.60e-01    1.0e-03
   2178      5.04e+00    4.97e+00      2.80e-02    2.73e-02      1.59e-01    1.57e-01    1.0e-03
   2187      4.74e+00    4.99e+00      8.11e-03    8.13e-03      1.50e-01    1.58e-01    1.0e-03
   2196      4.66e+00    4.77e+00      9.42e-03    9.56e-03      1.48e-01    1.51e-01    1.0e-03
   2205      4.79e+00    4.95e+00      1.32e-02    1.37e-02      1.51e-01    1.56e-01    1.0e-03
   2214      5.01e+00    5.16e+00      2.82e-02    2.89e-02      1.58e-01    1.63e-01    1.0e-03
   2223      4.73e+00    4.89e+00      3.08e-03    2.34e-03      1.50e-01    1.55e-01    1.0e-03
   2232      4.90e+00    5.12e+00      1.41e-02    1.40e-02      1.55e-01    1.62e-01    1.0e-03
   2241      4.64e+00    5.06e+00      2.99e-02    3.02e-02      1.47e-01    1.60e-01    1.0e-03
   2250      5.04e+00    5.35e+00      2.43e-02    2.45e-02      1.59e-01    1.69e-01    1.0e-03
   2259      5.83e+00    5.93e+00      6.29e-02    6.31e-02      1.84e-01    1.87e-01    1.0e-03
   2268      4.74e+00    5.01e+00      2.98e-02    2.97e-02      1.50e-01    1.58e-01    1.0e-03
   2277      4.90e+00    5.06e+00      1.48e-02    1.49e-02      1.55e-01    1.60e-01    1.0e-03
   2286      4.88e+00    4.97e+00      1.51e-02    1.48e-02      1.54e-01    1.57e-01    1.0e-03
   2295      4.66e+00    4.86e+00      3.58e-03    3.54e-03      1.47e-01    1.54e-01    1.0e-03
   2304      4.62e+00    4.89e+00      2.47e-03    2.11e-03      1.46e-01    1.55e-01    1.0e-03
   2313      4.69e+00    5.04e+00      6.93e-03    7.26e-03      1.48e-01    1.59e-01    1.0e-03
   2322      4.60e+00    4.88e+00      3.68e-03    3.55e-03      1.46e-01    1.54e-01    1.0e-03
   2331      4.66e+00    5.12e+00      1.58e-03    2.12e-03      1.47e-01    1.62e-01    1.0e-03
   2340      4.68e+00    5.05e+00      5.13e-03    4.87e-03      1.48e-01    1.60e-01    1.0e-03
   2349      4.75e+00    4.88e+00      1.13e-02    1.18e-02      1.50e-01    1.54e-01    1.0e-03
   2358      4.77e+00    4.82e+00      1.71e-02    1.70e-02      1.51e-01    1.53e-01    1.0e-03
   2367      4.57e+00    4.82e+00      3.46e-02    3.54e-02      1.44e-01    1.52e-01    1.0e-03
