#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
    252      5.91e+00    5.90e+00      1.73e-02    1.80e-02      2.63e-01    2.62e-01    5.0e-04
    255      6.09e+00    5.82e+00      2.28e-02    2.48e-02      2.71e-01    2.59e-01    5.0e-04
    258      5.95e+00    5.86e+00      2.48e-02    2.54e-02      2.65e-01    2.60e-01    5.0e-04
    261      5.78e+00    5.85e+00      2.60e-02    2.73e-02      2.57e-01    2.60e-01    5.0e-04
    264      6.29e+00    5.83e+00      1.59e-02    1.85e-02      2.80e-01    2.59e-01    5.0e-04
    267      6.15e+00    5.83e+00      2.23e-04    1.86e-03      2.74e-01    2.59e-01    5.0e-04
    270      5.30e+00    5.83e+00      1.25e-02    1.39e-02      2.36e-01    2.59e-01    5.0e-04
    273      5.69e+00    5.79e+00      1.80e-02    1.88e-02      2.53e-01    2.58e-01    5.0e-04
    276      5.68e+00    5.82e+00      1.10e-02    1.07e-02      2.53e-01    2.59e-01    5.0e-04
    279      6.11e+00    5.71e+00      2.94e-02    2.56e-02      2.71e-01    2.54e-01    5.0e-04
    282      5.49e+00    5.74e+00      1.71e-02    1.71e-02      2.44e-01    2.55e-01    5.0e-04
    285      6.30e+00    5.70e+00      1.76e-02    1.61e-02      2.80e-01    2.53e-01    5.0e-04
    288      5.68e+00    5.75e+00      8.29e-03    7.52e-03      2.53e-01    2.56e-01    5.0e-04
    291      5.66e+00    5.75e+00      9.23e-03    1.02e-02      2.52e-01    2.56e-01    5.0e-04
    294      6.07e+00    5.71e+00      8.55e-03    9.09e-03      2.70e-01    2.54e-01    5.0e-04
    297      5.62e+00    5.70e+00      6.30e-03    7.53e-03      2.50e-01    2.53e-01    5.0e-04
    300      4.67e+00    4.79e+00      7.27e-03    6.47e-03      2.46e-01    2.53e-01    3.6e-04
    303      5.03e+00    4.82e+00      5.64e-03    3.08e-03      2.65e-01    2.54e-01    3.6e-04
    306      4.89e+00    4.74e+00      6.11e-03    5.05e-03      2.58e-01    2.50e-01    3.6e-04
    309      4.80e+00    4.68e+00      8.45e-03    8.18e-03      2.53e-01    2.47e-01    3.6e-04
    312      4.71e+00    4.70e+00      4.56e-03    2.97e-03      2.49e-01    2.48e-01    3.6e-04
    315      4.86e+00    4.71e+00      4.32e-03    3.20e-03      2.57e-01    2.49e-01    3.6e-04
    318      4.69e+00    4.61e+00      8.91e-03    5.30e-03      2.47e-01    2.43e-01    3.6e-04
    321      4.76e+00    4.69e+00      7.77e-03    1.08e-02      2.51e-01    2.47e-01    3.6e-04
    324      5.01e+00    4.72e+00      6.07e-03    5.21e-03      2.64e-01    2.49e-01    3.6e-04
    327      4.45e+00    4.68e+00      8.10e-03    7.80e-03      2.35e-01    2.47e-01    3.6e-04
    330      5.02e+00    4.73e+00      5.43e-03    5.32e-03      2.65e-01    2.50e-01    3.6e-04
    333      4.61e+00    4.66e+00      3.61e-03    4.35e-03      2.43e-01    2.46e-01    3.6e-04
    336      4.63e+00    4.68e+00      4.66e-03    3.11e-03      2.44e-01    2.47e-01    3.6e-04
    339      4.24e+00    4.73e+00      1.18e-03    1.97e-03      2.23e-01    2.49e-01    3.6e-04
    342      4.58e+00    4.66e+00      3.99e-03    3.92e-03      2.42e-01    2.46e-01    3.6e-04
    345      4.61e+00    4.67e+00      8.68e-04    2.57e-03      2.43e-01    2.46e-01    3.6e-04
    348      4.64e+00    4.67e+00      1.58e-03    2.04e-03      2.45e-01    2.46e-01    3.6e-04
    351      4.89e+00    4.67e+00      3.38e-03    4.58e-03      2.58e-01    2.47e-01    3.6e-04
    354      4.60e+00    4.62e+00      2.61e-03    2.81e-03      2.42e-01    2.44e-01    3.6e-04
    357      5.00e+00    4.66e+00      2.87e-03    3.25e-03      2.64e-01    2.46e-01    3.6e-04
    360      4.67e+00    4.68e+00      1.02e-03    4.75e-03      2.46e-01    2.47e-01    3.6e-04
    363      4.98e+00    4.59e+00      7.72e-03    5.34e-03      2.63e-01    2.42e-01    3.6e-04
    366      5.09e+00    4.63e+00      9.23e-03    1.17e-02      2.69e-01    2.44e-01    3.6e-04
    369      4.62e+00    4.66e+00      9.86e-03    9.71e-03      2.44e-01    2.46e-01    3.6e-04
    372      4.51e+00    4.53e+00      3.03e-03    2.19e-03      2.38e-01    2.39e-01    3.6e-04
    375      4.51e+00    4.60e+00      3.60e-03    7.40e-03      2.38e-01    2.43e-01    3.6e-04
    378      4.53e+00    4.56e+00      1.91e-03    3.36e-03      2.39e-01    2.41e-01    3.6e-04
    381      4.12e+00    4.59e+00      3.24e-03    2.88e-03      2.17e-01    2.42e-01    3.6e-04
    384      4.64e+00    4.59e+00      5.62e-03    2.94e-03      2.45e-01    2.42e-01    3.6e-04
    387      5.06e+00    4.55e+00      2.54e-03    5.51e-03      2.67e-01    2.40e-01    3.6e-04
    390      4.72e+00    4.62e+00      3.66e-03    2.73e-03      2.49e-01    2.44e-01    3.6e-04
    393      4.89e+00    4.56e+00      6.99e-03    6.93e-03      2.58e-01    2.40e-01    3.6e-04
    396      4.54e+00    4.57e+00      4.65e-03    9.05e-03      2.39e-01    2.41e-01    3.6e-04
    399      4.50e+00    4.55e+00      4.82e-04    2.72e-03      2.37e-01    2.40e-01    3.6e-04
    402      4.05e+00    3.82e+00      5.38e-03    6.13e-03      2.53e-01    2.39e-01    2.5e-04
    405      3.83e+00    3.84e+00      5.95e-03    7.06e-03      2.40e-01    2.40e-01    2.5e-04
    408      3.84e+00    3.80e+00      8.69e-03    8.93e-03      2.40e-01    2.37e-01    2.5e-04
    411      3.60e+00    3.87e+00      1.30e-03    2.40e-03      2.25e-01    2.42e-01    2.5e-04
    414      3.86e+00    3.85e+00      9.45e-03    5.62e-03      2.42e-01    2.41e-01    2.5e-04
    417      3.87e+00    3.78e+00      4.36e-04    2.34e-03      2.42e-01    2.37e-01    2.5e-04
    420      3.78e+00    3.78e+00      9.12e-04    2.69e-03      2.37e-01    2.37e-01    2.5e-04
    423      4.08e+00    3.82e+00      1.82e-03    2.04e-03      2.56e-01    2.39e-01    2.5e-04
    426      3.94e+00    3.79e+00      2.79e-04    2.96e-03      2.47e-01    2.37e-01    2.5e-04
    429      3.73e+00    3.83e+00      3.02e-03    3.12e-03      2.34e-01    2.40e-01    2.5e-04
    432      4.04e+00    3.81e+00      4.54e-03    2.70e-03      2.53e-01    2.39e-01    2.5e-04
    435      4.11e+00    3.83e+00      3.38e-03    2.04e-03      2.57e-01    2.39e-01    2.5e-04
    438      4.12e+00    3.84e+00      7.46e-04    2.06e-03      2.58e-01    2.40e-01    2.5e-04
    441      3.79e+00    3.81e+00      3.48e-04    2.95e-03      2.37e-01    2.39e-01    2.5e-04
    444      3.75e+00    3.79e+00      2.13e-03    1.96e-03      2.35e-01    2.37e-01    2.5e-04
    447      3.70e+00    3.79e+00      2.41e-04    2.15e-03      2.31e-01    2.37e-01    2.5e-04
    450      3.69e+00    3.83e+00      2.76e-03    3.06e-03      2.31e-01    2.39e-01    2.5e-04
    453      3.56e+00    3.82e+00      1.04e-03    2.36e-03      2.23e-01    2.39e-01    2.5e-04
    456      3.90e+00    3.79e+00      5.03e-03    3.22e-03      2.44e-01    2.37e-01    2.5e-04
    459      3.81e+00    3.78e+00      1.83e-03    1.90e-03      2.39e-01    2.37e-01    2.5e-04
    462      3.74e+00    3.83e+00      6.54e-04    3.57e-03      2.34e-01    2.40e-01    2.5e-04
    465      4.05e+00    3.77e+00      1.61e-03    1.86e-03      2.53e-01    2.36e-01    2.5e-04
    468      3.76e+00    3.80e+00      4.03e-03    2.16e-03      2.35e-01    2.37e-01    2.5e-04
    471      3.78e+00    3.73e+00      3.46e-03    3.02e-03      2.36e-01    2.33e-01    2.5e-04
    474      3.76e+00    3.76e+00      2.32e-03    2.06e-03      2.35e-01    2.35e-01    2.5e-04
    477      4.09e+00    3.77e+00      4.63e-03    4.47e-03      2.56e-01    2.36e-01    2.5e-04
    480      3.77e+00    3.79e+00      1.28e-03    3.03e-03      2.36e-01    2.37e-01    2.5e-04
    483      4.07e+00    3.73e+00      2.57e-03    2.18e-03      2.54e-01    2.33e-01    2.5e-04
    486      3.36e+00    3.73e+00      1.66e-03    3.27e-03      2.10e-01    2.33e-01    2.5e-04
    489      4.02e+00    3.75e+00      1.78e-03    2.71e-03      2.52e-01    2.35e-01    2.5e-04
    492      3.70e+00    3.78e+00      1.91e-03    2.14e-03      2.32e-01    2.37e-01    2.5e-04
    495      3.72e+00    3.69e+00      3.88e-03    5.53e-03      2.32e-01    2.31e-01    2.5e-04
    498      4.15e+00    3.75e+00      4.58e-04    3.31e-03      2.60e-01    2.35e-01    2.5e-04
    501      3.35e+00    3.18e+00      3.78e-03    2.91e-03      2.48e-01    2.36e-01    1.8e-04
    504      3.09e+00    3.16e+00      2.81e-04    3.91e-03      2.29e-01    2.35e-01    1.8e-04
    507      3.19e+00    3.17e+00      2.64e-03    3.70e-03      2.37e-01    2.35e-01    1.8e-04
    510      3.35e+00    3.20e+00      5.49e-03    3.19e-03      2.49e-01    2.37e-01    1.8e-04
    513      3.27e+00    3.14e+00      2.79e-03    4.65e-03      2.42e-01    2.33e-01    1.8e-04
    516      3.20e+00    3.16e+00      2.35e-03    1.64e-03      2.37e-01    2.35e-01    1.8e-04
    519      3.09e+00    3.15e+00      3.84e-03    4.24e-03      2.29e-01    2.33e-01    1.8e-04
    522      3.12e+00    3.14e+00      7.79e-04    2.02e-03      2.32e-01    2.33e-01    1.8e-04
    525      2.81e+00    3.18e+00      4.63e-04    2.52e-03      2.08e-01    2.36e-01    1.8e-04
    528      3.12e+00    3.14e+00      2.38e-04    2.81e-03      2.31e-01    2.33e-01    1.8e-04
    531      3.34e+00    3.14e+00      1.12e-03    2.39e-03      2.48e-01    2.33e-01    1.8e-04
    534      3.26e+00    3.12e+00      1.33e-03    2.05e-03      2.42e-01    2.32e-01    1.8e-04
    537      3.10e+00    3.20e+00      3.73e-03    3.57e-03      2.30e-01    2.37e-01    1.8e-04
    540      3.40e+00    3.14e+00      3.33e-03    2.13e-03      2.52e-01    2.33e-01    1.8e-04
    543      3.05e+00    3.11e+00      3.12e-03    2.78e-03      2.27e-01    2.31e-01    1.8e-04
    546      3.13e+00    3.18e+00      6.07e-03    2.55e-03      2.32e-01    2.36e-01    1.8e-04
    549      3.36e+00    3.15e+00      7.65e-04    1.99e-03      2.49e-01    2.34e-01    1.8e-04
    552      3.15e+00    3.12e+00      5.11e-03    3.68e-03      2.33e-01    2.31e-01    1.8e-04
    555      3.19e+00    3.16e+00      1.02e-03    2.61e-03      2.36e-01    2.34e-01    1.8e-04
    558      3.17e+00    3.16e+00      3.21e-03    3.59e-03      2.35e-01    2.34e-01    1.8e-04
    561      3.17e+00    3.14e+00      5.95e-03    3.36e-03      2.35e-01    2.33e-01    1.8e-04
    564      3.37e+00    3.13e+00      5.42e-03    4.57e-03      2.50e-01    2.32e-01    1.8e-04
    567      3.07e+00    3.13e+00      4.19e-03    2.04e-03      2.28e-01    2.32e-01    1.8e-04
    570      3.23e+00    3.12e+00      5.97e-03    3.80e-03      2.40e-01    2.32e-01    1.8e-04
    573      3.07e+00    3.13e+00      2.60e-03    3.32e-03      2.28e-01    2.32e-01    1.8e-04
    576      3.32e+00    3.16e+00      2.76e-03    2.22e-03      2.47e-01    2.34e-01    1.8e-04
    579      3.14e+00    3.14e+00      2.96e-03    2.69e-03      2.33e-01    2.33e-01    1.8e-04
    582      3.10e+00    3.14e+00      5.74e-04    2.00e-03      2.30e-01    2.33e-01    1.8e-04
    585      2.92e+00    3.11e+00      1.76e-03    2.58e-03      2.17e-01    2.31e-01    1.8e-04
    588      3.40e+00    3.16e+00      2.33e-03    2.59e-03      2.52e-01    2.35e-01    1.8e-04
    591      3.12e+00    3.12e+00      6.03e-04    2.69e-03      2.31e-01    2.31e-01    1.8e-04
    594      3.09e+00    3.13e+00      3.51e-03    3.06e-03      2.29e-01    2.32e-01    1.8e-04
    597      3.47e+00    3.14e+00      3.54e-03    2.26e-03      2.57e-01    2.33e-01    1.8e-04
    600      2.58e+00    2.62e+00      3.76e-03    2.02e-03      2.27e-01    2.30e-01    1.3e-04
    603      2.72e+00    2.67e+00      2.21e-03    1.57e-03      2.39e-01    2.35e-01    1.3e-04
    606      2.63e+00    2.62e+00      3.90e-03    1.52e-03      2.31e-01    2.30e-01    1.3e-04
    609      2.66e+00    2.63e+00      4.12e-04    2.20e-03      2.34e-01    2.31e-01    1.3e-04
    612      2.80e+00    2.62e+00      2.64e-03    1.92e-03      2.46e-01    2.30e-01    1.3e-04
    615      2.55e+00    2.67e+00      2.10e-04    1.81e-03      2.25e-01    2.35e-01    1.3e-04
    618      2.64e+00    2.65e+00      2.09e-03    2.40e-03      2.32e-01    2.33e-01    1.3e-04
    621      2.61e+00    2.65e+00      1.03e-03    2.44e-03      2.30e-01    2.33e-01    1.3e-04
    624      2.73e+00    2.66e+00      3.35e-03    2.75e-03      2.40e-01    2.34e-01    1.3e-04
    627      2.67e+00    2.65e+00      2.27e-03    1.69e-03      2.35e-01    2.33e-01    1.3e-04
    630      2.83e+00    2.63e+00      2.22e-03    1.79e-03      2.48e-01    2.31e-01    1.3e-04
    633      2.60e+00    2.66e+00      1.34e-04    2.71e-03      2.28e-01    2.34e-01    1.3e-04
    636      2.34e+00    2.63e+00      5.88e-04    2.20e-03      2.05e-01    2.31e-01    1.3e-04
    639      2.84e+00    2.66e+00      3.37e-03    1.64e-03      2.50e-01    2.34e-01    1.3e-04
    642      2.63e+00    2.58e+00      3.83e-04    2.36e-03      2.32e-01    2.27e-01    1.3e-04
    645      2.58e+00    2.61e+00      1.04e-03    2.01e-03      2.27e-01    2.30e-01    1.3e-04
    648      2.81e+00    2.63e+00      2.23e-04    1.79e-03      2.47e-01    2.32e-01    1.3e-04
    651      2.92e+00    2.65e+00      1.38e-03    1.94e-03      2.56e-01    2.33e-01    1.3e-04
    654      2.65e+00    2.63e+00      1.83e-03    2.54e-03      2.33e-01    2.31e-01    1.3e-04
    657      2.59e+00    2.64e+00      1.73e-03    2.17e-03      2.27e-01    2.32e-01    1.3e-04
    660      2.62e+00    2.60e+00      1.14e-03    2.18e-03      2.30e-01    2.29e-01    1.3e-04
    663      2.79e+00    2.65e+00      3.36e-03    1.99e-03      2.45e-01    2.33e-01    1.3e-04
    666      2.58e+00    2.64e+00      3.69e-04    1.51e-03      2.27e-01    2.32e-01    1.3e-04
    669      2.45e+00    2.63e+00      1.24e-03    2.05e-03      2.15e-01    2.31e-01    1.3e-04
    672      2.85e+00    2.63e+00      6.81e-04    1.54e-03      2.51e-01    2.31e-01    1.3e-04
    675      2.72e+00    2.64e+00      7.71e-04    2.26e-03      2.39e-01    2.32e-01    1.3e-04
    678      2.58e+00    2.63e+00      9.33e-04    1.87e-03      2.27e-01    2.31e-01    1.3e-04
    681      2.65e+00    2.62e+00      7.01e-05    2.19e-03      2.33e-01    2.30e-01    1.3e-04
    684      2.82e+00    2.62e+00      1.73e-03    1.91e-03      2.48e-01    2.30e-01    1.3e-04
    687      2.79e+00    2.63e+00      3.01e-03    1.34e-03      2.45e-01    2.31e-01    1.3e-04
    690      2.63e+00    2.60e+00      1.36e-03    1.98e-03      2.31e-01    2.28e-01    1.3e-04
    693      2.57e+00    2.63e+00      1.93e-04    1.95e-03      2.26e-01    2.31e-01    1.3e-04
    696      2.80e+00    2.64e+00      5.11e-04    1.90e-03      2.46e-01    2.32e-01    1.3e-04
    699      2.63e+00    2.63e+00      5.49e-04    2.04e-03      2.31e-01    2.31e-01    1.3e-04
    702      1.96e+00    2.19e+00      1.66e-03    1.91e-03      2.04e-01    2.28e-01    9.1e-05
    705      2.35e+00    2.22e+00      2.10e-03    1.75e-03      2.45e-01    2.31e-01    9.1e-05
    708      2.20e+00    2.25e+00      5.08e-03    2.21e-03      2.29e-01    2.34e-01    9.1e-05
    711      2.23e+00    2.21e+00      1.92e-03    2.11e-03      2.33e-01    2.30e-01    9.1e-05
    714      2.40e+00    2.22e+00      1.52e-03    1.70e-03      2.50e-01    2.31e-01    9.1e-05
    717      2.28e+00    2.20e+00      1.42e-03    1.67e-03      2.37e-01    2.29e-01    9.1e-05
    720      2.14e+00    2.21e+00      1.36e-03    1.71e-03      2.23e-01    2.30e-01    9.1e-05
    723      2.19e+00    2.18e+00      4.17e-04    1.99e-03      2.28e-01    2.27e-01    9.1e-05
    726      2.24e+00    2.20e+00      3.40e-03    1.44e-03      2.34e-01    2.29e-01    9.1e-05
    729      2.39e+00    2.19e+00      3.15e-03    1.80e-03      2.49e-01    2.29e-01    9.1e-05
    732      2.18e+00    2.22e+00      2.23e-04    1.80e-03      2.27e-01    2.31e-01    9.1e-05
    735      2.18e+00    2.22e+00      2.59e-03    1.75e-03      2.27e-01    2.31e-01    9.1e-05
    738      2.20e+00    2.22e+00      2.62e-03    1.69e-03      2.29e-01    2.31e-01    9.1e-05
    741      2.45e+00    2.23e+00      2.44e-03    1.87e-03      2.55e-01    2.32e-01    9.1e-05
    744      2.06e+00    2.22e+00      4.99e-04    1.90e-03      2.14e-01    2.31e-01    9.1e-05
    747      2.16e+00    2.22e+00      4.36e-03    1.94e-03      2.25e-01    2.31e-01    9.1e-05
    750      2.14e+00    2.26e+00      1.14e-03    2.18e-03      2.23e-01    2.35e-01    9.1e-05
    753      2.19e+00    2.23e+00      1.66e-03    2.31e-03      2.28e-01    2.32e-01    9.1e-05
    756      2.36e+00    2.19e+00      1.21e-03    1.83e-03      2.46e-01    2.28e-01    9.1e-05
    759      2.23e+00    2.19e+00      4.20e-03    2.12e-03      2.32e-01    2.28e-01    9.1e-05
    762      2.16e+00    2.21e+00      1.75e-03    2.06e-03      2.25e-01    2.30e-01    9.1e-05
    765      2.24e+00    2.18e+00      3.60e-03    1.96e-03      2.33e-01    2.27e-01    9.1e-05
    768      2.40e+00    2.21e+00      1.03e-04    1.88e-03      2.50e-01    2.30e-01    9.1e-05
    771      2.05e+00    2.22e+00      7.28e-04    1.99e-03      2.14e-01    2.31e-01    9.1e-05
    774      2.17e+00    2.21e+00      6.63e-04    1.98e-03      2.26e-01    2.30e-01    9.1e-05
    777      2.37e+00    2.21e+00      1.89e-03    1.90e-03      2.47e-01    2.30e-01    9.1e-05
    780      2.21e+00    2.19e+00      1.37e-03    1.76e-03      2.30e-01    2.28e-01    9.1e-05
    783      2.17e+00    2.19e+00      2.00e-03    1.97e-03      2.26e-01    2.28e-01    9.1e-05
    786      1.96e+00    2.22e+00      2.36e-03    2.46e-03      2.04e-01    2.31e-01    9.1e-05
    789      2.20e+00    2.21e+00      2.67e-03    1.97e-03      2.29e-01    2.30e-01    9.1e-05
    792      2.45e+00    2.22e+00      1.64e-03    1.95e-03      2.55e-01    2.31e-01    9.1e-05
    795      2.22e+00    2.20e+00      5.03e-04    2.16e-03      2.32e-01    2.29e-01    9.1e-05
    798      2.28e+00    2.21e+00      1.06e-03    1.66e-03      2.38e-01    2.30e-01    9.1e-05
