#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
    836      4.95e+00    4.53e+00      4.63e-02    4.31e-02      1.56e-01    1.43e-01    1.0e-03
    855      4.74e+00    4.67e+00      3.36e-02    3.14e-02      1.50e-01    1.48e-01    1.0e-03
    874      4.92e+00    4.58e+00      2.14e-02    1.78e-02      1.55e-01    1.45e-01    1.0e-03
    893      4.71e+00    4.54e+00      1.03e-02    8.15e-03      1.49e-01    1.43e-01    1.0e-03
    912      4.82e+00    4.68e+00      2.84e-03    1.77e-03      1.52e-01    1.48e-01    1.0e-03
    931      4.79e+00    4.60e+00      9.88e-03    6.73e-03      1.51e-01    1.46e-01    1.0e-03
    950      4.73e+00    4.34e+00      1.12e-02    1.43e-02      1.49e-01    1.37e-01    1.0e-03
    969      4.88e+00    4.49e+00      2.53e-02    2.05e-02      1.54e-01    1.42e-01    1.0e-03
    988      4.82e+00    4.44e+00      1.05e-02    1.42e-02      1.53e-01    1.40e-01    1.0e-03
   1007      4.92e+00    4.70e+00      1.83e-02    2.22e-02      1.56e-01    1.49e-01    1.0e-03
   1026      4.66e+00    4.31e+00      4.99e-02    5.38e-02      1.47e-01    1.36e-01    1.0e-03
   1045      4.56e+00    4.44e+00      4.39e-02    3.93e-02      1.44e-01    1.40e-01    1.0e-03
   1064      4.67e+00    4.23e+00      2.70e-02    2.17e-02      1.48e-01    1.34e-01    1.0e-03
   1083      4.99e+00    4.99e+00      3.88e-02    3.48e-02      1.58e-01    1.58e-01    1.0e-03
   1102      4.77e+00    4.46e+00      4.33e-02    4.89e-02      1.51e-01    1.41e-01    1.0e-03
   1121      4.73e+00    4.29e+00      5.04e-02    4.35e-02      1.49e-01    1.36e-01    1.0e-03
   1140      4.45e+00    4.28e+00      2.30e-02    1.77e-02      1.41e-01    1.35e-01    1.0e-03
   1159      4.96e+00    4.35e+00      2.43e-02    1.78e-02      1.57e-01    1.38e-01    1.0e-03
   1178      4.53e+00    4.18e+00      2.15e-02    1.53e-02      1.43e-01    1.32e-01    1.0e-03
   1197      4.55e+00    4.08e+00      3.59e-02    4.24e-02      1.44e-01    1.29e-01    1.0e-03
   1216      4.32e+00    4.14e+00      3.48e-02    2.85e-02      1.37e-01    1.31e-01    1.0e-03
   1235      4.51e+00    4.08e+00      3.35e-02    2.76e-02      1.42e-01    1.29e-01    1.0e-03
   1254      4.53e+00    4.10e+00      3.17e-02    3.90e-02      1.43e-01    1.30e-01    1.0e-03
   1273      4.45e+00    4.36e+00      5.87e-02    5.25e-02      1.41e-01    1.38e-01    1.0e-03
   1292      4.42e+00    3.88e+00      6.62e-03    2.33e-03      1.40e-01    1.23e-01    1.0e-03
   1311      4.58e+00    3.98e+00      7.55e-02    8.29e-02      1.45e-01    1.26e-01    1.0e-03
   1330      4.45e+00    4.02e+00      8.72e-03    1.64e-02      1.41e-01    1.27e-01    1.0e-03
   1349      4.30e+00    3.90e+00      7.97e-02    7.14e-02      1.36e-01    1.23e-01    1.0e-03
   1368      4.56e+00    4.08e+00      6.44e-03    1.46e-02      1.44e-01    1.29e-01    1.0e-03
   1387      4.40e+00    4.05e+00      2.41e-02    3.22e-02      1.39e-01    1.28e-01    1.0e-03
   1406      5.05e+00    4.44e+00      3.18e-02    3.94e-02      1.60e-01    1.40e-01    1.0e-03
   1425      4.42e+00    3.79e+00      1.63e-02    8.20e-03      1.40e-01    1.20e-01    1.0e-03
   1444      4.41e+00    3.99e+00      5.08e-02    5.85e-02      1.40e-01    1.26e-01    1.0e-03
   1463      4.70e+00    4.03e+00      8.01e-03    1.77e-02      1.48e-01    1.27e-01    1.0e-03
   1482      4.37e+00    4.08e+00      1.46e-02    2.33e-02      1.38e-01    1.29e-01    1.0e-03
   1501      4.29e+00    3.84e+00      4.85e-02    3.99e-02      1.36e-01    1.21e-01    1.0e-03
   1520      4.21e+00    3.96e+00      7.71e-03    1.80e-02      1.33e-01    1.25e-01    1.0e-03
   1539      4.31e+00    3.74e+00      3.86e-03    1.24e-02      1.36e-01    1.18e-01    1.0e-03
   1558      4.35e+00    3.92e+00      1.56e-02    7.14e-03      1.38e-01    1.24e-01    1.0e-03
   1577      4.09e+00    3.70e+00      2.85e-03    8.09e-03      1.29e-01    1.17e-01    1.0e-03
   1596      4.19e+00    3.78e+00      8.44e-03    4.98e-03      1.32e-01    1.19e-01    1.0e-03
   1615      4.35e+00    3.80e+00      4.02e-02    3.10e-02      1.38e-01    1.20e-01    1.0e-03
   1634      4.14e+00    3.72e+00      4.37e-02    3.46e-02      1.31e-01    1.18e-01    1.0e-03
   1653      4.04e+00    3.44e+00      2.16e-02    3.11e-02      1.28e-01    1.09e-01    1.0e-03
   1672      4.09e+00    3.62e+00      2.37e-02    3.41e-02      1.29e-01    1.15e-01    1.0e-03
   1691      4.06e+00    3.77e+00      2.05e-02    1.17e-02      1.28e-01    1.19e-01    1.0e-03
   1710      4.41e+00    4.16e+00      5.03e-02    4.07e-02      1.39e-01    1.32e-01    1.0e-03
   1729      4.38e+00    4.03e+00      7.87e-02    6.90e-02      1.38e-01    1.27e-01    1.0e-03
   1748      4.12e+00    3.59e+00      5.90e-02    4.81e-02      1.30e-01    1.14e-01    1.0e-03
   1767      4.45e+00    4.01e+00      1.63e-02    2.70e-02      1.41e-01    1.27e-01    1.0e-03
   1786      4.10e+00    3.45e+00      1.11e-02    4.38e-03      1.30e-01    1.09e-01    1.0e-03
   1805      4.12e+00    4.00e+00      2.53e-02    3.45e-02      1.30e-01    1.26e-01    1.0e-03
   1824      4.07e+00    3.71e+00      7.60e-03    6.92e-03      1.29e-01    1.17e-01    1.0e-03
   1843      3.98e+00    3.79e+00      3.78e-02    2.59e-02      1.26e-01    1.20e-01    1.0e-03
   1862      4.01e+00    3.67e+00      2.31e-02    1.41e-02      1.27e-01    1.16e-01    1.0e-03
   1881      3.97e+00    3.73e+00      1.80e-02    2.82e-02      1.26e-01    1.18e-01    1.0e-03
   1900      3.88e+00    3.64e+00      1.08e-02    6.52e-03      1.23e-01    1.15e-01    1.0e-03
   1919      4.49e+00    3.73e+00      1.56e-02    2.87e-02      1.42e-01    1.18e-01    1.0e-03
   1938      4.06e+00    3.59e+00      1.80e-02    9.22e-03      1.28e-01    1.13e-01    1.0e-03
   1957      3.81e+00    3.53e+00      2.50e-03    1.07e-02      1.20e-01    1.12e-01    1.0e-03
   1976      3.96e+00    3.72e+00      1.98e-02    1.02e-02      1.25e-01    1.18e-01    1.0e-03
   1995      3.97e+00    3.48e+00      1.10e-02    4.44e-03      1.26e-01    1.10e-01    1.0e-03
   2014      4.44e+00    4.09e+00      1.90e-02    9.76e-03      1.40e-01    1.29e-01    1.0e-03
   2033      4.11e+00    3.88e+00      6.79e-02    5.59e-02      1.30e-01    1.23e-01    1.0e-03
   2052      3.98e+00    3.52e+00      1.49e-02    7.69e-03      1.26e-01    1.11e-01    1.0e-03
   2071      3.92e+00    3.63e+00      7.92e-03    2.26e-02      1.24e-01    1.15e-01    1.0e-03
   2090      3.79e+00    3.62e+00      5.68e-02    4.37e-02      1.20e-01    1.14e-01    1.0e-03
   2109      3.96e+00    3.54e+00      4.32e-03    1.83e-02      1.25e-01    1.12e-01    1.0e-03
   2128      3.76e+00    3.32e+00      9.19e-03    5.05e-03      1.19e-01    1.05e-01    1.0e-03
   2147      3.89e+00    3.47e+00      1.53e-02    7.40e-03      1.23e-01    1.10e-01    1.0e-03
   2166      4.03e+00    3.66e+00      5.12e-02    3.75e-02      1.28e-01    1.16e-01    1.0e-03
   2185      3.85e+00    3.40e+00      2.50e-02    1.32e-02      1.22e-01    1.08e-01    1.0e-03
   2204      4.13e+00    3.67e+00      1.75e-02    2.89e-02      1.31e-01    1.16e-01    1.0e-03
   2223      4.16e+00    3.76e+00      4.59e-02    5.71e-02      1.32e-01    1.19e-01    1.0e-03
   2242      3.98e+00    3.45e+00      4.40e-02    3.36e-02      1.26e-01    1.09e-01    1.0e-03
   2261      3.86e+00    3.50e+00      6.03e-03    9.33e-03      1.22e-01    1.11e-01    1.0e-03
   2280      3.77e+00    3.47e+00      1.66e-02    9.53e-03      1.19e-01    1.10e-01    1.0e-03
   2299      3.87e+00    3.41e+00      6.93e-03    1.20e-02      1.22e-01    1.08e-01    1.0e-03
   2318      4.22e+00    3.88e+00      2.59e-02    1.69e-02      1.33e-01    1.23e-01    1.0e-03
   2337      4.15e+00    3.84e+00      7.04e-02    5.83e-02      1.31e-01    1.21e-01    1.0e-03
   2356      3.74e+00    3.41e+00      8.69e-03    8.61e-03      1.18e-01    1.08e-01    1.0e-03
   2375      3.87e+00    3.49e+00      7.45e-04    1.71e-02      1.22e-01    1.11e-01    1.0e-03
   2394      3.85e+00    3.46e+00      9.75e-03    2.34e-02      1.22e-01    1.09e-01    1.0e-03
   2413      3.93e+00    3.43e+00      2.14e-02    1.09e-02      1.24e-01    1.08e-01    1.0e-03
   2432      3.75e+00    3.25e+00      2.03e-02    1.00e-02      1.19e-01    1.03e-01    1.0e-03
   2451      3.90e+00    3.47e+00      1.72e-02    8.72e-03      1.23e-01    1.10e-01    1.0e-03
   2470      3.87e+00    3.47e+00      4.56e-03    1.22e-02      1.22e-01    1.10e-01    1.0e-03
   2489      3.83e+00    3.45e+00      3.26e-02    2.13e-02      1.21e-01    1.09e-01    1.0e-03
   2508      3.86e+00    3.49e+00      9.12e-03    8.86e-03      1.22e-01    1.10e-01    1.0e-03
   2527      3.91e+00    3.44e+00      1.34e-02    6.67e-03      1.24e-01    1.09e-01    1.0e-03
   2546      3.86e+00    3.34e+00      2.88e-02    4.26e-02      1.22e-01    1.05e-01    1.0e-03
   2565      3.83e+00    3.65e+00      6.10e-03    2.06e-02      1.21e-01    1.16e-01    1.0e-03
   2584      3.75e+00    3.30e+00      3.60e-03    1.91e-02      1.19e-01    1.04e-01    1.0e-03
   2603      3.82e+00    3.52e+00      2.53e-02    1.46e-02      1.21e-01    1.11e-01    1.0e-03
   2622      4.03e+00    3.55e+00      1.27e-02    2.77e-02      1.27e-01    1.12e-01    1.0e-03
   2641      3.74e+00    3.34e+00      3.83e-02    2.61e-02      1.18e-01    1.06e-01    1.0e-03
   2660      3.74e+00    3.34e+00      4.71e-02    3.30e-02      1.18e-01    1.06e-01    1.0e-03
   2679      3.74e+00    3.36e+00      2.32e-02    1.32e-02      1.18e-01    1.06e-01    1.0e-03
   2698      3.80e+00    3.28e+00      7.76e-03    9.19e-03      1.20e-01    1.04e-01    1.0e-03
   2717      3.61e+00    3.36e+00      2.61e-03    1.28e-02      1.14e-01    1.06e-01    1.0e-03
   2736      3.59e+00    3.27e+00      2.32e-02    1.06e-02      1.14e-01    1.03e-01    1.0e-03
   2755      3.78e+00    3.28e+00      3.63e-03    1.27e-02      1.20e-01    1.04e-01    1.0e-03
   2774      4.06e+00    3.57e+00      3.86e-03    1.97e-02      1.29e-01    1.13e-01    1.0e-03
   2793      3.95e+00    3.57e+00      1.70e-03    1.70e-02      1.25e-01    1.13e-01    1.0e-03
   2812      3.57e+00    3.29e+00      1.14e-02    8.28e-03      1.13e-01    1.04e-01    1.0e-03
   2831      3.85e+00    3.33e+00      2.39e-02    1.26e-02      1.22e-01    1.05e-01    1.0e-03
   2850      3.95e+00    3.65e+00      1.23e-02    1.03e-02      1.25e-01    1.15e-01    1.0e-03
   2869      3.89e+00    3.44e+00      3.23e-02    4.80e-02      1.23e-01    1.09e-01    1.0e-03
   2888      3.74e+00    3.47e+00      4.06e-02    5.62e-02      1.18e-01    1.10e-01    1.0e-03
   2907      3.79e+00    3.35e+00      8.17e-03    9.02e-03      1.20e-01    1.06e-01    1.0e-03
   2926      3.99e+00    3.48e+00      7.59e-03    9.44e-03      1.26e-01    1.10e-01    1.0e-03
   2945      3.88e+00    3.31e+00      2.88e-02    1.50e-02      1.23e-01    1.05e-01    1.0e-03
   2964      3.80e+00    3.25e+00      1.79e-02    7.80e-03      1.20e-01    1.03e-01    1.0e-03
   2983      3.98e+00    3.55e+00      6.60e-02    5.43e-02      1.26e-01    1.12e-01    1.0e-03
   3002      3.77e+00    3.38e+00      4.07e-02    2.74e-02      1.19e-01    1.07e-01    1.0e-03
   3021      4.08e+00    3.61e+00      4.01e-02    2.53e-02      1.29e-01    1.14e-01    1.0e-03
   3040      4.06e+00    3.73e+00      3.35e-02    2.30e-02      1.28e-01    1.18e-01    1.0e-03
   3059      4.17e+00    3.69e+00      1.37e-02    2.81e-02      1.32e-01    1.17e-01    1.0e-03
   3078      3.68e+00    3.41e+00      1.65e-02    3.19e-02      1.16e-01    1.08e-01    1.0e-03
   3097      3.70e+00    3.21e+00      1.02e-02    2.51e-02      1.17e-01    1.02e-01    1.0e-03
   3116      3.64e+00    3.21e+00      2.77e-02    1.59e-02      1.15e-01    1.01e-01    1.0e-03
   3135      3.82e+00    3.36e+00      1.92e-02    1.20e-02      1.21e-01    1.06e-01    1.0e-03
   3154      3.62e+00    3.27e+00      3.06e-02    1.95e-02      1.14e-01    1.04e-01    1.0e-03
   3173      3.74e+00    3.31e+00      6.29e-03    1.11e-02      1.18e-01    1.05e-01    1.0e-03
   3192      3.74e+00    3.45e+00      1.68e-02    8.98e-03      1.18e-01    1.09e-01    1.0e-03
   3211      3.73e+00    3.32e+00      2.51e-02    1.31e-02      1.18e-01    1.05e-01    1.0e-03
   3230      3.57e+00    3.41e+00      3.46e-02    2.32e-02      1.13e-01    1.08e-01    1.0e-03
   3249      4.03e+00    3.47e+00      2.17e-02    8.88e-03      1.28e-01    1.10e-01    1.0e-03
   3268      4.11e+00    3.75e+00      6.28e-02    5.02e-02      1.30e-01    1.19e-01    1.0e-03
   3287      3.88e+00    3.46e+00      2.56e-02    1.46e-02      1.23e-01    1.10e-01    1.0e-03
   3306      3.93e+00    3.44e+00      1.59e-02    8.58e-03      1.24e-01    1.09e-01    1.0e-03
   3325      3.56e+00    3.30e+00      4.11e-02    2.69e-02      1.12e-01    1.04e-01    1.0e-03
   3344      4.17e+00    3.67e+00      5.78e-02    7.37e-02      1.32e-01    1.16e-01    1.0e-03
   3363      3.72e+00    3.45e+00      1.23e-02    7.59e-03      1.18e-01    1.09e-01    1.0e-03
   3382      3.64e+00    3.11e+00      9.43e-03    2.37e-02      1.15e-01    9.82e-02    1.0e-03
   3401      3.62e+00    3.18e+00      1.71e-02    8.57e-03      1.15e-01    1.00e-01    1.0e-03
   3420      3.78e+00    3.10e+00      7.46e-03    7.55e-03      1.20e-01    9.81e-02    1.0e-03
   3439      3.74e+00    3.26e+00      2.81e-02    1.61e-02      1.18e-01    1.03e-01    1.0e-03
   3458      3.69e+00    3.30e+00      5.47e-02    3.85e-02      1.17e-01    1.04e-01    1.0e-03
   3477      3.56e+00    3.23e+00      4.70e-02    3.34e-02      1.13e-01    1.02e-01    1.0e-03
   3496      4.05e+00    3.77e+00      7.69e-02    6.37e-02      1.28e-01    1.19e-01    1.0e-03
   3515      3.67e+00    3.33e+00      3.28e-03    1.29e-02      1.16e-01    1.05e-01    1.0e-03
   3534      3.63e+00    3.31e+00      1.80e-02    7.90e-03      1.15e-01    1.05e-01    1.0e-03
   3553      3.62e+00    3.26e+00      1.15e-01    1.00e-01      1.15e-01    1.03e-01    1.0e-03
   3572      3.68e+00    3.26e+00      5.27e-02    4.07e-02      1.16e-01    1.03e-01    1.0e-03
   3591      3.90e+00    3.37e+00      1.92e-02    3.41e-02      1.23e-01    1.06e-01    1.0e-03
   3610      3.73e+00    3.41e+00      6.86e-02    5.58e-02      1.18e-01    1.08e-01    1.0e-03
   3629      3.59e+00    3.21e+00      7.27e-02    6.11e-02      1.13e-01    1.02e-01    1.0e-03
   3648      3.60e+00    3.21e+00      3.75e-02    2.49e-02      1.14e-01    1.02e-01    1.0e-03
   3667      3.78e+00    3.32e+00      2.96e-02    4.28e-02      1.20e-01    1.05e-01    1.0e-03
   3686      3.91e+00    3.59e+00      1.09e-02    8.06e-03      1.24e-01    1.14e-01    1.0e-03
   3705      3.57e+00    3.12e+00      7.02e-02    5.55e-02      1.13e-01    9.88e-02    1.0e-03
   3724      3.67e+00    3.23e+00      1.76e-02    8.09e-03      1.16e-01    1.02e-01    1.0e-03
   3743      3.68e+00    3.24e+00      1.66e-02    3.14e-02      1.16e-01    1.03e-01    1.0e-03
   3762      3.73e+00    3.25e+00      8.85e-04    1.55e-02      1.18e-01    1.03e-01    1.0e-03
   3781      3.57e+00    3.26e+00      1.16e-02    9.84e-03      1.13e-01    1.03e-01    1.0e-03
   3800      3.58e+00    3.00e+00      4.53e-02    5.98e-02      1.13e-01    9.47e-02    1.0e-03
   3819      3.63e+00    3.35e+00      4.23e-02    2.98e-02      1.15e-01    1.06e-01    1.0e-03
   3838      3.41e+00    3.16e+00      2.18e-02    1.21e-02      1.08e-01    9.99e-02    1.0e-03
   3857      3.81e+00    3.50e+00      5.29e-02    4.01e-02      1.21e-01    1.11e-01    1.0e-03
   3876      3.65e+00    3.27e+00      9.88e-03    2.61e-02      1.16e-01    1.03e-01    1.0e-03
   3895      4.65e+00    4.15e+00      3.64e-02    2.36e-02      1.47e-01    1.31e-01    1.0e-03
   3914      3.91e+00    3.23e+00      9.64e-02    8.20e-02      1.24e-01    1.02e-01    1.0e-03
   3933      3.52e+00    3.19e+00      8.95e-02    7.65e-02      1.11e-01    1.01e-01    1.0e-03
   3952      3.79e+00    3.37e+00      2.69e-02    1.53e-02      1.20e-01    1.07e-01    1.0e-03
   3971      3.62e+00    3.47e+00      2.69e-02    1.36e-02      1.14e-01    1.10e-01    1.0e-03
   3990      3.51e+00    3.15e+00      1.09e-01    9.48e-02      1.11e-01    9.95e-02    1.0e-03
   4009      4.02e+00    3.78e+00      5.13e-02    3.84e-02      1.27e-01    1.20e-01    1.0e-03
   4028      3.90e+00    3.41e+00      2.72e-02    1.55e-02      1.23e-01    1.08e-01    1.0e-03
   4047      3.66e+00    3.26e+00      9.00e-03    9.32e-03      1.16e-01    1.03e-01    1.0e-03
   4066      3.72e+00    3.26e+00      1.40e-02    5.80e-03      1.18e-01    1.03e-01    1.0e-03
   4085      3.47e+00    3.10e+00      9.90e-02    8.57e-02      1.10e-01    9.81e-02    1.0e-03
   4104      3.55e+00    3.15e+00      2.72e-03    1.76e-02      1.12e-01    9.96e-02    1.0e-03
   4123      3.79e+00    3.51e+00      1.25e-02    8.90e-03      1.20e-01    1.11e-01    1.0e-03
   4142      3.55e+00    3.03e+00      1.03e-02    2.51e-02      1.12e-01    9.59e-02    1.0e-03
   4161      3.71e+00    3.34e+00      2.62e-03    1.83e-02      1.17e-01    1.06e-01    1.0e-03
   4180      3.50e+00    3.11e+00      3.41e-02    2.11e-02      1.11e-01    9.83e-02    1.0e-03
   4199      3.67e+00    3.16e+00      3.63e-02    2.31e-02      1.16e-01    9.98e-02    1.0e-03
   4218      3.75e+00    3.34e+00      9.93e-03    2.53e-02      1.18e-01    1.06e-01    1.0e-03
   4237      3.50e+00    3.03e+00      1.22e-03    1.44e-02      1.11e-01    9.59e-02    1.0e-03
   4256      3.68e+00    3.10e+00      3.36e-02    2.11e-02      1.17e-01    9.79e-02    1.0e-03
   4275      3.73e+00    3.48e+00      7.94e-03    2.38e-02      1.18e-01    1.10e-01    1.0e-03
   4294      3.56e+00    3.06e+00      1.70e-02    8.98e-03      1.13e-01    9.66e-02    1.0e-03
   4313      3.77e+00    3.26e+00      9.22e-03    8.88e-03      1.19e-01    1.03e-01    1.0e-03
   4332      3.68e+00    3.18e+00      6.17e-02    4.82e-02      1.16e-01    1.01e-01    1.0e-03
   4351      3.60e+00    3.22e+00      1.92e-02    9.95e-03      1.14e-01    1.02e-01    1.0e-03
   4370      3.53e+00    3.11e+00      6.30e-02    4.87e-02      1.11e-01    9.82e-02    1.0e-03
   4389      3.56e+00    3.07e+00      3.79e-02    2.46e-02      1.13e-01    9.70e-02    1.0e-03
   4408      3.51e+00    3.12e+00      6.35e-03    1.92e-02      1.11e-01    9.88e-02    1.0e-03
   4427      3.61e+00    3.05e+00      6.24e-02    4.84e-02      1.14e-01    9.64e-02    1.0e-03
   4446      4.38e+00    3.96e+00      1.17e-01    1.32e-01      1.38e-01    1.25e-01    1.0e-03
   4465      3.76e+00    3.26e+00      7.03e-02    5.76e-02      1.19e-01    1.03e-01    1.0e-03
   4484      3.52e+00    3.15e+00      5.78e-04    1.33e-02      1.11e-01    9.95e-02    1.0e-03
   4503      3.50e+00    3.11e+00      8.45e-02    7.10e-02      1.11e-01    9.83e-02    1.0e-03
   4522      3.53e+00    3.09e+00      4.04e-02    2.83e-02      1.11e-01    9.76e-02    1.0e-03
   4541      3.39e+00    3.15e+00      7.05e-02    5.88e-02      1.07e-01    9.95e-02    1.0e-03
   4560      3.93e+00    3.38e+00      3.25e-02    4.56e-02      1.24e-01    1.07e-01    1.0e-03
   4579      3.86e+00    3.46e+00      1.18e-02    6.77e-03      1.22e-01    1.10e-01    1.0e-03
   4598      3.45e+00    3.22e+00      1.06e-02    2.71e-02      1.09e-01    1.02e-01    1.0e-03
   4617      3.84e+00    3.41e+00      1.81e-02    1.05e-02      1.21e-01    1.08e-01    1.0e-03
   4636      3.47e+00    3.08e+00      2.09e-02    3.45e-02      1.10e-01    9.73e-02    1.0e-03
   4655      3.53e+00    3.17e+00      4.31e-02    3.09e-02      1.12e-01    1.00e-01    1.0e-03
   4674      3.63e+00    3.36e+00      3.23e-02    4.40e-02      1.15e-01    1.06e-01    1.0e-03
   4693      3.44e+00    2.96e+00      3.21e-02    1.96e-02      1.09e-01    9.36e-02    1.0e-03
   4712      3.54e+00    3.09e+00      2.08e-02    3.37e-02      1.12e-01    9.78e-02    1.0e-03
   4731      3.64e+00    3.38e+00      2.81e-02    4.06e-02      1.15e-01    1.07e-01    1.0e-03
   4750      3.60e+00    3.27e+00      5.14e-02    6.30e-02      1.14e-01    1.03e-01    1.0e-03
   4769      3.74e+00    3.13e+00      1.64e-02    3.09e-02      1.18e-01    9.88e-02    1.0e-03
   4788      3.54e+00    3.25e+00      1.08e-02    2.58e-02      1.12e-01    1.03e-01    1.0e-03
   4807      3.43e+00    3.13e+00      9.20e-04    1.34e-02      1.09e-01    9.89e-02    1.0e-03
   4826      3.52e+00    3.16e+00      2.26e-02    1.10e-02      1.11e-01    9.99e-02    1.0e-03
   4845      3.75e+00    3.20e+00      6.63e-03    1.93e-02      1.18e-01    1.01e-01    1.0e-03
   4864      3.64e+00    3.24e+00      2.54e-02    3.86e-02      1.15e-01    1.02e-01    1.0e-03
   4883      3.60e+00    3.22e+00      3.56e-02    4.74e-02      1.14e-01    1.02e-01    1.0e-03
   4902      3.53e+00    3.05e+00      1.42e-02    8.03e-03      1.12e-01    9.65e-02    1.0e-03
   4921      3.80e+00    3.44e+00      2.58e-02    1.42e-02      1.20e-01    1.09e-01    1.0e-03
   4940      3.44e+00    2.96e+00      5.41e-02    4.19e-02      1.09e-01    9.35e-02    1.0e-03
   4959      3.44e+00    3.02e+00      4.19e-02    3.05e-02      1.09e-01    9.54e-02    1.0e-03
   4978      3.68e+00    3.18e+00      4.58e-02    3.29e-02      1.16e-01    1.01e-01    1.0e-03
