Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
89.2000       -451.5564    -454.2265       2.6701   333.2
89.2500       -451.8977    -454.0807       2.1830   272.4
89.3000       -451.6721    -454.1663       2.4942   311.2
89.3500       -451.2825    -453.7571       2.4746   308.8
89.4000       -451.8325    -454.0481       2.2156   276.5
89.4500       -451.4354    -454.2129       2.7775   346.6
89.5000       -452.1212    -454.0405       1.9194   239.5
89.5500       -452.0374    -453.9438       1.9064   237.9
89.6000       -451.7955    -453.9013       2.1057   262.8
89.6500       -451.2884    -454.0308       2.7425   342.2
89.7000       -451.7270    -454.3423       2.6154   326.3
89.7500       -451.9445    -454.2613       2.3168   289.1
89.8000       -451.4962    -453.9886       2.4924   311.0
89.8500       -451.7188    -454.0381       2.3193   289.4
89.9000       -451.5533    -453.6801       2.1268   265.4
89.9500       -451.7398    -454.2949       2.5551   318.8
90.0000       -451.8659    -454.0456       2.1797   272.0
90.0500       -451.9546    -454.2779       2.3234   289.9
90.1000       -451.6910    -453.8172       2.1262   265.3
90.1500       -452.1085    -454.5220       2.4135   301.2
90.2000       -451.9729    -454.0464       2.0735   258.7
90.2500       -451.8943    -453.9838       2.0895   260.7
90.3000       -451.6585    -453.6663       2.0078   250.5
90.3500       -451.6874    -454.1641       2.4767   309.0
90.4000       -451.9209    -454.2111       2.2902   285.8
90.4500       -451.8772    -453.8583       1.9811   247.2
90.5000       -451.7498    -454.4797       2.7299   340.6
90.5500       -451.9825    -454.0411       2.0586   256.9
90.6000       -451.7102    -453.9830       2.2727   283.6
90.6500       -452.1794    -454.1695       1.9902   248.3
90.7000       -452.1190    -454.5496       2.4307   303.3
90.7500       -451.6809    -453.6396       1.9587   244.4
90.8000       -452.0124    -454.2950       2.2826   284.8
90.8500       -451.5439    -453.9186       2.3746   296.3
90.9000       -450.8935    -453.5676       2.6741   333.7
90.9500       -450.8804    -453.6244       2.7440   342.4
91.0000       -450.9882    -453.9250       2.9368   366.5
91.0500       -451.1211    -453.6078       2.4866   310.3
91.1000       -451.4286    -454.1255       2.6968   336.5
91.1500       -451.4311    -454.0602       2.6291   328.1
91.2000       -451.6291    -454.0864       2.4572   306.6
91.2500       -451.6799    -453.9402       2.2603   282.0
91.3000       -451.8296    -454.2439       2.4142   301.2
91.3500       -451.9996    -454.1110       2.1114   263.5
91.4000       -452.0561    -454.0886       2.0325   253.6
91.4500       -452.4828    -454.5204       2.0375   254.2
91.5000       -451.8022    -453.9014       2.0993   261.9
91.5500       -451.6913    -454.1961       2.5048   312.6
91.6000       -451.4354    -453.6622       2.2268   277.9
91.6500       -451.5185    -454.2594       2.7409   342.0
91.7000       -452.2679    -454.3149       2.0470   255.4
91.7500       -452.0647    -454.3785       2.3137   288.7
91.8000       -451.5892    -454.0855       2.4963   311.5
91.8500       -452.1321    -454.1532       2.0211   252.2
91.9000       -452.1673    -454.5459       2.3786   296.8
91.9500       -452.0781    -454.2422       2.1641   270.0
92.0000       -451.7974    -453.9352       2.1378   266.8
92.0500       -452.2683    -454.6691       2.4007   299.6
92.1000       -452.8307    -454.7020       1.8713   233.5
92.1500       -452.2130    -454.2032       1.9902   248.3
92.2000       -451.4317    -454.0992       2.6675   332.9
92.2500       -451.2611    -453.7999       2.5387   316.8
92.3000       -451.1503    -453.6863       2.5360   316.4
92.3500       -451.4845    -453.9367       2.4522   306.0
92.4000       -451.8162    -453.9865       2.1703   270.8
92.4500       -452.0706    -454.2593       2.1887   273.1
92.5000       -451.7707    -454.1910       2.4203   302.0
92.5500       -452.2228    -454.1919       1.9691   245.7
92.6000       -452.0150    -454.6824       2.6674   332.8
92.6500       -452.0093    -454.2442       2.2349   278.9
92.7000       -451.7210    -453.9555       2.2345   278.8
92.7500       -452.1614    -454.1899       2.0285   253.1
92.8000       -451.8781    -453.8607       1.9827   247.4
92.8500       -451.8060    -454.0425       2.2365   279.1
92.9000       -452.2739    -454.5389       2.2650   282.6
92.9500       -452.4746    -454.2731       1.7986   224.4
93.0000       -452.2390    -454.3889       2.1499   268.3
93.0500       -452.1975    -454.4792       2.2817   284.7
93.1000       -451.9911    -454.2588       2.2677   283.0
93.1500       -451.7467    -454.1280       2.3813   297.1
93.2000       -451.4058    -453.7539       2.3481   293.0
93.2500       -452.3376    -454.5584       2.2208   277.1
93.3000       -451.9853    -453.8884       1.9032   237.5
93.3500       -451.5165    -453.7566       2.2402   279.5
93.4000       -451.5202    -454.0925       2.5723   321.0
93.4500       -451.0292    -453.5929       2.5637   319.9
93.5000       -451.1962    -453.8021       2.6058   325.2
93.5500       -451.6594    -453.7911       2.1317   266.0
93.6000       -452.0123    -454.1375       2.1252   265.2
93.6500       -451.8731    -453.9798       2.1068   262.9
93.7000       -451.4399    -453.7280       2.2881   285.5
93.7500       -451.5960    -454.1560       2.5600   319.4
93.8000       -451.1475    -453.4917       2.3442   292.5
93.8500       -451.4097    -453.4504       2.0407   254.6
93.9000       -451.2325    -453.6792       2.4467   305.3
93.9500       -451.6084    -453.8385       2.2302   278.3
94.0000       -451.2116    -453.7356       2.5240   314.9
94.0500       -451.2568    -453.6937       2.4370   304.1
94.1000       -451.3371    -453.8740       2.5369   316.6
94.1500       -451.4826    -453.6363       2.1537   268.7
94.2000       -451.7050    -453.7686       2.0636   257.5
94.2500       -451.7047    -453.8214       2.1167   264.1
94.3000       -451.8151    -454.0903       2.2751   283.9
94.3500       -451.7316    -454.0119       2.2804   284.5
94.4000       -451.3038    -453.3781       2.0743   258.8
94.4500       -451.4822    -453.9613       2.4791   309.3
94.5000       -451.4632    -453.9160       2.4528   306.1
94.5500       -451.6196    -453.7886       2.1689   270.6
94.6000       -451.7413    -454.4689       2.7276   340.4
94.6500       -451.8113    -454.1367       2.3254   290.2
94.7000       -451.7131    -454.2893       2.5762   321.5
94.7500       -451.2770    -453.9535       2.6765   334.0
94.8000       -451.0907    -454.0015       2.9108   363.2
94.8500       -451.0829    -453.5447       2.4618   307.2
94.9000       -451.2867    -454.1388       2.8521   355.9
94.9500       -451.4353    -453.7717       2.3364   291.5
95.0000       -451.2205    -453.7455       2.5250   315.1
95.0500       -451.4951    -454.0400       2.5449   317.6
95.1000       -451.8662    -454.0001       2.1338   266.3
95.1500       -451.8647    -453.9132       2.0485   255.6
95.2000       -452.0579    -454.1390       2.0811   259.7
95.2500       -451.5459    -453.9649       2.4191   301.9
95.3000       -451.5169    -454.0705       2.5535   318.6
95.3500       -451.2104    -453.6167       2.4063   300.3
95.4000       -451.5005    -453.8133       2.3127   288.6
95.4500       -451.5191    -453.9749       2.4558   306.4
95.5000       -451.1665    -453.6072       2.4406   304.5
95.5500       -451.1937    -453.7527       2.5589   319.3
95.6000       -451.3482    -453.8685       2.5203   314.5
95.6500       -451.1246    -454.1191       2.9945   373.7
95.7000       -451.2894    -453.4082       2.1188   264.4
95.7500       -451.3451    -453.5936       2.2485   280.6
95.8000       -451.7749    -454.0417       2.2668   282.9
95.8500       -451.6945    -453.9404       2.2459   280.2
95.9000       -451.7050    -454.3214       2.6164   326.5
95.9500       -451.2251    -453.8079       2.5828   322.3
96.0000       -451.8189    -453.9372       2.1182   264.3
96.0500       -451.1623    -453.9306       2.7682   345.4
96.1000       -451.3605    -453.9373       2.5768   321.5
96.1500       -451.8722    -454.2018       2.3296   290.7
96.2000       -451.4942    -453.9393       2.4451   305.1
96.2500       -451.2403    -453.7741       2.5338   316.2
96.3000       -451.1450    -453.5825       2.4374   304.1
96.3500       -451.4693    -453.7627       2.2934   286.2
96.4000       -451.9164    -454.3638       2.4474   305.4
96.4500       -451.7599    -454.0810       2.3211   289.6
96.5000       -452.1188    -454.4434       2.3246   290.1
96.5500       -451.6413    -454.1758       2.5345   316.3
96.6000       -451.6411    -454.0489       2.4078   300.4
96.6500       -451.2208    -453.7262       2.5054   312.6
96.7000       -451.1319    -453.9292       2.7973   349.0
96.7500       -451.2005    -453.7544       2.5539   318.7
96.8000       -451.6095    -453.9319       2.3223   289.8
96.8500       -451.9084    -454.2315       2.3231   289.9
96.9000       -451.5878    -453.7161       2.1283   265.6
96.9500       -451.2841    -454.1498       2.8658   357.6
97.0000       -451.5879    -453.8880       2.3002   287.0
97.0500       -451.8653    -453.8174       1.9521   243.6
97.1000       -451.7196    -453.9422       2.2227   277.3
97.1500       -451.5908    -454.1967       2.6059   325.2
97.2000       -451.5288    -454.2162       2.6874   335.3
97.2500       -451.6841    -453.9530       2.2689   283.1
97.3000       -451.8382    -454.1691       2.3309   290.8
97.3500       -451.5612    -454.0567       2.4955   311.4
97.4000       -451.5971    -453.8598       2.2627   282.3
97.4500       -451.5161    -454.1272       2.6112   325.8
97.5000       -451.6702    -454.2426       2.5724   321.0
97.5500       -451.7560    -454.3269       2.5709   320.8
97.6000       -451.8276    -454.3691       2.5415   317.1
97.6500       -451.7688    -454.2240       2.4552   306.4
97.7000       -452.0104    -454.1481       2.1378   266.8
97.7500       -451.8937    -454.3355       2.4418   304.7
97.8000       -451.8928    -454.4219       2.5291   315.6
97.8500       -451.9027    -454.3029       2.4003   299.5
97.9000       -451.8705    -454.3037       2.4331   303.6
97.9500       -452.0384    -454.1074       2.0690   258.2
98.0000       -452.0195    -454.2677       2.2482   280.5
98.0500       -451.8553    -453.9368       2.0815   259.7
98.1000       -451.5717    -453.9068       2.3350   291.4
98.1500       -451.8234    -454.1890       2.3656   295.2
98.2000       -452.0862    -454.1660       2.0798   259.5
98.2500       -451.9116    -454.2068       2.2952   286.4
98.3000       -452.1062    -454.3819       2.2757   284.0
98.3500       -451.7969    -454.5300       2.7331   341.0
98.4000       -451.8665    -453.9579       2.0914   261.0
98.4500       -451.9659    -454.2542       2.2883   285.5
98.5000       -452.4596    -454.8018       2.3422   292.3
98.5500       -451.9236    -454.2389       2.3153   288.9
98.6000       -451.8682    -454.2654       2.3972   299.1
98.6500       -451.6158    -454.0228       2.4069   300.3
98.7000       -451.1415    -453.9736       2.8321   353.4
98.7500       -451.3425    -453.7423       2.3998   299.4
98.8000       -451.5575    -453.8939       2.3364   291.5
98.8500       -451.6081    -454.1508       2.5427   317.3
98.9000       -452.0456    -454.4902       2.4446   305.0
98.9500       -452.0385    -454.3006       2.2620   282.3
99.0000       -452.0185    -454.3801       2.3616   294.7
99.0500       -451.7648    -454.3999       2.6351   328.8
99.1000       -451.6523    -454.2129       2.5606   319.5
99.1500       -451.2114    -453.5159       2.3044   287.5
99.2000       -451.2083    -454.1567       2.9483   367.9
99.2500       -451.2319    -453.4870       2.2551   281.4
99.3000       -451.6119    -454.2114       2.5995   324.4
99.3500       -451.5694    -453.9256       2.3562   294.0
99.4000       -451.6485    -453.9828       2.3343   291.3
99.4500       -451.9777    -454.5606       2.5829   322.3
99.5000       -451.8396    -454.1961       2.3565   294.0
99.5500       -451.9337    -454.6068       2.6731   333.5
99.6000       -452.0938    -454.0666       1.9728   246.2
99.6500       -452.0125    -454.3846       2.3721   296.0
99.7000       -451.9625    -454.5063       2.5438   317.4
99.7500       -452.3066    -454.2463       1.9397   242.0
99.8000       -452.6578    -454.6768       2.0190   251.9
99.8500       -452.5508    -454.7626       2.2118   276.0
99.9000       -452.4169    -454.5289       2.1120   263.5
99.9500       -451.8432    -454.3468       2.5036   312.4
100.0000      -451.7179    -454.3604       2.6424   329.7
100.0500      -451.8801    -454.2280       2.3479   293.0
100.1000      -451.9470    -454.0315       2.0844   260.1
100.1500      -451.9044    -454.3242       2.4198   301.9
100.2000      -452.1472    -454.5875       2.4403   304.5
100.2500      -451.9625    -454.0924       2.1300   265.8
100.3000      -452.1247    -454.2716       2.1469   267.9
100.3500      -451.8639    -454.2301       2.3662   295.2
100.4000      -451.8179    -454.1513       2.3333   291.2
100.4500      -452.2200    -454.1238       1.9038   237.6
100.5000      -452.2417    -454.3388       2.0971   261.7
100.5500      -451.6309    -454.1833       2.5523   318.5
100.6000      -451.8440    -454.1261       2.2821   284.8
100.6500      -452.1769    -454.2702       2.0934   261.2
100.7000      -452.2394    -454.5640       2.3246   290.1
100.7500      -452.7908    -454.5719       1.7811   222.2
100.8000      -452.6072    -454.7878       2.1806   272.1
100.8500      -452.0843    -454.1006       2.0163   251.6
100.9000      -451.9876    -454.2588       2.2712   283.4
100.9500      -452.4313    -454.3705       1.9392   242.0
101.0000      -452.2772    -454.2831       2.0059   250.3
101.0500      -451.8821    -454.3131       2.4311   303.3
101.1000      -451.9430    -454.1795       2.2365   279.1
101.1500      -452.3552    -454.3477       1.9925   248.6
101.2000      -452.2975    -454.4842       2.1867   272.9
101.2500      -451.8520    -453.9890       2.1370   266.7
101.3000      -451.6669    -453.9483       2.2815   284.7
101.3500      -451.7303    -453.7259       1.9956   249.0
101.4000      -451.1210    -453.3270       2.2060   275.3
101.4500      -450.7240    -453.5632       2.8393   354.3
101.5000      -451.6942    -453.8574       2.1631   269.9
101.5500      -451.7093    -454.0531       2.3438   292.5
101.6000      -451.7456    -454.2278       2.4821   309.7
101.6500      -451.8509    -454.2996       2.4487   305.5
101.7000      -451.6093    -453.9373       2.3280   290.5
101.7500      -451.5074    -453.6883       2.1810   272.1
101.8000      -451.9845    -454.3394       2.3548   293.8
101.8500      -451.9774    -454.0697       2.0923   261.1
101.9000      -452.0007    -454.1837       2.1830   272.4
101.9500      -451.9140    -454.3229       2.4090   300.6
102.0000      -451.5917    -454.1353       2.5436   317.4
102.0500      -450.8353    -453.5385       2.7032   337.3
102.1000      -450.9547    -453.6789       2.7242   339.9
102.1500      -451.6083    -453.8769       2.2686   283.1
102.2000      -451.6754    -453.9195       2.2442   280.0
102.2500      -451.8890    -454.2865       2.3974   299.1
102.3000      -452.2085    -454.4118       2.2033   274.9
102.3500      -451.7443    -454.3106       2.5663   320.2
102.4000      -451.7389    -454.1387       2.3997   299.4
102.4500      -451.8636    -454.0425       2.1788   271.9
102.5000      -451.9404    -453.8610       1.9206   239.7
102.5500      -451.6007    -454.1316       2.5309   315.8
102.6000      -452.0920    -454.3371       2.2450   280.1
102.6500      -451.7349    -454.0329       2.2980   286.7
102.7000      -451.6427    -454.3453       2.7025   337.2
102.7500      -451.6796    -454.1854       2.5058   312.7
102.8000      -451.3416    -453.6782       2.3367   291.6
102.8500      -451.5527    -454.1375       2.5848   322.5
102.9000      -451.5609    -454.1397       2.5788   321.8
102.9500      -451.6727    -454.0425       2.3698   295.7
103.0000      -451.6526    -453.9341       2.2816   284.7
103.0500      -451.8077    -454.3992       2.5914   323.4
103.1000      -451.5325    -454.0076       2.4751   308.8
103.1500      -451.5803    -454.1271       2.5468   317.8
103.2000      -451.7633    -453.6381       1.8748   233.9
103.2500      -452.0495    -454.2404       2.1908   273.4
103.3000      -452.3445    -454.1238       1.7793   222.0
103.3500      -452.2600    -454.4617       2.2017   274.7
103.4000      -452.0885    -454.4284       2.3399   292.0
103.4500      -452.0258    -454.4430       2.4173   301.6
103.5000      -451.7470    -454.0676       2.3206   289.6
103.5500      -451.6979    -453.8480       2.1501   268.3
103.6000      -451.8034    -454.2541       2.4507   305.8
103.6500      -451.5724    -454.1747       2.6023   324.7
103.7000      -451.8207    -454.2697       2.4489   305.6
103.7500      -451.6202    -453.9564       2.3362   291.5
103.8000      -451.8444    -454.2681       2.4237   302.4
103.8500      -451.7912    -454.3853       2.5941   323.7
103.9000      -451.7111    -453.8598       2.1486   268.1
103.9500      -451.2128    -453.9263       2.7135   338.6
104.0000      -450.9408    -453.9523       3.0115   375.8
104.0500      -450.8766    -454.0908       3.2142   401.1
104.1000      -450.6758    -453.3400       2.6642   332.4
104.1500      -451.0457    -453.4765       2.4308   303.3
104.2000      -450.7791    -453.7704       2.9913   373.3
104.2500      -451.0325    -453.6864       2.6539   331.2
104.3000      -451.5602    -453.9875       2.4274   302.9
104.3500      -451.2574    -453.7894       2.5320   315.9
104.4000      -451.8789    -453.9741       2.0952   261.4
104.4500      -452.0286    -453.9794       1.9508   243.4
104.5000      -452.2080    -454.3265       2.1184   264.3
104.5500      -451.8607    -453.9190       2.0583   256.8
104.6000      -451.6052    -454.0241       2.4190   301.8
104.6500      -451.7350    -454.1662       2.4312   303.4
104.7000      -451.7553    -454.4295       2.6742   333.7
104.7500      -451.8019    -453.8528       2.0509   255.9
104.8000      -451.9305    -454.2133       2.2827   284.8
104.8500      -451.5979    -453.9198       2.3219   289.7
104.9000      -452.0365    -454.4840       2.4476   305.4
104.9500      -452.3746    -454.3349       1.9603   244.6
105.0000      -452.1793    -453.9995       1.8202   227.1
105.0500      -452.4127    -454.3184       1.9057   237.8
105.1000      -452.2975    -454.3781       2.0806   259.6
105.1500      -451.4956    -454.1430       2.6474   330.3
105.2000      -451.9754    -454.3514       2.3760   296.5
105.2500      -451.6492    -453.9193       2.2701   283.3
105.3000      -451.6138    -454.0435       2.4297   303.2
105.3500      -451.5938    -454.0917       2.4978   311.7
105.4000      -451.7791    -454.2251       2.4460   305.2
105.4500      -451.7395    -454.0995       2.3600   294.5
105.5000      -452.2276    -454.2057       1.9780   246.8
105.5500      -451.9852    -454.1643       2.1791   271.9
105.6000      -452.4324    -454.4040       1.9716   246.0
105.6500      -452.1312    -454.1488       2.0176   251.8
105.7000      -451.3053    -453.9059       2.6006   324.5
105.7500      -451.6594    -453.8010       2.1416   267.2
105.8000      -451.6836    -453.8980       2.2143   276.3
105.8500      -451.2549    -453.8133       2.5585   319.2
105.9000      -451.3923    -453.9312       2.5388   316.8
105.9500      -451.6078    -454.1849       2.5771   321.6
106.0000      -451.7305    -453.9557       2.2253   277.7
106.0500      -451.5581    -453.7838       2.2257   277.7
106.1000      -452.0326    -454.5306       2.4980   311.7
106.1500      -452.0534    -454.4079       2.3546   293.8
106.2000      -451.7289    -454.3345       2.6056   325.1
106.2500      -452.0258    -454.1187       2.0929   261.1
106.3000      -452.0763    -453.9728       1.8965   236.6
106.3500      -452.0289    -454.4785       2.4496   305.7
106.4000      -451.9446    -454.0711       2.1266   265.4
106.4500      -451.3327    -454.1083       2.7756   346.3
106.5000      -451.7126    -454.1635       2.4509   305.8
106.5500      -452.0433    -454.3343       2.2909   285.9
106.6000      -451.9869    -454.3169       2.3300   290.7
106.6500      -451.9422    -454.2831       2.3409   292.1
106.7000      -451.4523    -454.1033       2.6510   330.8
106.7500      -451.4195    -454.0274       2.6079   325.4
106.8000      -451.2673    -453.9090       2.6417   329.6
106.8500      -451.1888    -453.6937       2.5049   312.6
106.9000      -450.8960    -453.6018       2.7058   337.6
106.9500      -450.9199    -453.6181       2.6982   336.7
107.0000      -451.5185    -454.3241       2.8057   350.1
107.0500      -451.5074    -453.9322       2.4248   302.6
107.1000      -451.9162    -454.2651       2.3489   293.1
107.1500      -452.0782    -454.1487       2.0705   258.4
107.2000      -451.5962    -454.2013       2.6050   325.1
107.2500      -452.1607    -454.3356       2.1748   271.4
107.3000      -452.1327    -453.9104       1.7777   221.8
107.3500      -451.7718    -454.0415       2.2697   283.2
107.4000      -451.4070    -454.1474       2.7404   341.9
107.4500      -451.3011    -453.5524       2.2513   280.9
107.5000      -451.2406    -453.9346       2.6940   336.2
107.5500      -451.2309    -453.5072       2.2763   284.0
107.6000      -451.5818    -454.2069       2.6251   327.6
107.6500      -451.8130    -454.2926       2.4796   309.4
107.7000      -452.2088    -454.3442       2.1355   266.5
107.7500      -451.4625    -453.9426       2.4801   309.5
107.8000      -451.5403    -454.2067       2.6664   332.7
107.8500      -451.9923    -454.2820       2.2896   285.7
107.9000      -451.5574    -453.8466       2.2891   285.6
107.9500      -451.8190    -454.1728       2.3538   293.7
108.0000      -451.7778    -454.2179       2.4401   304.5
108.0500      -452.0360    -454.2064       2.1705   270.8
108.1000      -451.8171    -453.9688       2.1517   268.5
108.1500      -451.4523    -454.1000       2.6477   330.4
108.2000      -451.5522    -454.1646       2.6124   326.0
108.2500      -451.7920    -454.0701       2.2781   284.3
108.3000      -451.3617    -454.0729       2.7113   338.3
108.3500      -451.2367    -454.0424       2.8058   350.1
108.4000      -450.9825    -454.0613       3.0788   384.2
108.4500      -451.0373    -453.8252       2.7879   347.9
108.5000      -451.0471    -453.8865       2.8394   354.3
108.5500      -451.6538    -454.2531       2.5993   324.3
108.6000      -451.2249    -453.8143       2.5894   323.1
108.6500      -451.6899    -453.9201       2.2302   278.3
108.7000      -451.9990    -454.1797       2.1807   272.1
108.7500      -451.8025    -454.6072       2.8047   350.0
108.8000      -452.0648    -454.2606       2.1958   274.0
108.8500      -452.5195    -454.4492       1.9297   240.8
108.9000      -452.3154    -454.4033       2.0879   260.5
108.9500      -452.0492    -454.2747       2.2255   277.7
109.0000      -451.7607    -454.1253       2.3646   295.1
109.0500      -451.9531    -454.3145       2.3615   294.7
109.1000      -451.8765    -454.4246       2.5481   317.9
109.1500      -451.6710    -454.0291       2.3581   294.2
109.2000      -451.5071    -453.9352       2.4282   303.0
109.2500      -451.5562    -453.9712       2.4150   301.3
109.3000      -451.7382    -454.2904       2.5522   318.5
109.3500      -451.8214    -453.9932       2.1718   271.0
109.4000      -451.8917    -453.8262       1.9345   241.4
109.4500      -451.8726    -454.1968       2.3241   290.0
109.5000      -451.2182    -453.7615       2.5432   317.3
109.5500      -451.3297    -453.3371       2.0074   250.5
109.6000      -450.4696    -453.6842       3.2146   401.1
109.6500      -450.8065    -453.7236       2.9171   364.0
109.7000      -451.4127    -453.9534       2.5407   317.0
109.7500      -451.5625    -454.0736       2.5110   313.3
109.8000      -451.1890    -453.6330       2.4440   305.0
109.8500      -451.4499    -453.8534       2.4035   299.9
109.9000      -451.3785    -454.0238       2.6453   330.1
109.9500      -451.6406    -454.0351       2.3945   298.8
110.0000      -451.3008    -453.6990       2.3982   299.2
110.0500      -451.4269    -453.8153       2.3885   298.0
110.1000      -451.4058    -453.7058       2.3001   287.0
110.1500      -452.0765    -454.4427       2.3661   295.2
110.2000      -451.5008    -453.9824       2.4816   309.7
110.2500      -451.0217    -453.6249       2.6032   324.8
110.3000      -450.9591    -453.5962       2.6371   329.1
110.3500      -450.5811    -453.5104       2.9293   365.5
110.4000      -450.6379    -453.7455       3.1076   387.8
110.4500      -450.6777    -453.6978       3.0201   376.8
110.5000      -451.2052    -453.9785       2.7733   346.1
110.5500      -451.5210    -454.1950       2.6740   333.7
110.6000      -451.1488    -453.9923       2.8436   354.8
110.6500      -451.2472    -453.5634       2.3161   289.0
110.7000      -451.3424    -453.8961       2.5537   318.7
110.7500      -451.3994    -453.9533       2.5539   318.7
110.8000      -451.5485    -453.9309       2.3824   297.3
110.8500      -451.2915    -454.2326       2.9411   367.0
110.9000      -451.3745    -453.7909       2.4164   301.5
110.9500      -451.3393    -453.9842       2.6450   330.0
111.0000      -450.9111    -454.0871       3.1759   396.3
111.0500      -451.1319    -453.7804       2.6485   330.5
111.1000      -451.4807    -454.0595       2.5788   321.8
111.1500      -451.7809    -454.3471       2.5662   320.2
111.2000      -451.7579    -454.2177       2.4598   306.9
111.2500      -451.8378    -454.3796       2.5418   317.2
111.3000      -451.8193    -453.8775       2.0582   256.8
111.3500      -451.6366    -453.7622       2.1257   265.2
111.4000      -452.0026    -454.0647       2.0621   257.3
111.4500      -451.7370    -454.1354       2.3984   299.3
111.5000      -452.1187    -454.2969       2.1782   271.8
111.5500      -451.2794    -453.9869       2.7075   337.8
111.6000      -451.7062    -453.8916       2.1854   272.7
111.6500      -451.8636    -454.3356       2.4720   308.5
111.7000      -452.0265    -454.1767       2.1502   268.3
111.7500      -452.1299    -454.3357       2.2058   275.2
111.8000      -451.9831    -454.1256       2.1425   267.3
111.8500      -452.3785    -454.3385       1.9600   244.6
111.9000      -452.1206    -454.3727       2.2521   281.0
111.9500      -451.9810    -454.5826       2.6017   324.6
112.0000      -451.8784    -453.9591       2.0807   259.6
112.0500      -451.7613    -454.1554       2.3941   298.7
112.1000      -451.8272    -454.2563       2.4291   303.1
112.1500      -451.4497    -454.2460       2.7962   348.9
112.2000      -451.0960    -453.8378       2.7419   342.1
112.2500      -451.1281    -453.7009       2.5728   321.0
112.3000      -451.5548    -454.0221       2.4672   307.9
112.3500      -451.6936    -454.2954       2.6018   324.7
112.4000      -451.1362    -453.7287       2.5925   323.5
112.4500      -451.4398    -454.1011       2.6613   332.1
112.5000      -451.4583    -454.0934       2.6351   328.8
112.5500      -451.0689    -453.7743       2.7054   337.6
112.6000      -451.2564    -453.9100       2.6536   331.1
112.6500      -451.6988    -454.1738       2.4750   308.8
112.7000      -452.1228    -454.5087       2.3860   297.7
112.7500      -451.9793    -454.4002       2.4210   302.1
112.8000      -451.6486    -454.2642       2.6156   326.4
112.8500      -451.6303    -453.8933       2.2630   282.4
112.9000      -451.9405    -454.3716       2.4311   303.3
112.9500      -451.9895    -454.3363       2.3468   292.8
113.0000      -451.6036    -453.9846       2.3810   297.1
113.0500      -451.5161    -453.8180       2.3019   287.2
113.1000      -451.9920    -454.0976       2.1057   262.7
113.1500      -451.8600    -454.3212       2.4612   307.1
113.2000      -451.7189    -454.1403       2.4213   302.1
113.2500      -451.9174    -453.8945       1.9771   246.7
113.3000      -452.1261    -454.3221       2.1959   274.0
113.3500      -452.0371    -454.2449       2.2078   275.5
113.4000      -451.3951    -454.1083       2.7132   338.6
113.4500      -451.1191    -453.9804       2.8612   357.0
113.5000      -451.7836    -454.3296       2.5460   317.7
113.5500      -451.4497    -453.8839       2.4342   303.7
113.6000      -451.5737    -453.6876       2.1139   263.8
113.6500      -451.8950    -454.3166       2.4216   302.2
113.7000      -451.8366    -453.9091       2.0725   258.6
113.7500      -451.7949    -454.1854       2.3904   298.3
113.8000      -451.4999    -454.0469       2.5470   317.8
113.8500      -451.4706    -454.0085       2.5379   316.7
113.9000      -451.4206    -453.7260       2.3054   287.7
113.9500      -451.4471    -453.6791       2.2319   278.5
114.0000      -451.8534    -454.0216       2.1682   270.6
114.0500      -452.1325    -454.3181       2.1856   272.7
114.1000      -452.1213    -454.4785       2.3571   294.1
114.1500      -451.9907    -454.2079       2.2171   276.7
114.2000      -451.5535    -453.8221       2.2686   283.1
114.2500      -451.6106    -453.9174       2.3069   287.8
114.3000      -451.5404    -453.9022       2.3617   294.7
114.3500      -451.6038    -454.0242       2.4203   302.0
114.4000      -451.8206    -454.3539       2.5334   316.1
114.4500      -451.5653    -454.0873       2.5220   314.7
114.5000      -451.8113    -454.0639       2.2526   281.1
114.5500      -451.5849    -454.1585       2.5736   321.1
114.6000      -451.7542    -454.0745       2.3204   289.5
114.6500      -451.7417    -454.2448       2.5031   312.3
114.7000      -451.8747    -454.0724       2.1977   274.2
114.7500      -451.4280    -454.1203       2.6923   335.9
114.8000      -451.4247    -453.6000       2.1753   271.4
114.8500      -451.5250    -453.9178       2.3928   298.6
114.9000      -451.3957    -453.9399       2.5442   317.5
114.9500      -451.5926    -454.4012       2.8086   350.5
115.0000      -451.7400    -454.1812       2.4412   304.6
115.0500      -451.9591    -454.0784       2.1193   264.4
115.1000      -451.8654    -453.8284       1.9630   244.9
115.1500      -451.9867    -454.1569       2.1702   270.8
115.2000      -451.7774    -454.3372       2.5598   319.4
115.2500      -451.5376    -454.2286       2.6911   335.8
115.3000      -451.4996    -453.8542       2.3547   293.8
115.3500      -452.2455    -454.4560       2.2105   275.8
115.4000      -452.2984    -454.2484       1.9500   243.3
115.4500      -452.3509    -454.6194       2.2686   283.1
115.5000      -451.7757    -454.2604       2.4847   310.0
115.5500      -451.4555    -454.0756       2.6201   326.9
115.6000      -451.9638    -454.1197       2.1559   269.0
115.6500      -451.6251    -454.2471       2.6220   327.2
115.7000      -451.6457    -454.1311       2.4854   310.1
115.7500      -451.6767    -454.3710       2.6944   336.2
115.8000      -452.0192    -454.3885       2.3693   295.6
115.8500      -452.0085    -454.3905       2.3821   297.2
115.9000      -452.3778    -454.4730       2.0952   261.4
115.9500      -452.2322    -453.9483       1.7161   214.1
116.0000      -452.1594    -454.6235       2.4641   307.5
