epoch,lr_schedule,step,test_energy_mae,test_energy_rmse,test_forces_mae,test_forces_rmse,test_loss,train_energy_mae,train_energy_rmse,train_forces_mae,train_forces_rmse,train_loss,val_energy_mae,val_energy_rmse,val_forces_mae,val_forces_rmse,val_loss
84,,849,,,,,,0.30192044377326965,0.33563634753227234,0.10340052098035812,0.13488173484802246,0.0191376730799675,,,,,
84,,849,,,,,,,,,,,0.1901816874742508,0.24232365190982819,0.12020108848810196,0.16014917194843292,0.025978486984968185
,0.001,850,,,,,,,,,,,,,,,
85,,859,,,,,,,,,,,0.1888488233089447,0.2406298965215683,0.1197197288274765,0.15954560041427612,0.025779275223612785
,0.001,860,,,,,,,,,,,,,,,
86,,869,,,,,,,,,,,0.1863340139389038,0.23758605122566223,0.11923234909772873,0.15893951058387756,0.025573620572686195
,0.001,870,,,,,,,,,,,,,,,
87,,879,,,,,,,,,,,0.18427662551403046,0.23485621809959412,0.11875656247138977,0.15833808481693268,0.025371814146637917
,0.001,880,,,,,,,,,,,,,,,
88,,889,,,,,,,,,,,0.18289625644683838,0.23310019075870514,0.11826935410499573,0.15774279832839966,0.025177322328090668
,0.001,890,,,,,,,,,,,,,,,
89,,899,,,,,,0.12708726525306702,0.16376204788684845,0.10153799504041672,0.13391348719596863,0.01802167296409607,,,,,
89,,899,,,,,,,,,,,0.181359201669693,0.2312704473733902,0.11779628694057465,0.15716028213500977,0.024987220764160156
,0.001,900,,,,,,,,,,,,,,,
90,,909,,,,,,,,,,,0.1813608556985855,0.2314063459634781,0.11731928586959839,0.15657676756381989,0.024806611239910126
,0.001,910,,,,,,,,,,,,,,,
91,,919,,,,,,,,,,,0.1798316240310669,0.22940537333488464,0.11685303598642349,0.15601439774036407,0.024623356759548187
,0.001,920,,,,,,,,,,,,,,,
92,,929,,,,,,,,,,,0.17904478311538696,0.22833998501300812,0.11641687899827957,0.15548889338970184,0.024456417188048363
,0.001,930,,,,,,,,,,,,,,,
93,,939,,,,,,,,,,,0.17838241159915924,0.22705961763858795,0.11596554517745972,0.1549411565065384,0.02428225427865982
,0.001,940,,,,,,,,,,,,,,,
94,,949,,,,,,0.20768895745277405,0.24308103322982788,0.09904918819665909,0.12935981154441833,0.017157506197690964,,,,,
94,,949,,,,,,,,,,,0.17868736386299133,0.22748078405857086,0.11553601175546646,0.15443675220012665,0.024129681289196014
,0.001,950,,,,,,,,,,,,,,,
95,,959,,,,,,,,,,,0.1784610152244568,0.22642508149147034,0.11511880904436111,0.1539333164691925,0.0239711944013834
,0.001,960,,,,,,,,,,,,,,,
96,,969,,,,,,,,,,,0.17776371538639069,0.22575706243515015,0.11471995711326599,0.1534513384103775,0.023821504786610603
,0.001,970,,,,,,,,,,,,,,,
97,,979,,,,,,,,,,,0.1765790581703186,0.2239273190498352,0.11433009803295135,0.15298306941986084,0.023671215400099754
,0.001,980,,,,,,,,,,,,,,,
98,,989,,,,,,,,,,,0.17560407519340515,0.22286464273929596,0.11392921954393387,0.15250521898269653,0.023521950468420982
,0.001,990,,,,,,,,,,,,,,,
99,,999,,,,,,0.2184014767408371,0.2515648305416107,0.09309080988168716,0.1236300840973854,0.015764404088258743,,,,,
99,,999,,,,,,,,,,,0.17491653561592102,0.22204604744911194,0.11353066563606262,0.1520373672246933,0.023377250880002975
,0.001,1000,,,,,,,,,,,,,,,
100,,1009,,,,,,,,,,,0.1739576756954193,0.22066433727741241,0.11314085125923157,0.15157581865787506,0.023232407867908478
,0.001,1010,,,,,,,,,,,,,,,
101,,1019,,,,,,,,,,,0.1730557382106781,0.21952274441719055,0.11275596916675568,0.15111896395683289,0.02309047430753708
,0.001,1020,,,,,,,,,,,,,,,
102,,1029,,,,,,,,,,,0.17325341701507568,0.21930009126663208,0.11237949132919312,0.15067166090011597,0.02295585721731186
,0.001,1030,,,,,,,,,,,,,,,
103,,1039,,,,,,,,,,,0.173500657081604,0.2197457104921341,0.11200325191020966,0.15023882687091827,0.02282886952161789
,0.001,1040,,,,,,,,,,,,,,,
104,,1049,,,,,,0.22156886756420135,0.25525256991386414,0.09392494708299637,0.12074464559555054,0.015085015445947647,,,,,
104,,1049,,,,,,,,,,,0.17250271141529083,0.21795906126499176,0.1116514578461647,0.14981941878795624,0.022696461528539658
,0.001,1050,,,,,,,,,,,,,,,
105,,1059,,,,,,,,,,,0.1706651896238327,0.21659497916698456,0.11129744350910187,0.14940257370471954,0.022567056119441986
,0.001,1060,,,,,,,,,,,,,,,
106,,1069,,,,,,,,,,,0.17032484710216522,0.2158210277557373,0.11095396429300308,0.1489877551794052,0.022441167384386063
,0.001,1070,,,,,,,,,,,,,,,
107,,1079,,,,,,,,,,,0.16985845565795898,0.21536320447921753,0.11061379313468933,0.14859090745449066,0.02232227846980095
,0.001,1080,,,,,,,,,,,,,,,
108,,1089,,,,,,,,,,,0.16963320970535278,0.2147417515516281,0.11025315523147583,0.14817272126674652,0.022196747362613678
,0.001,1090,,,,,,,,,,,,,,,
109,,1099,,,,,,0.5832715034484863,0.6075011491775513,0.09963289648294449,0.1332956999540329,0.021280644461512566,,,,,
109,,1099,,,,,,,,,,,0.1695818305015564,0.21391750872135162,0.10991143435239792,0.1477869749069214,0.022080188617110252
,0.001,1100,,,,,,,,,,,,,,,
110,,1109,,,,,,,,,,,0.16992679238319397,0.21398068964481354,0.10956091433763504,0.1473768651485443,0.02196062169969082
,0.001,1110,,,,,,,,,,,,,,,
111,,1119,,,,,,,,,,,0.1695508360862732,0.2137363702058792,0.10921201854944229,0.14696836471557617,0.02184053510427475
,0.001,1120,,,,,,,,,,,,,,,
112,,1129,,,,,,,,,,,0.16856780648231506,0.2124120146036148,0.10888994485139847,0.14658835530281067,0.021724456921219826
,0.001,1130,,,,,,,,,,,,,,,
113,,1139,,,,,,,,,,,0.16763372719287872,0.2113884538412094,0.10856606811285019,0.14620625972747803,0.021609358489513397
,0.001,1140,,,,,,,,,,,,,,,
