epoch,lr_schedule,step,test_energy_mae,test_energy_rmse,test_forces_mae,test_forces_rmse,test_loss,train_energy_mae,train_energy_rmse,train_forces_mae,train_forces_rmse,train_loss,val_energy_mae,val_energy_rmse,val_forces_mae,val_forces_rmse,val_loss
,0.001,0,,,,,,,,,,,,,,,
0,,49,,,,,,3.868006944656372,4.270407199859619,0.7145801782608032,1.0506787300109863,1.2752503156661987,,,,,
0,,94,,,,,,,,,,,0.9797921776771545,1.1390382051467896,0.49437034130096436,0.6767299771308899,0.4663578271865845
,0.001,95,,,,,,,,,,,,,,,
1,,99,,,,,,0.33843159675598145,0.4928969144821167,0.3852195739746094,0.5145915150642395,0.26458585262298584,,,,,
1,,149,,,,,,0.48884567618370056,0.8328985571861267,0.2263176590204239,0.2941107153892517,0.09257329255342484,,,,,
1,,189,,,,,,,,,,,0.3384722173213959,0.44694751501083374,0.2065136432647705,0.26896753907203674,0.07361772656440735
,0.001,190,,,,,,,,,,,,,,,
2,,199,,,,,,0.44028440117836,0.49517902731895447,0.19243066012859344,0.2501371204853058,0.06439492106437683,,,,,
2,,249,,,,,,0.5187324285507202,0.5780861973762512,0.17291030287742615,0.22476963698863983,0.053358010947704315,,,,,
2,,284,,,,,,,,,,,0.2804940938949585,0.37946954369544983,0.16284781694412231,0.21143017709255219,0.04569566622376442
,0.001,285,,,,,,,,,,,,,,,
3,,299,,,,,,0.32190877199172974,0.5445584058761597,0.1386612504720688,0.18398672342300415,0.03647804632782936,,,,,
3,,349,,,,,,0.41615432500839233,0.4341181218624115,0.12979651987552643,0.1667025089263916,0.029396412894129753,,,,,
3,,379,,,,,,,,,,,0.243008553981781,0.32831674814224243,0.13767430186271667,0.18002654612064362,0.03316338360309601
,0.001,380,,,,,,,,,,,,,,,
4,,399,,,,,,0.4301677644252777,0.5934272408485413,0.13954339921474457,0.18041734397411346,0.03574647009372711,,,,,
4,,449,,,,,,0.5484217405319214,0.6872616410255432,0.12795084714889526,0.16570904850959778,0.03190818056464195,,,,,
4,,474,,,,,,,,,,,0.2219911813735962,0.2969495952129364,0.12350968271493912,0.16197223961353302,0.02685444802045822
,0.001,475,,,,,,,,,,,,,,,
5,,499,,,,,,0.2095727026462555,0.2623254656791687,0.11896303296089172,0.15225215256214142,0.023637058213353157,,,,,
