epoch,lr_schedule,step,test_energy_mae,test_energy_rmse,test_forces_mae,test_forces_rmse,test_loss,train_energy_mae,train_energy_rmse,train_forces_mae,train_forces_rmse,train_loss,val_energy_mae,val_energy_rmse,val_forces_mae,val_forces_rmse,val_loss
,0.001,0,,,,,,,,,,,,,,,
0,,9,,,,,,,,,,,24.7001895904541,24.803600311279297,0.731027364730835,1.0202033519744873,7.182591438293457
,0.001,10,,,,,,,,,,,,,,,
1,,19,,,,,,,,,,,14.068952560424805,14.26538372039795,0.764845073223114,1.0599671602249146,3.1473069190979004
,0.001,20,,,,,,,,,,,,,,,
2,,29,,,,,,,,,,,8.121282577514648,8.451013565063477,0.749631941318512,1.039965033531189,1.7849082946777344
,0.001,30,,,,,,,,,,,,,,,
3,,39,,,,,,,,,,,2.361382484436035,3.027573347091675,0.743720531463623,1.0330617427825928,1.148206353187561
,0.001,40,,,,,,,,,,,,,,,
4,,49,,,,,,2.3447563648223877,2.4034876823425293,0.7708234786987305,1.0857443809509277,1.2248200178146362,,,,,
4,,49,,,,,,,,,,,2.368340492248535,2.8859026432037354,0.7312460541725159,1.016839623451233,1.1069073677062988
,0.001,50,,,,,,,,,,,,,,,
5,,59,,,,,,,,,,,2.2302682399749756,2.467977285385132,0.7192707657814026,1.001222014427185,1.0533301830291748
,0.001,60,,,,,,,,,,,,,,,
6,,69,,,,,,,,,,,2.1329996585845947,2.247229814529419,0.7059282064437866,0.9835506677627563,1.0081984996795654
,0.001,70,,,,,,,,,,,,,,,
7,,79,,,,,,,,,,,2.1240768432617188,2.3091213703155518,0.6916046738624573,0.96429443359375,0.9738854169845581
,0.001,80,,,,,,,,,,,,,,,
8,,89,,,,,,,,,,,2.085404872894287,2.284954309463501,0.6764870882034302,0.9439811110496521,0.9343994855880737
,0.001,90,,,,,,,,,,,,,,,
9,,99,,,,,,2.2006402015686035,2.300443172454834,0.5562146902084351,0.7731095552444458,0.6446418166160583,,,,,
9,,99,,,,,,,,,,,2.0114924907684326,2.1628735065460205,0.6605316400527954,0.9225220680236816,0.889316737651825
,0.001,100,,,,,,,,,,,,,,,
10,,109,,,,,,,,,,,1.982498049736023,2.1802382469177246,0.6432244181632996,0.8992443680763245,0.8480885028839111
,0.001,110,,,,,,,,,,,,,,,
11,,119,,,,,,,,,,,1.924530029296875,2.1248583793640137,0.6246027946472168,0.8744259476661682,0.8021246194839478
,0.001,120,,,,,,,,,,,,,,,
12,,129,,,,,,,,,,,1.8417280912399292,2.0089128017425537,0.6052306294441223,0.8482982516288757,0.7527710795402527
,0.001,130,,,,,,,,,,,,,,,
13,,139,,,,,,,,,,,1.7613011598587036,1.916558027267456,0.5850819945335388,0.8209002614021301,0.7038704752922058
,0.001,140,,,,,,,,,,,,,,,
14,,149,,,,,,1.8097846508026123,1.903480052947998,0.44553250074386597,0.6128411293029785,0.4080508351325989,,,,,
14,,149,,,,,,,,,,,1.6680465936660767,1.8008707761764526,0.5643094182014465,0.7928222417831421,0.6547128558158875
,0.001,150,,,,,,,,,,,,,,,
15,,159,,,,,,,,,,,1.5942763090133667,1.7489123344421387,0.5430136919021606,0.7640582919120789,0.6085342168807983
,0.001,160,,,,,,,,,,,,,,,
16,,169,,,,,,,,,,,1.5017766952514648,1.6627272367477417,0.5221273303031921,0.7352240681648254,0.5627955794334412
,0.001,170,,,,,,,,,,,,,,,
17,,179,,,,,,,,,,,1.3917711973190308,1.540112853050232,0.5016394257545471,0.7065315246582031,0.5179144144058228
,0.001,180,,,,,,,,,,,,,,,
18,,189,,,,,,,,,,,1.284669041633606,1.4224317073822021,0.4822356104850769,0.6790399551391602,0.47671738266944885
,0.001,190,,,,,,,,,,,,,,,
19,,199,,,,,,1.1170341968536377,1.3249644041061401,0.3653441369533539,0.49838992953300476,0.2634638845920563,,,,,
19,,199,,,,,,,,,,,1.2133243083953857,1.3610948324203491,0.4637390971183777,0.6525119543075562,0.44003987312316895
,0.001,200,,,,,,,,,,,,,,,
20,,209,,,,,,,,,,,1.1065583229064941,1.2459702491760254,0.44689542055130005,0.6279073357582092,0.4058493375778198
,0.001,210,,,,,,,,,,,,,,,
21,,219,,,,,,,,,,,1.0311962366104126,1.1732932329177856,0.4314744472503662,0.6050813794136047,0.3762284219264984
,0.001,220,,,,,,,,,,,,,,,
22,,229,,,,,,,,,,,0.9492771625518799,1.0914918184280396,0.4181216359138489,0.5849488973617554,0.3506571054458618
,0.001,230,,,,,,,,,,,,,,,
23,,239,,,,,,,,,,,0.8875248432159424,1.0303170680999756,0.40606704354286194,0.5671069622039795,0.3290097415447235
,0.001,240,,,,,,,,,,,,,,,
24,,249,,,,,,0.9990432858467102,1.151063084602356,0.3742990493774414,0.5136371850967407,0.2744343876838684,,,,,
24,,249,,,,,,,,,,,0.8341024518013,0.9758231043815613,0.39553356170654297,0.5514701008796692,0.3106003999710083
,0.001,250,,,,,,,,,,,,,,,
25,,259,,,,,,,,,,,0.7786198258399963,0.9198422431945801,0.3858848512172699,0.5373401045799255,0.2943081259727478
,0.001,260,,,,,,,,,,,,,,,
26,,269,,,,,,,,,,,0.7366421222686768,0.8739217519760132,0.3772814869880676,0.5246086120605469,0.28009939193725586
,0.001,270,,,,,,,,,,,,,,,
27,,279,,,,,,,,,,,0.7009029984474182,0.8326295018196106,0.36916542053222656,0.5127721428871155,0.26723864674568176
,0.001,280,,,,,,,,,,,,,,,
