#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
    429      3.91e+00    3.90e+00      1.10e-02    7.87e-03      2.45e-01    2.44e-01    2.5e-04
    432      4.18e+00    3.90e+00      1.96e-03    3.61e-03      2.62e-01    2.44e-01    2.5e-04
    435      3.81e+00    3.93e+00      9.44e-04    3.25e-03      2.38e-01    2.46e-01    2.5e-04
    438      4.20e+00    3.98e+00      3.61e-03    2.17e-03      2.63e-01    2.49e-01    2.5e-04
    441      3.91e+00    3.92e+00      1.06e-03    5.90e-03      2.45e-01    2.45e-01    2.5e-04
    444      4.00e+00    3.91e+00      2.41e-03    6.09e-03      2.50e-01    2.45e-01    2.5e-04
    447      4.09e+00    3.92e+00      9.70e-04    2.14e-03      2.56e-01    2.45e-01    2.5e-04
    450      4.09e+00    3.96e+00      7.02e-03    4.97e-03      2.56e-01    2.48e-01    2.5e-04
    453      3.89e+00    3.88e+00      7.18e-04    3.02e-03      2.44e-01    2.43e-01    2.5e-04
    456      3.99e+00    3.99e+00      3.72e-03    3.20e-03      2.50e-01    2.49e-01    2.5e-04
    459      3.72e+00    3.89e+00      1.67e-03    2.91e-03      2.33e-01    2.43e-01    2.5e-04
    462      3.68e+00    3.92e+00      3.45e-03    2.10e-03      2.30e-01    2.45e-01    2.5e-04
    465      3.87e+00    3.96e+00      1.35e-03    2.80e-03      2.42e-01    2.48e-01    2.5e-04
    468      3.61e+00    3.92e+00      5.99e-04    2.44e-03      2.26e-01    2.45e-01    2.5e-04
    471      3.72e+00    3.94e+00      4.96e-03    3.57e-03      2.33e-01    2.47e-01    2.5e-04
    474      3.88e+00    3.92e+00      3.39e-03    2.46e-03      2.43e-01    2.45e-01    2.5e-04
    477      4.15e+00    3.95e+00      1.10e-04    4.57e-03      2.60e-01    2.47e-01    2.5e-04
    480      3.87e+00    3.88e+00      7.14e-03    6.40e-03      2.42e-01    2.43e-01    2.5e-04
    483      3.76e+00    3.92e+00      4.94e-04    3.34e-03      2.35e-01    2.45e-01    2.5e-04
    486      4.16e+00    3.95e+00      1.44e-03    2.35e-03      2.60e-01    2.47e-01    2.5e-04
    489      3.85e+00    3.91e+00      1.82e-03    3.68e-03      2.41e-01    2.45e-01    2.5e-04
    492      3.95e+00    3.90e+00      4.24e-03    4.47e-03      2.47e-01    2.44e-01    2.5e-04
    495      3.81e+00    3.94e+00      6.40e-03    5.05e-03      2.38e-01    2.46e-01    2.5e-04
    498      3.83e+00    3.89e+00      1.21e-02    8.22e-03      2.39e-01    2.43e-01    2.5e-04
    501      3.36e+00    3.33e+00      1.41e-03    2.46e-03      2.49e-01    2.47e-01    1.8e-04
    504      3.69e+00    3.29e+00      3.57e-03    3.48e-03      2.74e-01    2.44e-01    1.8e-04
    507      3.39e+00    3.29e+00      6.88e-03    7.20e-03      2.51e-01    2.44e-01    1.8e-04
    510      3.45e+00    3.32e+00      2.61e-03    7.06e-03      2.56e-01    2.46e-01    1.8e-04
    513      3.40e+00    3.28e+00      5.65e-03    5.36e-03      2.52e-01    2.44e-01    1.8e-04
    516      3.16e+00    3.27e+00      5.03e-04    2.34e-03      2.34e-01    2.42e-01    1.8e-04
    519      3.22e+00    3.24e+00      2.01e-03    2.60e-03      2.39e-01    2.40e-01    1.8e-04
    522      3.32e+00    3.29e+00      5.96e-03    3.97e-03      2.46e-01    2.44e-01    1.8e-04
    525      3.48e+00    3.23e+00      1.41e-03    2.91e-03      2.58e-01    2.40e-01    1.8e-04
    528      3.05e+00    3.28e+00      3.96e-03    2.64e-03      2.26e-01    2.44e-01    1.8e-04
    531      3.43e+00    3.25e+00      4.90e-03    2.25e-03      2.55e-01    2.41e-01    1.8e-04
    534      3.39e+00    3.23e+00      5.16e-04    2.12e-03      2.51e-01    2.40e-01    1.8e-04
    537      3.31e+00    3.26e+00      1.19e-03    2.09e-03      2.45e-01    2.42e-01    1.8e-04
    540      3.13e+00    3.27e+00      2.13e-03    2.21e-03      2.32e-01    2.42e-01    1.8e-04
    543      3.38e+00    3.27e+00      4.40e-04    2.38e-03      2.50e-01    2.42e-01    1.8e-04
    546      2.99e+00    3.28e+00      3.33e-04    2.21e-03      2.21e-01    2.43e-01    1.8e-04
    549      3.22e+00    3.27e+00      2.20e-04    1.97e-03      2.39e-01    2.43e-01    1.8e-04
    552      3.07e+00    3.23e+00      8.59e-04    2.19e-03      2.28e-01    2.40e-01    1.8e-04
    555      3.14e+00    3.23e+00      1.62e-03    2.00e-03      2.33e-01    2.40e-01    1.8e-04
    558      3.36e+00    3.27e+00      3.51e-04    2.07e-03      2.49e-01    2.42e-01    1.8e-04
    561      3.06e+00    3.26e+00      4.43e-04    2.20e-03      2.27e-01    2.42e-01    1.8e-04
    564      3.19e+00    3.23e+00      1.51e-03    2.40e-03      2.37e-01    2.40e-01    1.8e-04
    567      3.65e+00    3.25e+00      1.34e-03    2.86e-03      2.71e-01    2.41e-01    1.8e-04
    570      3.29e+00    3.22e+00      2.13e-03    2.12e-03      2.44e-01    2.39e-01    1.8e-04
    573      3.20e+00    3.23e+00      3.37e-03    2.28e-03      2.37e-01    2.39e-01    1.8e-04
    576      3.32e+00    3.21e+00      2.73e-03    3.05e-03      2.46e-01    2.38e-01    1.8e-04
    579      3.20e+00    3.23e+00      4.42e-04    2.83e-03      2.38e-01    2.39e-01    1.8e-04
    582      3.29e+00    3.26e+00      3.80e-03    2.32e-03      2.44e-01    2.42e-01    1.8e-04
    585      3.22e+00    3.26e+00      3.81e-03    2.55e-03      2.39e-01    2.41e-01    1.8e-04
    588      3.43e+00    3.24e+00      2.72e-03    2.34e-03      2.54e-01    2.40e-01    1.8e-04
    591      3.20e+00    3.22e+00      3.09e-03    2.55e-03      2.37e-01    2.39e-01    1.8e-04
    594      3.16e+00    3.23e+00      8.07e-04    2.44e-03      2.34e-01    2.40e-01    1.8e-04
    597      3.18e+00    3.26e+00      1.69e-03    2.34e-03      2.36e-01    2.42e-01    1.8e-04
    600      3.07e+00    2.72e+00      4.25e-04    2.15e-03      2.70e-01    2.39e-01    1.3e-04
    603      2.76e+00    2.74e+00      1.69e-03    1.97e-03      2.42e-01    2.41e-01    1.3e-04
    606      2.49e+00    2.71e+00      3.92e-04    2.17e-03      2.19e-01    2.39e-01    1.3e-04
    609      2.81e+00    2.75e+00      2.48e-04    2.26e-03      2.47e-01    2.41e-01    1.3e-04
    612      2.79e+00    2.71e+00      6.42e-04    1.91e-03      2.45e-01    2.39e-01    1.3e-04
    615      2.82e+00    2.74e+00      1.25e-03    1.62e-03      2.48e-01    2.41e-01    1.3e-04
    618      2.69e+00    2.68e+00      1.76e-03    1.98e-03      2.37e-01    2.36e-01    1.3e-04
    621      2.76e+00    2.71e+00      4.02e-03    1.57e-03      2.43e-01    2.38e-01    1.3e-04
    624      2.84e+00    2.69e+00      7.16e-04    2.03e-03      2.49e-01    2.36e-01    1.3e-04
    627      2.62e+00    2.69e+00      6.65e-04    2.10e-03      2.30e-01    2.36e-01    1.3e-04
    630      2.66e+00    2.74e+00      3.09e-03    1.96e-03      2.34e-01    2.41e-01    1.3e-04
    633      2.54e+00    2.73e+00      1.37e-03    2.33e-03      2.23e-01    2.40e-01    1.3e-04
    636      2.89e+00    2.73e+00      5.41e-03    2.87e-03      2.54e-01    2.40e-01    1.3e-04
    639      2.61e+00    2.68e+00      3.83e-04    2.48e-03      2.29e-01    2.36e-01    1.3e-04
    642      2.56e+00    2.74e+00      1.32e-03    1.99e-03      2.25e-01    2.41e-01    1.3e-04
    645      2.67e+00    2.73e+00      3.76e-03    2.31e-03      2.35e-01    2.40e-01    1.3e-04
    648      2.68e+00    2.73e+00      2.50e-03    2.13e-03      2.36e-01    2.40e-01    1.3e-04
    651      2.67e+00    2.70e+00      4.76e-03    2.40e-03      2.34e-01    2.37e-01    1.3e-04
    654      2.55e+00    2.70e+00      5.16e-04    2.35e-03      2.24e-01    2.37e-01    1.3e-04
    657      2.65e+00    2.71e+00      1.57e-03    1.97e-03      2.33e-01    2.38e-01    1.3e-04
    660      2.68e+00    2.70e+00      2.78e-03    1.99e-03      2.36e-01    2.37e-01    1.3e-04
    663      2.85e+00    2.71e+00      3.79e-03    1.94e-03      2.51e-01    2.39e-01    1.3e-04
    666      2.75e+00    2.71e+00      1.09e-03    2.21e-03      2.42e-01    2.38e-01    1.3e-04
    669      2.70e+00    2.72e+00      1.51e-03    2.50e-03      2.37e-01    2.39e-01    1.3e-04
    672      2.87e+00    2.69e+00      4.46e-03    1.89e-03      2.52e-01    2.36e-01    1.3e-04
    675      2.83e+00    2.75e+00      6.18e-04    1.92e-03      2.48e-01    2.41e-01    1.3e-04
    678      2.75e+00    2.69e+00      1.09e-03    2.44e-03      2.41e-01    2.37e-01    1.3e-04
    681      2.79e+00    2.72e+00      6.00e-04    2.14e-03      2.45e-01    2.39e-01    1.3e-04
    684      2.65e+00    2.70e+00      5.10e-03    2.53e-03      2.33e-01    2.38e-01    1.3e-04
    687      2.85e+00    2.65e+00      3.55e-03    2.41e-03      2.50e-01    2.33e-01    1.3e-04
    690      2.55e+00    2.71e+00      1.76e-03    1.82e-03      2.24e-01    2.38e-01    1.3e-04
    693      2.66e+00    2.71e+00      3.15e-03    1.95e-03      2.34e-01    2.38e-01    1.3e-04
    696      2.67e+00    2.68e+00      9.56e-04    2.01e-03      2.35e-01    2.35e-01    1.3e-04
    699      2.67e+00    2.65e+00      1.60e-03    1.98e-03      2.35e-01    2.33e-01    1.3e-04
    702      2.43e+00    2.29e+00      2.55e-03    2.01e-03      2.53e-01    2.38e-01    9.1e-05
    705      2.34e+00    2.31e+00      9.94e-04    2.23e-03      2.43e-01    2.40e-01    9.1e-05
    708      2.08e+00    2.27e+00      1.38e-03    2.22e-03      2.17e-01    2.37e-01    9.1e-05
    711      2.14e+00    2.30e+00      5.42e-04    1.80e-03      2.23e-01    2.40e-01    9.1e-05
    714      2.41e+00    2.29e+00      3.12e-03    2.00e-03      2.51e-01    2.38e-01    9.1e-05
    717      2.31e+00    2.24e+00      2.31e-04    2.26e-03      2.40e-01    2.33e-01    9.1e-05
    720      2.36e+00    2.29e+00      1.17e-03    2.23e-03      2.45e-01    2.38e-01    9.1e-05
    723      2.32e+00    2.27e+00      3.96e-03    2.14e-03      2.41e-01    2.36e-01    9.1e-05
    726      2.19e+00    2.30e+00      4.46e-05    2.25e-03      2.29e-01    2.39e-01    9.1e-05
    729      2.19e+00    2.27e+00      2.52e-03    2.30e-03      2.28e-01    2.36e-01    9.1e-05
    732      2.23e+00    2.28e+00      2.12e-03    2.21e-03      2.32e-01    2.38e-01    9.1e-05
    735      2.13e+00    2.27e+00      3.33e-03    1.77e-03      2.21e-01    2.36e-01    9.1e-05
    738      2.25e+00    2.26e+00      4.16e-03    2.33e-03      2.34e-01    2.35e-01    9.1e-05
    741      2.24e+00    2.27e+00      3.20e-03    1.95e-03      2.33e-01    2.37e-01    9.1e-05
    744      2.27e+00    2.26e+00      2.61e-03    2.12e-03      2.36e-01    2.35e-01    9.1e-05
    747      2.56e+00    2.25e+00      9.39e-04    1.90e-03      2.66e-01    2.34e-01    9.1e-05
    750      2.35e+00    2.25e+00      2.36e-03    1.91e-03      2.45e-01    2.34e-01    9.1e-05
    753      2.31e+00    2.25e+00      2.21e-03    2.25e-03      2.41e-01    2.34e-01    9.1e-05
    756      2.25e+00    2.28e+00      7.17e-04    2.32e-03      2.34e-01    2.37e-01    9.1e-05
    759      2.14e+00    2.29e+00      1.49e-03    2.50e-03      2.23e-01    2.39e-01    9.1e-05
    762      2.56e+00    2.29e+00      4.21e-05    2.40e-03      2.66e-01    2.38e-01    9.1e-05
    765      2.19e+00    2.29e+00      4.41e-04    1.92e-03      2.28e-01    2.39e-01    9.1e-05
    768      2.41e+00    2.28e+00      4.94e-03    2.40e-03      2.51e-01    2.38e-01    9.1e-05
    771      2.26e+00    2.27e+00      1.34e-03    2.47e-03      2.36e-01    2.36e-01    9.1e-05
    774      2.31e+00    2.29e+00      1.33e-03    2.62e-03      2.40e-01    2.39e-01    9.1e-05
    777      2.22e+00    2.25e+00      2.61e-03    2.16e-03      2.31e-01    2.34e-01    9.1e-05
    780      2.25e+00    2.27e+00      1.00e-03    2.04e-03      2.34e-01    2.37e-01    9.1e-05
    783      2.22e+00    2.29e+00      1.43e-03    1.89e-03      2.31e-01    2.39e-01    9.1e-05
    786      2.42e+00    2.27e+00      3.37e-03    2.41e-03      2.52e-01    2.37e-01    9.1e-05
    789      2.07e+00    2.28e+00      5.60e-04    1.94e-03      2.16e-01    2.37e-01    9.1e-05
    792      2.23e+00    2.26e+00      3.84e-03    2.07e-03      2.32e-01    2.36e-01    9.1e-05
    795      2.34e+00    2.26e+00      9.45e-04    2.21e-03      2.44e-01    2.35e-01    9.1e-05
    798      2.37e+00    2.27e+00      2.11e-03    2.57e-03      2.47e-01    2.36e-01    9.1e-05
