#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
   4940      3.79e+00    3.89e+00      1.76e-02    1.75e-02      1.20e-01    1.23e-01    1.0e-03
   4959      3.70e+00    3.82e+00      2.54e-02    2.55e-02      1.17e-01    1.21e-01    1.0e-03
   4978      3.56e+00    3.83e+00      1.34e-02    1.29e-02      1.13e-01    1.21e-01    1.0e-03
   4997      4.03e+00    4.08e+00      2.81e-02    2.84e-02      1.27e-01    1.29e-01    1.0e-03
   5016      9.70e-01    9.75e-01      4.69e-03    5.09e-03      1.17e-01    1.18e-01    6.7e-05
   5035      9.20e-01    9.90e-01      3.44e-03    3.12e-03      1.11e-01    1.20e-01    6.7e-05
   5054      9.32e-01    9.42e-01      1.36e-03    1.30e-03      1.13e-01    1.14e-01    6.7e-05
   5073      9.55e-01    9.70e-01      1.28e-03    1.25e-03      1.16e-01    1.17e-01    6.7e-05
   5092      8.92e-01    9.70e-01      1.40e-03    1.20e-03      1.08e-01    1.17e-01    6.7e-05
   5111      9.25e-01    9.97e-01      6.28e-04    1.18e-03      1.12e-01    1.21e-01    6.7e-05
   5130      8.87e-01    9.52e-01      9.87e-04    1.50e-03      1.07e-01    1.15e-01    6.7e-05
   5149      9.44e-01    9.72e-01      1.18e-03    1.31e-03      1.14e-01    1.18e-01    6.7e-05
   5168      9.50e-01    9.37e-01      1.43e-03    1.27e-03      1.15e-01    1.13e-01    6.7e-05
   5187      9.22e-01    9.94e-01      1.30e-03    1.23e-03      1.12e-01    1.20e-01    6.7e-05
   5206      9.24e-01    9.91e-01      7.36e-04    1.46e-03      1.12e-01    1.20e-01    6.7e-05
   5225      9.25e-01    9.31e-01      1.26e-03    1.20e-03      1.12e-01    1.13e-01    6.7e-05
   5244      9.65e-01    1.00e+00      5.61e-04    1.27e-03      1.17e-01    1.21e-01    6.7e-05
   5263      9.32e-01    1.01e+00      1.67e-03    1.44e-03      1.13e-01    1.23e-01    6.7e-05
   5282      8.94e-01    9.66e-01      9.21e-04    1.47e-03      1.08e-01    1.17e-01    6.7e-05
   5301      9.65e-01    9.69e-01      9.62e-04    1.11e-03      1.17e-01    1.17e-01    6.7e-05
   5320      9.49e-01    9.64e-01      1.14e-03    1.35e-03      1.15e-01    1.17e-01    6.7e-05
   5339      8.58e-01    9.69e-01      1.32e-03    1.37e-03      1.04e-01    1.17e-01    6.7e-05
   5358      8.90e-01    9.74e-01      1.07e-03    1.40e-03      1.08e-01    1.18e-01    6.7e-05
   5377      9.20e-01    1.05e+00      1.04e-03    1.47e-03      1.11e-01    1.28e-01    6.7e-05
   5396      9.54e-01    9.49e-01      1.28e-03    1.29e-03      1.16e-01    1.15e-01    6.7e-05
   5415      8.91e-01    1.00e+00      8.65e-04    1.42e-03      1.08e-01    1.21e-01    6.7e-05
   5434      9.48e-01    9.69e-01      1.20e-03    1.17e-03      1.15e-01    1.17e-01    6.7e-05
   5453      9.44e-01    9.80e-01      1.34e-03    1.26e-03      1.14e-01    1.19e-01    6.7e-05
   5472      9.40e-01    9.54e-01      6.37e-04    1.32e-03      1.14e-01    1.16e-01    6.7e-05
   5491      9.14e-01    9.56e-01      1.27e-03    1.03e-03      1.11e-01    1.16e-01    6.7e-05
   5510      9.09e-01    9.55e-01      1.24e-03    1.26e-03      1.10e-01    1.16e-01    6.7e-05
   5529      9.46e-01    9.99e-01      1.37e-03    1.32e-03      1.14e-01    1.21e-01    6.7e-05
   5548      9.58e-01    9.45e-01      1.29e-03    1.29e-03      1.16e-01    1.14e-01    6.7e-05
   5567      8.89e-01    9.08e-01      5.76e-04    1.25e-03      1.08e-01    1.10e-01    6.7e-05
   5586      8.88e-01    9.53e-01      9.96e-04    1.15e-03      1.08e-01    1.15e-01    6.7e-05
   5605      9.72e-01    9.86e-01      1.30e-03    1.40e-03      1.18e-01    1.19e-01    6.7e-05
   5624      9.30e-01    9.82e-01      1.24e-03    1.09e-03      1.13e-01    1.19e-01    6.7e-05
   5643      9.27e-01    9.35e-01      1.43e-03    1.25e-03      1.12e-01    1.13e-01    6.7e-05
   5662      8.76e-01    9.54e-01      7.74e-04    1.43e-03      1.06e-01    1.15e-01    6.7e-05
   5681      9.89e-01    9.60e-01      1.15e-03    1.27e-03      1.20e-01    1.16e-01    6.7e-05
   5700      8.97e-01    9.67e-01      1.49e-03    1.66e-03      1.09e-01    1.17e-01    6.7e-05
   5719      9.17e-01    9.57e-01      1.37e-03    1.26e-03      1.11e-01    1.16e-01    6.7e-05
   5738      9.62e-01    9.73e-01      9.69e-04    1.29e-03      1.17e-01    1.18e-01    6.7e-05
   5757      9.46e-01    9.73e-01      1.17e-03    1.06e-03      1.15e-01    1.18e-01    6.7e-05
   5776      9.36e-01    9.79e-01      1.50e-03    1.21e-03      1.13e-01    1.19e-01    6.7e-05
   5795      9.17e-01    9.35e-01      1.02e-03    1.25e-03      1.11e-01    1.13e-01    6.7e-05
   5814      9.73e-01    9.58e-01      1.22e-03    1.37e-03      1.18e-01    1.16e-01    6.7e-05
   5833      8.91e-01    9.82e-01      1.33e-03    1.35e-03      1.08e-01    1.19e-01    6.7e-05
   5852      9.19e-01    9.89e-01      1.23e-03    1.03e-03      1.11e-01    1.20e-01    6.7e-05
   5871      9.50e-01    9.24e-01      1.51e-03    1.30e-03      1.15e-01    1.12e-01    6.7e-05
   5890      8.98e-01    9.71e-01      8.24e-04    1.26e-03      1.09e-01    1.18e-01    6.7e-05
   5909      9.30e-01    9.30e-01      1.65e-03    1.40e-03      1.13e-01    1.13e-01    6.7e-05
   5928      8.95e-01    9.76e-01      1.19e-03    1.49e-03      1.08e-01    1.18e-01    6.7e-05
   5947      9.35e-01    9.97e-01      1.41e-03    1.28e-03      1.13e-01    1.21e-01    6.7e-05
   5966      9.52e-01    9.55e-01      7.47e-04    1.25e-03      1.15e-01    1.16e-01    6.7e-05
   5985      9.39e-01    9.28e-01      1.38e-03    1.24e-03      1.14e-01    1.12e-01    6.7e-05
   6004      9.13e-01    1.01e+00      5.45e-04    1.20e-03      1.11e-01    1.23e-01    6.7e-05
   6023      9.32e-01    9.51e-01      8.99e-04    1.18e-03      1.13e-01    1.15e-01    6.7e-05
   6042      9.11e-01    9.76e-01      1.22e-03    1.43e-03      1.10e-01    1.18e-01    6.7e-05
   6061      9.36e-01    9.94e-01      1.26e-03    1.47e-03      1.13e-01    1.20e-01    6.7e-05
   6080      9.40e-01    9.57e-01      1.00e-03    1.48e-03      1.14e-01    1.16e-01    6.7e-05
   6099      9.15e-01    9.60e-01      1.07e-03    1.16e-03      1.11e-01    1.16e-01    6.7e-05
   6118      9.76e-01    9.96e-01      1.18e-03    1.52e-03      1.18e-01    1.21e-01    6.7e-05
   6137      9.00e-01    9.95e-01      1.27e-03    1.23e-03      1.09e-01    1.21e-01    6.7e-05
   6156      9.41e-01    9.90e-01      1.38e-03    1.42e-03      1.14e-01    1.20e-01    6.7e-05
   6175      9.05e-01    9.97e-01      6.57e-04    1.26e-03      1.10e-01    1.21e-01    6.7e-05
   6194      9.26e-01    9.64e-01      1.40e-03    1.21e-03      1.12e-01    1.17e-01    6.7e-05
   6213      9.37e-01    9.91e-01      8.54e-04    1.26e-03      1.13e-01    1.20e-01    6.7e-05
   6232      9.35e-01    9.88e-01      1.61e-03    1.34e-03      1.13e-01    1.20e-01    6.7e-05
   6251      9.10e-01    9.80e-01      1.05e-03    1.26e-03      1.10e-01    1.19e-01    6.7e-05
   6270      9.63e-01    9.72e-01      9.17e-04    1.31e-03      1.17e-01    1.18e-01    6.7e-05
   6289      9.32e-01    9.95e-01      1.60e-03    1.42e-03      1.13e-01    1.21e-01    6.7e-05
   6308      8.98e-01    9.78e-01      1.59e-03    1.43e-03      1.09e-01    1.18e-01    6.7e-05
   6327      9.04e-01    9.62e-01      9.76e-04    1.41e-03      1.09e-01    1.17e-01    6.7e-05
   6346      9.31e-01    9.57e-01      9.91e-04    1.48e-03      1.13e-01    1.16e-01    6.7e-05
   6365      9.43e-01    9.91e-01      1.19e-03    1.53e-03      1.14e-01    1.20e-01    6.7e-05
   6384      9.05e-01    9.78e-01      1.02e-03    1.50e-03      1.10e-01    1.18e-01    6.7e-05
   6403      9.21e-01    9.46e-01      1.13e-03    1.42e-03      1.12e-01    1.15e-01    6.7e-05
   6422      9.46e-01    9.92e-01      1.41e-03    1.38e-03      1.15e-01    1.20e-01    6.7e-05
   6441      9.21e-01    9.61e-01      1.11e-03    1.05e-03      1.12e-01    1.16e-01    6.7e-05
   6460      9.58e-01    9.63e-01      1.39e-03    1.32e-03      1.16e-01    1.17e-01    6.7e-05
   6479      8.99e-01    1.01e+00      8.71e-04    1.14e-03      1.09e-01    1.22e-01    6.7e-05
   6498      9.06e-01    9.96e-01      1.07e-03    1.51e-03      1.10e-01    1.21e-01    6.7e-05
   6517      9.41e-01    9.98e-01      1.40e-03    1.18e-03      1.14e-01    1.21e-01    6.7e-05
   6536      9.42e-01    9.92e-01      1.06e-03    1.48e-03      1.14e-01    1.20e-01    6.7e-05
   6555      9.06e-01    9.61e-01      9.88e-04    1.19e-03      1.10e-01    1.16e-01    6.7e-05
   6574      9.21e-01    9.89e-01      1.16e-03    1.43e-03      1.12e-01    1.20e-01    6.7e-05
   6593      9.37e-01    9.69e-01      1.39e-03    1.31e-03      1.13e-01    1.17e-01    6.7e-05
   6612      9.24e-01    9.87e-01      1.17e-03    1.41e-03      1.12e-01    1.20e-01    6.7e-05
   6631      9.37e-01    9.59e-01      9.03e-04    1.12e-03      1.13e-01    1.16e-01    6.7e-05
   6650      9.25e-01    9.77e-01      1.11e-03    1.33e-03      1.12e-01    1.18e-01    6.7e-05
   6669      9.58e-01    9.50e-01      8.04e-04    1.04e-03      1.16e-01    1.15e-01    6.7e-05
   6688      9.44e-01    9.52e-01      1.30e-03    1.25e-03      1.14e-01    1.15e-01    6.7e-05
   6707      8.96e-01    9.80e-01      1.38e-03    1.20e-03      1.09e-01    1.19e-01    6.7e-05
   6726      9.37e-01    9.88e-01      1.46e-03    1.21e-03      1.13e-01    1.20e-01    6.7e-05
   6745      9.50e-01    9.78e-01      1.04e-03    1.23e-03      1.15e-01    1.18e-01    6.7e-05
   6764      8.99e-01    9.79e-01      8.02e-04    1.14e-03      1.09e-01    1.18e-01    6.7e-05
   6783      9.08e-01    9.63e-01      1.36e-03    1.27e-03      1.10e-01    1.17e-01    6.7e-05
   6802      9.04e-01    9.53e-01      1.35e-03    1.16e-03      1.09e-01    1.15e-01    6.7e-05
   6821      9.65e-01    9.36e-01      9.48e-04    1.42e-03      1.17e-01    1.13e-01    6.7e-05
   6840      9.27e-01    9.58e-01      1.19e-03    1.30e-03      1.12e-01    1.16e-01    6.7e-05
   6859      9.31e-01    9.30e-01      8.89e-04    1.45e-03      1.13e-01    1.13e-01    6.7e-05
   6878      9.39e-01    9.65e-01      1.18e-03    1.20e-03      1.14e-01    1.17e-01    6.7e-05
   6897      9.68e-01    9.22e-01      6.74e-04    1.14e-03      1.17e-01    1.12e-01    6.7e-05
   6916      8.77e-01    9.81e-01      1.45e-03    1.19e-03      1.06e-01    1.19e-01    6.7e-05
   6935      9.39e-01    9.74e-01      9.86e-04    1.32e-03      1.14e-01    1.18e-01    6.7e-05
   6954      9.20e-01    9.85e-01      1.32e-03    1.33e-03      1.11e-01    1.19e-01    6.7e-05
   6973      9.50e-01    1.01e+00      1.32e-03    1.59e-03      1.15e-01    1.22e-01    6.7e-05
   6992      9.22e-01    9.30e-01      1.58e-03    1.86e-03      1.12e-01    1.13e-01    6.7e-05
   7011      9.56e-01    9.74e-01      1.80e-03    1.37e-03      1.16e-01    1.18e-01    6.7e-05
   7030      8.83e-01    9.84e-01      1.19e-03    1.60e-03      1.07e-01    1.19e-01    6.7e-05
   7049      9.45e-01    9.60e-01      8.03e-04    1.30e-03      1.14e-01    1.16e-01    6.7e-05
   7068      9.20e-01    9.70e-01      6.89e-04    1.29e-03      1.11e-01    1.18e-01    6.7e-05
   7087      9.24e-01    9.75e-01      1.96e-03    1.83e-03      1.12e-01    1.18e-01    6.7e-05
   7106      9.33e-01    9.37e-01      1.80e-03    1.52e-03      1.13e-01    1.13e-01    6.7e-05
   7125      9.21e-01    9.65e-01      6.42e-04    1.42e-03      1.12e-01    1.17e-01    6.7e-05
   7144      9.21e-01    9.83e-01      1.67e-03    1.42e-03      1.12e-01    1.19e-01    6.7e-05
   7163      9.38e-01    9.63e-01      1.23e-03    1.37e-03      1.14e-01    1.17e-01    6.7e-05
   7182      9.45e-01    9.72e-01      1.26e-03    1.23e-03      1.14e-01    1.18e-01    6.7e-05
   7201      8.96e-01    9.85e-01      1.15e-03    1.45e-03      1.09e-01    1.19e-01    6.7e-05
   7220      9.55e-01    9.49e-01      1.28e-03    1.13e-03      1.16e-01    1.15e-01    6.7e-05
   7239      9.38e-01    1.00e+00      1.64e-03    1.37e-03      1.14e-01    1.21e-01    6.7e-05
   7258      9.20e-01    1.00e+00      1.31e-03    1.63e-03      1.11e-01    1.21e-01    6.7e-05
   7277      9.29e-01    9.73e-01      9.09e-04    1.35e-03      1.13e-01    1.18e-01    6.7e-05
   7296      9.63e-01    9.81e-01      9.65e-04    1.30e-03      1.17e-01    1.19e-01    6.7e-05
   7315      9.03e-01    9.63e-01      1.61e-03    1.43e-03      1.09e-01    1.17e-01    6.7e-05
   7334      9.29e-01    9.93e-01      1.31e-03    1.31e-03      1.13e-01    1.20e-01    6.7e-05
   7353      9.13e-01    9.83e-01      7.97e-04    1.41e-03      1.11e-01    1.19e-01    6.7e-05
   7372      9.58e-01    9.57e-01      1.12e-03    1.63e-03      1.16e-01    1.16e-01    6.7e-05
   7391      8.97e-01    9.47e-01      1.59e-03    1.25e-03      1.09e-01    1.15e-01    6.7e-05
   7410      9.31e-01    9.61e-01      1.21e-03    1.22e-03      1.13e-01    1.16e-01    6.7e-05
   7429      9.03e-01    9.45e-01      9.22e-04    1.20e-03      1.09e-01    1.14e-01    6.7e-05
   7448      9.58e-01    9.63e-01      1.41e-03    1.24e-03      1.16e-01    1.17e-01    6.7e-05
   7467      9.25e-01    9.79e-01      1.06e-03    1.54e-03      1.12e-01    1.19e-01    6.7e-05
   7486      9.21e-01    9.99e-01      1.66e-03    1.74e-03      1.12e-01    1.21e-01    6.7e-05
   7505      9.13e-01    9.40e-01      1.83e-03    1.61e-03      1.11e-01    1.14e-01    6.7e-05
   7524      9.32e-01    9.77e-01      1.41e-03    1.83e-03      1.13e-01    1.18e-01    6.7e-05
   7543      9.24e-01    9.75e-01      1.41e-03    1.40e-03      1.12e-01    1.18e-01    6.7e-05
   7562      9.28e-01    9.49e-01      1.32e-03    1.18e-03      1.12e-01    1.15e-01    6.7e-05
   7581      9.32e-01    9.95e-01      1.10e-03    1.47e-03      1.13e-01    1.20e-01    6.7e-05
   7600      9.28e-01    9.51e-01      1.33e-03    1.17e-03      1.12e-01    1.15e-01    6.7e-05
   7619      9.29e-01    9.64e-01      8.44e-04    1.44e-03      1.13e-01    1.17e-01    6.7e-05
   7638      9.37e-01    9.59e-01      1.45e-03    1.51e-03      1.14e-01    1.16e-01    6.7e-05
   7657      9.20e-01    9.63e-01      1.18e-03    1.40e-03      1.11e-01    1.17e-01    6.7e-05
   7676      9.42e-01    9.75e-01      6.66e-04    1.69e-03      1.14e-01    1.18e-01    6.7e-05
   7695      9.17e-01    9.61e-01      1.45e-03    1.35e-03      1.11e-01    1.16e-01    6.7e-05
   7714      9.15e-01    9.34e-01      1.43e-03    1.04e-03      1.11e-01    1.13e-01    6.7e-05
   7733      9.55e-01    9.86e-01      7.01e-04    1.35e-03      1.16e-01    1.19e-01    6.7e-05
   7752      9.24e-01    9.76e-01      1.21e-03    1.91e-03      1.12e-01    1.18e-01    6.7e-05
   7771      8.90e-01    9.53e-01      7.89e-04    1.15e-03      1.08e-01    1.15e-01    6.7e-05
   7790      9.60e-01    9.70e-01      1.61e-03    1.11e-03      1.16e-01    1.17e-01    6.7e-05
   7809      9.12e-01    9.74e-01      1.22e-03    1.15e-03      1.10e-01    1.18e-01    6.7e-05
   7828      9.04e-01    9.49e-01      8.49e-04    1.10e-03      1.09e-01    1.15e-01    6.7e-05
   7847      9.54e-01    9.73e-01      1.60e-03    1.29e-03      1.16e-01    1.18e-01    6.7e-05
   7866      9.28e-01    9.78e-01      1.25e-03    1.44e-03      1.12e-01    1.18e-01    6.7e-05
   7885      9.39e-01    1.01e+00      1.21e-03    1.74e-03      1.14e-01    1.23e-01    6.7e-05
   7904      9.20e-01    9.60e-01      1.22e-03    1.36e-03      1.11e-01    1.16e-01    6.7e-05
   7923      9.79e-01    9.48e-01      8.93e-04    9.68e-04      1.19e-01    1.15e-01    6.7e-05
   7942      8.99e-01    9.71e-01      1.07e-03    1.28e-03      1.09e-01    1.18e-01    6.7e-05
   7961      9.11e-01    9.93e-01      1.65e-03    1.38e-03      1.10e-01    1.20e-01    6.7e-05
   7980      9.56e-01    9.58e-01      1.62e-03    1.29e-03      1.16e-01    1.16e-01    6.7e-05
   7999      8.79e-01    9.52e-01      1.85e-03    2.31e-03      1.06e-01    1.15e-01    6.7e-05
   8018      9.49e-01    1.00e+00      1.56e-03    1.55e-03      1.15e-01    1.22e-01    6.7e-05
   8037      9.30e-01    9.74e-01      1.39e-03    1.39e-03      1.13e-01    1.18e-01    6.7e-05
   8056      9.26e-01    9.65e-01      9.14e-04    1.25e-03      1.12e-01    1.17e-01    6.7e-05
   8075      9.34e-01    9.63e-01      1.12e-03    1.16e-03      1.13e-01    1.17e-01    6.7e-05
   8094      9.40e-01    1.01e+00      1.37e-03    1.35e-03      1.14e-01    1.22e-01    6.7e-05
   8113      9.15e-01    9.57e-01      1.63e-03    1.72e-03      1.11e-01    1.16e-01    6.7e-05
   8132      9.43e-01    9.65e-01      1.53e-03    1.39e-03      1.14e-01    1.17e-01    6.7e-05
   8151      9.26e-01    9.59e-01      1.47e-03    1.33e-03      1.12e-01    1.16e-01    6.7e-05
   8170      9.33e-01    9.85e-01      1.35e-03    1.63e-03      1.13e-01    1.19e-01    6.7e-05
   8189      9.07e-01    9.70e-01      1.18e-03    1.18e-03      1.10e-01    1.17e-01    6.7e-05
   8208      9.58e-01    9.63e-01      1.18e-03    1.27e-03      1.16e-01    1.17e-01    6.7e-05
   8227      8.78e-01    9.59e-01      1.51e-03    1.25e-03      1.06e-01    1.16e-01    6.7e-05
   8246      9.19e-01    9.62e-01      2.72e-03    2.76e-03      1.11e-01    1.16e-01    6.7e-05
   8265      9.25e-01    9.52e-01      1.92e-03    1.56e-03      1.12e-01    1.15e-01    6.7e-05
   8284      9.24e-01    9.49e-01      1.48e-03    1.14e-03      1.12e-01    1.15e-01    6.7e-05
   8303      9.42e-01    9.66e-01      1.21e-03    1.50e-03      1.14e-01    1.17e-01    6.7e-05
   8322      9.60e-01    9.47e-01      1.48e-03    1.61e-03      1.16e-01    1.15e-01    6.7e-05
   8341      9.43e-01    9.53e-01      1.13e-03    1.30e-03      1.14e-01    1.15e-01    6.7e-05
   8360      8.86e-01    1.02e+00      1.12e-03    1.32e-03      1.07e-01    1.23e-01    6.7e-05
   8379      9.27e-01    9.74e-01      1.23e-03    1.38e-03      1.12e-01    1.18e-01    6.7e-05
   8398      9.42e-01    9.58e-01      1.21e-03    1.33e-03      1.14e-01    1.16e-01    6.7e-05
   8417      9.13e-01    9.88e-01      1.29e-03    1.49e-03      1.11e-01    1.20e-01    6.7e-05
   8436      9.33e-01    9.48e-01      6.93e-04    1.25e-03      1.13e-01    1.15e-01    6.7e-05
   8455      9.34e-01    9.51e-01      1.22e-03    1.17e-03      1.13e-01    1.15e-01    6.7e-05
   8474      9.12e-01    9.98e-01      1.48e-03    1.64e-03      1.10e-01    1.21e-01    6.7e-05
   8493      8.99e-01    1.02e+00      1.63e-03    1.82e-03      1.09e-01    1.23e-01    6.7e-05
   8512      9.95e-01    9.64e-01      1.19e-03    1.26e-03      1.20e-01    1.17e-01    6.7e-05
   8531      8.79e-01    9.52e-01      1.19e-03    1.50e-03      1.06e-01    1.15e-01    6.7e-05
   8550      9.40e-01    1.00e+00      9.84e-04    1.37e-03      1.14e-01    1.21e-01    6.7e-05
   8569      8.71e-01    9.98e-01      2.06e-03    2.34e-03      1.05e-01    1.21e-01    6.7e-05
   8588      9.71e-01    9.45e-01      1.49e-03    1.16e-03      1.18e-01    1.14e-01    6.7e-05
   8607      9.19e-01    9.56e-01      8.64e-04    1.24e-03      1.11e-01    1.16e-01    6.7e-05
   8626      9.13e-01    9.48e-01      1.20e-03    1.76e-03      1.11e-01    1.15e-01    6.7e-05
   8645      9.49e-01    9.74e-01      1.65e-03    1.47e-03      1.15e-01    1.18e-01    6.7e-05
   8664      9.14e-01    9.65e-01      1.72e-03    1.36e-03      1.11e-01    1.17e-01    6.7e-05
   8683      9.09e-01    9.50e-01      1.52e-03    1.81e-03      1.10e-01    1.15e-01    6.7e-05
   8702      9.62e-01    1.01e+00      1.20e-03    1.46e-03      1.16e-01    1.22e-01    6.7e-05
   8721      9.80e-01    9.98e-01      1.04e-03    1.20e-03      1.19e-01    1.21e-01    6.7e-05
   8740      8.91e-01    9.65e-01      1.57e-03    1.46e-03      1.08e-01    1.17e-01    6.7e-05
   8759      9.11e-01    9.50e-01      2.73e-03    2.94e-03      1.10e-01    1.15e-01    6.7e-05
   8778      9.25e-01    9.41e-01      1.31e-03    1.33e-03      1.12e-01    1.14e-01    6.7e-05
   8797      9.02e-01    9.91e-01      1.28e-03    1.37e-03      1.09e-01    1.20e-01    6.7e-05
   8816      9.49e-01    9.90e-01      1.13e-03    1.52e-03      1.15e-01    1.20e-01    6.7e-05
   8835      9.37e-01    9.49e-01      1.18e-03    1.26e-03      1.14e-01    1.15e-01    6.7e-05
   8854      9.54e-01    9.59e-01      1.96e-03    1.41e-03      1.16e-01    1.16e-01    6.7e-05
   8873      8.89e-01    9.75e-01      1.95e-03    2.32e-03      1.08e-01    1.18e-01    6.7e-05
   8892      9.34e-01    1.00e+00      1.25e-03    1.72e-03      1.13e-01    1.21e-01    6.7e-05
   8911      9.25e-01    9.84e-01      3.01e-03    2.85e-03      1.12e-01    1.19e-01    6.7e-05
   8930      9.25e-01    9.82e-01      2.20e-03    2.07e-03      1.12e-01    1.19e-01    6.7e-05
   8949      9.06e-01    9.50e-01      1.28e-03    1.37e-03      1.10e-01    1.15e-01    6.7e-05
   8968      9.47e-01    9.91e-01      1.48e-03    1.69e-03      1.15e-01    1.20e-01    6.7e-05
   8987      9.28e-01    9.58e-01      1.04e-03    1.45e-03      1.12e-01    1.16e-01    6.7e-05
   9006      8.96e-01    9.95e-01      8.66e-04    1.26e-03      1.09e-01    1.21e-01    6.7e-05
   9025      9.57e-01    9.47e-01      1.82e-03    1.73e-03      1.16e-01    1.15e-01    6.7e-05
   9044      9.29e-01    9.81e-01      1.69e-03    1.68e-03      1.12e-01    1.19e-01    6.7e-05
   9063      8.54e-01    9.86e-01      1.61e-03    1.83e-03      1.03e-01    1.19e-01    6.7e-05
   9082      9.23e-01    9.42e-01      2.65e-03    2.47e-03      1.12e-01    1.14e-01    6.7e-05
   9101      1.00e+00    9.54e-01      1.34e-03    1.81e-03      1.21e-01    1.16e-01    6.7e-05
   9120      9.58e-01    9.53e-01      1.80e-03    2.06e-03      1.16e-01    1.15e-01    6.7e-05
   9139      9.21e-01    9.45e-01      1.56e-03    1.41e-03      1.11e-01    1.14e-01    6.7e-05
   9158      8.98e-01    9.84e-01      1.80e-03    2.21e-03      1.09e-01    1.19e-01    6.7e-05
   9177      8.83e-01    9.78e-01      1.51e-03    1.71e-03      1.07e-01    1.18e-01    6.7e-05
   9196      9.41e-01    9.98e-01      1.83e-03    1.92e-03      1.14e-01    1.21e-01    6.7e-05
   9215      9.40e-01    9.51e-01      1.14e-03    1.68e-03      1.14e-01    1.15e-01    6.7e-05
   9234      9.29e-01    9.75e-01      1.02e-03    1.12e-03      1.12e-01    1.18e-01    6.7e-05
   9253      9.10e-01    9.76e-01      2.37e-03    2.48e-03      1.10e-01    1.18e-01    6.7e-05
   9272      9.26e-01    9.71e-01      1.23e-03    1.23e-03      1.12e-01    1.18e-01    6.7e-05
   9291      9.20e-01    1.00e+00      1.28e-03    1.34e-03      1.11e-01    1.22e-01    6.7e-05
   9310      9.50e-01    9.62e-01      1.66e-03    1.72e-03      1.15e-01    1.16e-01    6.7e-05
   9329      8.98e-01    9.75e-01      1.09e-03    1.41e-03      1.09e-01    1.18e-01    6.7e-05
   9348      9.11e-01    9.43e-01      1.27e-03    1.14e-03      1.10e-01    1.14e-01    6.7e-05
   9367      8.98e-01    9.81e-01      1.11e-03    1.29e-03      1.09e-01    1.19e-01    6.7e-05
   9386      9.62e-01    9.74e-01      1.81e-03    1.77e-03      1.16e-01    1.18e-01    6.7e-05
   9405      9.41e-01    9.57e-01      1.29e-03    1.48e-03      1.14e-01    1.16e-01    6.7e-05
   9424      9.27e-01    9.48e-01      1.93e-03    2.03e-03      1.12e-01    1.15e-01    6.7e-05
   9443      9.03e-01    9.42e-01      8.85e-04    1.19e-03      1.09e-01    1.14e-01    6.7e-05
   9462      9.43e-01    9.34e-01      1.57e-03    1.41e-03      1.14e-01    1.13e-01    6.7e-05
   9481      9.53e-01    9.25e-01      2.37e-03    2.16e-03      1.15e-01    1.12e-01    6.7e-05
   9500      8.79e-01    9.49e-01      7.97e-04    1.04e-03      1.06e-01    1.15e-01    6.7e-05
   9519      9.30e-01    9.17e-01      1.15e-03    1.17e-03      1.13e-01    1.11e-01    6.7e-05
   9538      9.22e-01    9.45e-01      1.64e-03    1.78e-03      1.12e-01    1.14e-01    6.7e-05
   9557      8.99e-01    9.58e-01      4.83e-03    4.79e-03      1.09e-01    1.16e-01    6.7e-05
   9576      8.73e-01    1.00e+00      1.18e-03    1.54e-03      1.06e-01    1.21e-01    6.7e-05
   9595      9.63e-01    9.84e-01      3.95e-03    3.84e-03      1.17e-01    1.19e-01    6.7e-05
   9614      9.41e-01    9.51e-01      1.61e-03    1.32e-03      1.14e-01    1.15e-01    6.7e-05
   9633      9.70e-01    9.57e-01      1.43e-03    1.31e-03      1.17e-01    1.16e-01    6.7e-05
   9652      8.97e-01    9.66e-01      9.79e-04    1.05e-03      1.09e-01    1.17e-01    6.7e-05
   9671      8.82e-01    9.76e-01      1.26e-03    1.42e-03      1.07e-01    1.18e-01    6.7e-05
   9690      9.33e-01    9.54e-01      1.28e-03    1.42e-03      1.13e-01    1.16e-01    6.7e-05
   9709      9.29e-01    9.28e-01      1.53e-03    1.41e-03      1.13e-01    1.12e-01    6.7e-05
   9728      9.06e-01    9.52e-01      1.49e-03    1.60e-03      1.10e-01    1.15e-01    6.7e-05
   9747      9.58e-01    9.47e-01      1.98e-03    2.20e-03      1.16e-01    1.15e-01    6.7e-05
   9766      9.06e-01    9.83e-01      1.47e-03    2.09e-03      1.10e-01    1.19e-01    6.7e-05
   9785      9.05e-01    9.63e-01      1.24e-03    1.30e-03      1.10e-01    1.17e-01    6.7e-05
   9804      8.88e-01    9.94e-01      1.67e-03    1.70e-03      1.07e-01    1.20e-01    6.7e-05
   9823      9.11e-01    9.52e-01      1.24e-03    1.56e-03      1.10e-01    1.15e-01    6.7e-05
   9842      9.71e-01    9.31e-01      2.87e-03    2.85e-03      1.17e-01    1.13e-01    6.7e-05
   9861      9.36e-01    9.65e-01      9.51e-04    1.42e-03      1.13e-01    1.17e-01    6.7e-05
   9880      9.26e-01    9.51e-01      1.70e-03    1.68e-03      1.12e-01    1.15e-01    6.7e-05
   9899      9.15e-01    1.01e+00      3.52e-03    3.46e-03      1.11e-01    1.22e-01    6.7e-05
   9918      8.94e-01    9.50e-01      1.12e-03    1.59e-03      1.08e-01    1.15e-01    6.7e-05
