Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.7000         -655.956     -660.824        4.869   362.2
3.7500         -656.113     -660.756        4.643   345.4
3.8000         -655.828     -660.450        4.622   343.8
3.8500         -656.096     -660.151        4.055   301.6
3.9000         -656.857     -660.972        4.114   306.1
3.9500         -656.498     -660.759        4.262   317.0
4.0000         -656.429     -660.908        4.478   333.1
4.0500         -656.267     -660.371        4.104   305.3
4.1000         -656.541     -660.702        4.161   309.5
4.1500         -655.988     -660.427        4.438   330.1
4.2000         -655.972     -660.363        4.391   326.7
4.2500         -656.848     -660.656        3.808   283.2
4.3000         -656.929     -661.126        4.197   312.2
4.3500         -656.851     -661.074        4.223   314.2
4.4000         -656.685     -660.857        4.172   310.4
4.4500         -656.405     -660.889        4.483   333.5
4.5000         -656.704     -660.739        4.035   300.1
4.5500         -656.768     -661.056        4.288   319.0
4.6000         -656.558     -661.049        4.490   334.0
4.6500         -657.102     -661.362        4.261   316.9
4.7000         -656.815     -660.865        4.050   301.3
4.7500         -657.201     -661.243        4.042   300.7
4.8000         -656.938     -661.198        4.261   317.0
4.8500         -656.554     -660.694        4.140   308.0
4.9000         -656.632     -660.972        4.341   322.9
4.9500         -656.161     -660.978        4.817   358.3
5.0000         -656.676     -660.492        3.816   283.9
5.0500         -656.175     -660.799        4.624   344.0
5.1000         -656.140     -660.673        4.533   337.2
5.1500         -656.750     -660.635        3.885   289.0
5.2000         -657.014     -661.041        4.028   299.6
5.2500         -656.637     -660.555        3.918   291.5
5.3000         -656.323     -660.714        4.390   326.6
5.3500         -657.241     -660.336        3.094   230.2
5.4000         -656.406     -660.698        4.292   319.3
5.4500         -656.675     -660.745        4.071   302.8
5.5000         -656.048     -660.420        4.372   325.2
5.5500         -656.482     -660.330        3.849   286.3
5.6000         -656.158     -660.375        4.217   313.7
5.6500         -656.465     -660.766        4.301   319.9
5.7000         -656.152     -660.664        4.512   335.6
5.7500         -656.388     -660.769        4.381   325.9
5.8000         -656.784     -660.623        3.840   285.6
5.8500         -656.384     -660.957        4.573   340.1
5.9000         -656.287     -660.234        3.948   293.6
5.9500         -656.601     -660.610        4.010   298.3
6.0000         -656.341     -660.758        4.417   328.6
6.0500         -656.100     -660.425        4.324   321.7
6.1000         -657.381     -661.070        3.689   274.4
6.1500         -657.133     -661.284        4.151   308.8
6.2000         -656.554     -660.448        3.894   289.7
6.2500         -656.348     -660.683        4.334   322.4
6.3000         -656.534     -660.308        3.774   280.8
6.3500         -656.699     -660.826        4.126   307.0
6.4000         -656.054     -660.921        4.866   362.0
6.4500         -655.627     -660.267        4.640   345.2
6.5000         -655.787     -660.321        4.534   337.3
6.5500         -655.531     -659.957        4.425   329.2
6.6000         -656.179     -660.417        4.238   315.2
6.6500         -656.236     -660.462        4.225   314.3
6.7000         -656.227     -660.579        4.351   323.7
6.7500         -656.772     -660.758        3.986   296.5
6.8000         -657.611     -661.375        3.764   280.0
6.8500         -656.471     -660.504        4.033   300.0
6.9000         -656.760     -661.050        4.289   319.1
6.9500         -656.544     -660.533        3.990   296.8
7.0000         -656.563     -661.013        4.451   331.1
7.0500         -656.147     -660.354        4.207   313.0
7.1000         -656.065     -660.799        4.734   352.1
7.1500         -656.281     -660.548        4.267   317.4
7.2000         -657.047     -661.065        4.018   298.9
7.2500         -657.365     -661.011        3.646   271.2
7.3000         -657.384     -661.111        3.727   277.2
7.3500         -658.049     -661.676        3.627   269.8
7.4000         -656.403     -660.680        4.278   318.2
7.4500         -656.300     -660.512        4.212   313.3
7.5000         -656.208     -660.598        4.390   326.6
7.5500         -656.055     -660.491        4.435   329.9
7.6000         -656.236     -660.721        4.485   333.6
7.6500         -656.356     -660.314        3.958   294.4
7.7000         -656.325     -660.969        4.644   345.4
7.7500         -656.380     -660.730        4.350   323.6
7.8000         -656.986     -661.076        4.090   304.2
7.8500         -657.134     -661.043        3.910   290.8
7.9000         -656.870     -661.107        4.237   315.2
7.9500         -656.510     -661.055        4.545   338.1
8.0000         -656.706     -660.928        4.222   314.1
8.0500         -657.242     -660.839        3.596   267.5
8.1000         -656.862     -660.860        3.997   297.3
8.1500         -656.817     -660.767        3.950   293.8
8.2000         -657.313     -661.468        4.155   309.1
8.2500         -657.123     -661.318        4.196   312.1
8.3000         -656.774     -660.854        4.079   303.4
8.3500         -656.221     -661.235        5.014   373.0
8.4000         -656.607     -660.807        4.200   312.4
8.4500         -656.701     -660.808        4.107   305.5
8.5000         -656.645     -661.054        4.409   328.0
8.5500         -656.403     -660.299        3.896   289.8
8.6000         -657.091     -660.946        3.855   286.8
8.6500         -656.274     -660.896        4.623   343.9
8.7000         -656.430     -660.942        4.512   335.6
8.7500         -656.492     -661.020        4.529   336.9
8.8000         -656.233     -660.385        4.152   308.8
8.8500         -655.872     -660.341        4.469   332.5
8.9000         -656.407     -660.696        4.289   319.1
8.9500         -656.286     -660.270        3.984   296.4
9.0000         -657.160     -661.527        4.368   324.9
9.0500         -657.096     -661.139        4.044   300.8
9.1000         -655.820     -660.174        4.354   323.9
9.1500         -656.335     -660.562        4.227   314.5
9.2000         -656.771     -661.562        4.790   356.3
9.2500         -657.743     -661.685        3.942   293.2
9.3000         -657.444     -661.125        3.681   273.8
9.3500         -657.137     -660.859        3.722   276.9
9.4000         -656.301     -660.820        4.519   336.2
9.4500         -656.105     -660.372        4.268   317.5
9.5000         -656.597     -660.650        4.054   301.6
9.5500         -656.476     -660.981        4.505   335.1
9.6000         -656.518     -660.385        3.867   287.6
9.6500         -656.422     -660.842        4.420   328.8
9.7000         -656.884     -660.560        3.676   273.5
9.7500         -656.767     -660.880        4.113   305.9
9.8000         -656.352     -660.359        4.007   298.1
9.8500         -656.485     -660.298        3.812   283.6
9.9000         -656.688     -660.609        3.921   291.7
9.9500         -657.074     -661.140        4.066   302.5
10.0000        -656.898     -660.673        3.775   280.8
10.0500        -656.301     -660.518        4.217   313.7
10.1000        -656.651     -660.826        4.175   310.6
10.1500        -655.926     -660.561        4.635   344.8
10.2000        -656.545     -660.612        4.068   302.6
10.2500        -657.023     -660.932        3.909   290.8
10.3000        -656.553     -660.906        4.354   323.9
10.3500        -656.670     -660.833        4.162   309.6
10.4000        -656.576     -660.915        4.339   322.8
10.4500        -656.695     -660.990        4.295   319.5
10.5000        -656.816     -660.829        4.013   298.5
10.5500        -657.022     -660.730        3.707   275.8
10.6000        -657.099     -661.077        3.978   295.9
10.6500        -657.089     -661.031        3.942   293.2
10.7000        -656.398     -660.873        4.474   332.8
10.7500        -655.779     -660.568        4.789   356.2
10.8000        -655.460     -660.179        4.720   351.1
10.8500        -655.179     -660.081        4.902   364.6
10.9000        -655.195     -659.445        4.250   316.2
10.9500        -656.829     -661.221        4.391   326.6
11.0000        -656.362     -661.009        4.646   345.6
11.0500        -656.238     -660.249        4.011   298.4
11.1000        -656.728     -661.248        4.520   336.2
11.1500        -656.545     -660.259        3.714   276.2
11.2000        -656.642     -660.877        4.235   315.0
11.2500        -656.187     -660.381        4.193   311.9
11.3000        -656.096     -660.597        4.501   334.8
11.3500        -656.615     -660.727        4.112   305.9
11.4000        -656.367     -660.139        3.771   280.5
11.4500        -656.247     -660.372        4.124   306.8
11.5000        -656.498     -660.683        4.185   311.3
11.5500        -656.836     -660.462        3.626   269.7
11.6000        -657.021     -661.352        4.331   322.2
11.6500        -656.967     -661.225        4.258   316.8
11.7000        -656.727     -661.501        4.774   355.2
11.7500        -656.811     -661.121        4.311   320.7
11.8000        -656.907     -660.907        4.000   297.6
11.8500        -656.272     -660.346        4.074   303.0
11.9000        -656.052     -660.630        4.578   340.6
11.9500        -656.432     -661.196        4.764   354.4
12.0000        -655.707     -660.256        4.549   338.4
12.0500        -655.826     -660.839        5.014   373.0
12.1000        -656.488     -661.249        4.761   354.1
12.1500        -656.752     -661.212        4.460   331.7
12.2000        -657.035     -661.126        4.091   304.3
12.2500        -656.597     -660.939        4.342   323.0
12.3000        -656.262     -660.815        4.553   338.7
12.3500        -656.881     -660.547        3.666   272.7
12.4000        -656.362     -660.640        4.278   318.2
12.4500        -656.778     -660.909        4.132   307.4
12.5000        -656.649     -660.402        3.752   279.1
12.5500        -657.777     -661.464        3.687   274.2
12.6000        -657.410     -661.329        3.919   291.5
12.6500        -656.805     -660.900        4.095   304.6
12.7000        -657.100     -661.312        4.212   313.3
12.7500        -657.220     -661.315        4.095   304.6
12.8000        -657.082     -661.334        4.253   316.3
12.8500        -657.335     -660.848        3.514   261.4
12.9000        -656.634     -660.650        4.015   298.7
12.9500        -656.420     -660.548        4.128   307.1
13.0000        -656.778     -660.578        3.799   282.6
13.0500        -656.422     -661.401        4.980   370.4
13.1000        -656.577     -660.326        3.749   278.9
13.1500        -656.783     -660.408        3.625   269.7
13.2000        -656.115     -660.532        4.417   328.6
13.2500        -656.649     -660.443        3.794   282.2
13.3000        -656.135     -660.651        4.515   335.9
13.3500        -655.971     -660.394        4.423   329.0
13.4000        -656.479     -660.698        4.219   313.9
13.4500        -656.657     -661.102        4.445   330.6
13.5000        -657.017     -661.283        4.266   317.4
13.5500        -657.268     -661.033        3.765   280.0
13.6000        -657.534     -661.477        3.943   293.3
13.6500        -657.272     -661.060        3.789   281.8
13.7000        -656.730     -661.208        4.478   333.1
13.7500        -656.658     -660.897        4.240   315.4
13.8000        -656.890     -661.019        4.129   307.1
13.8500        -657.496     -661.664        4.168   310.1
13.9000        -657.471     -661.139        3.668   272.9
13.9500        -658.389     -662.051        3.662   272.4
14.0000        -657.134     -660.562        3.428   255.0
14.0500        -656.731     -661.174        4.443   330.5
14.1000        -656.445     -660.433        3.987   296.6
14.1500        -656.844     -660.801        3.957   294.4
14.2000        -657.043     -661.204        4.161   309.5
14.2500        -657.031     -661.064        4.033   300.0
14.3000        -657.076     -660.759        3.683   274.0
14.3500        -656.929     -660.805        3.876   288.3
14.4000        -656.243     -660.309        4.066   302.5
14.4500        -656.677     -660.320        3.642   270.9
14.5000        -656.441     -661.031        4.589   341.4
14.5500        -656.987     -661.571        4.584   341.0
14.6000        -656.614     -660.783        4.169   310.1
14.6500        -656.324     -661.106        4.782   355.7
14.7000        -655.888     -660.484        4.596   341.9
14.7500        -656.165     -660.186        4.021   299.1
14.8000        -655.983     -660.939        4.956   368.7
14.8500        -656.300     -661.090        4.789   356.3
14.9000        -656.388     -660.770        4.383   326.0
14.9500        -656.516     -660.761        4.245   315.8
15.0000        -656.314     -661.032        4.718   350.9
15.0500        -656.856     -660.466        3.610   268.5
15.1000        -657.659     -661.347        3.687   274.3
15.1500        -657.557     -661.583        4.026   299.5
15.2000        -657.429     -661.632        4.203   312.6
15.2500        -657.403     -661.076        3.673   273.3
15.3000        -657.471     -661.799        4.328   321.9
15.3500        -657.112     -661.727        4.615   343.3
15.4000        -657.156     -660.979        3.823   284.4
15.4500        -656.938     -661.054        4.116   306.2
15.5000        -657.084     -661.168        4.084   303.8
15.5500        -656.970     -661.125        4.155   309.1
15.6000        -656.471     -661.105        4.635   344.8
15.6500        -656.652     -660.683        4.030   299.8
15.7000        -656.576     -660.483        3.907   290.7
15.7500        -656.962     -661.016        4.054   301.6
15.8000        -656.372     -661.058        4.686   348.6
15.8500        -656.348     -660.886        4.538   337.6
15.9000        -656.282     -660.840        4.558   339.1
15.9500        -656.087     -660.798        4.711   350.4
16.0000        -656.324     -660.677        4.352   323.8
16.0500        -657.543     -661.518        3.975   295.7
16.1000        -657.000     -660.785        3.785   281.6
16.1500        -657.398     -661.518        4.120   306.5
16.2000        -656.719     -661.203        4.484   333.5
16.2500        -657.047     -660.593        3.546   263.8
16.3000        -656.851     -661.391        4.541   337.8
16.3500        -657.137     -661.234        4.097   304.8
16.4000        -657.345     -660.832        3.487   259.4
16.4500        -657.586     -661.445        3.859   287.0
16.5000        -657.391     -661.306        3.915   291.3
16.5500        -657.805     -661.438        3.633   270.2
16.6000        -657.845     -661.331        3.487   259.4
16.6500        -657.238     -660.963        3.725   277.1
16.7000        -656.831     -661.060        4.229   314.6
16.7500        -657.069     -661.145        4.075   303.2
16.8000        -656.170     -660.362        4.193   311.9
16.8500        -656.216     -660.345        4.129   307.1
16.9000        -656.246     -660.504        4.258   316.7
16.9500        -656.433     -660.580        4.146   308.4
17.0000        -655.839     -660.852        5.013   372.9
17.0500        -656.093     -660.344        4.252   316.3
17.1000        -656.630     -660.864        4.234   315.0
17.1500        -656.534     -660.748        4.214   313.5
17.2000        -656.511     -660.968        4.456   331.5
17.2500        -657.130     -660.971        3.841   285.7
17.3000        -656.888     -661.190        4.301   320.0
17.3500        -656.703     -660.790        4.087   304.0
17.4000        -656.700     -660.762        4.062   302.1
17.4500        -657.023     -661.090        4.067   302.5
17.5000        -655.954     -660.263        4.309   320.6
17.5500        -656.640     -660.550        3.910   290.9
17.6000        -656.400     -660.275        3.875   288.3
17.6500        -656.593     -660.716        4.122   306.7
17.7000        -656.179     -660.747        4.568   339.8
17.7500        -656.425     -660.411        3.986   296.5
17.8000        -656.227     -660.779        4.552   338.6
17.8500        -656.781     -660.722        3.941   293.2
17.9000        -656.377     -661.082        4.705   350.0
17.9500        -656.738     -660.868        4.130   307.2
18.0000        -656.717     -661.054        4.337   322.6
18.0500        -656.042     -660.722        4.680   348.1
18.1000        -656.583     -660.710        4.127   307.0
18.1500        -656.195     -660.866        4.670   347.4
18.2000        -656.545     -660.719        4.174   310.5
18.2500        -656.927     -661.076        4.149   308.7
18.3000        -657.095     -660.841        3.746   278.6
18.3500        -657.455     -661.383        3.928   292.2
18.4000        -657.066     -661.099        4.033   300.0
18.4500        -656.831     -661.318        4.486   333.7
18.5000        -657.534     -661.068        3.533   262.8
18.5500        -657.220     -660.933        3.713   276.2
18.6000        -657.513     -661.191        3.679   273.6
18.6500        -657.693     -661.494        3.801   282.7
18.7000        -657.150     -661.117        3.968   295.1
18.7500        -657.447     -660.838        3.391   252.3
18.8000        -657.370     -661.255        3.885   289.0
18.8500        -656.434     -660.810        4.376   325.5
18.9000        -656.755     -660.901        4.146   308.4
18.9500        -656.591     -661.091        4.500   334.7
19.0000        -656.532     -660.708        4.176   310.6
19.0500        -656.799     -660.676        3.877   288.4
19.1000        -657.068     -661.065        3.997   297.3
19.1500        -657.393     -660.854        3.462   257.5
19.2000        -656.461     -660.746        4.286   318.8
19.2500        -656.258     -660.143        3.885   289.0
19.3000        -655.800     -660.305        4.504   335.1
19.3500        -655.563     -659.581        4.019   298.9
19.4000        -655.946     -660.400        4.454   331.4
19.4500        -655.731     -660.152        4.422   328.9
19.5000        -656.333     -660.547        4.214   313.5
19.5500        -656.517     -660.930        4.413   328.2
19.6000        -656.565     -660.862        4.297   319.7
19.6500        -657.045     -660.916        3.871   288.0
19.7000        -656.765     -661.139        4.374   325.3
19.7500        -657.020     -660.929        3.909   290.8
19.8000        -657.516     -661.239        3.723   276.9
19.8500        -656.862     -660.998        4.136   307.7
19.9000        -656.286     -660.842        4.556   338.9
19.9500        -656.330     -660.701        4.371   325.1
20.0000        -656.369     -660.363        3.995   297.2
20.0500        -656.258     -660.847        4.589   341.4
20.1000        -656.897     -661.119        4.222   314.0
20.1500        -656.444     -660.500        4.056   301.7
20.2000        -656.161     -660.279        4.118   306.4
20.2500        -656.613     -660.589        3.976   295.8
20.3000        -656.935     -660.534        3.599   267.7
20.3500        -657.386     -661.014        3.627   269.8
20.4000        -657.441     -661.128        3.687   274.3
20.4500        -657.146     -661.261        4.115   306.1
20.5000        -657.265     -661.131        3.866   287.6
20.5500        -657.708     -661.330        3.622   269.4
20.6000        -657.867     -661.435        3.568   265.4
20.6500        -657.063     -661.159        4.096   304.7
20.7000        -657.308     -661.425        4.117   306.3
20.7500        -657.103     -661.162        4.059   302.0
20.8000        -657.029     -661.468        4.440   330.3
20.8500        -656.627     -661.024        4.397   327.1
20.9000        -656.644     -660.399        3.755   279.3
20.9500        -656.245     -660.951        4.706   350.1
21.0000        -656.744     -660.600        3.856   286.8
21.0500        -656.055     -660.663        4.608   342.8
21.1000        -656.970     -661.300        4.330   322.1
21.1500        -656.882     -660.948        4.065   302.4
21.2000        -656.806     -660.653        3.847   286.2
21.2500        -656.604     -660.962        4.358   324.2
21.3000        -657.630     -662.046        4.416   328.5
21.3500        -657.031     -661.209        4.178   310.8
21.4000        -657.467     -661.525        4.058   301.8
21.4500        -657.702     -661.703        4.001   297.6
21.5000        -657.151     -661.130        3.980   296.0
21.5500        -657.431     -661.451        4.021   299.1
21.6000        -657.501     -661.065        3.564   265.1
21.6500        -657.350     -661.581        4.231   314.8
21.7000        -657.065     -661.210        4.145   308.3
21.7500        -657.081     -660.672        3.590   267.1
21.8000        -657.246     -661.515        4.269   317.5
21.8500        -657.174     -661.219        4.045   300.9
21.9000        -657.084     -661.484        4.400   327.3
21.9500        -657.381     -661.349        3.968   295.2
22.0000        -657.215     -661.498        4.283   318.6
22.0500        -656.859     -661.404        4.545   338.1
22.1000        -657.191     -661.424        4.233   314.9
22.1500        -657.017     -661.042        4.025   299.4
22.2000        -657.101     -661.035        3.934   292.7
22.2500        -656.835     -660.902        4.067   302.5
22.3000        -657.112     -661.189        4.078   303.3
22.3500        -657.211     -661.271        4.060   302.0
22.4000        -657.374     -661.293        3.919   291.6
22.4500        -656.522     -660.940        4.418   328.7
22.5000        -656.475     -660.835        4.360   324.3
22.5500        -656.680     -661.031        4.351   323.7
22.6000        -656.793     -661.088        4.296   319.5
22.6500        -656.781     -661.023        4.242   315.5
22.7000        -656.373     -660.850        4.477   333.0
22.7500        -656.540     -660.670        4.130   307.3
22.8000        -656.697     -660.706        4.009   298.2
22.8500        -655.993     -660.715        4.722   351.3
22.9000        -655.842     -660.464        4.622   343.8
22.9500        -656.574     -661.214        4.640   345.2
23.0000        -656.231     -660.455        4.224   314.2
23.0500        -655.938     -660.075        4.137   307.8
23.1000        -655.568     -660.368        4.800   357.1
23.1500        -655.696     -660.153        4.457   331.6
23.2000        -655.698     -660.260        4.562   339.4
23.2500        -655.419     -660.244        4.825   358.9
23.3000        -655.937     -660.192        4.255   316.5
23.3500        -655.744     -660.453        4.709   350.3
23.4000        -655.367     -659.901        4.533   337.2
23.4500        -655.623     -660.420        4.797   356.8
23.5000        -656.896     -660.871        3.975   295.7
23.5500        -656.193     -660.062        3.869   287.8
23.6000        -656.275     -660.732        4.458   331.6
23.6500        -655.976     -660.786        4.810   357.8
23.7000        -656.427     -660.814        4.386   326.3
23.7500        -655.928     -660.538        4.611   343.0
23.8000        -656.251     -660.771        4.519   336.2
23.8500        -656.590     -660.155        3.565   265.2
23.9000        -656.692     -661.045        4.353   323.8
23.9500        -656.128     -660.843        4.715   350.7
24.0000        -657.123     -661.236        4.113   306.0
24.0500        -657.163     -661.119        3.956   294.3
24.1000        -656.979     -661.368        4.389   326.5
24.1500        -656.722     -660.787        4.065   302.4
24.2000        -656.765     -660.621        3.856   286.9
24.2500        -657.130     -660.510        3.381   251.5
24.3000        -656.146     -659.823        3.677   273.5
24.3500        -656.628     -660.894        4.265   317.3
24.4000        -657.009     -661.283        4.274   317.9
24.4500        -657.434     -661.151        3.717   276.5
24.5000        -656.654     -660.939        4.286   318.8
24.5500        -656.325     -660.644        4.319   321.3
24.6000        -657.171     -661.051        3.880   288.6
24.6500        -656.887     -660.743        3.855   286.8
24.7000        -656.351     -660.272        3.922   291.7
24.7500        -655.800     -660.531        4.731   351.9
24.8000        -656.389     -660.745        4.356   324.0
24.8500        -656.753     -660.728        3.975   295.7
24.9000        -657.169     -660.891        3.721   276.8
24.9500        -657.144     -660.752        3.608   268.4
25.0000        -656.748     -660.327        3.579   266.2
25.0500        -656.554     -660.698        4.144   308.3
25.1000        -655.948     -660.521        4.572   340.1
25.1500        -654.779     -660.064        5.286   393.2
25.2000        -655.613     -660.637        5.024   373.7
25.2500        -655.658     -660.043        4.385   326.2
25.3000        -655.576     -660.141        4.565   339.5
25.3500        -656.059     -660.156        4.098   304.8
25.4000        -655.714     -660.337        4.623   343.9
25.4500        -656.159     -660.249        4.089   304.2
25.5000        -656.462     -660.907        4.445   330.6
25.5500        -656.365     -660.723        4.357   324.1
25.6000        -656.521     -660.551        4.030   299.8
25.6500        -656.306     -660.247        3.941   293.2
25.7000        -656.593     -660.978        4.385   326.2
25.7500        -656.674     -661.253        4.579   340.7
25.8000        -656.992     -660.565        3.573   265.8
25.8500        -656.380     -660.639        4.259   316.8
25.9000        -656.665     -660.767        4.101   305.1
25.9500        -656.718     -660.880        4.162   309.6
26.0000        -657.620     -661.148        3.528   262.5
26.0500        -657.171     -661.395        4.224   314.2
26.1000        -655.972     -660.584        4.612   343.1
26.1500        -656.396     -661.092        4.696   349.3
26.2000        -656.535     -660.579        4.043   300.8
26.2500        -656.461     -660.728        4.267   317.4
26.3000        -657.060     -661.263        4.204   312.7
26.3500        -656.514     -660.987        4.473   332.7
26.4000        -656.192     -660.408        4.216   313.6
26.4500        -656.506     -661.003        4.497   334.5
26.5000        -656.317     -660.809        4.492   334.1
26.5500        -656.488     -660.968        4.481   333.3
26.6000        -656.420     -660.943        4.524   336.5
26.6500        -656.493     -660.371        3.878   288.5
26.7000        -656.378     -660.760        4.383   326.0
26.7500        -656.815     -661.062        4.247   316.0
26.8000        -657.474     -661.373        3.899   290.0
26.8500        -657.598     -661.199        3.600   267.8
26.9000        -657.157     -661.500        4.343   323.1
26.9500        -656.219     -660.803        4.584   341.0
27.0000        -656.772     -660.931        4.159   309.4
27.0500        -656.735     -660.896        4.161   309.5
27.1000        -656.517     -660.787        4.270   317.6
27.1500        -656.613     -660.924        4.311   320.7
27.2000        -656.331     -660.834        4.503   335.0
27.2500        -655.537     -660.124        4.588   341.3
27.3000        -655.384     -660.084        4.700   349.6
27.3500        -655.364     -660.128        4.763   354.3
27.4000        -655.840     -660.420        4.581   340.7
27.4500        -655.062     -660.318        5.256   391.0
27.5000        -656.000     -660.462        4.463   332.0
27.5500        -656.074     -660.543        4.469   332.5
27.6000        -655.982     -660.578        4.596   341.9
27.6500        -655.960     -660.527        4.568   339.8
27.7000        -656.516     -660.547        4.031   299.9
27.7500        -656.078     -660.413        4.335   322.5
27.8000        -656.938     -660.602        3.664   272.6
27.8500        -656.910     -660.816        3.906   290.6
27.9000        -657.140     -661.142        4.001   297.7
27.9500        -657.526     -661.159        3.633   270.2
28.0000        -657.063     -661.277        4.214   313.4
28.0500        -657.265     -661.075        3.810   283.4
28.1000        -656.151     -660.626        4.475   332.9
28.1500        -655.871     -659.987        4.115   306.1
28.2000        -656.066     -660.554        4.488   333.8
28.2500        -656.279     -660.833        4.555   338.8
28.3000        -657.027     -661.161        4.134   307.5
28.3500        -657.033     -661.212        4.179   310.9
28.4000        -656.579     -660.689        4.110   305.7
28.4500        -656.860     -660.640        3.780   281.2
28.5000        -657.113     -661.148        4.036   300.2
28.5500        -656.197     -660.689        4.492   334.2
28.6000        -656.093     -660.206        4.113   306.0
28.6500        -656.760     -661.183        4.422   329.0
28.7000        -656.569     -660.771        4.202   312.6
28.7500        -657.114     -661.052        3.938   292.9
28.8000        -657.314     -661.453        4.139   307.9
28.8500        -657.645     -660.919        3.273   243.5
28.9000        -657.626     -661.387        3.761   279.8
28.9500        -657.374     -660.948        3.574   265.9
29.0000        -657.200     -660.947        3.747   278.7
29.0500        -657.284     -661.048        3.764   280.0
29.1000        -657.318     -661.250        3.931   292.5
29.1500        -657.558     -661.104        3.546   263.8
29.2000        -657.930     -661.513        3.583   266.5
29.2500        -657.564     -661.355        3.791   282.0
29.3000        -656.862     -660.832        3.969   295.3
29.3500        -656.308     -660.983        4.675   347.8
29.4000        -656.357     -660.670        4.313   320.8
29.4500        -656.693     -660.829        4.135   307.6
29.5000        -656.980     -660.916        3.936   292.8
29.5500        -657.001     -661.551        4.550   338.5
29.6000        -656.628     -660.834        4.206   312.9
29.6500        -656.456     -660.217        3.760   279.7
29.7000        -656.459     -661.233        4.774   355.1
29.7500        -656.120     -660.592        4.472   332.6
29.8000        -656.340     -660.929        4.588   341.3
29.8500        -656.814     -660.621        3.806   283.2
29.9000        -656.751     -661.088        4.337   322.6
29.9500        -656.907     -661.032        4.125   306.9
30.0000        -657.403     -661.311        3.908   290.7
30.0500        -657.369     -660.912        3.543   263.5
30.1000        -657.626     -661.388        3.762   279.8
30.1500        -657.271     -661.290        4.019   299.0
30.2000        -656.463     -660.777        4.314   320.9
