#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
   1957      4.91e+00    5.08e+00      2.53e-02    2.50e-02      1.55e-01    1.61e-01    1.0e-03
   1976      4.56e+00    4.84e+00      1.76e-02    1.69e-02      1.44e-01    1.53e-01    1.0e-03
   1995      5.10e+00    4.92e+00      2.92e-03    2.89e-03      1.61e-01    1.56e-01    1.0e-03
   2014      4.11e+00    5.07e+00      3.61e-02    3.45e-02      1.30e-01    1.60e-01    1.0e-03
   2033      4.74e+00    4.95e+00      9.56e-03    1.02e-02      1.50e-01    1.56e-01    1.0e-03
   2052      4.79e+00    5.08e+00      1.91e-02    1.95e-02      1.52e-01    1.61e-01    1.0e-03
   2071      5.52e+00    5.64e+00      5.73e-02    5.61e-02      1.75e-01    1.78e-01    1.0e-03
   2090      4.21e+00    4.85e+00      7.88e-03    6.86e-03      1.33e-01    1.53e-01    1.0e-03
   2109      4.28e+00    4.82e+00      1.98e-02    1.94e-02      1.35e-01    1.52e-01    1.0e-03
   2128      4.80e+00    4.81e+00      1.03e-02    1.13e-02      1.52e-01    1.52e-01    1.0e-03
   2147      4.59e+00    4.91e+00      3.59e-02    3.64e-02      1.45e-01    1.55e-01    1.0e-03
   2166      5.30e+00    5.06e+00      3.55e-02    3.69e-02      1.68e-01    1.60e-01    1.0e-03
   2185      5.13e+00    4.88e+00      5.09e-02    5.02e-02      1.62e-01    1.54e-01    1.0e-03
   2204      4.57e+00    4.69e+00      1.98e-03    1.52e-03      1.44e-01    1.48e-01    1.0e-03
   2223      4.55e+00    4.85e+00      2.23e-02    2.19e-02      1.44e-01    1.53e-01    1.0e-03
   2242      4.94e+00    4.81e+00      8.47e-03    9.93e-03      1.56e-01    1.52e-01    1.0e-03
   2261      4.68e+00    4.82e+00      1.66e-02    1.64e-02      1.48e-01    1.52e-01    1.0e-03
   2280      4.99e+00    5.04e+00      4.25e-03    4.86e-03      1.58e-01    1.59e-01    1.0e-03
   2299      4.71e+00    4.86e+00      1.85e-02    2.01e-02      1.49e-01    1.54e-01    1.0e-03
   2318      4.69e+00    4.92e+00      1.33e-02    1.43e-02      1.48e-01    1.56e-01    1.0e-03
   2337      4.57e+00    4.88e+00      2.20e-02    2.17e-02      1.44e-01    1.54e-01    1.0e-03
   2356      4.29e+00    4.61e+00      2.58e-02    2.68e-02      1.36e-01    1.46e-01    1.0e-03
   2375      4.81e+00    4.71e+00      2.55e-02    2.59e-02      1.52e-01    1.49e-01    1.0e-03
   2394      4.51e+00    4.82e+00      2.37e-02    2.42e-02      1.43e-01    1.52e-01    1.0e-03
   2413      4.59e+00    4.68e+00      6.82e-02    6.75e-02      1.45e-01    1.48e-01    1.0e-03
   2432      4.14e+00    4.80e+00      6.54e-03    7.54e-03      1.31e-01    1.52e-01    1.0e-03
   2451      5.10e+00    5.01e+00      2.39e-02    2.43e-02      1.61e-01    1.58e-01    1.0e-03
   2470      4.26e+00    4.56e+00      1.04e-02    1.17e-02      1.35e-01    1.44e-01    1.0e-03
   2489      4.54e+00    4.68e+00      9.43e-04    1.77e-03      1.43e-01    1.48e-01    1.0e-03
   2508      5.07e+00    5.03e+00      1.33e-02    1.41e-02      1.60e-01    1.59e-01    1.0e-03
   2527      4.75e+00    4.71e+00      2.05e-02    2.12e-02      1.50e-01    1.49e-01    1.0e-03
   2546      4.39e+00    4.86e+00      3.56e-02    3.53e-02      1.39e-01    1.54e-01    1.0e-03
   2565      5.40e+00    5.57e+00      9.45e-02    9.50e-02      1.71e-01    1.76e-01    1.0e-03
   2584      4.90e+00    4.72e+00      2.38e-02    2.33e-02      1.55e-01    1.49e-01    1.0e-03
   2603      4.28e+00    4.80e+00      1.79e-03    1.57e-03      1.35e-01    1.52e-01    1.0e-03
   2622      4.69e+00    4.79e+00      3.14e-02    3.20e-02      1.48e-01    1.51e-01    1.0e-03
   2641      4.52e+00    4.86e+00      2.89e-02    2.77e-02      1.43e-01    1.54e-01    1.0e-03
   2660      4.42e+00    4.96e+00      2.49e-02    2.42e-02      1.40e-01    1.57e-01    1.0e-03
   2679      4.25e+00    4.66e+00      5.47e-03    4.90e-03      1.34e-01    1.47e-01    1.0e-03
   2698      4.35e+00    4.71e+00      1.80e-02    1.71e-02      1.38e-01    1.49e-01    1.0e-03
   2717      4.33e+00    4.54e+00      2.12e-02    2.13e-02      1.37e-01    1.44e-01    1.0e-03
   2736      4.68e+00    4.63e+00      1.72e-02    1.80e-02      1.48e-01    1.46e-01    1.0e-03
   2755      4.76e+00    4.69e+00      7.75e-03    7.66e-03      1.51e-01    1.48e-01    1.0e-03
   2774      4.79e+00    4.72e+00      3.59e-02    3.72e-02      1.51e-01    1.49e-01    1.0e-03
   2793      4.54e+00    4.73e+00      1.73e-02    1.80e-02      1.44e-01    1.49e-01    1.0e-03
   2812      5.30e+00    5.40e+00      2.50e-02    2.43e-02      1.67e-01    1.71e-01    1.0e-03
   2831      4.36e+00    4.57e+00      1.35e-02    1.39e-02      1.38e-01    1.44e-01    1.0e-03
   2850      4.02e+00    4.64e+00      1.95e-03    1.60e-03      1.27e-01    1.47e-01    1.0e-03
   2869      4.91e+00    4.79e+00      9.25e-03    9.09e-03      1.55e-01    1.51e-01    1.0e-03
   2888      4.42e+00    4.73e+00      6.12e-02    6.07e-02      1.40e-01    1.50e-01    1.0e-03
   2907      4.37e+00    4.73e+00      1.56e-02    1.55e-02      1.38e-01    1.49e-01    1.0e-03
   2926      4.98e+00    4.98e+00      1.54e-03    1.57e-03      1.58e-01    1.58e-01    1.0e-03
   2945      4.09e+00    4.69e+00      4.11e-03    3.16e-03      1.29e-01    1.48e-01    1.0e-03
   2964      4.40e+00    4.62e+00      2.46e-02    2.56e-02      1.39e-01    1.46e-01    1.0e-03
   2983      4.54e+00    4.95e+00      5.95e-02    5.96e-02      1.44e-01    1.57e-01    1.0e-03
   3002      4.26e+00    4.77e+00      2.14e-02    2.15e-02      1.35e-01    1.51e-01    1.0e-03
   3021      4.47e+00    4.86e+00      7.94e-03    7.77e-03      1.41e-01    1.54e-01    1.0e-03
   3040      4.85e+00    4.68e+00      2.93e-03    2.94e-03      1.53e-01    1.48e-01    1.0e-03
   3059      4.35e+00    4.53e+00      2.90e-02    2.87e-02      1.38e-01    1.43e-01    1.0e-03
   3078      4.74e+00    4.80e+00      1.11e-02    1.11e-02      1.50e-01    1.52e-01    1.0e-03
   3097      4.49e+00    4.82e+00      3.23e-02    3.19e-02      1.42e-01    1.52e-01    1.0e-03
   3116      4.29e+00    4.64e+00      7.95e-03    6.53e-03      1.36e-01    1.47e-01    1.0e-03
   3135      4.42e+00    4.44e+00      3.09e-02    3.03e-02      1.40e-01    1.40e-01    1.0e-03
   3154      4.68e+00    4.71e+00      4.69e-03    4.58e-03      1.48e-01    1.49e-01    1.0e-03
   3173      4.37e+00    4.68e+00      1.41e-02    1.51e-02      1.38e-01    1.48e-01    1.0e-03
   3192      4.27e+00    4.66e+00      1.04e-02    1.11e-02      1.35e-01    1.47e-01    1.0e-03
   3211      4.60e+00    4.56e+00      1.51e-02    1.46e-02      1.46e-01    1.44e-01    1.0e-03
   3230      3.71e+00    4.63e+00      2.01e-02    2.16e-02      1.17e-01    1.46e-01    1.0e-03
   3249      4.74e+00    5.09e+00      1.01e-02    9.91e-03      1.50e-01    1.61e-01    1.0e-03
   3268      4.60e+00    4.76e+00      6.47e-02    6.64e-02      1.45e-01    1.51e-01    1.0e-03
   3287      4.24e+00    4.46e+00      1.86e-02    1.87e-02      1.34e-01    1.41e-01    1.0e-03
   3306      4.62e+00    4.52e+00      1.83e-02    1.75e-02      1.46e-01    1.43e-01    1.0e-03
   3325      4.83e+00    4.91e+00      5.33e-02    5.40e-02      1.53e-01    1.55e-01    1.0e-03
   3344      4.65e+00    4.67e+00      5.40e-03    5.08e-03      1.47e-01    1.48e-01    1.0e-03
   3363      4.05e+00    4.62e+00      3.57e-02    3.47e-02      1.28e-01    1.46e-01    1.0e-03
   3382      4.19e+00    4.87e+00      1.32e-02    1.22e-02      1.33e-01    1.54e-01    1.0e-03
   3401      5.04e+00    4.71e+00      4.97e-03    6.06e-03      1.59e-01    1.49e-01    1.0e-03
   3420      4.44e+00    4.47e+00      1.51e-02    1.58e-02      1.40e-01    1.41e-01    1.0e-03
   3439      3.91e+00    4.59e+00      1.18e-02    9.80e-03      1.24e-01    1.45e-01    1.0e-03
   3458      4.75e+00    5.02e+00      3.50e-02    3.52e-02      1.50e-01    1.59e-01    1.0e-03
   3477      5.22e+00    4.73e+00      3.48e-02    3.56e-02      1.65e-01    1.50e-01    1.0e-03
   3496      4.58e+00    4.46e+00      2.59e-02    2.68e-02      1.45e-01    1.41e-01    1.0e-03
   3515      4.18e+00    4.45e+00      1.78e-02    1.76e-02      1.32e-01    1.41e-01    1.0e-03
   3534      4.29e+00    4.62e+00      6.00e-03    6.81e-03      1.36e-01    1.46e-01    1.0e-03
   3553      4.37e+00    4.58e+00      1.89e-02    1.83e-02      1.38e-01    1.45e-01    1.0e-03
   3572      4.14e+00    4.90e+00      2.34e-02    2.40e-02      1.31e-01    1.55e-01    1.0e-03
   3591      4.11e+00    4.60e+00      1.16e-02    1.20e-02      1.30e-01    1.46e-01    1.0e-03
   3610      4.33e+00    4.50e+00      9.41e-03    9.66e-03      1.37e-01    1.42e-01    1.0e-03
   3629      4.73e+00    4.81e+00      3.31e-02    3.27e-02      1.50e-01    1.52e-01    1.0e-03
   3648      4.48e+00    4.40e+00      1.47e-03    2.02e-03      1.42e-01    1.39e-01    1.0e-03
   3667      4.46e+00    4.75e+00      2.08e-02    2.03e-02      1.41e-01    1.50e-01    1.0e-03
   3686      4.38e+00    4.47e+00      1.19e-02    1.22e-02      1.38e-01    1.41e-01    1.0e-03
   3705      4.50e+00    4.59e+00      9.11e-03    9.65e-03      1.42e-01    1.45e-01    1.0e-03
   3724      4.14e+00    4.56e+00      3.12e-03    3.22e-03      1.31e-01    1.44e-01    1.0e-03
   3743      3.93e+00    4.46e+00      3.78e-03    4.15e-03      1.24e-01    1.41e-01    1.0e-03
   3762      5.54e+00    5.39e+00      3.27e-02    3.22e-02      1.75e-01    1.70e-01    1.0e-03
   3781      4.33e+00    4.54e+00      4.24e-03    4.86e-03      1.37e-01    1.44e-01    1.0e-03
   3800      4.49e+00    4.52e+00      2.35e-02    2.36e-02      1.42e-01    1.43e-01    1.0e-03
   3819      4.07e+00    4.63e+00      1.92e-02    1.92e-02      1.29e-01    1.46e-01    1.0e-03
   3838      4.10e+00    4.31e+00      2.50e-03    2.43e-03      1.30e-01    1.36e-01    1.0e-03
   3857      5.70e+00    5.45e+00      1.01e-02    1.02e-02      1.80e-01    1.72e-01    1.0e-03
   3876      3.90e+00    4.48e+00      2.32e-02    2.19e-02      1.23e-01    1.42e-01    1.0e-03
   3895      4.94e+00    4.47e+00      5.90e-03    4.53e-03      1.56e-01    1.41e-01    1.0e-03
   3914      4.52e+00    4.57e+00      5.02e-03    4.95e-03      1.43e-01    1.45e-01    1.0e-03
   3933      4.68e+00    4.73e+00      8.15e-02    8.13e-02      1.48e-01    1.50e-01    1.0e-03
   3952      3.94e+00    4.41e+00      4.83e-03    3.78e-03      1.25e-01    1.39e-01    1.0e-03
   3971      4.02e+00    4.41e+00      5.55e-03    4.45e-03      1.27e-01    1.39e-01    1.0e-03
   3990      4.78e+00    4.42e+00      4.87e-03    4.51e-03      1.51e-01    1.40e-01    1.0e-03
   4009      4.33e+00    4.54e+00      1.33e-02    1.38e-02      1.37e-01    1.44e-01    1.0e-03
   4028      4.32e+00    4.71e+00      1.60e-02    1.64e-02      1.37e-01    1.49e-01    1.0e-03
   4047      4.50e+00    4.87e+00      2.47e-02    2.47e-02      1.42e-01    1.54e-01    1.0e-03
   4066      3.70e+00    4.43e+00      9.69e-03    9.30e-03      1.17e-01    1.40e-01    1.0e-03
   4085      4.44e+00    4.26e+00      1.77e-02    1.81e-02      1.40e-01    1.35e-01    1.0e-03
   4104      4.00e+00    4.29e+00      1.03e-03    1.93e-03      1.27e-01    1.36e-01    1.0e-03
   4123      4.72e+00    4.68e+00      6.65e-02    6.61e-02      1.49e-01    1.48e-01    1.0e-03
   4142      4.62e+00    4.66e+00      4.21e-02    4.23e-02      1.46e-01    1.47e-01    1.0e-03
   4161      4.21e+00    4.36e+00      1.32e-03    1.92e-03      1.33e-01    1.38e-01    1.0e-03
   4180      3.86e+00    4.48e+00      4.51e-02    4.55e-02      1.22e-01    1.42e-01    1.0e-03
   4199      4.23e+00    4.66e+00      1.07e-02    1.06e-02      1.34e-01    1.47e-01    1.0e-03
   4218      4.50e+00    4.55e+00      2.84e-02    2.96e-02      1.42e-01    1.44e-01    1.0e-03
   4237      4.73e+00    4.72e+00      2.63e-02    2.62e-02      1.50e-01    1.49e-01    1.0e-03
   4256      4.44e+00    4.39e+00      1.21e-02    1.20e-02      1.40e-01    1.39e-01    1.0e-03
   4275      4.33e+00    4.63e+00      1.73e-03    1.57e-03      1.37e-01    1.46e-01    1.0e-03
   4294      4.50e+00    4.32e+00      3.32e-02    3.25e-02      1.42e-01    1.36e-01    1.0e-03
   4313      4.71e+00    5.05e+00      6.68e-02    6.79e-02      1.49e-01    1.60e-01    1.0e-03
   4332      4.32e+00    4.55e+00      1.23e-02    1.26e-02      1.37e-01    1.44e-01    1.0e-03
   4351      3.99e+00    4.34e+00      8.00e-03    8.16e-03      1.26e-01    1.37e-01    1.0e-03
   4370      4.57e+00    4.14e+00      7.43e-03    7.54e-03      1.44e-01    1.31e-01    1.0e-03
   4389      5.33e+00    5.27e+00      1.06e-02    1.11e-02      1.68e-01    1.67e-01    1.0e-03
   4408      4.35e+00    4.74e+00      5.71e-02    5.77e-02      1.37e-01    1.50e-01    1.0e-03
   4427      3.95e+00    4.32e+00      1.39e-02    1.28e-02      1.25e-01    1.37e-01    1.0e-03
   4446      4.63e+00    4.54e+00      1.99e-02    1.86e-02      1.46e-01    1.44e-01    1.0e-03
   4465      4.53e+00    4.84e+00      8.04e-03    8.13e-03      1.43e-01    1.53e-01    1.0e-03
   4484      4.44e+00    4.58e+00      1.01e-02    8.91e-03      1.40e-01    1.45e-01    1.0e-03
   4503      3.98e+00    4.46e+00      3.82e-03    3.55e-03      1.26e-01    1.41e-01    1.0e-03
   4522      4.29e+00    4.41e+00      3.27e-02    3.34e-02      1.36e-01    1.39e-01    1.0e-03
   4541      4.90e+00    5.13e+00      1.50e-02    1.50e-02      1.55e-01    1.62e-01    1.0e-03
   4560      4.24e+00    4.56e+00      5.05e-02    5.08e-02      1.34e-01    1.44e-01    1.0e-03
   4579      4.59e+00    4.36e+00      1.60e-02    1.55e-02      1.45e-01    1.38e-01    1.0e-03
   4598      4.29e+00    4.30e+00      5.76e-03    6.40e-03      1.36e-01    1.36e-01    1.0e-03
   4617      4.09e+00    4.39e+00      4.10e-03    4.26e-03      1.29e-01    1.39e-01    1.0e-03
   4636      3.86e+00    4.36e+00      1.50e-02    1.59e-02      1.22e-01    1.38e-01    1.0e-03
   4655      4.81e+00    4.69e+00      1.43e-02    1.32e-02      1.52e-01    1.48e-01    1.0e-03
   4674      4.07e+00    4.62e+00      1.36e-02    1.30e-02      1.29e-01    1.46e-01    1.0e-03
   4693      4.21e+00    4.36e+00      1.73e-02    1.66e-02      1.33e-01    1.38e-01    1.0e-03
   4712      4.61e+00    4.38e+00      1.28e-02    1.29e-02      1.46e-01    1.38e-01    1.0e-03
   4731      4.30e+00    4.60e+00      5.07e-02    4.96e-02      1.36e-01    1.45e-01    1.0e-03
   4750      4.26e+00    4.47e+00      5.84e-02    5.79e-02      1.35e-01    1.41e-01    1.0e-03
   4769      4.31e+00    4.45e+00      1.04e-02    1.10e-02      1.36e-01    1.41e-01    1.0e-03
   4788      4.27e+00    4.40e+00      1.54e-02    1.56e-02      1.35e-01    1.39e-01    1.0e-03
   4807      4.36e+00    4.22e+00      2.78e-02    2.75e-02      1.38e-01    1.33e-01    1.0e-03
   4826      4.84e+00    4.85e+00      6.08e-02    6.02e-02      1.53e-01    1.53e-01    1.0e-03
   4845      3.95e+00    4.53e+00      1.27e-02    1.30e-02      1.25e-01    1.43e-01    1.0e-03
   4864      4.82e+00    4.25e+00      8.11e-03    7.47e-03      1.53e-01    1.34e-01    1.0e-03
   4883      4.59e+00    4.38e+00      1.43e-02    1.47e-02      1.45e-01    1.38e-01    1.0e-03
   4902      3.97e+00    4.36e+00      3.03e-03    2.57e-03      1.26e-01    1.38e-01    1.0e-03
   4921      4.06e+00    4.39e+00      4.30e-02    4.28e-02      1.28e-01    1.39e-01    1.0e-03
   4940      3.97e+00    4.53e+00      1.49e-02    1.44e-02      1.26e-01    1.43e-01    1.0e-03
   4959      4.52e+00    4.36e+00      5.30e-02    5.24e-02      1.43e-01    1.38e-01    1.0e-03
   4978      4.48e+00    4.23e+00      8.10e-03    7.19e-03      1.42e-01    1.34e-01    1.0e-03
