Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
26.3500       -451.7539    -454.0564       2.3024   287.3
26.4000       -452.2647    -454.0514       1.7867   222.9
26.4500       -451.7043    -454.2969       2.5926   323.5
26.5000       -450.9391    -453.5005       2.5614   319.6
26.5500       -451.5408    -453.9513       2.4104   300.8
26.6000       -451.4257    -454.0158       2.5902   323.2
26.6500       -451.0273    -453.5131       2.4858   310.2
26.7000       -451.1658    -453.8702       2.7044   337.5
26.7500       -451.4082    -454.0612       2.6530   331.0
26.8000       -451.4014    -454.1049       2.7035   337.3
26.8500       -452.0222    -454.5051       2.4829   309.8
26.9000       -451.6773    -453.9579       2.2806   284.6
26.9500       -451.4905    -453.8332       2.3427   292.3
27.0000       -451.3362    -453.9808       2.6446   330.0
27.0500       -451.4647    -453.7297       2.2650   282.6
27.1000       -451.6892    -453.9997       2.3105   288.3
27.1500       -451.5966    -454.0877       2.4911   310.8
27.2000       -450.9760    -453.5258       2.5498   318.2
27.2500       -451.8298    -453.7870       1.9572   244.2
27.3000       -451.6788    -453.9375       2.2588   281.8
27.3500       -451.4086    -453.8925       2.4839   309.9
27.4000       -451.6923    -454.0152       2.3230   289.9
27.4500       -451.8524    -454.1936       2.3412   292.1
27.5000       -451.5444    -454.0613       2.5169   314.1
27.5500       -451.3861    -453.8378       2.4517   305.9
27.6000       -451.5712    -453.8803       2.3091   288.1
27.6500       -451.9334    -454.3089       2.3755   296.4
27.7000       -451.9658    -454.2625       2.2967   286.6
27.7500       -452.1205    -454.4061       2.2856   285.2
27.8000       -451.9251    -454.1600       2.2348   278.9
27.8500       -452.3015    -454.3576       2.0561   256.6
27.9000       -452.2400    -454.6817       2.4418   304.7
27.9500       -451.8596    -454.0767       2.2170   276.6
28.0000       -451.4626    -454.0854       2.6228   327.3
28.0500       -451.5035    -453.9224       2.4189   301.8
28.1000       -451.2341    -453.8837       2.6495   330.6
28.1500       -451.3518    -453.7338       2.3820   297.2
28.2000       -451.0106    -453.6444       2.6338   328.6
28.2500       -451.2494    -453.5853       2.3360   291.5
28.3000       -451.2921    -454.0167       2.7246   340.0
28.3500       -451.4993    -453.9590       2.4597   306.9
28.4000       -451.8529    -454.2415       2.3886   298.0
28.4500       -451.7336    -454.3404       2.6068   325.3
28.5000       -451.4802    -453.9937       2.5135   313.6
28.5500       -451.9961    -453.9663       1.9702   245.8
28.6000       -452.2839    -454.1774       1.8935   236.3
28.6500       -451.7762    -453.8781       2.1019   262.3
28.7000       -451.4439    -453.9825       2.5386   316.8
28.7500       -451.5119    -454.3700       2.8581   356.6
28.8000       -451.6378    -453.6642       2.0263   252.8
28.8500       -451.6492    -454.1729       2.5237   314.9
28.9000       -451.6268    -453.6751       2.0484   255.6
28.9500       -451.3059    -454.0536       2.7476   342.8
29.0000       -451.2067    -454.0319       2.8252   352.5
29.0500       -451.6198    -454.0331       2.4133   301.1
29.1000       -451.6858    -454.2242       2.5384   316.7
29.1500       -451.5582    -453.6325       2.0743   258.8
29.2000       -451.1667    -453.8726       2.7059   337.6
29.2500       -451.1935    -453.3831       2.1896   273.2
29.3000       -451.5314    -453.9490       2.4176   301.7
29.3500       -451.5890    -454.0495       2.4605   307.0
29.4000       -452.1013    -454.2718       2.1705   270.8
29.4500       -452.0101    -454.0424       2.0324   253.6
29.5000       -451.7003    -454.0340       2.3337   291.2
29.5500       -451.8615    -454.1427       2.2813   284.7
29.6000       -451.6476    -454.1071       2.4595   306.9
29.6500       -452.1516    -454.2836       2.1320   266.0
29.7000       -451.9836    -454.3189       2.3353   291.4
29.7500       -451.8772    -453.9969       2.1198   264.5
29.8000       -451.9692    -454.0402       2.0710   258.4
29.8500       -452.0175    -454.0872       2.0697   258.3
29.9000       -451.9383    -454.3783       2.4400   304.5
29.9500       -451.3002    -454.0537       2.7535   343.6
30.0000       -450.9315    -453.2771       2.3456   292.7
30.0500       -451.2878    -453.7886       2.5008   312.0
30.1000       -451.3205    -453.9067       2.5861   322.7
30.1500       -451.1192    -453.9065       2.7873   347.8
30.2000       -451.0696    -453.7890       2.7194   339.3
30.2500       -451.1649    -453.7662       2.6013   324.6
30.3000       -451.9398    -454.3268       2.3870   297.8
30.3500       -451.2846    -453.9002       2.6156   326.4
30.4000       -451.5589    -454.1520       2.5931   323.6
30.4500       -451.4178    -454.2115       2.7937   348.6
30.5000       -451.8199    -454.0439       2.2240   277.5
30.5500       -451.6770    -454.3603       2.6834   334.8
30.6000       -451.8907    -453.8513       1.9606   244.6
30.6500       -451.6318    -453.9417       2.3098   288.2
30.7000       -451.4727    -454.0935       2.6208   327.0
30.7500       -451.8813    -454.5692       2.6879   335.4
30.8000       -451.7070    -454.2508       2.5438   317.4
30.8500       -452.0781    -454.1995       2.1214   264.7
30.9000       -451.6725    -454.1184       2.4459   305.2
30.9500       -451.3950    -454.0214       2.6264   327.7
31.0000       -451.7008    -454.2619       2.5610   319.6
31.0500       -451.1734    -453.9887       2.8153   351.3
31.1000       -451.0961    -453.8295       2.7334   341.1
31.1500       -451.8042    -453.8591       2.0549   256.4
31.2000       -452.0592    -454.0563       1.9971   249.2
31.2500       -452.0336    -454.1119       2.0783   259.3
31.3000       -452.0347    -454.3569       2.3222   289.8
31.3500       -451.5573    -453.9411       2.3838   297.5
31.4000       -451.6385    -453.7938       2.1553   268.9
31.4500       -451.5516    -454.2828       2.7312   340.8
31.5000       -451.4014    -454.3014       2.9000   361.9
31.5500       -451.5083    -453.9016       2.3932   298.6
31.6000       -451.0423    -453.7978       2.7554   343.8
31.6500       -450.9639    -453.9221       2.9581   369.1
31.7000       -451.1854    -454.0766       2.8912   360.8
31.7500       -451.6360    -454.1637       2.5277   315.4
31.8000       -451.7248    -454.3730       2.6482   330.4
31.8500       -451.4099    -453.8056       2.3957   298.9
31.9000       -451.4884    -453.9053       2.4169   301.6
31.9500       -451.8467    -454.0547       2.2079   275.5
32.0000       -451.9506    -453.9552       2.0046   250.1
32.0500       -451.6248    -453.8290       2.2042   275.0
32.1000       -452.2517    -454.3406       2.0889   260.7
32.1500       -451.9141    -453.9786       2.0646   257.6
32.2000       -451.9552    -454.0219       2.0667   257.9
32.2500       -451.5906    -454.0377       2.4471   305.3
32.3000       -451.6712    -454.3120       2.6408   329.5
32.3500       -451.6561    -454.4847       2.8286   352.9
32.4000       -451.6610    -453.8348       2.1738   271.2
32.4500       -451.4125    -453.5298       2.1173   264.2
32.5000       -451.8108    -454.1827       2.3719   296.0
32.5500       -451.8402    -453.9323       2.0921   261.1
32.6000       -451.6462    -454.1814       2.5352   316.3
32.6500       -451.8887    -454.4606       2.5719   320.9
32.7000       -452.0460    -454.3589       2.3129   288.6
32.7500       -451.9750    -454.6112       2.6361   328.9
32.8000       -451.7809    -454.2643       2.4834   309.9
32.8500       -451.5278    -454.0198       2.4920   311.0
32.9000       -451.0811    -453.7665       2.6854   335.1
32.9500       -450.9956    -453.6060       2.6104   325.7
33.0000       -451.2160    -453.8142       2.5982   324.2
33.0500       -451.4601    -454.2036       2.7435   342.3
33.1000       -451.6206    -454.0044       2.3838   297.5
33.1500       -451.5722    -453.7949       2.2227   277.3
33.2000       -451.4168    -454.0792       2.6624   332.2
33.2500       -451.4498    -453.9392       2.4894   310.6
33.3000       -451.9319    -454.2248       2.2928   286.1
33.3500       -451.9149    -454.0498       2.1350   266.4
33.4000       -452.1342    -454.3001       2.1660   270.3
33.4500       -451.7557    -454.0313       2.2756   284.0
33.5000       -451.9776    -454.5043       2.5267   315.3
33.5500       -452.0987    -454.4492       2.3504   293.3
33.6000       -452.1322    -454.3074       2.1752   271.4
33.6500       -452.2688    -454.4227       2.1539   268.8
33.7000       -451.9136    -454.0948       2.1813   272.2
33.7500       -451.6774    -454.0641       2.3867   297.8
33.8000       -451.7219    -453.9101       2.1883   273.1
33.8500       -451.5606    -453.9745       2.4139   301.2
33.9000       -451.6900    -453.9035       2.2135   276.2
33.9500       -451.6727    -454.0623       2.3895   298.2
34.0000       -451.6896    -454.2151       2.5254   315.1
34.0500       -451.5959    -454.2956       2.6996   336.9
34.1000       -451.2977    -453.7023       2.4046   300.0
34.1500       -451.0919    -453.8234       2.7314   340.8
34.2000       -451.7250    -453.9952       2.2702   283.3
34.2500       -451.2150    -454.2334       3.0184   376.6
34.3000       -451.1970    -453.8831       2.6861   335.2
34.3500       -451.3686    -453.9616       2.5930   323.6
34.4000       -451.1812    -454.0292       2.8480   355.4
34.4500       -451.6993    -454.0145       2.3152   288.9
34.5000       -451.7402    -453.7517       2.0114   251.0
34.5500       -451.2939    -453.7127       2.4188   301.8
34.6000       -451.5206    -454.0670       2.5464   317.7
34.6500       -451.7171    -454.0879       2.3708   295.8
34.7000       -451.4588    -454.2960       2.8372   354.0
34.7500       -451.4620    -454.1290       2.6670   332.8
34.8000       -451.6325    -453.9552       2.3227   289.8
34.8500       -451.2931    -453.7715       2.4783   309.2
34.9000       -451.1213    -453.6098       2.4884   310.5
34.9500       -451.5660    -454.2261       2.6601   331.9
35.0000       -451.7177    -454.0135       2.2958   286.5
35.0500       -451.5130    -454.2825       2.7695   345.6
35.1000       -451.5481    -453.8398       2.2917   286.0
35.1500       -451.8615    -453.8425       1.9810   247.2
35.2000       -451.5027    -453.9478       2.4450   305.1
35.2500       -451.4346    -453.8161       2.3815   297.2
35.3000       -451.3405    -453.7442       2.4037   299.9
35.3500       -451.5303    -453.8277       2.2974   286.7
35.4000       -452.0079    -454.3784       2.3705   295.8
35.4500       -452.1398    -454.4138       2.2741   283.8
35.5000       -451.5202    -454.1207       2.6004   324.5
35.5500       -451.6222    -454.2732       2.6511   330.8
35.6000       -451.5631    -453.9080       2.3449   292.6
35.6500       -452.2548    -454.2145       1.9597   244.5
35.7000       -452.6683    -454.3409       1.6727   208.7
35.7500       -452.3520    -454.5429       2.1909   273.4
35.8000       -451.7561    -453.9559       2.1997   274.5
35.8500       -451.8595    -454.2250       2.3655   295.2
35.9000       -452.0987    -454.1861       2.0874   260.5
35.9500       -452.0503    -454.1720       2.1217   264.7
36.0000       -451.7844    -454.0899       2.3055   287.7
36.0500       -452.0202    -454.4611       2.4408   304.6
36.1000       -451.9487    -454.1950       2.2462   280.3
36.1500       -451.8535    -454.1747       2.3212   289.6
36.2000       -452.2470    -454.3909       2.1440   267.5
36.2500       -451.7536    -454.2375       2.4839   309.9
36.3000       -451.9042    -454.0166       2.1125   263.6
36.3500       -451.9637    -454.0673       2.1036   262.5
36.4000       -452.6438    -454.5266       1.8828   234.9
36.4500       -452.0830    -454.1264       2.0434   255.0
36.5000       -451.5038    -453.9922       2.4884   310.5
36.5500       -451.2867    -453.9349       2.6482   330.4
36.6000       -451.8830    -454.3178       2.4348   303.8
36.6500       -452.2159    -454.4420       2.2260   277.8
36.7000       -452.0058    -454.3975       2.3917   298.4
36.7500       -452.3297    -454.3312       2.0014   249.7
36.8000       -452.2112    -454.1364       1.9252   240.2
36.8500       -452.3308    -454.1768       1.8460   230.3
36.9000       -451.7870    -453.9961       2.2091   275.7
36.9500       -451.7763    -454.3810       2.6047   325.0
37.0000       -451.5050    -453.8187       2.3137   288.7
37.0500       -451.4576    -454.0633       2.6057   325.1
37.1000       -451.9097    -453.9894       2.0797   259.5
37.1500       -451.7768    -454.0182       2.2414   279.7
37.2000       -451.9964    -454.1537       2.1573   269.2
37.2500       -451.7549    -453.9423       2.1874   272.9
37.3000       -452.1604    -454.1141       1.9537   243.8
37.3500       -452.0234    -454.3323       2.3088   288.1
37.4000       -451.7831    -454.1371       2.3540   293.7
37.4500       -451.4785    -453.7903       2.3118   288.5
37.5000       -451.3944    -453.9177       2.5233   314.9
37.5500       -451.5748    -453.9201       2.3453   292.6
37.6000       -451.7099    -454.2226       2.5127   313.5
37.6500       -451.8644    -454.1818       2.3174   289.2
37.7000       -451.5273    -454.1053       2.5780   321.7
37.7500       -451.9552    -454.4955       2.5403   317.0
37.8000       -451.7736    -454.1443       2.3707   295.8
37.8500       -451.9994    -453.8919       1.8925   236.1
37.9000       -451.9271    -453.5438       1.6167   201.7
37.9500       -452.4571    -454.5772       2.1201   264.5
38.0000       -452.0723    -454.1319       2.0596   257.0
38.0500       -451.7805    -454.0365       2.2560   281.5
38.1000       -451.5365    -454.1550       2.6185   326.7
38.1500       -451.7994    -454.0538       2.2544   281.3
38.2000       -451.8717    -454.3780       2.5063   312.7
38.2500       -452.0911    -454.2008       2.1097   263.2
38.3000       -451.9437    -454.0394       2.0957   261.5
38.3500       -451.4725    -453.8713       2.3988   299.3
38.4000       -451.8280    -454.0057       2.1777   271.7
38.4500       -452.1334    -454.2757       2.1423   267.3
38.5000       -451.9700    -454.0796       2.1096   263.2
38.5500       -451.8151    -454.2839       2.4688   308.1
38.6000       -451.8483    -454.3006       2.4523   306.0
38.6500       -451.8640    -454.2967       2.4327   303.6
38.7000       -452.1541    -454.3012       2.1471   267.9
38.7500       -451.9731    -454.1946       2.2216   277.2
38.8000       -452.0693    -454.3484       2.2791   284.4
38.8500       -451.5137    -454.0249       2.5113   313.4
38.9000       -451.5294    -454.1523       2.6229   327.3
38.9500       -451.8497    -454.2612       2.4115   300.9
39.0000       -452.1196    -454.3082       2.1885   273.1
39.0500       -451.9728    -454.4522       2.4794   309.4
39.1000       -452.0371    -454.2105       2.1734   271.2
39.1500       -452.0357    -454.2667       2.2310   278.4
39.2000       -452.1669    -454.1755       2.0085   250.6
39.2500       -451.6858    -453.9990       2.3133   288.6
39.3000       -452.0030    -454.0576       2.0547   256.4
39.3500       -451.6323    -454.1234       2.4911   310.8
39.4000       -452.0562    -454.0982       2.0421   254.8
39.4500       -451.9344    -454.0592       2.1248   265.1
39.5000       -451.5036    -453.9071       2.4035   299.9
39.5500       -451.2837    -453.8121       2.5284   315.5
39.6000       -451.3913    -453.8310       2.4397   304.4
39.6500       -451.5844    -454.0089       2.4245   302.5
39.7000       -451.9853    -454.3741       2.3888   298.1
39.7500       -451.9901    -454.1742       2.1841   272.5
39.8000       -451.9225    -454.3151       2.3926   298.5
39.8500       -451.4407    -453.8449       2.4042   300.0
39.9000       -451.5737    -453.8440       2.2703   283.3
39.9500       -451.7708    -453.8947       2.1239   265.0
40.0000       -452.0284    -454.1107       2.0823   259.8
40.0500       -452.1239    -454.3227       2.1988   274.4
40.1000       -451.3695    -453.8993       2.5298   315.7
40.1500       -451.2890    -454.1148       2.8258   352.6
40.2000       -451.5299    -453.8685       2.3386   291.8
40.2500       -451.8622    -454.2376       2.3755   296.4
40.3000       -451.4702    -454.1282       2.6581   331.7
40.3500       -451.2694    -453.8144       2.5450   317.6
40.4000       -451.6272    -454.1538       2.5266   315.3
40.4500       -451.8261    -454.1859       2.3598   294.5
40.5000       -451.5209    -454.1780       2.6571   331.6
40.5500       -451.4836    -453.9069       2.4233   302.4
40.6000       -451.6199    -453.9485       2.3286   290.6
40.6500       -451.4273    -454.1396       2.7123   338.4
40.7000       -451.4424    -453.8220       2.3796   296.9
40.7500       -451.7366    -453.8275       2.0909   260.9
40.8000       -451.7246    -454.2539       2.5293   315.6
40.8500       -451.8097    -454.0018       2.1921   273.5
40.9000       -451.6777    -453.9390       2.2613   282.2
40.9500       -452.0831    -454.1879       2.1049   262.6
41.0000       -451.5769    -454.1330       2.5561   318.9
41.0500       -451.7883    -453.8652       2.0770   259.2
41.1000       -451.8388    -454.2721       2.4333   303.6
41.1500       -451.4376    -454.1399       2.7023   337.2
41.2000       -451.4947    -454.1723       2.6776   334.1
41.2500       -451.7395    -454.2239       2.4845   310.0
41.3000       -451.5157    -454.0084       2.4927   311.0
41.3500       -451.4698    -453.8633       2.3935   298.7
41.4000       -451.4910    -453.9781       2.4871   310.3
41.4500       -451.6511    -454.1452       2.4941   311.2
41.5000       -451.9443    -454.0533       2.1090   263.2
41.5500       -451.6574    -453.8540       2.1966   274.1
41.6000       -451.7201    -453.9488       2.2286   278.1
41.6500       -451.8198    -454.3061       2.4862   310.2
41.7000       -452.1012    -453.9744       1.8731   233.7
41.7500       -451.5091    -453.8532       2.3440   292.5
41.8000       -451.4652    -454.2354       2.7702   345.7
41.8500       -451.8231    -454.3109       2.4878   310.4
41.9000       -451.6329    -454.4396       2.8067   350.2
41.9500       -451.7316    -454.1654       2.4338   303.7
42.0000       -451.5045    -453.9432       2.4387   304.3
42.0500       -451.8679    -453.9197       2.0518   256.0
42.1000       -451.0274    -453.6870       2.6595   331.9
42.1500       -451.6751    -453.8917       2.2166   276.6
42.2000       -451.8545    -454.1926       2.3381   291.7
42.2500       -452.0489    -454.4013       2.3524   293.5
42.3000       -451.4970    -453.6231       2.1261   265.3
42.3500       -451.3287    -454.1756       2.8470   355.2
42.4000       -451.1702    -453.8296       2.6593   331.8
42.4500       -451.4771    -454.1421       2.6650   332.5
42.5000       -451.8764    -454.2749       2.3985   299.3
42.5500       -451.9564    -454.1148       2.1584   269.3
42.6000       -451.9775    -454.5085       2.5310   315.8
42.6500       -452.4993    -454.2837       1.7845   222.7
42.7000       -452.3381    -454.3050       1.9669   245.4
42.7500       -452.0294    -454.3263       2.2969   286.6
42.8000       -451.9693    -454.0967       2.1273   265.4
42.8500       -452.4797    -454.3132       1.8335   228.8
42.9000       -452.1609    -454.0113       1.8504   230.9
42.9500       -452.0709    -454.3721       2.3012   287.1
43.0000       -451.9745    -454.1521       2.1776   271.7
43.0500       -451.9027    -454.2720       2.3693   295.6
43.1000       -451.3670    -453.8757       2.5087   313.0
43.1500       -451.8976    -454.3780       2.4804   309.5
43.2000       -451.7343    -454.1664       2.4321   303.5
43.2500       -451.6622    -454.1471       2.4849   310.1
43.3000       -452.0157    -454.3401       2.3245   290.0
43.3500       -451.8213    -454.4041       2.5828   322.3
43.4000       -451.9639    -453.9270       1.9630   244.9
43.4500       -451.5791    -454.1219       2.5428   317.3
43.5000       -451.5592    -454.1511       2.5919   323.4
43.5500       -451.5142    -453.8321       2.3179   289.2
43.6000       -451.4071    -453.8571       2.4500   305.7
43.6500       -451.5771    -454.1811       2.6040   324.9
43.7000       -451.8829    -453.9760       2.0932   261.2
43.7500       -451.5499    -454.2411       2.6912   335.8
43.8000       -451.3899    -454.2408       2.8508   355.7
43.8500       -452.1112    -454.5808       2.4696   308.2
43.9000       -451.9642    -454.0821       2.1179   264.3
43.9500       -451.9729    -454.0414       2.0684   258.1
44.0000       -451.3720    -453.9119       2.5399   316.9
44.0500       -452.1400    -454.1104       1.9704   245.9
44.1000       -452.0625    -454.4696       2.4071   300.4
44.1500       -451.3731    -453.7609       2.3878   297.9
44.2000       -451.1073    -453.4189       2.3116   288.4
44.2500       -451.7914    -454.2623       2.4709   308.3
44.3000       -451.5754    -454.1891       2.6137   326.1
44.3500       -451.9511    -454.2603       2.3092   288.1
44.4000       -451.5772    -453.8763       2.2991   286.9
44.4500       -451.8544    -454.1540       2.2996   286.9
44.5000       -451.4698    -453.8441       2.3743   296.3
44.5500       -451.4222    -453.8281       2.4059   300.2
44.6000       -451.9218    -454.2635       2.3417   292.2
44.6500       -452.3080    -454.3555       2.0475   255.5
44.7000       -452.4448    -454.5021       2.0573   256.7
44.7500       -451.9762    -453.9935       2.0173   251.7
44.8000       -452.0605    -454.1708       2.1103   263.3
44.8500       -452.1663    -454.1304       1.9640   245.1
44.9000       -452.2921    -454.3762       2.0841   260.1
44.9500       -452.2389    -454.3968       2.1580   269.3
45.0000       -451.8214    -453.9444       2.1230   264.9
45.0500       -451.7337    -453.7836       2.0498   255.8
45.1000       -451.5393    -454.3904       2.8512   355.8
45.1500       -452.0613    -454.2377       2.1764   271.6
45.2000       -451.8756    -453.9091       2.0336   253.7
45.2500       -452.1941    -454.6558       2.4617   307.2
45.3000       -452.0629    -454.2089       2.1461   267.8
45.3500       -451.9566    -454.2443       2.2876   285.5
45.4000       -451.5325    -453.9718       2.4393   304.4
45.4500       -452.0602    -454.4051       2.3448   292.6
45.5000       -451.8927    -454.0166       2.1238   265.0
45.5500       -452.1428    -454.4697       2.3269   290.3
45.6000       -451.9791    -454.3034       2.3243   290.0
45.6500       -451.7530    -454.1338       2.3807   297.1
45.7000       -451.5795    -453.9214       2.3419   292.2
45.7500       -451.9902    -454.3882       2.3980   299.2
45.8000       -452.0158    -454.3416       2.3258   290.2
45.8500       -451.4082    -454.2330       2.8249   352.5
45.9000       -451.8362    -454.0083       2.1721   271.0
45.9500       -451.8925    -454.2518       2.3594   294.4
46.0000       -451.6184    -453.7600       2.1416   267.2
46.0500       -451.1101    -453.6371       2.5270   315.3
46.1000       -451.5658    -454.0725       2.5067   312.8
46.1500       -451.4289    -453.9630       2.5341   316.2
46.2000       -451.7656    -453.9243       2.1587   269.4
46.2500       -452.1491    -454.3118       2.1627   269.9
46.3000       -452.2313    -454.2605       2.0291   253.2
46.3500       -452.1869    -454.1023       1.9154   239.0
46.4000       -452.1325    -454.2150       2.0825   259.9
46.4500       -452.3102    -454.3265       2.0163   251.6
46.5000       -452.1146    -454.4563       2.3417   292.2
46.5500       -452.2123    -454.2674       2.0551   256.4
46.6000       -451.6665    -454.0690       2.4025   299.8
46.6500       -451.6729    -454.1293       2.4565   306.5
46.7000       -451.9176    -454.1402       2.2226   277.3
46.7500       -452.2610    -454.4209       2.1599   269.5
46.8000       -452.1355    -454.2111       2.0757   259.0
46.8500       -451.4096    -453.8869       2.4773   309.1
46.9000       -451.5157    -454.1004       2.5847   322.5
46.9500       -451.1340    -453.5952       2.4612   307.1
47.0000       -451.2471    -453.9859       2.7388   341.7
47.0500       -451.3068    -454.1466       2.8398   354.3
47.1000       -451.7237    -454.0078       2.2841   285.0
47.1500       -451.6624    -453.8613       2.1990   274.4
47.2000       -451.7227    -453.8153       2.0925   261.1
47.2500       -451.3499    -453.9440       2.5940   323.7
47.3000       -451.3222    -453.7095       2.3873   297.9
47.3500       -451.4715    -453.5852       2.1138   263.8
47.4000       -451.6585    -453.8418       2.1833   272.4
47.4500       -451.8633    -453.9208       2.0575   256.7
47.5000       -451.9802    -454.0700       2.0898   260.8
47.5500       -451.4259    -454.0005       2.5747   321.3
47.6000       -451.2367    -453.9141       2.6774   334.1
47.6500       -451.4983    -453.8083       2.3100   288.2
47.7000       -451.7373    -454.1025       2.3652   295.1
47.7500       -451.7512    -453.9725       2.2213   277.2
47.8000       -451.5435    -454.0400       2.4965   311.5
47.8500       -451.8206    -454.1925       2.3719   296.0
47.9000       -451.8659    -454.3570       2.4912   310.8
47.9500       -451.9558    -454.2261       2.2703   283.3
48.0000       -451.2937    -454.3102       3.0165   376.4
48.0500       -451.5493    -454.2763       2.7271   340.3
48.1000       -451.5737    -454.0052       2.4315   303.4
48.1500       -452.5300    -454.6479       2.1179   264.3
48.2000       -452.3987    -454.4729       2.0743   258.8
48.2500       -451.8764    -454.4255       2.5491   318.1
48.3000       -452.3485    -454.4054       2.0569   256.7
48.3500       -451.9434    -453.7985       1.8551   231.5
48.4000       -452.0893    -454.1108       2.0215   252.2
48.4500       -451.9151    -454.1371       2.2220   277.3
48.5000       -451.7831    -454.2172       2.4341   303.7
48.5500       -451.6365    -453.8913       2.2549   281.4
48.6000       -451.4054    -453.9040       2.4986   311.8
48.6500       -451.7053    -454.0637       2.3584   294.3
48.7000       -451.8539    -454.5827       2.7288   340.5
48.7500       -451.8222    -453.9798       2.1576   269.2
48.8000       -451.8117    -454.0172       2.2055   275.2
48.8500       -451.7441    -454.1696       2.4255   302.7
48.9000       -451.4258    -453.5833       2.1575   269.2
48.9500       -451.5631    -453.6283       2.0652   257.7
49.0000       -451.7380    -454.0371       2.2991   286.9
49.0500       -451.9094    -454.2246       2.3152   288.9
49.1000       -452.1886    -454.4595       2.2708   283.4
49.1500       -451.8907    -454.1299       2.2392   279.4
49.2000       -451.6369    -454.0948       2.4579   306.7
49.2500       -451.3609    -453.6949       2.3340   291.2
49.3000       -451.5608    -454.2447       2.6838   334.9
49.3500       -451.6924    -453.8483       2.1559   269.0
49.4000       -451.6219    -454.1542       2.5323   316.0
49.4500       -451.8220    -453.6008       1.7789   222.0
49.5000       -451.3862    -453.6594       2.2732   283.6
49.5500       -452.4367    -454.5956       2.1589   269.4
49.6000       -451.8823    -454.3499       2.4677   307.9
49.6500       -451.9348    -454.1559       2.2211   277.1
49.7000       -451.8195    -454.1048       2.2853   285.2
49.7500       -452.0149    -454.2874       2.2725   283.6
49.8000       -452.2637    -454.2682       2.0045   250.1
49.8500       -452.5308    -454.3912       1.8604   232.1
49.9000       -451.8800    -454.1606       2.2805   284.6
49.9500       -451.8894    -454.1914       2.3020   287.2
50.0000       -452.1833    -454.3916       2.2084   275.6
50.0500       -452.1604    -454.1403       1.9798   247.0
50.1000       -451.6959    -454.0349       2.3390   291.9
50.1500       -451.5766    -454.1168       2.5402   317.0
50.2000       -451.4342    -453.7713       2.3371   291.6
50.2500       -451.6254    -454.0215       2.3961   299.0
50.3000       -451.2707    -454.1069       2.8363   353.9
50.3500       -451.4996    -454.1807       2.6812   334.6
50.4000       -451.4898    -453.8070       2.3172   289.1
50.4500       -451.5180    -454.0497       2.5317   315.9
50.5000       -451.7513    -454.1036       2.3523   293.5
50.5500       -452.1706    -453.9012       1.7306   215.9
50.6000       -452.1366    -454.1500       2.0134   251.2
50.6500       -452.3813    -454.4024       2.0211   252.2
50.7000       -452.1507    -454.3064       2.1557   269.0
50.7500       -452.3568    -454.4358       2.0790   259.4
50.8000       -451.8125    -454.2181       2.4055   300.2
50.8500       -451.4553    -454.0303       2.5751   321.3
50.9000       -451.3711    -454.0822       2.7112   338.3
50.9500       -451.7949    -453.9908       2.1959   274.0
51.0000       -451.4848    -454.0881       2.6033   324.8
51.0500       -451.7875    -454.2072       2.4198   301.9
51.1000       -451.8725    -454.3873       2.5148   313.8
51.1500       -451.6098    -453.9582       2.3484   293.0
51.2000       -451.7139    -453.9235       2.2096   275.7
51.2500       -451.9173    -454.5935       2.6762   333.9
51.3000       -451.9170    -454.0115       2.0944   261.3
51.3500       -451.7928    -454.2036       2.4108   300.8
51.4000       -452.2182    -454.4653       2.2471   280.4
51.4500       -452.3593    -454.5584       2.1991   274.4
51.5000       -452.4428    -454.3399       1.8970   236.7
51.5500       -452.3368    -454.1012       1.7644   220.2
51.6000       -452.2101    -454.1998       1.9898   248.3
51.6500       -452.0601    -454.3356       2.2756   283.9
51.7000       -452.3537    -454.5643       2.2106   275.8
51.7500       -452.2027    -454.5895       2.3868   297.8
51.8000       -451.8060    -454.3155       2.5095   313.1
51.8500       -451.9124    -454.1921       2.2796   284.5
51.9000       -452.1866    -454.2292       2.0426   254.9
51.9500       -452.1064    -454.2160       2.1096   263.2
52.0000       -451.8041    -454.0230       2.2189   276.9
52.0500       -452.2035    -454.2454       2.0419   254.8
52.1000       -451.8708    -453.9069       2.0361   254.1
52.1500       -451.9572    -454.0560       2.0988   261.9
52.2000       -452.0555    -454.2371       2.1816   272.2
52.2500       -452.2612    -454.8061       2.5449   317.6
52.3000       -452.1206    -454.4019       2.2814   284.7
52.3500       -451.7594    -454.1114       2.3521   293.5
52.4000       -451.6856    -453.9900       2.3044   287.5
52.4500       -450.9227    -454.1162       3.1935   398.5
52.5000       -451.4735    -453.7873       2.3138   288.7
52.5500       -451.5695    -454.0781       2.5086   313.0
52.6000       -451.5373    -453.9308       2.3935   298.7
52.6500       -451.3674    -453.5535       2.1861   272.8
52.7000       -451.6212    -453.7546       2.1334   266.2
52.7500       -451.7516    -453.9621       2.2106   275.8
52.8000       -451.4282    -453.9486       2.5204   314.5
52.8500       -452.1543    -454.4867       2.3324   291.0
52.9000       -451.9994    -454.0840       2.0846   260.1
52.9500       -452.1114    -454.3027       2.1914   273.4
53.0000       -451.5329    -454.1188       2.5859   322.7
53.0500       -451.8901    -454.3230       2.4328   303.6
53.1000       -451.5295    -453.6909       2.1613   269.7
53.1500       -451.6813    -454.1344       2.4531   306.1
