epoch,lr_schedule,step,test_energy_mae,test_energy_rmse,test_forces_mae,test_forces_rmse,test_loss,train_energy_mae,train_energy_rmse,train_forces_mae,train_forces_rmse,train_loss,val_energy_mae,val_energy_rmse,val_forces_mae,val_forces_rmse,val_loss
7,,759,,,,,,,,,,,0.375956654548645,0.47294795513153076,0.22084130346775055,0.29657694697380066,0.08931510895490646
,0.001,760,,,,,,,,,,,,,,,
8,,799,,,,,,1.2993675470352173,1.3648196458816528,0.2091706097126007,0.28273048996925354,0.09776449203491211,,,,,
8,,849,,,,,,0.36914196610450745,0.464420884847641,0.20092569291591644,0.27250128984451294,0.0756712555885315,,,,,
8,,854,,,,,,,,,,,0.35867294669151306,0.4487279951572418,0.20945128798484802,0.28125688433647156,0.08032795786857605
,0.001,855,,,,,,,,,,,,,,,
9,,899,,,,,,0.3818991184234619,0.4896102845668793,0.1939885914325714,0.26374951004981995,0.07126534730195999,,,,,
9,,949,,,,,,0.4080556035041809,0.46825236082077026,0.18950176239013672,0.2568050026893616,0.06748192757368088,,,,,
9,,949,,,,,,,,,,,0.3388376533985138,0.4292440116405487,0.20028939843177795,0.2688594162464142,0.07340503484010696
,0.001,950,,,,,,,,,,,,,,,
10,,999,,,,,,0.7076584100723267,0.7471412420272827,0.18258579075336456,0.2412816733121872,0.06321687251329422,,,,,
10,,1044,,,,,,,,,,,0.3149174451828003,0.40461573004722595,0.1924007534980774,0.2581957280635834,0.06763552874326706
,0.001,1045,,,,,,,,,,,,,,,
11,,1049,,,,,,0.6725047826766968,0.721962034702301,0.18524353206157684,0.2513503432273865,0.0677575170993805,,,,,
11,,1099,,,,,,2.9590182304382324,2.973355293273926,0.181620791554451,0.24342182278633118,0.14707006514072418,,,,,
11,,1139,,,,,,,,,,,0.3045150339603424,0.39193326234817505,0.18515822291374207,0.24877209961414337,0.06280479580163956
,0.001,1140,,,,,,,,,,,,,,,
12,,1149,,,,,,1.4377729892730713,1.545013427734375,0.18712197244167328,0.2505715787410736,0.08602891862392426,,,,,
12,,1199,,,,,,0.45533856749534607,0.5676771998405457,0.1723923534154892,0.23186376690864563,0.05644576996564865,,,,,
12,,1234,,,,,,,,,,,0.30149924755096436,0.3913704454898834,0.17985442280769348,0.24191313982009888,0.05946845933794975
,0.001,1235,,,,,,,,,,,,,,,
13,,1249,,,,,,1.661383867263794,1.6899527311325073,0.18561522662639618,0.24754878878593445,0.08922700583934784,,,,,
13,,1299,,,,,,0.27631235122680664,0.31093117594718933,0.16913031041622162,0.2239833027124405,0.050633616745471954,,,,,
13,,1329,,,,,,,,,,,0.3020398020744324,0.3868442475795746,0.17483659088611603,0.23552079498767853,0.05641184002161026
,0.001,1330,,,,,,,,,,,,,,,
14,,1349,,,,,,1.2952871322631836,1.3106223344802856,0.15476477146148682,0.20465169847011566,0.05864080786705017,,,,,
14,,1399,,,,,,0.5518308281898499,0.6313839554786682,0.16727279126644135,0.22440195083618164,0.05383913218975067,,,,,
14,,1424,,,,,,,,,,,0.2950614392757416,0.37678420543670654,0.1700325310230255,0.22951197624206543,0.053568653762340546
,0.001,1425,,,,,,,,,,,,,,,
15,,1449,,,,,,0.5342808365821838,0.6233301758766174,0.1702563315629959,0.2292068600654602,0.05589583143591881,,,,,
15,,1499,,,,,,0.8169164657592773,0.9453051090240479,0.1731167882680893,0.2369096279144287,0.06450093537569046,,,,,
15,,1519,,,,,,,,,,,0.3018966317176819,0.381003201007843,0.16596229374408722,0.22445477545261383,0.05132777988910675
,0.001,1520,,,,,,,,,,,,,,,
16,,1549,,,,,,0.9419752359390259,0.99772709608078,0.1637728363275528,0.22402940690517426,0.05964188650250435,,,,,
16,,1599,,,,,,0.4658719003200531,0.5486844778060913,0.17103053629398346,0.2285424768924713,0.05471990257501602,,,,,
16,,1614,,,,,,,,,,,0.2926582992076874,0.370331346988678,0.16280902922153473,0.22042794525623322,0.04947404935956001
,0.001,1615,,,,,,,,,,,,,,,
17,,1649,,,,,,1.456402063369751,1.4717093706130981,0.15631987154483795,0.21056751906871796,0.06555457413196564,,,,,
17,,1699,,,,,,1.6628831624984741,1.6889925003051758,0.16290688514709473,0.2152554839849472,0.07439853250980377,,,,,
17,,1709,,,,,,,,,,,0.2850413918495178,0.35989776253700256,0.15972056984901428,0.21651548147201538,0.047705426812171936
,0.001,1710,,,,,,,,,,,,,,,
18,,1749,,,,,,0.8710743188858032,0.9098255038261414,0.15120884776115417,0.20440873503684998,0.04964292794466019,,,,,
18,,1799,,,,,,1.7396796941757202,1.7550774812698364,0.1568070501089096,0.21527205407619476,0.07668161392211914,,,,,
18,,1804,,,,,,,,,,,0.2747846841812134,0.34584203362464905,0.15679866075515747,0.21280422806739807,0.046028852462768555
,0.001,1805,,,,,,,,,,,,,,,
19,,1849,,,,,,2.387737989425659,2.4068329334259033,0.15873166918754578,0.2146196812391281,0.1035294383764267,,,,,
19,,1899,,,,,,0.8227546811103821,0.8649157285690308,0.14846402406692505,0.20049232244491577,0.04727599769830704,,,,,
19,,1899,,,,,,,,,,,0.2719321548938751,0.3422975540161133,0.15436619520187378,0.20975008606910706,0.04472682997584343
,0.001,1900,,,,,,,,,,,,,,,
20,,1949,,,,,,0.23688924312591553,0.30919140577316284,0.1513282060623169,0.20499780774116516,0.04255985468626022,,,,,
20,,1994,,,,,,,,,,,0.26301413774490356,0.3315562605857849,0.1520300656557083,0.20675557851791382,0.04341968148946762
,0.001,1995,,,,,,,,,,,,,,,
21,,1999,,,,,,2.5028586387634277,2.5126097202301025,0.16130408644676208,0.22062385082244873,0.11132021248340607,,,,,
21,,2049,,,,,,1.0849472284317017,1.1120089292526245,0.14442957937717438,0.19389060139656067,0.04958327114582062,,,,,
21,,2089,,,,,,,,,,,0.25474512577056885,0.321940541267395,0.1504122018814087,0.2046116143465042,0.04248370975255966
,0.001,2090,,,,,,,,,,,,,,,
22,,2099,,,,,,1.1267435550689697,1.1593378782272339,0.14618045091629028,0.19540537893772125,0.05124207213521004,,,,,
22,,2149,,,,,,2.4812614917755127,2.5028293132781982,0.14822795987129211,0.19563481211662292,0.10053180158138275,,,,,
22,,2184,,,,,,,,,,,0.2515565752983093,0.3165018856525421,0.14827999472618103,0.20178106427192688,0.041310179978609085
,0.001,2185,,,,,,,,,,,,,,,
23,,2199,,,,,,0.4782547354698181,0.5714462399482727,0.1405559629201889,0.1862943470478058,0.03762403503060341,,,,,
23,,2249,,,,,,0.32666119933128357,0.38928380608558655,0.14799751341342926,0.20314718782901764,0.042371511459350586,,,,,
23,,2279,,,,,,,,,,,0.2570667266845703,0.319590300321579,0.14630471169948578,0.19922694563865662,0.04031584411859512
,0.001,2280,,,,,,,,,,,,,,,
24,,2299,,,,,,1.8454868793487549,1.8667231798171997,0.1435035765171051,0.19261179864406586,0.071574866771698,,,,,
24,,2349,,,,,,0.5769144296646118,0.6508474946022034,0.13898035883903503,0.18873538076877594,0.03950085863471031,,,,,
24,,2374,,,,,,,,,,,0.2491796314716339,0.3099442720413208,0.14418627321720123,0.1963735669851303,0.03913761302828789
,0.001,2375,,,,,,,,,,,,,,,
25,,2399,,,,,,1.2769057750701904,1.303070068359375,0.14065630733966827,0.19155946373939514,0.05330800265073776,,,,,
25,,2449,,,,,,1.4862297773361206,1.5159672498703003,0.1438237428665161,0.1919664889574051,0.059464193880558014,,,,,
25,,2469,,,,,,,,,,,0.24864110350608826,0.3084550201892853,0.14227165281772614,0.19381023943424225,0.03813823685050011
,0.001,2470,,,,,,,,,,,,,,,
26,,2499,,,,,,0.868677020072937,0.8855218887329102,0.13738907873630524,0.18595705926418304,0.04207571595907211,,,,,
26,,2549,,,,,,0.47810158133506775,0.5482434630393982,0.13337549567222595,0.18063697218894958,0.03530912473797798,,,,,
26,,2564,,,,,,,,,,,0.232717365026474,0.2905274033546448,0.14069348573684692,0.1915595382452011,0.03717217594385147
,0.001,2565,,,,,,,,,,,,,,,
27,,2599,,,,,,0.6365960240364075,0.6750392317771912,0.13866843283176422,0.19511665403842926,0.042246587574481964,,,,,
27,,2649,,,,,,1.4025331735610962,1.4131383895874023,0.13238398730754852,0.17443643510341644,0.0500933900475502,,,,,
27,,2659,,,,,,,,,,,0.22328616678714752,0.27913469076156616,0.138630211353302,0.18884031474590302,0.03608321771025658
,0.001,2660,,,,,,,,,,,,,,,
28,,2699,,,,,,1.5525672435760498,1.5687400102615356,0.13421697914600372,0.17591823637485504,0.05524720251560211,,,,,
28,,2749,,,,,,1.1498041152954102,1.1738288402557373,0.13501325249671936,0.18544365465641022,0.0478242002427578,,,,,
28,,2754,,,,,,,,,,,0.21845121681690216,0.27377521991729736,0.13719575107097626,0.1869199573993683,0.03533920645713806
,0.001,2755,,,,,,,,,,,,,,,
29,,2799,,,,,,0.8144111633300781,0.8527892827987671,0.13049127161502838,0.17372095584869385,0.03714967891573906,,,,,
29,,2849,,,,,,0.5964035391807556,0.6601325273513794,0.1467294543981552,0.1992504596710205,0.043661486357450485,,,,,
29,,2849,,,,,,,,,,,0.21502910554409027,0.2690943479537964,0.1354789137840271,0.18460611999034882,0.03446274623274803
,0.001,2850,,,,,,,,,,,,,,,
30,,2899,,,,,,0.6022486686706543,0.6792712211608887,0.13629299402236938,0.18554505705833435,0.03869679197669029,,,,,
30,,2944,,,,,,,,,,,0.2146657109260559,0.2698882520198822,0.13386088609695435,0.18248586356639862,0.033696483820676804
,0.001,2945,,,,,,,,,,,,,,,
31,,2949,,,,,,1.3137000799179077,1.358082890510559,0.1393766701221466,0.19852349162101746,0.05746135860681534,,,,,
31,,2999,,,,,,0.2891169786453247,0.338636577129364,0.13581348955631256,0.1864304095506668,0.035555481910705566,,,,,
31,,3039,,,,,,,,,,,0.2169480323791504,0.2702709138393402,0.13255737721920013,0.18074186146259308,0.03307141363620758
,0.001,3040,,,,,,,,,,,,,,,
32,,3049,,,,,,1.408123254776001,1.4211357831954956,0.12803129851818085,0.17233330011367798,0.04959804564714432,,,,,
32,,3099,,,,,,1.5693678855895996,1.5759189128875732,0.12790273129940033,0.1693267822265625,0.05322004854679108,,,,,
32,,3134,,,,,,,,,,,0.21286822855472565,0.26617443561553955,0.1310313642024994,0.17867110669612885,0.03231262043118477
,0.001,3135,,,,,,,,,,,,,,,
33,,3149,,,,,,1.1861903667449951,1.2375431060791016,0.13662151992321014,0.18845434486865997,0.050475023686885834,,,,,
33,,3199,,,,,,0.2957427501678467,0.34473469853401184,0.13021674752235413,0.17847619950771332,0.03272363543510437,,,,,
33,,3229,,,,,,,,,,,0.19928157329559326,0.2517191767692566,0.13000619411468506,0.17720523476600647,0.03172130882740021
,0.001,3230,,,,,,,,,,,,,,,
34,,3249,,,,,,0.9768019914627075,1.0208020210266113,0.13235551118850708,0.1807698905467987,0.042771343141794205,,,,,
34,,3299,,,,,,1.1691938638687134,1.1874617338180542,0.1261206418275833,0.16819988191127777,0.042108938097953796,,,,,
34,,3324,,,,,,,,,,,0.1996517777442932,0.2503821849822998,0.1285453587770462,0.1751977950334549,0.03101423755288124
,0.001,3325,,,,,,,,,,,,,,,
35,,3349,,,,,,0.23547258973121643,0.26795974373817444,0.1238136887550354,0.16936378180980682,0.029115278273820877,,,,,
35,,3399,,,,,,0.26169872283935547,0.3159594237804413,0.12769341468811035,0.17118403315544128,0.03000924177467823,,,,,
35,,3419,,,,,,,,,,,0.19400160014629364,0.24485322833061218,0.12684985995292664,0.17293161153793335,0.030205821618437767
,0.001,3420,,,,,,,,,,,,,,,
36,,3449,,,,,,0.4316619336605072,0.4702053368091583,0.13318316638469696,0.18078935146331787,0.03456887602806091,,,,,
36,,3499,,,,,,0.4097691476345062,0.4510802626609802,0.1183379739522934,0.15865099430084229,0.02695317566394806,,,,,
36,,3514,,,,,,,,,,,0.19178630411624908,0.24179239571094513,0.12552033364772797,0.17106887698173523,0.029556550085544586
,0.001,3515,,,,,,,,,,,,,,,
37,,3549,,,,,,0.827536404132843,0.8665187358856201,0.12214910238981247,0.16101329028606415,0.03317457437515259,,,,,
37,,3599,,,,,,0.750095546245575,0.8101639747619629,0.12542608380317688,0.16907474398612976,0.03486406430602074,,,,,
37,,3609,,,,,,,,,,,0.19108940660953522,0.24064338207244873,0.12423255294561386,0.16921986639499664,0.028928102925419807
,0.001,3610,,,,,,,,,,,,,,,
38,,3649,,,,,,0.7694886922836304,0.794745147228241,0.12410126626491547,0.1664634793996811,0.03374918922781944,,,,,
38,,3699,,,,,,0.9569350481033325,1.0040913820266724,0.12226983904838562,0.16621597111225128,0.03743346780538559,,,,,
38,,3704,,,,,,,,,,,0.1924809217453003,0.24040091037750244,0.12352103739976883,0.16802023351192474,0.02852642349898815
,0.001,3705,,,,,,,,,,,,,,,
39,,3749,,,,,,0.8183119893074036,0.8593116998672485,0.12083945423364639,0.16424879431724548,0.03409205749630928,,,,,
39,,3799,,,,,,1.2636299133300781,1.2806552648544312,0.1216326430439949,0.1699671596288681,0.045000724494457245,,,,,
39,,3799,,,,,,,,,,,0.1903015524148941,0.23854036629199982,0.12262590229511261,0.16659857332706451,0.02804655022919178
,0.001,3800,,,,,,,,,,,,,,,
40,,3849,,,,,,0.5704271197319031,0.6212084889411926,0.12461287528276443,0.1705586314201355,0.03265834227204323,,,,,
40,,3894,,,,,,,,,,,0.19805766642093658,0.24444207549095154,0.12153554707765579,0.1650230586528778,0.027557799592614174
,0.001,3895,,,,,,,,,,,,,,,
41,,3899,,,,,,1.370736837387085,1.3866633176803589,0.11821471899747849,0.15905974805355072,0.04427535831928253,,,,,
41,,3949,,,,,,0.22638873755931854,0.28419578075408936,0.11970680207014084,0.15654206275939941,0.025068039074540138,,,,,
41,,3989,,,,,,,,,,,0.19802814722061157,0.24639852344989777,0.12042469531297684,0.1634293496608734,0.02704918384552002
,0.001,3990,,,,,,,,,,,,,,,
42,,3999,,,,,,0.7361429333686829,0.7418617606163025,0.11817706376314163,0.15947416424751282,0.03068128041923046,,,,,
42,,4049,,,,,,1.5328447818756104,1.5402624607086182,0.113382488489151,0.15257683396339417,0.04677097871899605,,,,,
42,,4084,,,,,,,,,,,0.18729837238788605,0.23737233877182007,0.11921696364879608,0.16160480678081512,0.02641841024160385
,0.001,4085,,,,,,,,,,,,,,,
43,,4099,,,,,,1.65472412109375,1.66739022731781,0.11455563455820084,0.1550276130437851,0.05159512907266617,,,,,
43,,4149,,,,,,0.5914639234542847,0.6393343806266785,0.12142826616764069,0.1593487709760666,0.02922559529542923,,,,,
43,,4179,,,,,,,,,,,0.1881164014339447,0.2364092767238617,0.11857710033655167,0.16050250828266144,0.026062335819005966
,0.001,4180,,,,,,,,,,,,,,,
44,,4199,,,,,,1.5891931056976318,1.5960782766342163,0.12137732654809952,0.16733579337596893,0.05319591611623764,,,,,
44,,4249,,,,,,1.7003424167633057,1.7120646238327026,0.11710459738969803,0.15529850125312805,0.05318810045719147,,,,,
44,,4274,,,,,,,,,,,0.1789894849061966,0.22910311818122864,0.11748523265123367,0.15886925160884857,0.025511927902698517
,0.001,4275,,,,,,,,,,,,,,,
45,,4299,,,,,,3.3610260486602783,3.3694684505462646,0.11428263783454895,0.15170186758041382,0.13631650805473328,,,,,
45,,4349,,,,,,0.6880820393562317,0.7081645727157593,0.12680429220199585,0.16779056191444397,0.032887108623981476,,,,,
45,,4369,,,,,,,,,,,0.17213426530361176,0.2236989140510559,0.11780844628810883,0.15904894471168518,0.02554401382803917
,0.001,4370,,,,,,,,,,,,,,,
46,,4399,,,,,,0.32656964659690857,0.4058665633201599,0.11645535379648209,0.15575478971004486,0.025664236396551132,,,,,
46,,4449,,,,,,0.18758612871170044,0.23219646513462067,0.10949382185935974,0.1471237987279892,0.021968111395835876,,,,,
46,,4464,,,,,,,,,,,0.1713060438632965,0.22231656312942505,0.11673236638307571,0.15755519270896912,0.02506965398788452
,0.001,4465,,,,,,,,,,,,,,,
47,,4499,,,,,,0.20604869723320007,0.2373768389225006,0.1126650720834732,0.15206216275691986,0.023455150425434113,,,,,
47,,4549,,,,,,1.1199780702590942,1.1342155933380127,0.10999491810798645,0.14464467763900757,0.033577315509319305,,,,,
47,,4559,,,,,,,,,,,0.17774273455142975,0.2285376340150833,0.11530552059412003,0.15550443530082703,0.024462105706334114
,0.001,4560,,,,,,,,,,,,,,,
48,,4599,,,,,,1.0377626419067383,1.0500677824020386,0.1056622788310051,0.13959813117980957,0.030319184064865112,,,,,
48,,4649,,,,,,0.7891597747802734,0.8159319162368774,0.10848789662122726,0.14235557615756989,0.02671990729868412,,,,,
48,,4654,,,,,,,,,,,0.18012775480747223,0.23113562166690826,0.11412079632282257,0.15376128256320953,0.023940347135066986
,0.001,4655,,,,,,,,,,,,,,,
49,,4699,,,,,,0.3270815908908844,0.3690389394760132,0.11423042416572571,0.148942768573761,0.02332400530576706,,,,,
49,,4749,,,,,,0.22329148650169373,0.2544877231121063,0.1247069239616394,0.16860491037368774,0.028790978714823723,,,,,
49,,4749,,,,,,,,,,,0.16426196694374084,0.21419183909893036,0.11341092735528946,0.15256981551647186,0.023503556847572327
,0.001,4750,,,,,,,,,,,,,,,
50,,4799,,,,,,0.2955867648124695,0.3513749837875366,0.11130394786596298,0.14725789427757263,0.02270268090069294,,,,,
50,,4844,,,,,,,,,,,0.15940769016742706,0.20963837206363678,0.11241710186004639,0.15111519396305084,0.02304692752659321
,0.001,4845,,,,,,,,,,,,,,,
51,,4849,,,,,,0.18477290868759155,0.22150513529777527,0.10360535979270935,0.13804270327091217,0.019355876371264458,,,,,
51,,4899,,,,,,8.063543319702148,8.246953964233398,0.5879073739051819,0.7900134325027466,1.2980027198791504,,,,,
51,,4939,,,,,,,,,,,16.933116912841797,16.965730667114258,0.41218796372413635,0.5524322986602783,3.180490016937256
,0.001,4940,,,,,,,,,,,,,,,
52,,4949,,,,,,0.9423621892929077,1.2382569313049316,0.35527530312538147,0.4689125716686249,0.23301301896572113,,,,,
52,,4999,,,,,,0.4361310601234436,0.49986809492111206,0.2694600224494934,0.36371126770973206,0.13346172869205475,,,,,
52,,5034,,,,,,,,,,,11.463726997375488,11.547442436218262,0.4061667323112488,0.5409911870956421,1.6231789588928223
,0.001,5035,,,,,,,,,,,,,,,
53,,5049,,,,,,0.3598899245262146,0.48546719551086426,0.24023042619228363,0.31812578439712524,0.10254877060651779,,,,,
53,,5099,,,,,,1.6643356084823608,1.7245995998382568,0.23006564378738403,0.30720463395118713,0.12317338585853577,,,,,
53,,5129,,,,,,,,,,,3.5359342098236084,3.787876605987549,0.3711548447608948,0.4932362139225006,0.38432925939559937
,0.001,5130,,,,,,,,,,,,,,,
54,,5149,,,,,,1.2353153228759766,1.2965697050094604,0.21100378036499023,0.28085219860076904,0.09490011632442474,,,,,
54,,5199,,,,,,0.5564081072807312,0.6119139194488525,0.20298391580581665,0.26604345440864563,0.07381571829319,,,,,
54,,5224,,,,,,,,,,,1.0073920488357544,1.1983062028884888,0.31457415223121643,0.4194040894508362,0.18850018084049225
,0.001,5225,,,,,,,,,,,,,,,
55,,5249,,,,,,1.574669599533081,1.6098735332489014,0.19671182334423065,0.26529592275619507,0.09559503942728043,,,,,
55,,5299,,,,,,0.9867397546768188,1.1093367338180542,0.1923687607049942,0.2607487142086029,0.07961627095937729,,,,,
55,,5319,,,,,,,,,,,1.4401870965957642,1.7069939374923706,0.26203760504722595,0.3510356545448303,0.15113204717636108
,0.001,5320,,,,,,,,,,,,,,,
56,,5349,,,,,,0.12211728096008301,0.1530371755361557,0.17278450727462769,0.22737976908683777,0.05141875147819519,,,,,
56,,5399,,,,,,0.1905137598514557,0.21504467725753784,0.16529662907123566,0.21527670323848724,0.046343062072992325,,,,,
56,,5414,,,,,,,,,,,1.3156256675720215,1.5100979804992676,0.2240758091211319,0.3015022575855255,0.1127985268831253
,0.001,5415,,,,,,,,,,,,,,,
57,,5449,,,,,,0.3197495937347412,0.33838069438934326,0.18158796429634094,0.2477230429649353,0.06189805269241333,,,,,
57,,5499,,,,,,0.2176678627729416,0.2709605395793915,0.17782150208950043,0.23584434390068054,0.05580052733421326,,,,,
57,,5509,,,,,,,,,,,0.9403157234191895,1.114373803138733,0.19920575618743896,0.2685178518295288,0.08379911631345749
,0.001,5510,,,,,,,,,,,,,,,
58,,5549,,,,,,1.8406202793121338,1.8660686016082764,0.15936784446239471,0.21234066784381866,0.0794597938656807,,,,,
58,,5599,,,,,,0.3571241497993469,0.39031982421875,0.1566460281610489,0.20685003697872162,0.04388256371021271,,,,,
58,,5604,,,,,,,,,,,0.6081757545471191,0.7699479460716248,0.18327422440052032,0.2472890317440033,0.06646854430437088
,0.001,5605,,,,,,,,,,,,,,,
59,,5649,,,,,,1.148565411567688,1.2434791326522827,0.16517089307308197,0.224620521068573,0.0654122456908226,,,,,
59,,5699,,,,,,0.9472452402114868,1.0400160551071167,0.1514585018157959,0.19967390596866608,0.05028730258345604,,,,,
59,,5699,,,,,,,,,,,0.43160954117774963,0.5586933493614197,0.17255239188671112,0.23314480483531952,0.05693432316184044
,0.001,5700,,,,,,,,,,,,,,,
60,,5749,,,,,,0.3986991345882416,0.5028342008590698,0.15566597878932953,0.20791545510292053,0.04532497376203537,,,,,
60,,5794,,,,,,,,,,,0.3435204327106476,0.43748408555984497,0.16472524404525757,0.22280225157737732,0.051058363169431686
,0.001,5795,,,,,,,,,,,,,,,
61,,5799,,,,,,2.238616943359375,2.278620481491089,0.15941253304481506,0.21872887015342712,0.09928500652313232,,,,,
61,,5849,,,,,,1.0064659118652344,1.0402922630310059,0.15609151124954224,0.20983576774597168,0.05441281944513321,,,,,
61,,5889,,,,,,,,,,,0.31772491335868835,0.40400174260139465,0.1595638245344162,0.21592101454734802,0.04778784140944481
,0.001,5890,,,,,,,,,,,,,,,
62,,5899,,,,,,0.5812448263168335,0.6221963763237,0.15828284621238708,0.21192631125450134,0.048334915190935135,,,,,
62,,5949,,,,,,0.22438184916973114,0.2877673804759979,0.1533779501914978,0.20955656468868256,0.04430291801691055,,,,,
62,,5984,,,,,,,,,,,0.2896507680416107,0.36820104718208313,0.15512298047542572,0.20994217693805695,0.04499068111181259
,0.001,5985,,,,,,,,,,,,,,,
63,,5999,,,,,,0.7285296320915222,0.7699190378189087,0.13974963128566742,0.18268734216690063,0.03896867856383324,,,,,
63,,6049,,,,,,0.4458770751953125,0.50767982006073,0.14243917167186737,0.19040368497371674,0.03846841678023338,,,,,
63,,6079,,,,,,,,,,,0.26816803216934204,0.34119951725006104,0.15118777751922607,0.20458513498306274,0.04260069876909256
,0.001,6080,,,,,,,,,,,,,,,
64,,6099,,,,,,0.2922289967536926,0.35128676891326904,0.13990209996700287,0.18753764033317566,0.03605268895626068,,,,,
64,,6149,,,,,,0.2402704954147339,0.2805386483669281,0.14030064642429352,0.1866651475429535,0.03528245911002159,,,,,
64,,6174,,,,,,,,,,,0.2517840564250946,0.321203351020813,0.14806653559207916,0.20037809014320374,0.04078157991170883
,0.001,6175,,,,,,,,,,,,,,,
65,,6199,,,,,,0.7962131500244141,0.8227006793022156,0.1426573395729065,0.19411306083202362,0.04407145082950592,,,,,
65,,6249,,,,,,0.7145360708236694,0.7748927474021912,0.1339809149503708,0.17822782695293427,0.0374520979821682,,,,,
65,,6269,,,,,,,,,,,0.23972584307193756,0.305602103471756,0.14515893161296844,0.1965356171131134,0.039173923432826996
,0.001,6270,,,,,,,,,,,,,,,
66,,6299,,,,,,0.33798980712890625,0.3830716907978058,0.140818789601326,0.18898983299732208,0.03682743012905121,,,,,
66,,6349,,,,,,0.28331685066223145,0.37416040897369385,0.13391683995723724,0.18087594211101532,0.033788908272981644,,,,,
66,,6364,,,,,,,,,,,0.2361951470375061,0.3056788146495819,0.1428658366203308,0.19362178444862366,0.03804889693856239
,0.001,6365,,,,,,,,,,,,,,,
67,,6399,,,,,,0.3693492114543915,0.40803682804107666,0.13386528193950653,0.1773250550031662,0.03279467672109604,,,,,
67,,6449,,,,,,2.320793628692627,2.329559803009033,0.13305819034576416,0.1793133169412613,0.08610022068023682,,,,,
67,,6459,,,,,,,,,,,0.22254417836666107,0.28956708312034607,0.1407562792301178,0.19076965749263763,0.03686762973666191
,0.001,6460,,,,,,,,,,,,,,,
68,,6499,,,,,,0.5834654569625854,0.6190672516822815,0.13051263988018036,0.17515511810779572,0.034204963594675064,,,,,
68,,6549,,,,,,3.0551114082336426,3.0727932453155518,0.1386900544166565,0.18410708010196686,0.12797704339027405,,,,,
68,,6554,,,,,,,,,,,0.21923506259918213,0.28414085507392883,0.13850592076778412,0.18775032460689545,0.035705044865608215
,0.001,6555,,,,,,,,,,,,,,,
