#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
     40      2.85e+01    3.04e+01      2.55e-01    2.54e-01      9.00e-01    9.62e-01    1.0e-03
     42      2.81e+01    2.90e+01      3.71e-01    3.73e-01      8.89e-01    9.15e-01    1.0e-03
     44      2.80e+01    2.87e+01      3.88e-01    3.90e-01      8.84e-01    9.07e-01    1.0e-03
     46      2.77e+01    2.84e+01      3.07e-01    3.08e-01      8.76e-01    8.98e-01    1.0e-03
     48      2.79e+01    2.81e+01      1.12e-01    1.15e-01      8.82e-01    8.89e-01    1.0e-03
     50      2.70e+01    2.83e+01      5.97e-02    6.13e-02      8.54e-01    8.96e-01    1.0e-03
     52      2.71e+01    2.80e+01      1.87e-01    1.87e-01      8.56e-01    8.84e-01    1.0e-03
     54      2.68e+01    2.84e+01      3.11e-01    3.13e-01      8.49e-01    8.99e-01    1.0e-03
     56      2.66e+01    2.77e+01      2.98e-01    2.98e-01      8.41e-01    8.76e-01    1.0e-03
     58      2.63e+01    2.74e+01      2.11e-01    2.12e-01      8.31e-01    8.67e-01    1.0e-03
     60      2.56e+01    2.67e+01      5.84e-02    5.86e-02      8.09e-01    8.44e-01    1.0e-03
     62      2.55e+01    2.69e+01      7.14e-02    7.14e-02      8.07e-01    8.51e-01    1.0e-03
     64      2.51e+01    2.61e+01      1.95e-01    1.97e-01      7.93e-01    8.25e-01    1.0e-03
     66      2.42e+01    2.49e+01      1.98e-01    1.98e-01      7.66e-01    7.86e-01    1.0e-03
     68      2.39e+01    2.46e+01      1.52e-01    1.54e-01      7.54e-01    7.77e-01    1.0e-03
     70      2.33e+01    2.48e+01      2.45e-02    2.55e-02      7.37e-01    7.83e-01    1.0e-03
     72      2.27e+01    2.35e+01      5.89e-02    6.11e-02      7.19e-01    7.42e-01    1.0e-03
     74      2.23e+01    2.29e+01      9.05e-02    9.17e-02      7.04e-01    7.23e-01    1.0e-03
     76      2.18e+01    2.20e+01      1.37e-01    1.37e-01      6.90e-01    6.96e-01    1.0e-03
     78      2.07e+01    2.15e+01      6.90e-02    6.97e-02      6.54e-01    6.81e-01    1.0e-03
     80      2.07e+01    2.12e+01      8.41e-02    8.50e-02      6.54e-01    6.70e-01    1.0e-03
     82      1.97e+01    2.03e+01      1.19e-01    1.20e-01      6.22e-01    6.42e-01    1.0e-03
     84      1.90e+01    1.97e+01      1.92e-01    1.90e-01      6.00e-01    6.22e-01    1.0e-03
     86      2.00e+01    2.05e+01      1.88e-01    1.86e-01      6.32e-01    6.48e-01    1.0e-03
     88      1.87e+01    1.88e+01      2.70e-01    2.67e-01      5.91e-01    5.95e-01    1.0e-03
     90      1.79e+01    1.86e+01      3.45e-02    3.35e-02      5.65e-01    5.88e-01    1.0e-03
     92      1.75e+01    1.78e+01      1.65e-01    1.65e-01      5.53e-01    5.63e-01    1.0e-03
     94      1.68e+01    1.71e+01      2.66e-01    2.64e-01      5.30e-01    5.42e-01    1.0e-03
     96      1.66e+01    1.70e+01      4.08e-01    4.05e-01      5.26e-01    5.38e-01    1.0e-03
     98      1.62e+01    1.64e+01      1.80e-01    1.80e-01      5.13e-01    5.20e-01    1.0e-03
    100      1.23e+01    1.26e+01      1.49e-01    1.48e-01      5.03e-01    5.13e-01    6.0e-04
    102      1.23e+01    1.24e+01      8.53e-02    8.58e-02      5.01e-01    5.07e-01    6.0e-04
    104      1.22e+01    1.22e+01      7.91e-02    7.88e-02      4.98e-01    5.00e-01    6.0e-04
    106      1.18e+01    1.20e+01      1.38e-01    1.34e-01      4.81e-01    4.91e-01    6.0e-04
    108      1.17e+01    1.19e+01      5.54e-02    5.57e-02      4.76e-01    4.86e-01    6.0e-04
    110      1.19e+01    1.17e+01      1.11e-01    1.14e-01      4.85e-01    4.77e-01    6.0e-04
    112      1.16e+01    1.17e+01      8.43e-03    9.52e-03      4.75e-01    4.79e-01    6.0e-04
    114      1.14e+01    1.15e+01      8.93e-02    8.63e-02      4.66e-01    4.69e-01    6.0e-04
    116      1.14e+01    1.14e+01      9.33e-03    1.23e-02      4.65e-01    4.64e-01    6.0e-04
    118      1.11e+01    1.12e+01      4.58e-02    4.59e-02      4.54e-01    4.56e-01    6.0e-04
    120      1.10e+01    1.11e+01      3.40e-02    3.57e-02      4.50e-01    4.53e-01    6.0e-04
    122      1.11e+01    1.12e+01      2.75e-02    2.54e-02      4.54e-01    4.56e-01    6.0e-04
    124      1.09e+01    1.09e+01      3.01e-02    3.10e-02      4.45e-01    4.44e-01    6.0e-04
    126      1.09e+01    1.08e+01      5.59e-03    5.56e-03      4.45e-01    4.39e-01    6.0e-04
    128      1.08e+01    1.06e+01      3.19e-02    2.90e-02      4.42e-01    4.33e-01    6.0e-04
    130      1.05e+01    1.06e+01      1.15e-02    1.08e-02      4.28e-01    4.34e-01    6.0e-04
    132      1.05e+01    1.04e+01      8.88e-03    1.09e-02      4.31e-01    4.26e-01    6.0e-04
    134      1.05e+01    1.04e+01      1.06e-02    1.07e-02      4.27e-01    4.24e-01    6.0e-04
    136      1.04e+01    1.03e+01      2.18e-02    2.03e-02      4.24e-01    4.21e-01    6.0e-04
    138      1.01e+01    1.02e+01      1.20e-02    1.03e-02      4.14e-01    4.17e-01    6.0e-04
    140      1.01e+01    1.03e+01      5.89e-03    5.63e-03      4.14e-01    4.19e-01    6.0e-04
    142      9.99e+00    9.90e+00      1.73e-02    1.55e-02      4.08e-01    4.05e-01    6.0e-04
    144      9.94e+00    9.80e+00      2.67e-02    2.45e-02      4.06e-01    4.00e-01    6.0e-04
    146      9.93e+00    9.79e+00      1.59e-02    1.65e-02      4.06e-01    4.00e-01    6.0e-04
    148      9.70e+00    9.82e+00      1.02e-02    9.62e-03      3.96e-01    4.01e-01    6.0e-04
    150      9.83e+00    9.66e+00      3.06e-02    2.72e-02      4.01e-01    3.94e-01    6.0e-04
    152      9.71e+00    9.47e+00      4.84e-03    4.07e-03      3.97e-01    3.87e-01    6.0e-04
    154      9.49e+00    9.66e+00      6.69e-03    7.82e-03      3.88e-01    3.95e-01    6.0e-04
    156      9.50e+00    9.42e+00      3.34e-02    3.13e-02      3.88e-01    3.85e-01    6.0e-04
    158      9.38e+00    9.29e+00      1.19e-02    1.45e-02      3.83e-01    3.80e-01    6.0e-04
    160      9.38e+00    9.09e+00      2.85e-02    2.44e-02      3.83e-01    3.71e-01    6.0e-04
    162      9.14e+00    9.09e+00      5.78e-03    8.64e-03      3.73e-01    3.71e-01    6.0e-04
    164      9.14e+00    9.04e+00      1.17e-02    7.79e-03      3.73e-01    3.69e-01    6.0e-04
    166      9.13e+00    8.90e+00      2.41e-02    2.12e-02      3.73e-01    3.64e-01    6.0e-04
    168      8.95e+00    8.97e+00      4.80e-03    6.03e-03      3.66e-01    3.66e-01    6.0e-04
    170      9.03e+00    8.78e+00      5.71e-03    4.38e-03      3.69e-01    3.59e-01    6.0e-04
    172      8.94e+00    8.88e+00      2.99e-02    2.78e-02      3.65e-01    3.63e-01    6.0e-04
    174      8.82e+00    8.71e+00      6.71e-03    5.35e-03      3.60e-01    3.56e-01    6.0e-04
    176      8.85e+00    8.64e+00      7.76e-03    1.03e-02      3.62e-01    3.53e-01    6.0e-04
    178      8.60e+00    8.53e+00      3.88e-02    3.57e-02      3.51e-01    3.48e-01    6.0e-04
    180      8.59e+00    8.39e+00      2.25e-02    2.58e-02      3.51e-01    3.43e-01    6.0e-04
    182      8.67e+00    8.48e+00      2.53e-02    2.20e-02      3.54e-01    3.46e-01    6.0e-04
    184      8.63e+00    8.28e+00      1.70e-02    1.47e-02      3.53e-01    3.38e-01    6.0e-04
    186      8.45e+00    8.48e+00      1.66e-02    2.18e-02      3.45e-01    3.46e-01    6.0e-04
    188      8.47e+00    8.34e+00      2.23e-02    1.92e-02      3.46e-01    3.41e-01    6.0e-04
    190      8.42e+00    8.21e+00      3.05e-02    2.62e-02      3.44e-01    3.35e-01    6.0e-04
    192      8.43e+00    8.12e+00      2.67e-02    3.05e-02      3.44e-01    3.32e-01    6.0e-04
    194      8.22e+00    8.04e+00      3.17e-02    2.75e-02      3.36e-01    3.28e-01    6.0e-04
    196      8.29e+00    8.08e+00      4.81e-03    4.85e-03      3.39e-01    3.30e-01    6.0e-04
    198      8.20e+00    8.07e+00      1.08e-02    7.62e-03      3.35e-01    3.30e-01    6.0e-04
    200      6.36e+00    6.19e+00      1.11e-02    7.52e-03      3.35e-01    3.27e-01    3.6e-04
    202      6.24e+00    6.16e+00      1.44e-02    1.86e-02      3.29e-01    3.25e-01    3.6e-04
    204      6.24e+00    6.12e+00      3.02e-02    2.61e-02      3.29e-01    3.23e-01    3.6e-04
    206      6.34e+00    6.10e+00      8.56e-03    1.13e-02      3.35e-01    3.22e-01    3.6e-04
    208      6.17e+00    6.09e+00      5.63e-03    3.70e-03      3.26e-01    3.21e-01    3.6e-04
    210      6.31e+00    6.04e+00      2.49e-02    2.00e-02      3.33e-01    3.18e-01    3.6e-04
    212      6.24e+00    6.08e+00      1.71e-02    2.19e-02      3.29e-01    3.21e-01    3.6e-04
    214      6.17e+00    6.17e+00      1.68e-02    1.36e-02      3.25e-01    3.25e-01    3.6e-04
    216      6.14e+00    6.05e+00      1.18e-02    7.97e-03      3.24e-01    3.19e-01    3.6e-04
    218      6.24e+00    6.06e+00      1.38e-02    1.68e-02      3.29e-01    3.20e-01    3.6e-04
    220      6.15e+00    6.10e+00      2.48e-02    2.12e-02      3.24e-01    3.22e-01    3.6e-04
    222      6.21e+00    6.09e+00      4.46e-03    6.42e-03      3.28e-01    3.21e-01    3.6e-04
    224      6.27e+00    6.01e+00      4.75e-03    7.04e-03      3.31e-01    3.17e-01    3.6e-04
    226      6.04e+00    5.97e+00      1.87e-02    1.37e-02      3.19e-01    3.15e-01    3.6e-04
    228      6.03e+00    6.06e+00      6.01e-03    9.54e-03      3.18e-01    3.20e-01    3.6e-04
    230      6.24e+00    5.96e+00      8.51e-03    5.77e-03      3.29e-01    3.14e-01    3.6e-04
    232      6.10e+00    6.02e+00      7.71e-03    5.42e-03      3.22e-01    3.18e-01    3.6e-04
    234      6.13e+00    6.00e+00      1.12e-02    7.43e-03      3.23e-01    3.16e-01    3.6e-04
    236      6.07e+00    5.98e+00      5.14e-03    4.08e-03      3.20e-01    3.15e-01    3.6e-04
    238      6.11e+00    5.89e+00      5.60e-03    4.30e-03      3.22e-01    3.11e-01    3.6e-04
    240      6.10e+00    5.94e+00      1.41e-02    1.10e-02      3.22e-01    3.14e-01    3.6e-04
    242      6.05e+00    5.89e+00      5.72e-03    7.69e-03      3.19e-01    3.11e-01    3.6e-04
    244      6.08e+00    5.92e+00      1.21e-02    8.04e-03      3.21e-01    3.12e-01    3.6e-04
    246      6.02e+00    5.88e+00      6.74e-03    4.28e-03      3.18e-01    3.10e-01    3.6e-04
    248      5.99e+00    5.86e+00      8.26e-03    5.64e-03      3.16e-01    3.09e-01    3.6e-04
    250      6.08e+00    5.90e+00      4.60e-03    5.30e-03      3.21e-01    3.11e-01    3.6e-04
    252      6.12e+00    5.85e+00      1.25e-02    7.82e-03      3.23e-01    3.09e-01    3.6e-04
    254      5.85e+00    5.95e+00      3.98e-03    6.39e-03      3.08e-01    3.14e-01    3.6e-04
    256      5.94e+00    5.81e+00      1.32e-02    9.58e-03      3.14e-01    3.07e-01    3.6e-04
    258      6.00e+00    5.83e+00      5.26e-03    4.24e-03      3.17e-01    3.07e-01    3.6e-04
    260      6.05e+00    5.80e+00      4.05e-03    4.29e-03      3.19e-01    3.06e-01    3.6e-04
    262      5.88e+00    5.77e+00      1.08e-02    6.91e-03      3.10e-01    3.05e-01    3.6e-04
    264      5.90e+00    5.80e+00      7.11e-03    9.24e-03      3.11e-01    3.06e-01    3.6e-04
    266      6.01e+00    5.78e+00      1.36e-02    9.29e-03      3.17e-01    3.05e-01    3.6e-04
    268      5.94e+00    5.82e+00      8.71e-03    5.84e-03      3.13e-01    3.07e-01    3.6e-04
    270      5.90e+00    5.70e+00      4.26e-03    8.39e-03      3.12e-01    3.01e-01    3.6e-04
    272      5.90e+00    5.81e+00      1.64e-02    1.33e-02      3.11e-01    3.07e-01    3.6e-04
    274      5.95e+00    5.75e+00      6.76e-03    1.05e-02      3.14e-01    3.03e-01    3.6e-04
    276      5.96e+00    5.74e+00      1.40e-02    9.90e-03      3.14e-01    3.03e-01    3.6e-04
    278      5.79e+00    5.76e+00      4.35e-03    6.08e-03      3.06e-01    3.04e-01    3.6e-04
    280      5.80e+00    5.74e+00      7.35e-03    4.39e-03      3.06e-01    3.03e-01    3.6e-04
    282      5.97e+00    5.77e+00      6.26e-03    4.30e-03      3.15e-01    3.04e-01    3.6e-04
    284      5.80e+00    5.74e+00      9.24e-03    6.35e-03      3.06e-01    3.03e-01    3.6e-04
    286      5.94e+00    5.67e+00      6.40e-03    4.60e-03      3.13e-01    2.99e-01    3.6e-04
    288      5.83e+00    5.66e+00      7.09e-03    4.34e-03      3.08e-01    2.99e-01    3.6e-04
    290      5.83e+00    5.71e+00      1.50e-02    1.11e-02      3.08e-01    3.01e-01    3.6e-04
    292      5.87e+00    5.68e+00      7.11e-03    1.03e-02      3.10e-01    3.00e-01    3.6e-04
    294      5.78e+00    5.63e+00      1.36e-02    9.26e-03      3.05e-01    2.97e-01    3.6e-04
    296      5.76e+00    5.71e+00      5.81e-03    4.50e-03      3.04e-01    3.01e-01    3.6e-04
    298      5.85e+00    5.62e+00      5.52e-03    4.29e-03      3.09e-01    2.96e-01    3.6e-04
    300      4.52e+00    4.36e+00      1.27e-02    8.72e-03      3.08e-01    2.97e-01    2.1e-04
    302      4.43e+00    4.39e+00      4.72e-03    5.82e-03      3.02e-01    2.99e-01    2.1e-04
    304      4.52e+00    4.40e+00      5.61e-03    4.09e-03      3.08e-01    3.00e-01    2.1e-04
    306      4.43e+00    4.35e+00      8.81e-03    5.96e-03      3.01e-01    2.97e-01    2.1e-04
    308      4.46e+00    4.33e+00      4.94e-03    4.26e-03      3.04e-01    2.95e-01    2.1e-04
    310      4.49e+00    4.37e+00      6.29e-03    4.58e-03      3.06e-01    2.98e-01    2.1e-04
    312      4.47e+00    4.34e+00      6.24e-03    5.00e-03      3.04e-01    2.96e-01    2.1e-04
    314      4.44e+00    4.32e+00      4.93e-03    4.38e-03      3.03e-01    2.94e-01    2.1e-04
    316      4.47e+00    4.35e+00      5.77e-03    4.37e-03      3.05e-01    2.96e-01    2.1e-04
    318      4.47e+00    4.29e+00      7.41e-03    4.79e-03      3.04e-01    2.92e-01    2.1e-04
    320      4.46e+00    4.40e+00      5.12e-03    4.36e-03      3.04e-01    3.00e-01    2.1e-04
    322      4.48e+00    4.32e+00      7.01e-03    4.11e-03      3.05e-01    2.94e-01    2.1e-04
    324      4.43e+00    4.38e+00      6.55e-03    4.28e-03      3.02e-01    2.99e-01    2.1e-04
    326      4.49e+00    4.32e+00      4.85e-03    3.84e-03      3.06e-01    2.94e-01    2.1e-04
    328      4.40e+00    4.32e+00      6.90e-03    4.57e-03      2.99e-01    2.94e-01    2.1e-04
    330      4.50e+00    4.27e+00      8.02e-03    4.65e-03      3.06e-01    2.91e-01    2.1e-04
    332      4.39e+00    4.33e+00      4.62e-03    4.57e-03      2.99e-01    2.95e-01    2.1e-04
    334      4.43e+00    4.33e+00      6.69e-03    4.28e-03      3.02e-01    2.95e-01    2.1e-04
    336      4.46e+00    4.34e+00      8.65e-03    4.88e-03      3.04e-01    2.96e-01    2.1e-04
    338      4.42e+00    4.33e+00      4.61e-03    5.14e-03      3.01e-01    2.95e-01    2.1e-04
    340      4.49e+00    4.27e+00      9.48e-03    5.18e-03      3.06e-01    2.91e-01    2.1e-04
    342      4.40e+00    4.30e+00      6.78e-03    3.86e-03      2.99e-01    2.93e-01    2.1e-04
    344      4.37e+00    4.33e+00      4.61e-03    6.10e-03      2.98e-01    2.95e-01    2.1e-04
    346      4.49e+00    4.32e+00      1.22e-02    9.26e-03      3.05e-01    2.94e-01    2.1e-04
    348      4.46e+00    4.27e+00      4.78e-03    4.39e-03      3.04e-01    2.91e-01    2.1e-04
    350      4.40e+00    4.32e+00      4.21e-03    4.50e-03      3.00e-01    2.94e-01    2.1e-04
    352      4.46e+00    4.35e+00      1.16e-02    7.46e-03      3.04e-01    2.96e-01    2.1e-04
    354      4.39e+00    4.32e+00      4.13e-03    4.71e-03      2.99e-01    2.94e-01    2.1e-04
    356      4.46e+00    4.27e+00      5.46e-03    3.06e-03      3.04e-01    2.91e-01    2.1e-04
    358      4.37e+00    4.31e+00      7.66e-03    5.32e-03      2.97e-01    2.93e-01    2.1e-04
    360      4.31e+00    4.31e+00      5.32e-03    3.81e-03      2.93e-01    2.93e-01    2.1e-04
    362      4.49e+00    4.26e+00      7.14e-03    4.91e-03      3.06e-01    2.90e-01    2.1e-04
    364      4.42e+00    4.34e+00      4.67e-03    4.70e-03      3.01e-01    2.96e-01    2.1e-04
    366      4.41e+00    4.25e+00      6.53e-03    4.47e-03      3.00e-01    2.90e-01    2.1e-04
    368      4.32e+00    4.33e+00      8.24e-03    5.01e-03      2.94e-01    2.95e-01    2.1e-04
    370      4.47e+00    4.27e+00      4.72e-03    4.59e-03      3.04e-01    2.91e-01    2.1e-04
    372      4.44e+00    4.31e+00      6.17e-03    4.18e-03      3.02e-01    2.93e-01    2.1e-04
    374      4.36e+00    4.27e+00      7.90e-03    4.52e-03      2.97e-01    2.91e-01    2.1e-04
    376      4.36e+00    4.32e+00      4.85e-03    4.38e-03      2.97e-01    2.94e-01    2.1e-04
    378      4.42e+00    4.28e+00      7.34e-03    4.46e-03      3.01e-01    2.92e-01    2.1e-04
    380      4.30e+00    4.32e+00      9.55e-03    6.31e-03      2.93e-01    2.94e-01    2.1e-04
    382      4.49e+00    4.27e+00      4.02e-03    5.09e-03      3.06e-01    2.91e-01    2.1e-04
    384      4.35e+00    4.30e+00      5.85e-03    3.85e-03      2.96e-01    2.93e-01    2.1e-04
    386      4.39e+00    4.26e+00      1.08e-02    6.82e-03      2.99e-01    2.90e-01    2.1e-04
    388      4.33e+00    4.26e+00      4.55e-03    5.27e-03      2.95e-01    2.90e-01    2.1e-04
    390      4.44e+00    4.28e+00      6.26e-03    4.02e-03      3.02e-01    2.92e-01    2.1e-04
    392      4.24e+00    4.21e+00      1.02e-02    7.34e-03      2.89e-01    2.87e-01    2.1e-04
    394      4.51e+00    4.26e+00      3.92e-03    5.08e-03      3.07e-01    2.90e-01    2.1e-04
    396      4.36e+00    4.21e+00      6.54e-03    3.62e-03      2.97e-01    2.87e-01    2.1e-04
    398      4.39e+00    4.20e+00      7.59e-03    5.03e-03      2.99e-01    2.86e-01    2.1e-04
    400      3.38e+00    3.27e+00      4.88e-03    3.71e-03      2.97e-01    2.87e-01    1.3e-04
    402      3.37e+00    3.29e+00      5.32e-03    4.16e-03      2.96e-01    2.90e-01    1.3e-04
    404      3.41e+00    3.26e+00      7.86e-03    4.39e-03      3.00e-01    2.86e-01    1.3e-04
    406      3.36e+00    3.29e+00      5.42e-03    4.25e-03      2.96e-01    2.89e-01    1.3e-04
    408      3.38e+00    3.29e+00      5.26e-03    4.46e-03      2.97e-01    2.89e-01    1.3e-04
    410      3.37e+00    3.26e+00      6.72e-03    4.04e-03      2.96e-01    2.86e-01    1.3e-04
    412      3.35e+00    3.33e+00      5.01e-03    4.13e-03      2.94e-01    2.93e-01    1.3e-04
    414      3.42e+00    3.26e+00      5.01e-03    4.11e-03      3.00e-01    2.86e-01    1.3e-04
    416      3.48e+00    3.28e+00      6.34e-03    4.32e-03      3.06e-01    2.89e-01    1.3e-04
    418      3.29e+00    3.28e+00      7.60e-03    4.28e-03      2.89e-01    2.88e-01    1.3e-04
    420      3.36e+00    3.27e+00      4.50e-03    4.26e-03      2.96e-01    2.87e-01    1.3e-04
    422      3.40e+00    3.25e+00      6.15e-03    3.96e-03      2.98e-01    2.85e-01    1.3e-04
    424      3.35e+00    3.20e+00      7.47e-03    4.20e-03      2.95e-01    2.81e-01    1.3e-04
    426      3.39e+00    3.25e+00      4.50e-03    4.26e-03      2.98e-01    2.85e-01    1.3e-04
    428      3.41e+00    3.34e+00      5.04e-03    4.43e-03      2.99e-01    2.94e-01    1.3e-04
    430      3.33e+00    3.25e+00      6.94e-03    5.05e-03      2.93e-01    2.86e-01    1.3e-04
    432      3.40e+00    3.23e+00      6.33e-03    3.71e-03      2.99e-01    2.84e-01    1.3e-04
    434      3.33e+00    3.32e+00      3.93e-03    4.75e-03      2.93e-01    2.92e-01    1.3e-04
    436      3.38e+00    3.29e+00      6.55e-03    4.55e-03      2.97e-01    2.89e-01    1.3e-04
    438      3.37e+00    3.28e+00      7.43e-03    3.76e-03      2.96e-01    2.88e-01    1.3e-04
    440      3.39e+00    3.25e+00      5.39e-03    4.13e-03      2.98e-01    2.85e-01    1.3e-04
    442      3.33e+00    3.29e+00      4.18e-03    4.18e-03      2.93e-01    2.89e-01    1.3e-04
    444      3.36e+00    3.22e+00      7.07e-03    4.94e-03      2.96e-01    2.83e-01    1.3e-04
    446      3.38e+00    3.25e+00      6.07e-03    3.95e-03      2.97e-01    2.86e-01    1.3e-04
    448      3.30e+00    3.26e+00      4.70e-03    3.82e-03      2.90e-01    2.86e-01    1.3e-04
    450      3.39e+00    3.31e+00      5.62e-03    4.30e-03      2.98e-01    2.91e-01    1.3e-04
    452      3.38e+00    3.26e+00      6.33e-03    4.53e-03      2.97e-01    2.86e-01    1.3e-04
    454      3.35e+00    3.25e+00      5.30e-03    4.03e-03      2.94e-01    2.86e-01    1.3e-04
    456      3.38e+00    3.27e+00      5.83e-03    3.26e-03      2.97e-01    2.87e-01    1.3e-04
    458      3.36e+00    3.26e+00      5.90e-03    4.44e-03      2.95e-01    2.87e-01    1.3e-04
    460      3.38e+00    3.27e+00      5.93e-03    4.33e-03      2.97e-01    2.88e-01    1.3e-04
    462      3.34e+00    3.25e+00      6.30e-03    3.71e-03      2.94e-01    2.85e-01    1.3e-04
    464      3.32e+00    3.24e+00      4.89e-03    4.35e-03      2.92e-01    2.85e-01    1.3e-04
    466      3.38e+00    3.30e+00      6.52e-03    4.19e-03      2.97e-01    2.90e-01    1.3e-04
    468      3.35e+00    3.25e+00      5.81e-03    3.96e-03      2.94e-01    2.85e-01    1.3e-04
    470      3.37e+00    3.25e+00      5.91e-03    3.76e-03      2.96e-01    2.85e-01    1.3e-04
    472      3.33e+00    3.30e+00      5.25e-03    4.38e-03      2.93e-01    2.90e-01    1.3e-04
    474      3.37e+00    3.27e+00      6.29e-03    3.73e-03      2.96e-01    2.87e-01    1.3e-04
    476      3.37e+00    3.21e+00      5.53e-03    4.35e-03      2.96e-01    2.83e-01    1.3e-04
    478      3.36e+00    3.24e+00      6.75e-03    3.58e-03      2.96e-01    2.85e-01    1.3e-04
    480      3.34e+00    3.21e+00      5.00e-03    3.85e-03      2.94e-01    2.82e-01    1.3e-04
    482      3.38e+00    3.25e+00      5.92e-03    3.98e-03      2.97e-01    2.86e-01    1.3e-04
    484      3.30e+00    3.24e+00      6.41e-03    4.45e-03      2.90e-01    2.85e-01    1.3e-04
    486      3.41e+00    3.27e+00      5.55e-03    4.11e-03      3.00e-01    2.88e-01    1.3e-04
    488      3.36e+00    3.23e+00      4.60e-03    4.17e-03      2.95e-01    2.84e-01    1.3e-04
    490      3.35e+00    3.22e+00      7.24e-03    4.29e-03      2.95e-01    2.83e-01    1.3e-04
    492      3.37e+00    3.29e+00      6.30e-03    3.89e-03      2.96e-01    2.89e-01    1.3e-04
    494      3.34e+00    3.25e+00      5.17e-03    4.20e-03      2.93e-01    2.86e-01    1.3e-04
    496      3.35e+00    3.26e+00      5.20e-03    4.33e-03      2.95e-01    2.86e-01    1.3e-04
    498      3.36e+00    3.26e+00      6.38e-03    4.41e-03      2.96e-01    2.87e-01    1.3e-04
    500      2.61e+00    2.48e+00      5.16e-03    4.08e-03      2.96e-01    2.81e-01    7.7e-05
    502      2.58e+00    2.52e+00      6.14e-03    3.63e-03      2.93e-01    2.86e-01    7.7e-05
    504      2.58e+00    2.49e+00      5.89e-03    3.87e-03      2.93e-01    2.82e-01    7.7e-05
    506      2.60e+00    2.53e+00      5.32e-03    3.55e-03      2.95e-01    2.86e-01    7.7e-05
    508      2.60e+00    2.50e+00      5.66e-03    4.06e-03      2.95e-01    2.83e-01    7.7e-05
    510      2.59e+00    2.52e+00      6.13e-03    4.26e-03      2.94e-01    2.85e-01    7.7e-05
    512      2.55e+00    2.50e+00      4.86e-03    3.71e-03      2.89e-01    2.83e-01    7.7e-05
    514      2.64e+00    2.52e+00      6.08e-03    4.41e-03      3.00e-01    2.85e-01    7.7e-05
    516      2.62e+00    2.51e+00      5.12e-03    3.44e-03      2.96e-01    2.84e-01    7.7e-05
    518      2.58e+00    2.52e+00      6.52e-03    4.04e-03      2.92e-01    2.85e-01    7.7e-05
    520      2.60e+00    2.52e+00      5.32e-03    4.06e-03      2.94e-01    2.85e-01    7.7e-05
    522      2.61e+00    2.49e+00      5.47e-03    4.20e-03      2.96e-01    2.82e-01    7.7e-05
    524      2.54e+00    2.52e+00      5.86e-03    4.17e-03      2.88e-01    2.85e-01    7.7e-05
    526      2.65e+00    2.52e+00      5.65e-03    3.97e-03      3.00e-01    2.86e-01    7.7e-05
    528      2.57e+00    2.52e+00      5.98e-03    3.71e-03      2.92e-01    2.85e-01    7.7e-05
    530      2.60e+00    2.53e+00      4.98e-03    3.90e-03      2.95e-01    2.87e-01    7.7e-05
    532      2.62e+00    2.51e+00      5.95e-03    3.85e-03      2.97e-01    2.84e-01    7.7e-05
