Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
4.3000        -451.7886    -454.0773       2.2887   285.6
4.3500        -451.6054    -453.9251       2.3197   289.5
4.4000        -451.6745    -454.0543       2.3797   296.9
4.4500        -451.9303    -454.2814       2.3511   293.4
4.5000        -452.4477    -454.1925       1.7448   217.7
4.5500        -452.1693    -454.1226       1.9533   243.7
4.6000        -451.9975    -454.1964       2.1990   274.4
4.6500        -451.7050    -453.9685       2.2635   282.4
4.7000        -452.1245    -454.5427       2.4182   301.7
4.7500        -451.9462    -454.5731       2.6269   327.8
4.8000        -451.1096    -454.0826       2.9730   371.0
4.8500        -450.9406    -453.6174       2.6768   334.0
4.9000        -451.0071    -453.6263       2.6192   326.8
4.9500        -451.8560    -454.4249       2.5689   320.5
5.0000        -452.0679    -454.4799       2.4120   301.0
5.0500        -451.7310    -454.2085       2.4775   309.1
5.1000        -451.6563    -453.7631       2.1068   262.9
5.1500        -451.5288    -454.1883       2.6595   331.9
5.2000        -451.6547    -454.2554       2.6007   324.5
5.2500        -451.4877    -454.2868       2.7991   349.3
5.3000        -452.2150    -454.1839       1.9689   245.7
5.3500        -451.9349    -454.2196       2.2847   285.1
5.4000        -452.1364    -454.3671       2.2307   278.3
5.4500        -452.2537    -454.1714       1.9177   239.3
5.5000        -451.7477    -454.2793       2.5316   315.9
5.5500        -451.4205    -453.7775       2.3570   294.1
5.6000        -451.6315    -454.0528       2.4213   302.1
5.6500        -451.6253    -454.0518       2.4265   302.8
5.7000        -451.2114    -453.6270       2.4155   301.4
5.7500        -451.3714    -453.7925       2.4212   302.1
5.8000        -451.4946    -453.8281       2.3336   291.2
5.8500        -452.0881    -454.2550       2.1669   270.4
5.9000        -451.9072    -454.1967       2.2895   285.7
5.9500        -452.4497    -454.4216       1.9719   246.1
6.0000        -451.6417    -454.2206       2.5789   321.8
6.0500        -451.2482    -453.9550       2.7068   337.8
6.1000        -451.0424    -453.9858       2.9434   367.3
6.1500        -451.2471    -454.0567       2.8096   350.6
6.2000        -451.2441    -453.7333       2.4893   310.6
6.2500        -451.4034    -454.0241       2.6207   327.0
6.3000        -451.1841    -453.7920       2.6080   325.4
6.3500        -451.7029    -454.2565       2.5536   318.6
6.4000        -451.4892    -453.7649       2.2757   284.0
6.4500        -451.7309    -453.8078       2.0769   259.1
6.5000        -451.6533    -453.9721       2.3188   289.3
6.5500        -451.7724    -454.0759       2.3034   287.4
6.6000        -451.1379    -453.9674       2.8295   353.1
6.6500        -451.6213    -454.0444       2.4231   302.4
6.7000        -452.0461    -453.9216       1.8755   234.0
6.7500        -451.7864    -454.2955       2.5091   313.1
6.8000        -452.0953    -454.4428       2.3475   292.9
6.8500        -451.8198    -454.1406       2.3208   289.6
6.9000        -451.8865    -454.0832       2.1967   274.1
6.9500        -451.8570    -454.2528       2.3958   298.9
7.0000        -451.6221    -453.9077       2.2857   285.2
7.0500        -451.6645    -454.0439       2.3794   296.9
7.1000        -451.2344    -453.8960       2.6616   332.1
7.1500        -451.5111    -454.0186       2.5074   312.9
7.2000        -451.5975    -453.9138       2.3162   289.0
7.2500        -451.9890    -454.0402       2.0512   255.9
7.3000        -451.9235    -454.2992       2.3757   296.4
7.3500        -451.6419    -454.0659       2.4240   302.5
7.4000        -451.5534    -453.9041       2.3507   293.3
7.4500        -451.4779    -453.7702       2.2923   286.0
7.5000        -451.8643    -453.9325       2.0682   258.1
7.5500        -451.4708    -454.0425       2.5718   320.9
7.6000        -451.8292    -454.2078       2.3787   296.8
7.6500        -451.5551    -453.9771       2.4219   302.2
7.7000        -451.8885    -454.1794       2.2909   285.9
7.7500        -451.6949    -453.7852       2.0903   260.8
7.8000        -451.5402    -453.8539       2.3136   288.7
7.8500        -451.4649    -453.9374       2.4725   308.5
7.9000        -451.3223    -453.8455       2.5232   314.8
7.9500        -451.6729    -453.8543       2.1813   272.2
8.0000        -451.0121    -453.9487       2.9366   366.4
8.0500        -451.5728    -453.9149       2.3422   292.3
8.1000        -451.4977    -454.1699       2.6722   333.4
8.1500        -451.6117    -454.1075       2.4958   311.4
8.2000        -451.1899    -453.7842       2.5944   323.7
8.2500        -451.7727    -453.8431       2.0705   258.4
8.3000        -451.8647    -454.1570       2.2923   286.0
8.3500        -451.8098    -454.3633       2.5536   318.6
8.4000        -451.7333    -454.3010       2.5677   320.4
8.4500        -451.8008    -454.2632       2.4624   307.3
8.5000        -451.6326    -454.1011       2.4685   308.0
8.5500        -451.2785    -453.8534       2.5750   321.3
8.6000        -451.1964    -453.6144       2.4180   301.7
8.6500        -451.8715    -454.2248       2.3533   293.6
8.7000        -451.5174    -454.1363       2.6189   326.8
8.7500        -451.6112    -453.6243       2.0131   251.2
8.8000        -451.6887    -454.1776       2.4889   310.6
8.8500        -451.8514    -454.3068       2.4555   306.4
8.9000        -451.7495    -454.3788       2.6293   328.1
8.9500        -451.8787    -454.4251       2.5464   317.7
9.0000        -451.6515    -454.2059       2.5544   318.7
9.0500        -451.9620    -454.0390       2.0770   259.2
9.1000        -452.1675    -454.4314       2.2639   282.5
9.1500        -451.8703    -454.2885       2.4181   301.7
9.2000        -451.8752    -454.1897       2.3145   288.8
9.2500        -451.9922    -454.4345       2.4422   304.7
9.3000        -452.2649    -454.5837       2.3188   289.3
9.3500        -451.6634    -454.1140       2.4505   305.8
9.4000        -452.0974    -454.1628       2.0654   257.7
9.4500        -451.8494    -453.6900       1.8406   229.7
9.5000        -451.7601    -454.3235       2.5633   319.9
9.5500        -451.6763    -454.1481       2.4719   308.4
9.6000        -451.4680    -453.9245       2.4565   306.5
9.6500        -451.8025    -453.7975       1.9949   248.9
9.7000        -451.3846    -453.9600       2.5754   321.4
9.7500        -451.5485    -453.9572       2.4087   300.6
9.8000        -451.7356    -454.3898       2.6541   331.2
9.8500        -452.0872    -454.3473       2.2601   282.0
9.9000        -451.9223    -453.9867       2.0644   257.6
9.9500        -452.1555    -454.2052       2.0497   255.8
10.0000       -451.7680    -454.1560       2.3879   298.0
10.0500       -451.6304    -454.2069       2.5765   321.5
10.1000       -451.6970    -453.7781       2.0811   259.7
10.1500       -451.5308    -453.9379       2.4071   300.4
10.2000       -451.6244    -454.0245       2.4001   299.5
10.2500       -451.4810    -453.7689       2.2879   285.5
10.3000       -451.5748    -454.0251       2.4504   305.8
10.3500       -451.8814    -454.0870       2.2055   275.2
10.4000       -451.9928    -454.3489       2.3561   294.0
10.4500       -451.6440    -454.1937       2.5498   318.2
10.5000       -451.8713    -454.1940       2.3226   289.8
10.5500       -451.2399    -453.7485       2.5086   313.0
10.6000       -451.7321    -454.0208       2.2886   285.6
10.6500       -451.7527    -454.2739       2.5212   314.6
10.7000       -451.7157    -454.1727       2.4570   306.6
10.7500       -452.0571    -454.0225       1.9653   245.2
10.8000       -452.0110    -454.2330       2.2220   277.3
10.8500       -451.8114    -453.9412       2.1298   265.8
10.9000       -452.1549    -454.1845       2.0296   253.2
10.9500       -452.2493    -454.7226       2.4733   308.6
11.0000       -452.1943    -454.3900       2.1957   274.0
11.0500       -452.2871    -454.5373       2.2501   280.8
11.1000       -452.0845    -454.2969       2.2123   276.1
11.1500       -451.7516    -453.9757       2.2242   277.5
11.2000       -451.7681    -454.1690       2.4009   299.6
11.2500       -451.7784    -454.2297       2.4513   305.9
11.3000       -451.6687    -453.6991       2.0304   253.4
11.3500       -451.7457    -454.2350       2.4893   310.6
11.4000       -452.1062    -454.1610       2.0548   256.4
11.4500       -452.0156    -454.4586       2.4430   304.8
11.5000       -452.1516    -454.1008       1.9492   243.2
11.5500       -451.5774    -454.1057       2.5283   315.5
11.6000       -451.5366    -453.8483       2.3117   288.4
11.6500       -451.3618    -453.9079       2.5461   317.7
11.7000       -451.8316    -453.9336       2.1020   262.3
11.7500       -451.5276    -453.9249       2.3973   299.1
11.8000       -451.8920    -454.0166       2.1246   265.1
11.8500       -451.6162    -453.8984       2.2821   284.8
11.9000       -452.1070    -454.2403       2.1333   266.2
11.9500       -451.7894    -454.1919       2.4025   299.8
12.0000       -451.8981    -454.3029       2.4048   300.1
12.0500       -451.7014    -454.2670       2.5656   320.1
12.1000       -451.9031    -454.0382       2.1351   266.4
12.1500       -452.0067    -453.9876       1.9809   247.2
12.2000       -451.9463    -454.2885       2.3421   292.2
12.2500       -451.9395    -454.1183       2.1788   271.9
12.3000       -451.9629    -454.6130       2.6500   330.7
12.3500       -451.5641    -453.9617       2.3976   299.2
12.4000       -451.3747    -454.0547       2.6800   334.4
12.4500       -451.6997    -454.0980       2.3982   299.3
12.5000       -451.0512    -453.5047       2.4535   306.1
12.5500       -450.9616    -454.0546       3.0930   385.9
12.6000       -451.1032    -453.8433       2.7401   341.9
12.6500       -451.1544    -453.7142       2.5599   319.4
12.7000       -451.4084    -453.7892       2.3808   297.1
12.7500       -451.1496    -453.9809       2.8313   353.3
12.8000       -451.2082    -454.1352       2.9270   365.2
12.8500       -451.6046    -454.1369       2.5324   316.0
12.9000       -451.4031    -453.8124       2.4093   300.6
12.9500       -450.9759    -453.9577       2.9817   372.1
13.0000       -451.2759    -453.6001       2.3242   290.0
13.0500       -451.8175    -453.9546       2.1371   266.7
13.1000       -452.2065    -454.1917       1.9852   247.7
13.1500       -452.0598    -454.1314       2.0716   258.5
13.2000       -451.7480    -453.9899       2.2419   279.7
13.2500       -452.0121    -454.1435       2.1314   266.0
13.3000       -451.8760    -454.0993       2.2234   277.4
13.3500       -451.7598    -454.0106       2.2507   280.8
13.4000       -451.8696    -454.1041       2.2345   278.8
13.4500       -452.0564    -454.2163       2.1599   269.5
13.5000       -451.9554    -454.0304       2.0750   258.9
13.5500       -451.3265    -453.8922       2.5656   320.1
13.6000       -451.8880    -453.9828       2.0948   261.4
13.6500       -451.8595    -453.9900       2.1306   265.9
13.7000       -451.8355    -453.7666       1.9310   241.0
13.7500       -451.8247    -454.0624       2.2377   279.2
13.8000       -452.0985    -454.6921       2.5935   323.6
13.8500       -451.8746    -453.8759       2.0013   249.7
13.9000       -451.8440    -454.5680       2.7240   339.9
13.9500       -451.8932    -454.2461       2.3529   293.6
14.0000       -451.5734    -454.0520       2.4786   309.3
14.0500       -451.2878    -453.9205       2.6327   328.5
14.1000       -451.4485    -454.2773       2.8288   353.0
14.1500       -451.2608    -453.7849       2.5241   315.0
14.2000       -451.5792    -453.7332       2.1540   268.8
14.2500       -451.2607    -453.8941       2.6334   328.6
14.3000       -451.5468    -453.7845       2.2377   279.2
14.3500       -451.6131    -453.9845       2.3714   295.9
14.4000       -451.6392    -454.1055       2.4663   307.7
14.4500       -451.5226    -454.1761       2.6535   331.1
14.5000       -451.3903    -454.1808       2.7905   348.2
14.5500       -451.6130    -453.7526       2.1396   267.0
14.6000       -451.4418    -453.5961       2.1543   268.8
14.6500       -451.4283    -453.8597       2.4314   303.4
14.7000       -451.3925    -453.7561       2.3636   294.9
14.7500       -451.4531    -454.3513       2.8982   361.6
14.8000       -450.8073    -453.6281       2.8208   352.0
14.8500       -451.3082    -453.6801       2.3719   296.0
14.9000       -451.8960    -453.9718       2.0757   259.0
14.9500       -451.9789    -454.0746       2.0957   261.5
15.0000       -452.1633    -454.3549       2.1916   273.5
15.0500       -452.1913    -454.3249       2.1336   266.2
15.1000       -452.1119    -454.3980       2.2861   285.3
15.1500       -451.6373    -453.8780       2.2407   279.6
15.2000       -451.3777    -453.5832       2.2055   275.2
15.2500       -451.3008    -453.9628       2.6620   332.2
15.3000       -451.5974    -453.9645       2.3671   295.4
15.3500       -451.7054    -454.1416       2.4363   304.0
15.4000       -451.3192    -454.1369       2.8177   351.6
15.4500       -451.7954    -453.8731       2.0777   259.3
15.5000       -452.0216    -454.0840       2.0624   257.3
15.5500       -451.6985    -454.0245       2.3260   290.2
15.6000       -451.5362    -453.7629       2.2267   277.9
15.6500       -451.2865    -453.9840       2.6975   336.6
15.7000       -451.7893    -454.0528       2.2635   282.4
15.7500       -451.2684    -454.1183       2.8499   355.6
15.8000       -451.4597    -453.8377       2.3780   296.7
15.8500       -451.9505    -454.1484       2.1979   274.3
15.9000       -451.9569    -454.4191       2.4622   307.2
15.9500       -451.7557    -454.0209       2.2652   282.7
16.0000       -451.3823    -454.0400       2.6577   331.6
16.0500       -451.5703    -453.9689       2.3986   299.3
16.1000       -451.8013    -453.9320       2.1307   265.9
16.1500       -451.3475    -453.8565       2.5090   313.1
16.2000       -450.9741    -453.7249       2.7508   343.2
16.2500       -450.8990    -453.9908       3.0919   385.8
16.3000       -451.1516    -453.7476       2.5960   323.9
16.3500       -451.3226    -454.1836       2.8610   357.0
16.4000       -451.1507    -454.2794       3.1286   390.4
16.4500       -451.5242    -453.7484       2.2242   277.5
16.5000       -451.3257    -454.0767       2.7510   343.3
16.5500       -451.4865    -453.9617       2.4752   308.9
16.6000       -451.4920    -454.0748       2.5828   322.3
16.6500       -451.0693    -453.5565       2.4872   310.4
16.7000       -450.8965    -453.8069       2.9104   363.2
16.7500       -451.0988    -453.7161       2.6173   326.6
16.8000       -451.4915    -453.9234       2.4319   303.4
16.8500       -451.4941    -453.8506       2.3566   294.1
16.9000       -451.4435    -453.8792       2.4357   303.9
16.9500       -451.5658    -454.0330       2.4672   307.9
17.0000       -451.8104    -454.1313       2.3209   289.6
17.0500       -451.5481    -454.2929       2.7448   342.5
17.1000       -451.6586    -454.0301       2.3715   295.9
17.1500       -451.4983    -454.1558       2.6575   331.6
17.2000       -451.4845    -453.9964       2.5119   313.4
17.2500       -451.5886    -454.1924       2.6038   324.9
17.3000       -451.4844    -453.8811       2.3967   299.1
17.3500       -451.6485    -453.7002       2.0518   256.0
17.4000       -451.9499    -454.2074       2.2575   281.7
17.4500       -451.6181    -454.0761       2.4581   306.7
17.5000       -451.5533    -453.9915       2.4382   304.2
17.5500       -452.1450    -454.3539       2.2089   275.6
17.6000       -451.6902    -454.0519       2.3617   294.7
17.6500       -451.6069    -454.2177       2.6108   325.8
17.7000       -451.3961    -453.8723       2.4762   309.0
17.7500       -450.9121    -453.5061       2.5940   323.7
17.8000       -451.8714    -454.1733       2.3019   287.2
17.8500       -451.6306    -454.1239       2.4934   311.1
17.9000       -452.1989    -454.3421       2.1432   267.4
17.9500       -452.0749    -454.1286       2.0537   256.3
18.0000       -452.2387    -454.3665       2.1278   265.5
18.0500       -452.0867    -454.5550       2.4682   308.0
18.1000       -451.7561    -454.0370       2.2810   284.6
18.1500       -451.6769    -454.3098       2.6328   328.5
18.2000       -451.8731    -454.2312       2.3581   294.2
18.2500       -452.0833    -454.1505       2.0672   257.9
18.3000       -451.6715    -454.4394       2.7679   345.4
18.3500       -452.1973    -454.0959       1.8986   236.9
18.4000       -452.3125    -454.3101       1.9976   249.3
18.4500       -452.1385    -454.1475       2.0090   250.7
18.5000       -451.5858    -453.7757       2.1899   273.3
18.5500       -451.5849    -453.8354       2.2505   280.8
18.6000       -450.9757    -453.6930       2.7173   339.1
18.6500       -450.8981    -453.3724       2.4743   308.7
18.7000       -450.9527    -453.6726       2.7199   339.4
18.7500       -451.5250    -453.8978       2.3728   296.1
18.8000       -450.9419    -453.3069       2.3650   295.1
18.8500       -450.6547    -453.4866       2.8320   353.4
18.9000       -450.6416    -453.4923       2.8507   355.7
18.9500       -451.2728    -453.6621       2.3893   298.1
19.0000       -451.1066    -453.8972       2.7906   348.2
19.0500       -451.7109    -453.7996       2.0888   260.6
19.1000       -451.6899    -454.0119       2.3220   289.7
19.1500       -451.9859    -454.3296       2.3437   292.4
19.2000       -452.0653    -454.2590       2.1937   273.7
19.2500       -452.0498    -454.0843       2.0345   253.9
19.3000       -451.7646    -454.0507       2.2861   285.3
19.3500       -452.1077    -454.2449       2.1372   266.7
19.4000       -451.6037    -453.9573       2.3536   293.7
19.4500       -451.5349    -453.8653       2.3304   290.8
19.5000       -451.3016    -454.0795       2.7779   346.6
19.5500       -451.6779    -454.2824       2.6045   325.0
19.6000       -451.4642    -453.8307       2.3665   295.3
19.6500       -451.8734    -454.0906       2.2171   276.7
19.7000       -451.8672    -453.7349       1.8678   233.1
19.7500       -451.6215    -454.0393       2.4178   301.7
19.8000       -451.6095    -454.0636       2.4541   306.2
19.8500       -451.1729    -453.9896       2.8166   351.5
19.9000       -451.9463    -454.2446       2.2984   286.8
19.9500       -452.1320    -454.1437       2.0117   251.0
20.0000       -452.4537    -454.6130       2.1594   269.4
20.0500       -452.0947    -454.2068       2.1120   263.5
20.1000       -451.8079    -454.0708       2.2629   282.4
20.1500       -451.5272    -454.1521       2.6250   327.5
20.2000       -451.2769    -453.7583       2.4814   309.6
20.2500       -451.1351    -453.7917       2.6565   331.5
20.3000       -451.2753    -454.1104       2.8351   353.8
20.3500       -451.8173    -454.0375       2.2202   277.0
20.4000       -451.2529    -454.0708       2.8179   351.6
20.4500       -451.5436    -453.5735       2.0299   253.3
20.5000       -451.5360    -453.9558       2.4198   301.9
20.5500       -451.4550    -453.6170       2.1620   269.8
20.6000       -450.9620    -453.7503       2.7883   347.9
20.6500       -451.3016    -453.8607       2.5591   319.3
20.7000       -451.3005    -453.6702       2.3697   295.7
20.7500       -450.9753    -453.8628       2.8875   360.3
20.8000       -451.0801    -453.6873       2.6072   325.3
20.8500       -451.2589    -453.8721       2.6132   326.1
20.9000       -451.4783    -453.9472       2.4689   308.1
20.9500       -451.8340    -454.4005       2.5666   320.3
21.0000       -451.9599    -454.2133       2.2534   281.2
21.0500       -451.6119    -454.4733       2.8613   357.0
21.1000       -451.7650    -453.9696       2.2046   275.1
21.1500       -451.2869    -453.7381       2.4512   305.9
21.2000       -451.3319    -453.9246       2.5927   323.5
21.2500       -451.8450    -454.0147       2.1697   270.7
21.3000       -452.4624    -454.4470       1.9846   247.6
21.3500       -452.1372    -454.2924       2.1553   268.9
21.4000       -452.2635    -454.1401       1.8767   234.2
21.4500       -452.3153    -454.3980       2.0827   259.9
21.5000       -452.3891    -454.4439       2.0547   256.4
21.5500       -451.7027    -453.7209       2.0182   251.8
21.6000       -451.3394    -453.8735       2.5341   316.2
21.6500       -451.5900    -453.8850       2.2950   286.4
21.7000       -451.6636    -454.4210       2.7574   344.1
21.7500       -452.0436    -454.5313       2.4876   310.4
21.8000       -451.8155    -454.3056       2.4901   310.7
21.8500       -451.7827    -453.8620       2.0793   259.5
21.9000       -451.9554    -454.0594       2.1040   262.5
21.9500       -451.7969    -453.9085       2.1117   263.5
22.0000       -451.5989    -454.0094       2.4106   300.8
22.0500       -452.0612    -454.1144       2.0531   256.2
22.1000       -452.2888    -454.2592       1.9704   245.9
22.1500       -451.7418    -454.3878       2.6460   330.2
22.2000       -451.7247    -454.2034       2.4787   309.3
22.2500       -451.9549    -454.2721       2.3171   289.1
22.3000       -452.0779    -454.3444       2.2665   282.8
22.3500       -452.3265    -454.2725       1.9460   242.8
22.4000       -451.7886    -453.8294       2.0408   254.6
22.4500       -452.0800    -454.3913       2.3114   288.4
22.5000       -452.0240    -454.1929       2.1689   270.6
22.5500       -452.1006    -454.0909       1.9903   248.3
22.6000       -451.7650    -454.0281       2.2631   282.4
22.6500       -451.4020    -453.6252       2.2232   277.4
22.7000       -451.2932    -453.8398       2.5466   317.8
22.7500       -451.3613    -454.0735       2.7122   338.4
22.8000       -451.7564    -454.0797       2.3233   289.9
22.8500       -450.9053    -453.5877       2.6823   334.7
22.9000       -451.1190    -453.4609       2.3419   292.2
22.9500       -451.7509    -454.1255       2.3746   296.3
23.0000       -451.3070    -453.8117       2.5047   312.5
23.0500       -451.2330    -453.8751       2.6421   329.7
23.1000       -451.8494    -453.8123       1.9628   244.9
23.1500       -452.1909    -454.1946       2.0037   250.0
23.2000       -452.3108    -454.3885       2.0777   259.3
23.2500       -452.0353    -454.0369       2.0016   249.8
23.3000       -451.8194    -454.1314       2.3120   288.5
23.3500       -451.6920    -453.9332       2.2412   279.7
23.4000       -451.4390    -453.9532       2.5141   313.7
23.4500       -451.8438    -454.0090       2.1651   270.2
23.5000       -451.8594    -453.9410       2.0816   259.7
23.5500       -451.4541    -454.1870       2.7329   341.0
23.6000       -451.5533    -454.0270       2.4736   308.7
23.6500       -451.5871    -453.8606       2.2736   283.7
23.7000       -451.5687    -453.8489       2.2802   284.5
23.7500       -451.7413    -453.9236       2.1823   272.3
23.8000       -451.2032    -453.9785       2.7753   346.3
23.8500       -451.1102    -454.0563       2.9461   367.6
23.9000       -451.2093    -453.5330       2.3236   289.9
23.9500       -451.3566    -453.5390       2.1824   272.3
24.0000       -451.4114    -453.7512       2.3399   292.0
24.0500       -451.3091    -453.9271       2.6179   326.7
24.1000       -451.4594    -453.6439       2.1845   272.6
24.1500       -451.3465    -453.8571       2.5106   313.3
24.2000       -451.4981    -454.1060       2.6079   325.4
24.2500       -451.3164    -454.2230       2.9066   362.7
24.3000       -451.1921    -453.4409       2.2488   280.6
24.3500       -451.4526    -454.0572       2.6046   325.0
24.4000       -451.2950    -454.2908       2.9958   373.8
24.4500       -451.0679    -453.9201       2.8522   355.9
24.5000       -451.4135    -454.2291       2.8155   351.3
24.5500       -451.6028    -454.0687       2.4659   307.7
24.6000       -451.1434    -454.0381       2.8947   361.2
24.6500       -451.5844    -453.9752       2.3907   298.3
24.7000       -451.3922    -453.9368       2.5446   317.5
24.7500       -452.1983    -454.6440       2.4457   305.2
24.8000       -452.2129    -454.4154       2.2025   274.8
24.8500       -451.8818    -454.1160       2.2342   278.8
24.9000       -452.1322    -454.4205       2.2883   285.5
24.9500       -451.9308    -453.9997       2.0688   258.2
25.0000       -452.0860    -454.4462       2.3602   294.5
25.0500       -452.0529    -454.2999       2.2469   280.4
25.1000       -451.8445    -454.0585       2.2140   276.3
25.1500       -451.9570    -454.2953       2.3383   291.8
25.2000       -451.3511    -454.0595       2.7085   338.0
25.2500       -451.5887    -453.8861       2.2974   286.7
25.3000       -451.7273    -453.9495       2.2222   277.3
25.3500       -451.9817    -454.5258       2.5441   317.4
25.4000       -452.3693    -454.3752       2.0059   250.3
25.4500       -452.1449    -454.1648       2.0200   252.1
25.5000       -451.8156    -453.8369       2.0214   252.2
25.5500       -451.2949    -453.5984       2.3035   287.4
25.6000       -451.9641    -454.4021       2.4380   304.2
25.6500       -452.0796    -454.3801       2.3005   287.1
25.7000       -451.6999    -453.9665       2.2666   282.8
25.7500       -451.9994    -454.2532       2.2538   281.2
25.8000       -451.4535    -454.0457       2.5921   323.4
25.8500       -451.9436    -454.2753       2.3317   291.0
25.9000       -451.7608    -453.8087       2.0480   255.5
25.9500       -451.9069    -454.0581       2.1512   268.4
26.0000       -452.0113    -454.4983       2.4870   310.3
26.0500       -452.2566    -454.5589       2.3023   287.3
26.1000       -451.6601    -454.1012       2.4411   304.6
26.1500       -451.0756    -453.8945       2.8189   351.7
26.2000       -451.2106    -453.6438       2.4332   303.6
26.2500       -451.3020    -453.2525       1.9505   243.4
26.3000       -451.2945    -453.7920       2.4974   311.6
26.3500       -450.9486    -453.8374       2.8888   360.5
26.4000       -450.7862    -453.6248       2.8385   354.2
26.4500       -450.9456    -453.8410       2.8955   361.3
26.5000       -450.7237    -453.4368       2.7130   338.5
26.5500       -450.5878    -453.7750       3.1872   397.7
26.6000       -450.7697    -453.4566       2.6869   335.3
26.6500       -450.8025    -453.7703       2.9678   370.3
26.7000       -451.2198    -454.0088       2.7890   348.0
