#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
    792      2.02e+00    2.03e+00      2.59e-03    1.39e-03      2.11e-01    2.11e-01    9.1e-05
    795      2.05e+00    2.04e+00      1.12e-03    1.47e-03      2.14e-01    2.13e-01    9.1e-05
    798      1.96e+00    2.05e+00      6.86e-04    1.72e-03      2.04e-01    2.14e-01    9.1e-05
    801      1.88e+00    1.72e+00      4.12e-03    1.41e-03      2.32e-01    2.12e-01    6.5e-05
    804      1.79e+00    1.72e+00      1.49e-03    1.43e-03      2.20e-01    2.12e-01    6.5e-05
    807      1.67e+00    1.70e+00      7.63e-04    1.59e-03      2.05e-01    2.09e-01    6.5e-05
    810      1.79e+00    1.70e+00      2.55e-03    1.18e-03      2.20e-01    2.10e-01    6.5e-05
    813      1.91e+00    1.73e+00      1.56e-03    1.44e-03      2.35e-01    2.13e-01    6.5e-05
    816      1.72e+00    1.72e+00      2.87e-03    1.35e-03      2.12e-01    2.12e-01    6.5e-05
    819      1.75e+00    1.75e+00      1.16e-03    1.60e-03      2.15e-01    2.15e-01    6.5e-05
    822      1.71e+00    1.75e+00      1.17e-03    1.04e-03      2.10e-01    2.15e-01    6.5e-05
    825      1.78e+00    1.76e+00      1.68e-03    1.64e-03      2.20e-01    2.16e-01    6.5e-05
    828      1.72e+00    1.73e+00      8.27e-04    1.38e-03      2.12e-01    2.13e-01    6.5e-05
    831      1.59e+00    1.71e+00      2.17e-03    1.39e-03      1.96e-01    2.11e-01    6.5e-05
    834      1.71e+00    1.72e+00      3.00e-03    1.54e-03      2.10e-01    2.12e-01    6.5e-05
    837      1.91e+00    1.68e+00      1.57e-03    1.53e-03      2.35e-01    2.07e-01    6.5e-05
    840      1.66e+00    1.71e+00      1.56e-03    1.42e-03      2.04e-01    2.11e-01    6.5e-05
    843      1.67e+00    1.69e+00      1.16e-03    1.78e-03      2.05e-01    2.08e-01    6.5e-05
    846      1.74e+00    1.70e+00      1.36e-03    1.61e-03      2.15e-01    2.10e-01    6.5e-05
    849      1.78e+00    1.73e+00      5.16e-04    1.59e-03      2.20e-01    2.13e-01    6.5e-05
    852      1.60e+00    1.73e+00      2.04e-03    1.41e-03      1.97e-01    2.13e-01    6.5e-05
    855      1.54e+00    1.71e+00      2.18e-03    1.77e-03      1.90e-01    2.10e-01    6.5e-05
    858      1.49e+00    1.72e+00      1.48e-03    1.41e-03      1.84e-01    2.12e-01    6.5e-05
    861      1.88e+00    1.73e+00      4.25e-03    1.69e-03      2.31e-01    2.13e-01    6.5e-05
    864      1.82e+00    1.71e+00      1.13e-04    1.60e-03      2.24e-01    2.11e-01    6.5e-05
    867      1.70e+00    1.70e+00      5.78e-04    1.37e-03      2.10e-01    2.09e-01    6.5e-05
    870      1.79e+00    1.70e+00      2.80e-03    1.50e-03      2.20e-01    2.10e-01    6.5e-05
    873      1.72e+00    1.72e+00      3.42e-03    1.94e-03      2.12e-01    2.13e-01    6.5e-05
    876      1.65e+00    1.73e+00      4.83e-04    1.47e-03      2.03e-01    2.13e-01    6.5e-05
    879      1.68e+00    1.67e+00      6.40e-05    1.83e-03      2.07e-01    2.06e-01    6.5e-05
    882      1.73e+00    1.71e+00      1.60e-04    1.36e-03      2.13e-01    2.11e-01    6.5e-05
    885      1.57e+00    1.73e+00      1.30e-03    1.46e-03      1.94e-01    2.14e-01    6.5e-05
    888      1.88e+00    1.71e+00      2.37e-03    1.71e-03      2.31e-01    2.10e-01    6.5e-05
    891      2.09e+00    1.74e+00      1.18e-03    1.57e-03      2.58e-01    2.15e-01    6.5e-05
    894      1.83e+00    1.73e+00      3.78e-03    1.79e-03      2.25e-01    2.13e-01    6.5e-05
    897      1.70e+00    1.74e+00      2.67e-03    1.77e-03      2.09e-01    2.15e-01    6.5e-05
    900      1.41e+00    1.45e+00      1.19e-03    1.35e-03      2.05e-01    2.12e-01    4.6e-05
    903      1.42e+00    1.44e+00      1.14e-03    1.94e-03      2.07e-01    2.09e-01    4.6e-05
    906      1.45e+00    1.46e+00      6.31e-04    1.78e-03      2.12e-01    2.12e-01    4.6e-05
    909      1.26e+00    1.44e+00      8.55e-04    1.54e-03      1.84e-01    2.10e-01    4.6e-05
    912      1.77e+00    1.46e+00      1.19e-03    1.40e-03      2.58e-01    2.12e-01    4.6e-05
    915      1.30e+00    1.45e+00      2.68e-03    1.78e-03      1.90e-01    2.12e-01    4.6e-05
    918      1.47e+00    1.43e+00      1.26e-03    1.53e-03      2.15e-01    2.09e-01    4.6e-05
    921      1.51e+00    1.40e+00      2.46e-03    1.46e-03      2.20e-01    2.04e-01    4.6e-05
    924      1.58e+00    1.43e+00      3.98e-03    1.83e-03      2.31e-01    2.09e-01    4.6e-05
    927      1.54e+00    1.46e+00      4.46e-03    1.59e-03      2.25e-01    2.12e-01    4.6e-05
    930      1.35e+00    1.43e+00      2.17e-03    1.39e-03      1.97e-01    2.08e-01    4.6e-05
    933      1.34e+00    1.44e+00      2.52e-03    1.78e-03      1.96e-01    2.10e-01    4.6e-05
    936      1.44e+00    1.45e+00      4.80e-04    1.95e-03      2.10e-01    2.12e-01    4.6e-05
    939      1.46e+00    1.43e+00      3.52e-04    1.30e-03      2.13e-01    2.09e-01    4.6e-05
    942      1.40e+00    1.44e+00      7.95e-04    1.64e-03      2.04e-01    2.10e-01    4.6e-05
    945      1.44e+00    1.44e+00      3.11e-03    1.74e-03      2.10e-01    2.10e-01    4.6e-05
    948      1.50e+00    1.43e+00      2.08e-03    1.26e-03      2.19e-01    2.09e-01    4.6e-05
    951      1.61e+00    1.45e+00      1.49e-03    1.38e-03      2.35e-01    2.12e-01    4.6e-05
    954      1.45e+00    1.45e+00      3.19e-03    1.59e-03      2.11e-01    2.11e-01    4.6e-05
    957      1.43e+00    1.44e+00      1.95e-03    1.38e-03      2.09e-01    2.10e-01    4.6e-05
    960      1.58e+00    1.43e+00      1.68e-03    1.23e-03      2.31e-01    2.08e-01    4.6e-05
    963      1.53e+00    1.44e+00      1.46e-04    1.56e-03      2.24e-01    2.10e-01    4.6e-05
    966      1.39e+00    1.43e+00      4.12e-04    1.50e-03      2.03e-01    2.09e-01    4.6e-05
    969      1.51e+00    1.45e+00      7.64e-04    1.38e-03      2.19e-01    2.12e-01    4.6e-05
    972      1.33e+00    1.46e+00      1.81e-04    1.21e-03      1.93e-01    2.12e-01    4.6e-05
    975      1.46e+00    1.45e+00      2.47e-06    1.64e-03      2.13e-01    2.12e-01    4.6e-05
    978      1.40e+00    1.45e+00      1.13e-03    1.61e-03      2.05e-01    2.12e-01    4.6e-05
    981      1.50e+00    1.43e+00      1.95e-03    1.78e-03      2.19e-01    2.09e-01    4.6e-05
    984      1.35e+00    1.44e+00      2.02e-03    1.67e-03      1.96e-01    2.09e-01    4.6e-05
    987      1.39e+00    1.45e+00      2.23e-04    1.46e-03      2.03e-01    2.12e-01    4.6e-05
    990      1.54e+00    1.43e+00      4.16e-03    1.60e-03      2.25e-01    2.09e-01    4.6e-05
    993      1.30e+00    1.45e+00      2.07e-03    1.60e-03      1.89e-01    2.11e-01    4.6e-05
    996      1.45e+00    1.46e+00      8.30e-04    1.63e-03      2.11e-01    2.13e-01    4.6e-05
    999      1.50e+00    1.45e+00      4.37e-04    1.73e-03      2.19e-01    2.12e-01    4.6e-05
   1002      1.30e+00    1.24e+00      5.07e-04    1.68e-03      2.23e-01    2.13e-01    3.3e-05
   1005      1.36e+00    1.21e+00      1.59e-03    1.72e-03      2.35e-01    2.08e-01    3.3e-05
   1008      1.12e+00    1.21e+00      5.74e-04    1.39e-03      1.93e-01    2.08e-01    3.3e-05
   1011      1.50e+00    1.25e+00      1.31e-03    1.55e-03      2.58e-01    2.15e-01    3.3e-05
   1014      1.18e+00    1.21e+00      1.15e-03    1.63e-03      2.03e-01    2.09e-01    3.3e-05
   1017      1.34e+00    1.22e+00      4.05e-03    1.20e-03      2.31e-01    2.10e-01    3.3e-05
   1020      1.21e+00    1.25e+00      1.80e-03    1.63e-03      2.09e-01    2.14e-01    3.3e-05
   1023      1.34e+00    1.23e+00      1.67e-03    1.64e-03      2.31e-01    2.13e-01    3.3e-05
   1026      1.20e+00    1.21e+00      7.47e-04    1.45e-03      2.07e-01    2.08e-01    3.3e-05
   1029      1.22e+00    1.23e+00      3.10e-03    1.49e-03      2.10e-01    2.11e-01    3.3e-05
   1032      1.25e+00    1.23e+00      1.36e-03    1.57e-03      2.14e-01    2.11e-01    3.3e-05
   1035      1.06e+00    1.23e+00      1.21e-03    1.48e-03      1.83e-01    2.12e-01    3.3e-05
   1038      1.27e+00    1.21e+00      2.38e-03    1.66e-03      2.20e-01    2.08e-01    3.3e-05
   1041      1.22e+00    1.23e+00      1.00e-03    1.53e-03      2.10e-01    2.12e-01    3.3e-05
   1044      1.23e+00    1.24e+00      2.87e-03    1.58e-03      2.11e-01    2.13e-01    3.3e-05
   1047      1.14e+00    1.21e+00      2.30e-03    1.52e-03      1.96e-01    2.09e-01    3.3e-05
   1050      1.34e+00    1.23e+00      3.96e-03    1.74e-03      2.31e-01    2.11e-01    3.3e-05
   1053      1.27e+00    1.23e+00      1.46e-03    1.54e-03      2.19e-01    2.12e-01    3.3e-05
   1056      1.23e+00    1.23e+00      5.08e-04    1.36e-03      2.11e-01    2.11e-01    3.3e-05
   1059      1.21e+00    1.24e+00      2.11e-03    1.81e-03      2.09e-01    2.14e-01    3.3e-05
   1062      1.14e+00    1.22e+00      2.51e-03    1.47e-03      1.96e-01    2.10e-01    3.3e-05
   1065      1.27e+00    1.22e+00      3.13e-04    1.27e-03      2.19e-01    2.10e-01    3.3e-05
   1068      1.12e+00    1.23e+00      1.99e-04    1.68e-03      1.93e-01    2.12e-01    3.3e-05
   1071      1.14e+00    1.24e+00      2.22e-03    1.55e-03      1.96e-01    2.13e-01    3.3e-05
   1074      1.06e+00    1.22e+00      1.44e-03    1.72e-03      1.83e-01    2.11e-01    3.3e-05
   1077      1.49e+00    1.23e+00      1.28e-03    1.47e-03      2.57e-01    2.13e-01    3.3e-05
   1080      1.24e+00    1.23e+00      1.19e-03    1.24e-03      2.14e-01    2.12e-01    3.3e-05
   1083      1.22e+00    1.22e+00      2.82e-03    1.66e-03      2.10e-01    2.09e-01    3.3e-05
   1086      1.34e+00    1.22e+00      1.65e-03    1.48e-03      2.31e-01    2.10e-01    3.3e-05
   1089      1.22e+00    1.22e+00      8.72e-04    1.67e-03      2.10e-01    2.10e-01    3.3e-05
   1092      1.24e+00    1.22e+00      5.26e-04    1.61e-03      2.13e-01    2.10e-01    3.3e-05
   1095      1.23e+00    1.20e+00      2.92e-03    1.50e-03      2.11e-01    2.07e-01    3.3e-05
   1098      1.30e+00    1.24e+00      4.12e-04    1.49e-03      2.23e-01    2.14e-01    3.3e-05
   1101      1.11e+00    1.04e+00      4.18e-03    1.33e-03      2.25e-01    2.10e-01    2.3e-05
   1104      1.01e+00    1.01e+00      9.51e-04    1.82e-03      2.05e-01    2.06e-01    2.3e-05
   1107      1.15e+00    1.05e+00      1.40e-03    1.64e-03      2.34e-01    2.13e-01    2.3e-05
   1110      1.00e+00    1.03e+00      1.14e-03    1.70e-03      2.03e-01    2.09e-01    2.3e-05
   1113      1.02e+00    1.05e+00      7.78e-04    1.56e-03      2.07e-01    2.12e-01    2.3e-05
   1116      9.96e-01    1.04e+00      2.17e-04    1.83e-03      2.02e-01    2.11e-01    2.3e-05
   1119      9.32e-01    1.03e+00      2.32e-03    1.40e-03      1.89e-01    2.10e-01    2.3e-05
   1122      1.08e+00    1.05e+00      2.35e-03    1.31e-03      2.19e-01    2.14e-01    2.3e-05
   1125      1.27e+00    1.04e+00      1.21e-03    1.54e-03      2.57e-01    2.12e-01    2.3e-05
   1128      1.00e+00    1.02e+00      1.17e-03    1.34e-03      2.03e-01    2.06e-01    2.3e-05
   1131      1.14e+00    1.06e+00      3.91e-03    1.44e-03      2.30e-01    2.15e-01    2.3e-05
   1134      1.05e+00    1.03e+00      3.34e-04    1.58e-03      2.13e-01    2.09e-01    2.3e-05
   1137      1.02e+00    1.03e+00      6.36e-04    1.30e-03      2.07e-01    2.09e-01    2.3e-05
   1140      9.63e-01    1.05e+00      2.27e-03    1.80e-03      1.96e-01    2.12e-01    2.3e-05
   1143      1.01e+00    1.02e+00      8.88e-04    1.58e-03      2.05e-01    2.07e-01    2.3e-05
   1146      1.11e+00    1.04e+00      4.46e-03    1.51e-03      2.25e-01    2.12e-01    2.3e-05
   1149      1.03e+00    1.02e+00      1.77e-03    1.70e-03      2.09e-01    2.07e-01    2.3e-05
   1152      9.50e-01    1.05e+00      6.82e-04    1.71e-03      1.93e-01    2.13e-01    2.3e-05
   1155      1.08e+00    1.01e+00      4.86e-04    1.32e-03      2.19e-01    2.05e-01    2.3e-05
   1158      1.10e+00    1.03e+00      5.78e-04    1.42e-03      2.23e-01    2.09e-01    2.3e-05
   1161      9.02e-01    1.06e+00      1.20e-03    1.62e-03      1.83e-01    2.16e-01    2.3e-05
   1164      1.04e+00    1.04e+00      3.22e-03    1.67e-03      2.11e-01    2.10e-01    2.3e-05
   1167      1.14e+00    1.03e+00      1.50e-03    1.16e-03      2.31e-01    2.09e-01    2.3e-05
   1170      1.04e+00    1.04e+00      7.74e-04    1.50e-03      2.11e-01    2.11e-01    2.3e-05
   1173      1.08e+00    1.03e+00      1.80e-03    1.52e-03      2.19e-01    2.09e-01    2.3e-05
   1176      1.03e+00    1.05e+00      7.95e-04    1.31e-03      2.10e-01    2.13e-01    2.3e-05
   1179      1.15e+00    1.03e+00      1.51e-03    1.61e-03      2.34e-01    2.10e-01    2.3e-05
   1182      1.03e+00    1.06e+00      2.93e-03    1.48e-03      2.09e-01    2.15e-01    2.3e-05
   1185      9.32e-01    1.04e+00      2.28e-03    1.47e-03      1.89e-01    2.11e-01    2.3e-05
   1188      9.66e-01    1.04e+00      1.94e-03    1.42e-03      1.96e-01    2.11e-01    2.3e-05
   1191      1.08e+00    1.04e+00      2.32e-03    1.67e-03      2.19e-01    2.11e-01    2.3e-05
   1194      1.06e+00    1.06e+00      1.44e-03    1.49e-03      2.14e-01    2.16e-01    2.3e-05
   1197      9.95e-01    1.04e+00      2.74e-04    1.70e-03      2.02e-01    2.12e-01    2.3e-05
   1200      9.18e-01    8.88e-01      2.51e-03    1.79e-03      2.19e-01    2.12e-01    1.7e-05
   1203      8.97e-01    8.75e-01      1.19e-03    1.38e-03      2.14e-01    2.09e-01    1.7e-05
   1206      8.84e-01    9.03e-01      3.15e-03    1.82e-03      2.11e-01    2.16e-01    1.7e-05
   1209      8.50e-01    8.79e-01      8.87e-04    1.44e-03      2.03e-01    2.10e-01    1.7e-05
   1212      8.77e-01    8.98e-01      1.06e-03    1.16e-03      2.10e-01    2.14e-01    1.7e-05
   1215      8.83e-01    8.90e-01      6.13e-04    1.26e-03      2.11e-01    2.13e-01    1.7e-05
   1218      9.81e-01    8.93e-01      1.21e-03    1.57e-03      2.34e-01    2.13e-01    1.7e-05
   1221      8.90e-01    8.99e-01      4.27e-04    1.15e-03      2.13e-01    2.15e-01    1.7e-05
   1224      8.65e-01    8.82e-01      8.44e-04    1.41e-03      2.07e-01    2.11e-01    1.7e-05
   1227      8.18e-01    9.01e-01      2.53e-03    1.72e-03      1.95e-01    2.15e-01    1.7e-05
   1230      9.17e-01    8.90e-01      4.49e-04    1.52e-03      2.19e-01    2.13e-01    1.7e-05
   1233      7.92e-01    8.78e-01      2.28e-03    1.47e-03      1.89e-01    2.10e-01    1.7e-05
   1236      8.77e-01    8.82e-01      3.15e-03    1.76e-03      2.09e-01    2.11e-01    1.7e-05
   1239      8.56e-01    8.78e-01      1.01e-03    1.33e-03      2.05e-01    2.10e-01    1.7e-05
   1242      9.65e-01    8.78e-01      1.52e-03    1.67e-03      2.31e-01    2.10e-01    1.7e-05
   1245      8.07e-01    8.81e-01      5.48e-04    1.53e-03      1.93e-01    2.10e-01    1.7e-05
   1248      8.46e-01    8.70e-01      8.94e-05    1.32e-03      2.02e-01    2.08e-01    1.7e-05
   1251      8.21e-01    8.88e-01      2.05e-03    1.54e-03      1.96e-01    2.12e-01    1.7e-05
   1254      9.41e-01    8.82e-01      4.30e-03    1.16e-03      2.25e-01    2.11e-01    1.7e-05
   1257      9.33e-01    8.76e-01      1.08e-04    1.43e-03      2.23e-01    2.09e-01    1.7e-05
   1260      7.66e-01    8.91e-01      1.26e-03    1.84e-03      1.83e-01    2.13e-01    1.7e-05
   1263      1.08e+00    8.96e-01      1.38e-03    1.63e-03      2.57e-01    2.14e-01    1.7e-05
   1266      9.65e-01    8.65e-01      3.98e-03    1.62e-03      2.30e-01    2.07e-01    1.7e-05
   1269      8.74e-01    8.80e-01      1.77e-03    1.63e-03      2.09e-01    2.10e-01    1.7e-05
   1272      9.16e-01    8.82e-01      1.60e-03    1.17e-03      2.19e-01    2.11e-01    1.7e-05
   1275      7.92e-01    8.87e-01      2.22e-03    1.61e-03      1.89e-01    2.12e-01    1.7e-05
   1278      8.56e-01    8.95e-01      7.65e-04    1.59e-03      2.05e-01    2.14e-01    1.7e-05
   1281      8.21e-01    8.67e-01      2.01e-03    1.26e-03      1.96e-01    2.07e-01    1.7e-05
   1284      8.84e-01    8.69e-01      3.01e-03    1.45e-03      2.11e-01    2.08e-01    1.7e-05
   1287      8.77e-01    8.92e-01      1.11e-03    1.66e-03      2.10e-01    2.13e-01    1.7e-05
   1290      8.97e-01    8.71e-01      1.37e-03    1.51e-03      2.14e-01    2.08e-01    1.7e-05
   1293      9.18e-01    8.84e-01      2.50e-03    1.77e-03      2.19e-01    2.11e-01    1.7e-05
   1296      8.74e-01    8.84e-01      2.07e-03    1.53e-03      2.09e-01    2.11e-01    1.7e-05
   1299      9.17e-01    8.72e-01      3.82e-04    1.48e-03      2.19e-01    2.08e-01    1.7e-05
   1302      6.53e-01    7.52e-01      1.39e-03    1.70e-03      1.83e-01    2.11e-01    1.2e-05
   1305      7.53e-01    7.53e-01      8.83e-04    1.40e-03      2.11e-01    2.11e-01    1.2e-05
   1308      8.23e-01    7.38e-01      1.52e-03    1.71e-03      2.31e-01    2.07e-01    1.2e-05
   1311      7.48e-01    7.54e-01      3.10e-03    1.67e-03      2.09e-01    2.11e-01    1.2e-05
   1314      7.81e-01    7.64e-01      1.78e-03    1.48e-03      2.19e-01    2.14e-01    1.2e-05
   1317      7.25e-01    7.53e-01      1.10e-03    1.19e-03      2.03e-01    2.11e-01    1.2e-05
   1320      8.23e-01    7.62e-01      3.99e-03    1.67e-03      2.30e-01    2.13e-01    1.2e-05
   1323      7.96e-01    7.48e-01      3.48e-04    1.42e-03      2.23e-01    2.10e-01    1.2e-05
   1326      8.36e-01    7.52e-01      1.40e-03    1.39e-03      2.34e-01    2.11e-01    1.2e-05
   1329      6.98e-01    7.51e-01      2.45e-03    1.59e-03      1.95e-01    2.11e-01    1.2e-05
   1332      7.59e-01    7.53e-01      4.82e-04    1.72e-03      2.13e-01    2.11e-01    1.2e-05
   1335      9.17e-01    7.50e-01      1.25e-03    1.57e-03      2.57e-01    2.10e-01    1.2e-05
   1338      7.37e-01    7.47e-01      8.12e-04    1.64e-03      2.07e-01    2.09e-01    1.2e-05
   1341      7.21e-01    7.61e-01      3.13e-04    1.73e-03      2.02e-01    2.13e-01    1.2e-05
   1344      8.02e-01    7.61e-01      4.34e-03    1.46e-03      2.25e-01    2.13e-01    1.2e-05
   1347      6.88e-01    7.48e-01      5.01e-04    1.69e-03      1.93e-01    2.10e-01    1.2e-05
   1350      6.98e-01    7.42e-01      2.39e-03    1.54e-03      1.95e-01    2.08e-01    1.2e-05
   1353      7.53e-01    7.41e-01      2.90e-03    1.49e-03      2.11e-01    2.08e-01    1.2e-05
   1356      6.53e-01    7.46e-01      1.25e-03    1.58e-03      1.83e-01    2.09e-01    1.2e-05
   1359      7.37e-01    7.65e-01      7.74e-04    1.58e-03      2.07e-01    2.14e-01    1.2e-05
   1362      6.75e-01    7.43e-01      2.35e-03    1.45e-03      1.89e-01    2.08e-01    1.2e-05
   1365      7.53e-01    7.51e-01      7.36e-04    1.42e-03      2.11e-01    2.10e-01    1.2e-05
   1368      7.21e-01    7.30e-01      2.21e-04    1.28e-03      2.02e-01    2.04e-01    1.2e-05
   1371      7.48e-01    7.43e-01      3.07e-03    1.47e-03      2.09e-01    2.08e-01    1.2e-05
   1374      7.83e-01    7.57e-01      2.30e-03    1.71e-03      2.19e-01    2.12e-01    1.2e-05
   1377      7.00e-01    7.50e-01      2.08e-03    1.31e-03      1.96e-01    2.10e-01    1.2e-05
   1380      7.82e-01    7.43e-01      4.85e-04    1.84e-03      2.19e-01    2.08e-01    1.2e-05
   1383      8.23e-01    7.49e-01      1.64e-03    1.85e-03      2.31e-01    2.10e-01    1.2e-05
   1386      7.25e-01    7.52e-01      1.10e-03    1.46e-03      2.03e-01    2.11e-01    1.2e-05
   1389      6.88e-01    7.44e-01      5.51e-04    1.86e-03      1.93e-01    2.09e-01    1.2e-05
   1392      7.48e-01    7.42e-01      9.63e-04    1.47e-03      2.10e-01    2.08e-01    1.2e-05
   1395      7.64e-01    7.70e-01      1.30e-03    1.36e-03      2.14e-01    2.16e-01    1.2e-05
   1398      7.95e-01    7.45e-01      2.61e-04    1.33e-03      2.23e-01    2.09e-01    1.2e-05
   1401      7.16e-01    6.49e-01      1.44e-03    1.27e-03      2.34e-01    2.12e-01    8.3e-06
   1404      7.05e-01    6.36e-01      4.06e-03    1.50e-03      2.30e-01    2.08e-01    8.3e-06
   1407      6.50e-01    6.40e-01      5.41e-04    1.60e-03      2.13e-01    2.10e-01    8.3e-06
   1410      6.38e-01    6.50e-01      1.85e-03    1.26e-03      2.09e-01    2.13e-01    8.3e-06
   1413      6.87e-01    6.46e-01      4.25e-03    1.16e-03      2.25e-01    2.11e-01    8.3e-06
   1416      7.86e-01    6.28e-01      1.18e-03    1.72e-03      2.57e-01    2.05e-01    8.3e-06
   1419      6.25e-01    6.45e-01      9.70e-04    1.64e-03      2.04e-01    2.11e-01    8.3e-06
   1422      6.68e-01    6.41e-01      1.76e-03    1.51e-03      2.19e-01    2.10e-01    8.3e-06
   1425      6.21e-01    6.43e-01      1.16e-03    1.49e-03      2.03e-01    2.11e-01    8.3e-06
   1428      6.31e-01    6.39e-01      7.36e-04    1.81e-03      2.07e-01    2.09e-01    8.3e-06
   1431      6.38e-01    6.44e-01      1.86e-03    1.40e-03      2.09e-01    2.11e-01    8.3e-06
   1434      5.89e-01    6.45e-01      4.96e-04    1.23e-03      1.93e-01    2.11e-01    8.3e-06
   1437      6.45e-01    6.46e-01      2.99e-03    1.51e-03      2.11e-01    2.12e-01    8.3e-06
   1440      5.98e-01    6.45e-01      2.40e-03    1.52e-03      1.95e-01    2.11e-01    8.3e-06
   1443      6.40e-01    6.36e-01      3.08e-03    1.39e-03      2.09e-01    2.08e-01    8.3e-06
   1446      6.88e-01    6.50e-01      4.39e-03    1.37e-03      2.25e-01    2.13e-01    8.3e-06
   1449      5.78e-01    6.44e-01      2.25e-03    1.12e-03      1.89e-01    2.11e-01    8.3e-06
   1452      5.99e-01    6.52e-01      2.00e-03    1.41e-03      1.96e-01    2.13e-01    8.3e-06
   1455      6.70e-01    6.45e-01      2.35e-03    1.45e-03      2.19e-01    2.11e-01    8.3e-06
   1458      5.59e-01    6.42e-01      1.37e-03    1.56e-03      1.83e-01    2.10e-01    8.3e-06
   1461      6.17e-01    6.52e-01      3.82e-04    1.48e-03      2.02e-01    2.13e-01    8.3e-06
   1464      7.86e-01    6.37e-01      1.20e-03    1.61e-03      2.57e-01    2.08e-01    8.3e-06
   1467      7.05e-01    6.49e-01      1.70e-03    1.61e-03      2.31e-01    2.13e-01    8.3e-06
   1470      6.81e-01    6.57e-01      2.38e-04    1.67e-03      2.23e-01    2.15e-01    8.3e-06
   1473      6.40e-01    6.35e-01      9.07e-04    1.42e-03      2.10e-01    2.08e-01    8.3e-06
   1476      6.69e-01    6.48e-01      5.09e-04    1.78e-03      2.19e-01    2.12e-01    8.3e-06
   1479      7.05e-01    6.36e-01      4.04e-03    1.45e-03      2.30e-01    2.08e-01    8.3e-06
   1482      6.25e-01    6.46e-01      9.70e-04    1.47e-03      2.04e-01    2.11e-01    8.3e-06
   1485      6.50e-01    6.44e-01      4.04e-04    1.69e-03      2.13e-01    2.11e-01    8.3e-06
   1488      6.54e-01    6.48e-01      1.36e-03    1.41e-03      2.14e-01    2.12e-01    8.3e-06
   1491      7.16e-01    6.51e-01      1.42e-03    1.46e-03      2.34e-01    2.13e-01    8.3e-06
   1494      6.68e-01    6.40e-01      1.72e-03    1.57e-03      2.19e-01    2.09e-01    8.3e-06
   1497      6.44e-01    6.51e-01      7.35e-04    1.62e-03      2.11e-01    2.13e-01    8.3e-06
   1500      6.07e-01    5.66e-01      1.64e-03    1.50e-03      2.31e-01    2.15e-01    5.9e-06
   1503      5.76e-01    5.47e-01      4.61e-04    1.52e-03      2.19e-01    2.08e-01    5.9e-06
   1506      5.76e-01    5.53e-01      1.66e-03    1.36e-03      2.19e-01    2.10e-01    5.9e-06
   1509      6.07e-01    5.51e-01      3.99e-03    1.73e-03      2.30e-01    2.09e-01    5.9e-06
   1512      4.98e-01    5.56e-01      2.31e-03    1.58e-03      1.89e-01    2.11e-01    5.9e-06
   1515      5.77e-01    5.63e-01      2.32e-03    1.70e-03      2.19e-01    2.14e-01    5.9e-06
   1518      5.55e-01    5.55e-01      8.44e-04    1.17e-03      2.11e-01    2.11e-01    5.9e-06
   1521      5.16e-01    5.51e-01      2.10e-03    1.65e-03      1.96e-01    2.09e-01    5.9e-06
   1524      5.59e-01    5.61e-01      5.17e-04    1.23e-03      2.13e-01    2.13e-01    5.9e-06
   1527      5.34e-01    5.56e-01      1.18e-03    1.57e-03      2.03e-01    2.11e-01    5.9e-06
   1530      5.64e-01    5.62e-01      1.28e-03    1.58e-03      2.14e-01    2.14e-01    5.9e-06
   1533      6.76e-01    5.54e-01      1.24e-03    1.23e-03      2.57e-01    2.10e-01    5.9e-06
   1536      5.49e-01    5.56e-01      1.88e-03    1.65e-03      2.09e-01    2.11e-01    5.9e-06
   1539      5.38e-01    5.58e-01      9.97e-04    1.47e-03      2.04e-01    2.12e-01    5.9e-06
   1542      4.82e-01    5.66e-01      1.31e-03    1.86e-03      1.83e-01    2.15e-01    5.9e-06
   1545      5.07e-01    5.66e-01      5.25e-04    1.64e-03      1.93e-01    2.15e-01    5.9e-06
   1548      5.43e-01    5.57e-01      7.57e-04    1.60e-03      2.07e-01    2.12e-01    5.9e-06
   1551      5.52e-01    5.48e-01      3.05e-03    1.54e-03      2.09e-01    2.08e-01    5.9e-06
   1554      6.16e-01    5.48e-01      1.39e-03    1.56e-03      2.34e-01    2.08e-01    5.9e-06
   1557      5.51e-01    5.55e-01      8.93e-04    1.58e-03      2.10e-01    2.11e-01    5.9e-06
   1560      5.32e-01    5.55e-01      2.59e-04    1.99e-03      2.02e-01    2.11e-01    5.9e-06
   1563      5.92e-01    5.51e-01      4.32e-03    1.31e-03      2.24e-01    2.09e-01    5.9e-06
   1566      5.86e-01    5.60e-01      2.52e-04    1.49e-03      2.23e-01    2.13e-01    5.9e-06
   1569      5.15e-01    5.65e-01      2.49e-03    1.81e-03      1.95e-01    2.15e-01    5.9e-06
   1572      5.56e-01    5.53e-01      2.95e-03    1.45e-03      2.11e-01    2.10e-01    5.9e-06
   1575      5.38e-01    5.52e-01      8.73e-04    1.80e-03      2.04e-01    2.10e-01    5.9e-06
   1578      5.76e-01    5.44e-01      1.75e-03    1.12e-03      2.19e-01    2.07e-01    5.9e-06
   1581      5.16e-01    5.56e-01      2.07e-03    1.57e-03      1.96e-01    2.11e-01    5.9e-06
