#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
   1957      4.23e+00    4.41e+00      2.20e-02    2.16e-02      1.34e-01    1.39e-01    1.0e-03
   1976      3.92e+00    4.46e+00      3.73e-03    3.21e-03      1.24e-01    1.41e-01    1.0e-03
   1995      4.67e+00    4.58e+00      3.29e-02    3.15e-02      1.48e-01    1.45e-01    1.0e-03
   2014      4.95e+00    4.69e+00      1.05e-02    1.16e-02      1.57e-01    1.48e-01    1.0e-03
   2033      5.27e+00    4.51e+00      8.25e-02    8.15e-02      1.67e-01    1.43e-01    1.0e-03
   2052      3.65e+00    4.40e+00      4.52e-02    4.57e-02      1.15e-01    1.39e-01    1.0e-03
   2071      3.82e+00    4.49e+00      1.84e-02    1.73e-02      1.21e-01    1.42e-01    1.0e-03
   2090      4.26e+00    4.50e+00      2.03e-02    2.00e-02      1.35e-01    1.42e-01    1.0e-03
   2109      4.29e+00    4.29e+00      1.12e-02    7.33e-03      1.36e-01    1.36e-01    1.0e-03
   2128      5.05e+00    4.75e+00      6.93e-02    6.87e-02      1.60e-01    1.50e-01    1.0e-03
   2147      3.93e+00    4.51e+00      2.14e-02    2.09e-02      1.24e-01    1.43e-01    1.0e-03
   2166      4.91e+00    4.33e+00      1.83e-03    2.89e-03      1.55e-01    1.37e-01    1.0e-03
   2185      4.30e+00    4.66e+00      2.71e-02    2.56e-02      1.36e-01    1.47e-01    1.0e-03
   2204      3.92e+00    4.49e+00      3.41e-02    3.36e-02      1.24e-01    1.42e-01    1.0e-03
   2223      4.46e+00    4.23e+00      3.31e-02    3.10e-02      1.41e-01    1.34e-01    1.0e-03
   2242      4.93e+00    4.46e+00      4.25e-02    4.50e-02      1.56e-01    1.41e-01    1.0e-03
   2261      4.15e+00    4.56e+00      4.28e-02    4.23e-02      1.31e-01    1.44e-01    1.0e-03
   2280      4.19e+00    4.63e+00      1.90e-02    1.94e-02      1.33e-01    1.46e-01    1.0e-03
   2299      3.92e+00    4.17e+00      1.89e-02    1.85e-02      1.24e-01    1.32e-01    1.0e-03
   2318      3.76e+00    4.30e+00      3.69e-02    3.96e-02      1.19e-01    1.36e-01    1.0e-03
   2337      4.57e+00    4.88e+00      2.46e-02    2.48e-02      1.45e-01    1.54e-01    1.0e-03
   2356      4.11e+00    4.11e+00      2.20e-02    1.94e-02      1.30e-01    1.30e-01    1.0e-03
   2375      4.33e+00    4.36e+00      3.89e-02    4.19e-02      1.37e-01    1.38e-01    1.0e-03
   2394      4.45e+00    4.88e+00      8.51e-02    8.53e-02      1.41e-01    1.54e-01    1.0e-03
   2413      4.27e+00    4.46e+00      2.19e-03    2.48e-03      1.35e-01    1.41e-01    1.0e-03
   2432      4.14e+00    4.34e+00      3.30e-02    3.40e-02      1.31e-01    1.37e-01    1.0e-03
   2451      4.36e+00    4.43e+00      2.09e-02    2.18e-02      1.38e-01    1.40e-01    1.0e-03
   2470      4.44e+00    4.37e+00      6.37e-03    6.18e-03      1.40e-01    1.38e-01    1.0e-03
   2489      4.47e+00    4.24e+00      2.24e-02    2.28e-02      1.41e-01    1.34e-01    1.0e-03
   2508      4.82e+00    4.44e+00      3.14e-03    2.89e-03      1.52e-01    1.40e-01    1.0e-03
   2527      3.90e+00    4.16e+00      5.00e-02    4.88e-02      1.23e-01    1.32e-01    1.0e-03
   2546      4.99e+00    4.28e+00      9.78e-03    1.03e-02      1.58e-01    1.35e-01    1.0e-03
   2565      3.51e+00    4.57e+00      1.69e-02    1.64e-02      1.11e-01    1.45e-01    1.0e-03
   2584      4.34e+00    4.64e+00      1.84e-02    1.89e-02      1.37e-01    1.47e-01    1.0e-03
   2603      3.75e+00    4.28e+00      1.73e-02    1.75e-02      1.19e-01    1.35e-01    1.0e-03
   2622      3.78e+00    4.17e+00      1.25e-02    1.29e-02      1.20e-01    1.32e-01    1.0e-03
   2641      3.90e+00    4.35e+00      5.31e-03    5.06e-03      1.23e-01    1.38e-01    1.0e-03
   2660      3.78e+00    4.18e+00      2.21e-02    2.24e-02      1.20e-01    1.32e-01    1.0e-03
   2679      4.54e+00    4.09e+00      2.37e-02    2.50e-02      1.43e-01    1.29e-01    1.0e-03
   2698      4.19e+00    4.36e+00      5.10e-02    5.06e-02      1.33e-01    1.38e-01    1.0e-03
   2717      4.72e+00    4.71e+00      5.65e-03    6.53e-03      1.49e-01    1.49e-01    1.0e-03
   2736      3.89e+00    4.14e+00      1.03e-03    2.64e-03      1.23e-01    1.31e-01    1.0e-03
   2755      4.03e+00    4.30e+00      1.55e-02    1.63e-02      1.27e-01    1.36e-01    1.0e-03
   2774      4.65e+00    4.30e+00      4.48e-02    4.43e-02      1.47e-01    1.36e-01    1.0e-03
   2793      4.22e+00    4.51e+00      1.71e-02    1.65e-02      1.34e-01    1.43e-01    1.0e-03
   2812      5.51e+00    4.35e+00      4.98e-02    4.87e-02      1.74e-01    1.38e-01    1.0e-03
   2831      3.64e+00    4.11e+00      3.86e-02    4.00e-02      1.15e-01    1.30e-01    1.0e-03
   2850      4.64e+00    4.74e+00      2.85e-02    2.78e-02      1.47e-01    1.50e-01    1.0e-03
   2869      3.17e+00    3.94e+00      3.23e-02    3.27e-02      1.00e-01    1.25e-01    1.0e-03
   2888      4.13e+00    4.15e+00      1.09e-02    1.05e-02      1.30e-01    1.31e-01    1.0e-03
   2907      4.20e+00    4.54e+00      4.65e-02    4.48e-02      1.33e-01    1.44e-01    1.0e-03
   2926      4.02e+00    4.36e+00      1.30e-02    1.29e-02      1.27e-01    1.38e-01    1.0e-03
   2945      3.41e+00    4.27e+00      1.36e-02    1.41e-02      1.08e-01    1.35e-01    1.0e-03
   2964      5.26e+00    4.14e+00      2.13e-02    1.96e-02      1.66e-01    1.31e-01    1.0e-03
   2983      4.42e+00    3.97e+00      4.90e-03    3.56e-03      1.40e-01    1.26e-01    1.0e-03
   3002      3.70e+00    4.09e+00      3.85e-02    3.92e-02      1.17e-01    1.29e-01    1.0e-03
   3021      4.46e+00    4.12e+00      2.17e-02    2.18e-02      1.41e-01    1.30e-01    1.0e-03
   3040      4.14e+00    4.54e+00      1.38e-02    1.45e-02      1.31e-01    1.43e-01    1.0e-03
   3059      4.41e+00    4.32e+00      1.70e-03    2.89e-03      1.39e-01    1.37e-01    1.0e-03
   3078      3.78e+00    4.15e+00      1.98e-02    2.14e-02      1.20e-01    1.31e-01    1.0e-03
   3097      4.04e+00    4.27e+00      2.58e-02    2.44e-02      1.28e-01    1.35e-01    1.0e-03
   3116      4.49e+00    3.88e+00      3.06e-02    3.00e-02      1.42e-01    1.23e-01    1.0e-03
   3135      4.39e+00    4.72e+00      2.53e-02    2.48e-02      1.39e-01    1.49e-01    1.0e-03
   3154      3.58e+00    4.15e+00      2.45e-03    3.52e-03      1.13e-01    1.31e-01    1.0e-03
   3173      3.78e+00    4.26e+00      1.56e-02    1.59e-02      1.19e-01    1.35e-01    1.0e-03
   3192      3.87e+00    4.20e+00      3.20e-02    3.22e-02      1.22e-01    1.33e-01    1.0e-03
   3211      4.07e+00    4.31e+00      4.59e-02    4.45e-02      1.29e-01    1.36e-01    1.0e-03
   3230      3.89e+00    3.91e+00      2.61e-02    2.65e-02      1.23e-01    1.24e-01    1.0e-03
   3249      3.56e+00    4.04e+00      3.75e-03    1.82e-03      1.13e-01    1.28e-01    1.0e-03
   3268      3.45e+00    4.14e+00      1.04e-02    9.73e-03      1.09e-01    1.31e-01    1.0e-03
   3287      3.43e+00    4.08e+00      1.32e-02    1.32e-02      1.09e-01    1.29e-01    1.0e-03
   3306      4.70e+00    4.13e+00      1.83e-03    2.11e-03      1.49e-01    1.31e-01    1.0e-03
   3325      3.74e+00    4.11e+00      3.34e-02    3.20e-02      1.18e-01    1.30e-01    1.0e-03
   3344      4.32e+00    4.80e+00      7.23e-03    1.05e-02      1.37e-01    1.52e-01    1.0e-03
   3363      4.10e+00    3.99e+00      1.03e-02    1.10e-02      1.30e-01    1.26e-01    1.0e-03
   3382      3.54e+00    4.04e+00      1.22e-02    1.37e-02      1.12e-01    1.28e-01    1.0e-03
   3401      3.94e+00    4.35e+00      6.94e-03    8.75e-03      1.25e-01    1.38e-01    1.0e-03
   3420      3.83e+00    4.14e+00      5.29e-02    5.28e-02      1.21e-01    1.31e-01    1.0e-03
   3439      4.58e+00    3.88e+00      1.55e-02    1.55e-02      1.45e-01    1.23e-01    1.0e-03
   3458      3.85e+00    3.93e+00      2.31e-02    2.36e-02      1.22e-01    1.24e-01    1.0e-03
   3477      3.71e+00    4.23e+00      4.02e-02    4.05e-02      1.17e-01    1.34e-01    1.0e-03
   3496      3.85e+00    4.46e+00      1.12e-02    1.14e-02      1.22e-01    1.41e-01    1.0e-03
   3515      3.87e+00    3.95e+00      1.86e-03    1.65e-03      1.22e-01    1.25e-01    1.0e-03
   3534      4.58e+00    3.73e+00      3.79e-03    3.82e-03      1.45e-01    1.18e-01    1.0e-03
   3553      3.94e+00    4.01e+00      3.26e-03    1.41e-03      1.25e-01    1.27e-01    1.0e-03
   3572      3.39e+00    4.16e+00      7.20e-03    7.49e-03      1.07e-01    1.32e-01    1.0e-03
   3591      3.61e+00    4.26e+00      3.81e-03    4.21e-03      1.14e-01    1.35e-01    1.0e-03
   3610      3.60e+00    3.97e+00      4.59e-02    4.55e-02      1.14e-01    1.25e-01    1.0e-03
   3629      3.79e+00    4.10e+00      4.79e-02    4.80e-02      1.20e-01    1.30e-01    1.0e-03
   3648      3.26e+00    4.16e+00      6.07e-02    6.11e-02      1.03e-01    1.32e-01    1.0e-03
   3667      3.91e+00    4.08e+00      5.52e-02    5.57e-02      1.24e-01    1.29e-01    1.0e-03
   3686      5.32e+00    4.93e+00      7.22e-02    7.20e-02      1.68e-01    1.56e-01    1.0e-03
   3705      4.01e+00    4.06e+00      2.40e-02    2.18e-02      1.27e-01    1.28e-01    1.0e-03
   3724      4.21e+00    3.91e+00      4.08e-02    4.29e-02      1.33e-01    1.24e-01    1.0e-03
   3743      4.94e+00    4.02e+00      1.32e-02    1.14e-02      1.56e-01    1.27e-01    1.0e-03
   3762      3.99e+00    4.05e+00      3.40e-03    5.22e-03      1.26e-01    1.28e-01    1.0e-03
   3781      4.12e+00    4.25e+00      2.32e-02    2.39e-02      1.30e-01    1.35e-01    1.0e-03
   3800      4.52e+00    4.05e+00      2.36e-02    2.23e-02      1.43e-01    1.28e-01    1.0e-03
   3819      3.86e+00    3.95e+00      3.08e-02    3.13e-02      1.22e-01    1.25e-01    1.0e-03
   3838      4.16e+00    3.81e+00      5.65e-02    5.44e-02      1.32e-01    1.20e-01    1.0e-03
   3857      4.77e+00    3.87e+00      4.08e-02    4.01e-02      1.51e-01    1.22e-01    1.0e-03
   3876      4.77e+00    4.12e+00      3.51e-03    3.52e-03      1.51e-01    1.30e-01    1.0e-03
   3895      3.57e+00    4.13e+00      4.70e-03    4.99e-03      1.13e-01    1.31e-01    1.0e-03
   3914      3.84e+00    4.04e+00      1.36e-02    1.36e-02      1.21e-01    1.28e-01    1.0e-03
   3933      4.43e+00    4.34e+00      5.23e-02    5.27e-02      1.40e-01    1.37e-01    1.0e-03
   3952      3.71e+00    3.84e+00      3.86e-02    3.68e-02      1.17e-01    1.22e-01    1.0e-03
   3971      3.87e+00    4.13e+00      2.03e-02    1.93e-02      1.22e-01    1.31e-01    1.0e-03
   3990      3.48e+00    3.58e+00      4.57e-02    4.64e-02      1.10e-01    1.13e-01    1.0e-03
   4009      4.27e+00    4.04e+00      1.12e-02    1.21e-02      1.35e-01    1.28e-01    1.0e-03
   4028      3.22e+00    3.86e+00      2.18e-02    2.27e-02      1.02e-01    1.22e-01    1.0e-03
   4047      3.63e+00    4.17e+00      2.18e-03    2.17e-03      1.15e-01    1.32e-01    1.0e-03
   4066      3.78e+00    4.32e+00      3.70e-03    3.69e-03      1.20e-01    1.36e-01    1.0e-03
   4085      4.05e+00    4.02e+00      8.39e-03    6.65e-03      1.28e-01    1.27e-01    1.0e-03
   4104      3.58e+00    3.81e+00      9.62e-04    1.70e-03      1.13e-01    1.20e-01    1.0e-03
   4123      4.28e+00    4.31e+00      1.59e-02    1.49e-02      1.35e-01    1.36e-01    1.0e-03
   4142      3.55e+00    4.03e+00      7.90e-03    5.69e-03      1.12e-01    1.27e-01    1.0e-03
   4161      3.30e+00    3.74e+00      1.56e-01    1.55e-01      1.04e-01    1.18e-01    1.0e-03
   4180      3.47e+00    3.91e+00      3.36e-02    3.46e-02      1.10e-01    1.24e-01    1.0e-03
   4199      3.52e+00    4.39e+00      9.64e-03    8.64e-03      1.11e-01    1.39e-01    1.0e-03
   4218      4.03e+00    4.34e+00      1.99e-02    1.83e-02      1.27e-01    1.37e-01    1.0e-03
   4237      3.34e+00    4.16e+00      3.46e-02    3.47e-02      1.05e-01    1.32e-01    1.0e-03
   4256      3.42e+00    4.01e+00      7.15e-03    5.69e-03      1.08e-01    1.27e-01    1.0e-03
   4275      3.74e+00    4.03e+00      1.79e-02    1.73e-02      1.18e-01    1.27e-01    1.0e-03
   4294      4.29e+00    3.69e+00      3.53e-02    3.50e-02      1.36e-01    1.17e-01    1.0e-03
   4313      3.28e+00    4.10e+00      2.38e-02    2.47e-02      1.04e-01    1.30e-01    1.0e-03
   4332      4.75e+00    4.69e+00      4.99e-02    5.08e-02      1.50e-01    1.48e-01    1.0e-03
   4351      3.61e+00    4.26e+00      1.56e-02    1.54e-02      1.14e-01    1.35e-01    1.0e-03
   4370      4.31e+00    3.83e+00      1.64e-02    1.57e-02      1.36e-01    1.21e-01    1.0e-03
   4389      3.66e+00    4.09e+00      5.63e-02    5.63e-02      1.16e-01    1.29e-01    1.0e-03
   4408      3.38e+00    3.66e+00      1.18e-02    1.23e-02      1.07e-01    1.16e-01    1.0e-03
   4427      3.76e+00    3.69e+00      1.40e-02    1.55e-02      1.19e-01    1.17e-01    1.0e-03
   4446      3.72e+00    3.94e+00      1.74e-02    1.43e-02      1.17e-01    1.25e-01    1.0e-03
   4465      5.02e+00    3.99e+00      3.72e-02    3.48e-02      1.59e-01    1.26e-01    1.0e-03
   4484      4.01e+00    4.17e+00      1.95e-02    1.97e-02      1.27e-01    1.32e-01    1.0e-03
   4503      4.04e+00    4.43e+00      3.28e-02    3.35e-02      1.28e-01    1.40e-01    1.0e-03
   4522      3.41e+00    3.93e+00      3.26e-02    3.14e-02      1.08e-01    1.24e-01    1.0e-03
   4541      3.20e+00    3.97e+00      3.99e-02    3.95e-02      1.01e-01    1.25e-01    1.0e-03
   4560      3.55e+00    4.13e+00      3.95e-02    4.07e-02      1.12e-01    1.31e-01    1.0e-03
   4579      4.30e+00    4.11e+00      1.71e-02    1.65e-02      1.36e-01    1.30e-01    1.0e-03
   4598      4.76e+00    4.26e+00      4.76e-02    4.81e-02      1.51e-01    1.35e-01    1.0e-03
   4617      3.66e+00    3.87e+00      2.70e-02    2.61e-02      1.16e-01    1.22e-01    1.0e-03
   4636      3.00e+00    4.07e+00      2.35e-02    2.28e-02      9.49e-02    1.29e-01    1.0e-03
   4655      3.42e+00    4.10e+00      2.14e-03    2.08e-03      1.08e-01    1.30e-01    1.0e-03
   4674      4.29e+00    3.92e+00      4.20e-02    4.22e-02      1.36e-01    1.24e-01    1.0e-03
   4693      3.81e+00    3.95e+00      2.99e-02    2.74e-02      1.21e-01    1.25e-01    1.0e-03
   4712      4.31e+00    4.08e+00      2.84e-03    4.56e-03      1.36e-01    1.29e-01    1.0e-03
   4731      4.13e+00    4.33e+00      2.52e-02    2.45e-02      1.31e-01    1.37e-01    1.0e-03
   4750      4.07e+00    4.30e+00      2.63e-02    2.51e-02      1.29e-01    1.36e-01    1.0e-03
   4769      4.06e+00    3.96e+00      3.76e-03    4.47e-03      1.28e-01    1.25e-01    1.0e-03
   4788      4.40e+00    3.58e+00      6.15e-03    5.52e-03      1.39e-01    1.13e-01    1.0e-03
   4807      4.21e+00    3.78e+00      2.88e-02    2.78e-02      1.33e-01    1.20e-01    1.0e-03
   4826      2.82e+00    3.85e+00      3.32e-02    3.33e-02      8.93e-02    1.22e-01    1.0e-03
   4845      3.60e+00    3.68e+00      1.93e-02    1.90e-02      1.14e-01    1.16e-01    1.0e-03
   4864      3.88e+00    3.65e+00      7.95e-03    8.46e-03      1.23e-01    1.15e-01    1.0e-03
   4883      3.90e+00    4.13e+00      4.32e-03    7.12e-03      1.23e-01    1.31e-01    1.0e-03
   4902      3.86e+00    3.82e+00      1.14e-02    1.04e-02      1.22e-01    1.21e-01    1.0e-03
   4921      4.01e+00    4.04e+00      2.10e-02    1.93e-02      1.27e-01    1.28e-01    1.0e-03
   4940      3.89e+00    3.82e+00      1.57e-02    1.63e-02      1.23e-01    1.21e-01    1.0e-03
   4959      3.56e+00    3.72e+00      2.19e-02    2.28e-02      1.12e-01    1.18e-01    1.0e-03
   4978      3.67e+00    4.02e+00      9.58e-03    1.00e-02      1.16e-01    1.27e-01    1.0e-03
