#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
    190      7.39e+00    7.55e+00      1.67e-02    1.60e-02      3.02e-01    3.09e-01    6.0e-04
    192      7.40e+00    7.44e+00      2.78e-02    2.72e-02      3.02e-01    3.04e-01    6.0e-04
    194      7.43e+00    7.32e+00      7.31e-02    7.35e-02      3.03e-01    2.99e-01    6.0e-04
    196      7.19e+00    7.26e+00      2.18e-02    2.10e-02      2.94e-01    2.97e-01    6.0e-04
    198      7.29e+00    7.22e+00      3.09e-02    3.19e-02      2.98e-01    2.95e-01    6.0e-04
    200      5.52e+00    5.52e+00      1.86e-02    1.75e-02      2.91e-01    2.91e-01    3.6e-04
    202      5.55e+00    5.41e+00      1.67e-02    1.80e-02      2.93e-01    2.85e-01    3.6e-04
    204      5.57e+00    5.53e+00      1.25e-02    1.31e-02      2.94e-01    2.92e-01    3.6e-04
    206      5.35e+00    5.48e+00      1.87e-02    1.81e-02      2.82e-01    2.89e-01    3.6e-04
    208      5.33e+00    5.32e+00      1.61e-02    1.68e-02      2.81e-01    2.81e-01    3.6e-04
    210      5.50e+00    5.45e+00      2.22e-02    2.32e-02      2.90e-01    2.87e-01    3.6e-04
    212      5.30e+00    5.39e+00      2.36e-02    2.28e-02      2.79e-01    2.84e-01    3.6e-04
    214      5.48e+00    5.30e+00      1.19e-02    1.11e-02      2.89e-01    2.80e-01    3.6e-04
    216      5.40e+00    5.40e+00      2.44e-02    2.49e-02      2.85e-01    2.85e-01    3.6e-04
    218      5.36e+00    5.34e+00      9.11e-03    9.68e-03      2.83e-01    2.82e-01    3.6e-04
    220      5.28e+00    5.34e+00      1.09e-02    9.76e-03      2.78e-01    2.82e-01    3.6e-04
    222      5.38e+00    5.30e+00      4.02e-03    3.03e-03      2.84e-01    2.79e-01    3.6e-04
    224      5.38e+00    5.26e+00      2.92e-03    3.35e-03      2.84e-01    2.78e-01    3.6e-04
    226      5.30e+00    5.27e+00      4.28e-03    3.21e-03      2.80e-01    2.78e-01    3.6e-04
    228      5.29e+00    5.19e+00      1.19e-02    1.15e-02      2.79e-01    2.74e-01    3.6e-04
    230      5.29e+00    5.31e+00      4.60e-03    5.82e-03      2.79e-01    2.80e-01    3.6e-04
    232      5.35e+00    5.28e+00      5.85e-03    5.04e-03      2.82e-01    2.79e-01    3.6e-04
    234      5.20e+00    5.25e+00      3.38e-03    2.80e-03      2.74e-01    2.77e-01    3.6e-04
    236      5.23e+00    5.22e+00      7.24e-03    5.82e-03      2.76e-01    2.75e-01    3.6e-04
    238      5.29e+00    5.26e+00      9.08e-03    8.87e-03      2.79e-01    2.78e-01    3.6e-04
    240      5.34e+00    5.17e+00      4.49e-03    5.74e-03      2.82e-01    2.73e-01    3.6e-04
    242      5.11e+00    5.17e+00      5.20e-03    5.56e-03      2.70e-01    2.73e-01    3.6e-04
    244      5.28e+00    5.30e+00      4.76e-03    4.76e-03      2.78e-01    2.79e-01    3.6e-04
    246      5.12e+00    5.23e+00      3.58e-03    2.63e-03      2.70e-01    2.76e-01    3.6e-04
    248      5.20e+00    5.24e+00      4.11e-03    3.34e-03      2.75e-01    2.77e-01    3.6e-04
    250      5.12e+00    5.12e+00      5.55e-03    5.39e-03      2.70e-01    2.70e-01    3.6e-04
    252      5.14e+00    5.18e+00      4.67e-03    3.33e-03      2.71e-01    2.73e-01    3.6e-04
    254      5.16e+00    5.14e+00      3.53e-03    3.07e-03      2.72e-01    2.71e-01    3.6e-04
    256      5.06e+00    5.13e+00      6.32e-03    7.09e-03      2.67e-01    2.71e-01    3.6e-04
    258      5.25e+00    5.15e+00      1.05e-02    9.91e-03      2.77e-01    2.72e-01    3.6e-04
    260      5.09e+00    5.13e+00      4.49e-03    4.82e-03      2.68e-01    2.70e-01    3.6e-04
    262      5.15e+00    5.14e+00      1.13e-02    1.03e-02      2.72e-01    2.71e-01    3.6e-04
    264      5.15e+00    5.21e+00      1.53e-02    1.51e-02      2.72e-01    2.75e-01    3.6e-04
    266      5.07e+00    5.11e+00      1.04e-02    1.06e-02      2.68e-01    2.70e-01    3.6e-04
    268      5.17e+00    5.07e+00      4.96e-03    4.31e-03      2.73e-01    2.67e-01    3.6e-04
    270      4.97e+00    5.09e+00      3.74e-03    2.79e-03      2.62e-01    2.68e-01    3.6e-04
    272      5.03e+00    5.04e+00      1.17e-02    1.16e-02      2.65e-01    2.66e-01    3.6e-04
    274      5.09e+00    5.01e+00      1.36e-02    1.22e-02      2.68e-01    2.64e-01    3.6e-04
    276      5.00e+00    4.98e+00      7.98e-03    9.25e-03      2.64e-01    2.63e-01    3.6e-04
    278      5.10e+00    5.07e+00      6.02e-03    5.51e-03      2.69e-01    2.68e-01    3.6e-04
    280      5.02e+00    4.93e+00      6.94e-03    7.62e-03      2.65e-01    2.60e-01    3.6e-04
    282      4.98e+00    4.98e+00      2.84e-03    2.69e-03      2.63e-01    2.63e-01    3.6e-04
    284      4.94e+00    4.99e+00      1.47e-02    1.33e-02      2.61e-01    2.63e-01    3.6e-04
    286      5.04e+00    4.95e+00      1.98e-02    1.97e-02      2.66e-01    2.61e-01    3.6e-04
    288      4.92e+00    4.91e+00      1.05e-02    9.39e-03      2.60e-01    2.59e-01    3.6e-04
    290      5.03e+00    4.98e+00      4.19e-03    3.78e-03      2.65e-01    2.63e-01    3.6e-04
    292      4.96e+00    5.05e+00      6.86e-03    7.34e-03      2.62e-01    2.67e-01    3.6e-04
    294      4.89e+00    4.87e+00      3.54e-03    2.53e-03      2.58e-01    2.57e-01    3.6e-04
    296      4.87e+00    4.96e+00      3.38e-03    2.99e-03      2.57e-01    2.62e-01    3.6e-04
    298      4.99e+00    4.90e+00      4.11e-03    2.58e-03      2.63e-01    2.58e-01    3.6e-04
    300      3.80e+00    3.82e+00      6.26e-03    5.69e-03      2.59e-01    2.60e-01    2.1e-04
    302      3.82e+00    3.79e+00      4.38e-03    5.24e-03      2.60e-01    2.58e-01    2.1e-04
    304      3.82e+00    3.74e+00      6.44e-03    7.39e-03      2.60e-01    2.55e-01    2.1e-04
    306      3.76e+00    3.84e+00      3.80e-03    3.97e-03      2.56e-01    2.61e-01    2.1e-04
    308      3.70e+00    3.73e+00      9.54e-03    8.44e-03      2.52e-01    2.54e-01    2.1e-04
    310      3.88e+00    3.75e+00      5.03e-03    4.56e-03      2.64e-01    2.56e-01    2.1e-04
    312      3.80e+00    3.78e+00      8.28e-03    9.07e-03      2.59e-01    2.57e-01    2.1e-04
    314      3.80e+00    3.81e+00      3.13e-03    2.46e-03      2.59e-01    2.59e-01    2.1e-04
    316      3.75e+00    3.77e+00      5.68e-03    5.26e-03      2.56e-01    2.57e-01    2.1e-04
    318      3.82e+00    3.81e+00      4.49e-03    3.54e-03      2.60e-01    2.60e-01    2.1e-04
    320      3.83e+00    3.80e+00      4.06e-03    4.00e-03      2.61e-01    2.59e-01    2.1e-04
    322      3.71e+00    3.76e+00      3.29e-03    2.85e-03      2.53e-01    2.56e-01    2.1e-04
    324      3.76e+00    3.77e+00      3.55e-03    2.40e-03      2.56e-01    2.57e-01    2.1e-04
    326      3.78e+00    3.72e+00      3.57e-03    2.79e-03      2.57e-01    2.54e-01    2.1e-04
    328      3.73e+00    3.78e+00      3.65e-03    2.64e-03      2.54e-01    2.57e-01    2.1e-04
    330      3.80e+00    3.78e+00      2.92e-03    2.60e-03      2.59e-01    2.57e-01    2.1e-04
    332      3.68e+00    3.72e+00      3.77e-03    2.53e-03      2.51e-01    2.54e-01    2.1e-04
    334      3.85e+00    3.74e+00      2.68e-03    2.31e-03      2.62e-01    2.55e-01    2.1e-04
    336      3.73e+00    3.75e+00      5.16e-03    4.03e-03      2.54e-01    2.55e-01    2.1e-04
    338      3.74e+00    3.72e+00      2.75e-03    2.34e-03      2.55e-01    2.53e-01    2.1e-04
    340      3.87e+00    3.75e+00      2.88e-03    3.32e-03      2.64e-01    2.55e-01    2.1e-04
    342      3.64e+00    3.68e+00      4.80e-03    4.08e-03      2.48e-01    2.51e-01    2.1e-04
    344      3.69e+00    3.79e+00      3.14e-03    2.46e-03      2.52e-01    2.59e-01    2.1e-04
    346      3.77e+00    3.77e+00      4.61e-03    3.55e-03      2.57e-01    2.57e-01    2.1e-04
    348      3.76e+00    3.78e+00      3.89e-03    2.78e-03      2.56e-01    2.58e-01    2.1e-04
    350      3.71e+00    3.70e+00      3.56e-03    3.93e-03      2.53e-01    2.52e-01    2.1e-04
    352      3.83e+00    3.68e+00      3.87e-03    2.82e-03      2.61e-01    2.50e-01    2.1e-04
    354      3.63e+00    3.71e+00      3.53e-03    2.90e-03      2.47e-01    2.53e-01    2.1e-04
    356      3.76e+00    3.73e+00      4.49e-03    2.97e-03      2.56e-01    2.54e-01    2.1e-04
    358      3.70e+00    3.70e+00      4.75e-03    3.98e-03      2.52e-01    2.52e-01    2.1e-04
    360      3.80e+00    3.69e+00      3.45e-03    2.93e-03      2.59e-01    2.51e-01    2.1e-04
    362      3.63e+00    3.67e+00      4.00e-03    3.29e-03      2.47e-01    2.50e-01    2.1e-04
    364      3.76e+00    3.78e+00      2.88e-03    2.59e-03      2.56e-01    2.57e-01    2.1e-04
    366      3.66e+00    3.74e+00      4.33e-03    3.37e-03      2.50e-01    2.55e-01    2.1e-04
    368      3.66e+00    3.69e+00      3.60e-03    2.72e-03      2.49e-01    2.51e-01    2.1e-04
    370      3.73e+00    3.72e+00      3.05e-03    2.65e-03      2.54e-01    2.54e-01    2.1e-04
    372      3.68e+00    3.63e+00      4.50e-03    3.46e-03      2.51e-01    2.47e-01    2.1e-04
    374      3.69e+00    3.71e+00      3.20e-03    2.68e-03      2.51e-01    2.53e-01    2.1e-04
    376      3.80e+00    3.75e+00      3.28e-03    3.31e-03      2.59e-01    2.55e-01    2.1e-04
    378      3.60e+00    3.72e+00      3.87e-03    2.83e-03      2.45e-01    2.53e-01    2.1e-04
    380      3.69e+00    3.75e+00      3.46e-03    3.80e-03      2.51e-01    2.55e-01    2.1e-04
    382      3.71e+00    3.65e+00      3.61e-03    2.11e-03      2.53e-01    2.49e-01    2.1e-04
    384      3.70e+00    3.64e+00      3.12e-03    2.81e-03      2.52e-01    2.48e-01    2.1e-04
    386      3.67e+00    3.68e+00      4.02e-03    2.61e-03      2.50e-01    2.51e-01    2.1e-04
    388      3.68e+00    3.65e+00      2.88e-03    2.42e-03      2.51e-01    2.49e-01    2.1e-04
    390      3.68e+00    3.64e+00      3.53e-03    3.59e-03      2.51e-01    2.48e-01    2.1e-04
    392      3.65e+00    3.71e+00      3.15e-03    2.35e-03      2.48e-01    2.52e-01    2.1e-04
    394      3.70e+00    3.70e+00      5.58e-03    4.52e-03      2.52e-01    2.52e-01    2.1e-04
    396      3.68e+00    3.66e+00      3.11e-03    2.40e-03      2.50e-01    2.49e-01    2.1e-04
    398      3.69e+00    3.58e+00      5.67e-03    6.43e-03      2.51e-01    2.44e-01    2.1e-04
    400      2.80e+00    2.84e+00      3.59e-03    2.75e-03      2.46e-01    2.49e-01    1.3e-04
    402      2.90e+00    2.83e+00      3.48e-03    2.98e-03      2.55e-01    2.49e-01    1.3e-04
    404      2.83e+00    2.83e+00      5.12e-03    3.89e-03      2.49e-01    2.48e-01    1.3e-04
    406      2.81e+00    2.85e+00      3.09e-03    2.58e-03      2.47e-01    2.51e-01    1.3e-04
    408      2.82e+00    2.83e+00      3.88e-03    3.18e-03      2.48e-01    2.49e-01    1.3e-04
    410      2.81e+00    2.85e+00      3.01e-03    2.42e-03      2.47e-01    2.50e-01    1.3e-04
    412      2.85e+00    2.82e+00      3.34e-03    2.75e-03      2.51e-01    2.48e-01    1.3e-04
    414      2.84e+00    2.83e+00      3.72e-03    2.45e-03      2.50e-01    2.49e-01    1.3e-04
    416      2.80e+00    2.86e+00      2.94e-03    2.50e-03      2.46e-01    2.51e-01    1.3e-04
    418      2.88e+00    2.83e+00      3.66e-03    2.57e-03      2.53e-01    2.49e-01    1.3e-04
    420      2.84e+00    2.83e+00      3.55e-03    3.01e-03      2.49e-01    2.49e-01    1.3e-04
    422      2.79e+00    2.80e+00      3.34e-03    2.33e-03      2.45e-01    2.46e-01    1.3e-04
    424      2.81e+00    2.84e+00      3.59e-03    2.73e-03      2.47e-01    2.49e-01    1.3e-04
    426      2.84e+00    2.82e+00      3.58e-03    2.83e-03      2.50e-01    2.48e-01    1.3e-04
    428      2.80e+00    2.83e+00      3.34e-03    2.47e-03      2.46e-01    2.49e-01    1.3e-04
    430      2.86e+00    2.80e+00      3.35e-03    2.51e-03      2.52e-01    2.46e-01    1.3e-04
    432      2.81e+00    2.81e+00      3.87e-03    3.26e-03      2.47e-01    2.47e-01    1.3e-04
    434      2.83e+00    2.78e+00      2.96e-03    2.53e-03      2.49e-01    2.45e-01    1.3e-04
    436      2.81e+00    2.83e+00      3.36e-03    2.49e-03      2.47e-01    2.49e-01    1.3e-04
    438      2.83e+00    2.84e+00      3.20e-03    2.39e-03      2.49e-01    2.49e-01    1.3e-04
    440      2.87e+00    2.79e+00      3.61e-03    2.62e-03      2.53e-01    2.45e-01    1.3e-04
    442      2.79e+00    2.83e+00      2.79e-03    2.53e-03      2.45e-01    2.48e-01    1.3e-04
    444      2.82e+00    2.81e+00      2.67e-03    2.03e-03      2.48e-01    2.47e-01    1.3e-04
    446      2.79e+00    2.79e+00      3.67e-03    2.27e-03      2.46e-01    2.45e-01    1.3e-04
    448      2.80e+00    2.86e+00      2.98e-03    2.41e-03      2.46e-01    2.51e-01    1.3e-04
    450      2.83e+00    2.86e+00      3.37e-03    2.46e-03      2.49e-01    2.51e-01    1.3e-04
    452      2.85e+00    2.82e+00      2.95e-03    2.29e-03      2.51e-01    2.48e-01    1.3e-04
    454      2.80e+00    2.81e+00      3.80e-03    2.65e-03      2.46e-01    2.47e-01    1.3e-04
    456      2.78e+00    2.86e+00      3.32e-03    2.98e-03      2.44e-01    2.52e-01    1.3e-04
    458      2.86e+00    2.79e+00      3.51e-03    2.29e-03      2.51e-01    2.45e-01    1.3e-04
    460      2.79e+00    2.79e+00      3.48e-03    3.35e-03      2.45e-01    2.45e-01    1.3e-04
    462      2.85e+00    2.83e+00      3.68e-03    2.65e-03      2.51e-01    2.49e-01    1.3e-04
    464      2.78e+00    2.79e+00      3.35e-03    2.35e-03      2.44e-01    2.45e-01    1.3e-04
    466      2.84e+00    2.79e+00      4.04e-03    2.57e-03      2.49e-01    2.45e-01    1.3e-04
    468      2.82e+00    2.84e+00      3.45e-03    2.52e-03      2.48e-01    2.49e-01    1.3e-04
    470      2.82e+00    2.86e+00      2.80e-03    2.40e-03      2.48e-01    2.51e-01    1.3e-04
    472      2.80e+00    2.79e+00      3.15e-03    2.53e-03      2.46e-01    2.45e-01    1.3e-04
    474      2.81e+00    2.79e+00      3.53e-03    2.61e-03      2.47e-01    2.45e-01    1.3e-04
    476      2.79e+00    2.85e+00      3.59e-03    2.76e-03      2.45e-01    2.51e-01    1.3e-04
    478      2.82e+00    2.77e+00      3.24e-03    2.44e-03      2.48e-01    2.43e-01    1.3e-04
    480      2.83e+00    2.74e+00      3.22e-03    2.93e-03      2.49e-01    2.41e-01    1.3e-04
    482      2.79e+00    2.85e+00      3.42e-03    2.30e-03      2.45e-01    2.51e-01    1.3e-04
    484      2.83e+00    2.79e+00      4.16e-03    2.90e-03      2.49e-01    2.45e-01    1.3e-04
    486      2.78e+00    2.78e+00      3.21e-03    2.43e-03      2.44e-01    2.44e-01    1.3e-04
    488      2.80e+00    2.83e+00      3.20e-03    2.71e-03      2.46e-01    2.48e-01    1.3e-04
    490      2.78e+00    2.81e+00      3.64e-03    2.67e-03      2.44e-01    2.47e-01    1.3e-04
    492      2.84e+00    2.81e+00      2.75e-03    2.44e-03      2.50e-01    2.47e-01    1.3e-04
    494      2.75e+00    2.82e+00      4.15e-03    2.74e-03      2.42e-01    2.48e-01    1.3e-04
    496      2.80e+00    2.88e+00      3.60e-03    2.72e-03      2.46e-01    2.53e-01    1.3e-04
    498      2.80e+00    2.81e+00      2.94e-03    2.55e-03      2.46e-01    2.47e-01    1.3e-04
    500      2.20e+00    2.13e+00      3.43e-03    2.60e-03      2.50e-01    2.42e-01    7.7e-05
    502      2.13e+00    2.17e+00      3.33e-03    2.30e-03      2.42e-01    2.46e-01    7.7e-05
    504      2.16e+00    2.19e+00      3.68e-03    2.59e-03      2.44e-01    2.49e-01    7.7e-05
    506      2.18e+00    2.19e+00      3.27e-03    2.62e-03      2.47e-01    2.48e-01    7.7e-05
    508      2.17e+00    2.16e+00      2.67e-03    2.34e-03      2.45e-01    2.45e-01    7.7e-05
    510      2.17e+00    2.15e+00      3.66e-03    2.35e-03      2.46e-01    2.43e-01    7.7e-05
    512      2.20e+00    2.18e+00      3.39e-03    2.31e-03      2.49e-01    2.47e-01    7.7e-05
    514      2.13e+00    2.19e+00      2.63e-03    2.41e-03      2.42e-01    2.49e-01    7.7e-05
    516      2.20e+00    2.15e+00      3.27e-03    2.08e-03      2.49e-01    2.43e-01    7.7e-05
    518      2.13e+00    2.14e+00      3.18e-03    2.00e-03      2.41e-01    2.42e-01    7.7e-05
    520      2.21e+00    2.18e+00      2.95e-03    2.29e-03      2.51e-01    2.47e-01    7.7e-05
    522      2.13e+00    2.18e+00      3.42e-03    2.15e-03      2.41e-01    2.47e-01    7.7e-05
    524      2.12e+00    2.19e+00      3.29e-03    2.35e-03      2.40e-01    2.48e-01    7.7e-05
    526      2.21e+00    2.14e+00      2.84e-03    2.50e-03      2.50e-01    2.42e-01    7.7e-05
    528      2.17e+00    2.17e+00      3.10e-03    2.43e-03      2.46e-01    2.46e-01    7.7e-05
    530      2.15e+00    2.16e+00      3.48e-03    2.07e-03      2.43e-01    2.45e-01    7.7e-05
    532      2.16e+00    2.17e+00      3.02e-03    2.28e-03      2.44e-01    2.46e-01    7.7e-05
